message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
35;2.09419;0.000000;0.798866;2.201089;0.101532;-0.100071;3.127169;1.502879;
36;2.15422;0.000000;0.799206;2.203956;0.099609;-0.101597;3.127175;1.501372;
37;2.21413;0.000000;0.799526;2.206807;0.097751;-0.103127;3.127181;1.499870;
38;2.27414;0.000000;0.799861;2.209581;0.095965;-0.103091;3.127179;1.499870;
39;2.33408;0.000000;0.800158;2.212161;0.094264;-0.103057;3.127177;1.499967;
40;2.39711;0.000000;0.800463;2.214687;0.092613;-0.104597;3.127183;1.498440;
41;2.4541;0.000000;0.800770;2.217178;0.091034;-0.104565;3.127181;1.498449;
42;2.5141;0.000000;0.801048;2.219597;0.089498;-0.104534;3.127179;1.498450;
43;2.57411;0.000000;0.801349;2.221925;0.087989;-0.104503;3.127178;1.498526;
44;2.63408;0.000000;0.801602;2.224241;0.086517;-0.104473;3.127176;1.498504;
45;2.69399;0.000000;0.801868;2.226465;0.085086;-0.104443;3.127175;1.498525;
46;2.75398;0.000000;0.802135;2.228625;0.083648;-0.103037;3.127178;1.499936;
47;2.81404;0.000000;0.802394;2.230746;0.082269;-0.103010;3.127177;1.499955;
48;2.8771;0.000000;0.802638;2.232796;0.080903;-0.102983;3.127176;1.500009;
49;2.93397;0.000000;0.802899;2.234869;0.079581;-0.102955;3.127174;1.500000;
50;2.99401;0.000000;0.803133;2.236816;0.078309;-0.102929;3.127173;1.500019;
51;3.05407;0.000000;0.803343;2.238633;0.077105;-0.101531;3.127177;1.501484;
52;3.11393;0.000000;0.803547;2.240409;0.075961;-0.101508;3.127176;1.501451;
53;3.17397;0.000000;0.803754;2.242069;0.074924;-0.100113;3.127180;1.502831;
54;3.23401;0.000000;0.803932;2.243721;0.073853;-0.100092;3.127179;1.502858;
55;3.29408;0.000000;0.804111;2.245249;0.072878;-0.100073;3.127178;1.502882;
56;3.35403;0.000000;0.804274;2.246701;0.071941;-0.098682;3.127183;1.504313;
57;3.41396;0.000000;0.804450;2.248151;0.071050;-0.098664;3.127182;1.504305;
58;3.474;0.000000;0.804647;2.249542;0.070169;-0.098647;3.127181;1.504344;
59;3.53396;0.000000;0.804803;2.250898;0.069309;-0.097259;3.127185;1.505729;
60;3.594;0.000000;0.804948;2.252239;0.068515;-0.097242;3.127185;1.505720;
61;3.65408;0.000000;0.805109;2.253557;0.067684;-0.097227;3.127184;1.505750;
62;3.71394;0.000000;0.805262;2.254799;0.066920;-0.095841;3.127189;1.507110;
63;3.774;0.000000;0.805408;2.255928;0.066266;-0.095828;3.127188;1.507161;
64;3.83406;0.000000;0.805528;2.257085;0.065553;-0.094443;3.127193;1.508522;
65;3.89399;0.000000;0.805640;2.258188;0.064901;-0.093060;3.127198;1.509898;
66;3.95394;0.000000;0.805758;2.259174;0.064289;-0.094644;3.127204;1.508338;
67;4.01395;0.000000;0.805863;2.260169;0.063729;-0.093262;3.127209;1.509690;
68;4.07404;0.000000;0.805986;2.261090;0.063138;-0.093253;3.127208;1.509684;
69;4.13398;0.000000;0.806088;2.261972;0.062585;-0.093244;3.127208;1.509685;
70;4.19406;0.000000;0.806200;2.262776;0.062092;-0.093236;3.127207;1.509730;
71;4.25399;0.000000;0.806297;2.263559;0.061595;-0.093228;3.127207;1.509720;
72;4.31395;0.000000;0.806359;2.264282;0.061162;-0.093220;3.127207;1.509747;
73;4.37403;0.000000;0.806451;2.265020;0.060677;-0.093213;3.127206;1.509753;
74;4.4356;0.000000;0.806562;2.265734;0.060203;-0.093206;3.127206;1.509745;
75;4.49415;0.000000;0.806655;2.266400;0.059780;-0.093199;3.127206;1.509797;
76;4.55408;0.000000;0.806720;2.267057;0.059356;-0.094792;3.127211;1.508152;
77;4.61398;0.000000;0.806767;2.267616;0.058980;-0.094786;3.127211;1.508203;
78;4.67398;0.000000;0.806820;2.268177;0.058646;-0.094781;3.127211;1.508201;
79;4.73403;0.000000;0.806882;2.268721;0.058275;-0.094775;3.127211;1.508185;
80;4.79399;0.000000;0.806949;2.269267;0.057915;-0.094770;3.127210;1.508180;
81;4.85406;0.000000;0.807016;2.269767;0.057556;-0.094765;3.127210;1.508203;
82;4.91408;0.000000;0.807069;2.270247;0.057289;-0.094760;3.127210;1.508191;
83;4.97413;0.000000;0.807116;2.270681;0.056993;-0.094756;3.127210;1.508207;
84;5.03709;0.000000;0.807176;2.271090;0.056673;-0.094752;3.127209;1.508197;
85;5.09408;0.000000;0.807240;2.271472;0.056376;-0.094748;3.127209;1.508207;
86;5.15408;0.000000;0.807293;2.271826;0.056129;-0.094744;3.127209;1.508170;
87;5.21412;0.000000;0.807346;2.272171;0.055877;-0.094741;3.127209;1.508240;
88;5.2741;0.000000;0.807362;2.272527;0.055621;-0.094737;3.127209;1.508226;
89;5.33396;0.000000;0.807406;2.272861;0.055357;-0.094734;3.127209;1.508187;
90;5.39401;0.000000;0.807454;2.273168;0.055087;-0.094731;3.127208;1.508232;
91;5.4541;0.000000;0.807501;2.273449;0.054903;-0.094728;3.127208;1.508219;
92;5.51701;0.000000;0.807532;2.273717;0.054689;-0.094725;3.127208;1.508260;
93;5.57401;0.000000;0.807561;2.274003;0.054464;-0.094722;3.127208;1.508248;
94;5.63396;0.000000;0.807592;2.274272;0.054251;-0.094719;3.127208;1.508213;
95;5.69402;0.000000;0.807600;2.274527;0.054022;-0.094717;3.127208;1.508220;
96;5.75398;0.000000;0.807633;2.274760;0.053857;-0.094714;3.127208;1.508213;
97;5.81396;0.000000;0.807655;2.274954;0.053688;-0.094712;3.127208;1.508202;
98;5.87402;0.000000;0.807683;2.275159;0.053536;-0.094710;3.127207;1.508235;
99;5.93409;0.000000;0.807709;2.275354;0.053343;-0.094708;3.127207;1.508257;
100;5.99708;0.000000;0.807727;2.275538;0.053187;-0.094707;3.127207;1.508223;
101;6.05404;0.000000;0.807741;2.275704;0.053037;-0.094705;3.127207;1.508241;
102;6.11578;0.000000;0.807753;2.275878;0.052822;-0.094703;3.127207;1.508228;
103;6.17406;0.000000;0.807775;2.276037;0.052708;-0.094701;3.127207;1.508235;
104;6.23407;0.000000;0.807796;2.276195;0.052612;-0.094700;3.127207;1.508263;
105;6.29407;0.000000;0.807783;2.276346;0.052447;-0.094698;3.127207;1.508226;
106;6.35397;0.000000;0.807818;2.276480;0.052308;-0.094697;3.127207;1.508208;
107;6.41435;0.000000;0.807863;2.276597;0.052187;-0.094696;3.127207;1.508242;
108;6.47404;0.000000;0.807874;2.276726;0.052099;-0.094694;3.127207;1.508235;
109;6.53401;0.000000;0.807889;2.276847;0.051956;-0.094693;3.127207;1.508237;
110;6.59409;0.000000;0.807899;2.276967;0.051838;-0.094692;3.127207;1.508207;
111;6.6541;0.000000;0.807909;2.277050;0.051745;-0.094691;3.127206;1.508227;
112;6.72523;0.000000;0.807924;2.277162;0.051596;-0.094690;3.127206;1.508218;
113;6.77845;0.970107;0.807932;2.277199;0.051541;-0.094690;3.127206;1.508200;
114;6.83805;0.970107;0.808016;2.276733;0.051507;-0.094695;3.127207;1.508483;
115;6.89812;0.969789;0.808295;2.275033;0.051421;-0.091508;3.127195;1.511890;
116;6.95823;0.971614;0.808382;2.272798;0.051422;-0.056324;3.127116;1.547230;
117;7.01808;0.956898;0.808125;2.271202;0.051534;0.090265;3.127063;1.693687;
118;7.07808;0.964363;0.807885;2.269485;0.051572;0.225792;3.126712;1.829170;
119;7.13808;0.960048;0.807760;2.267695;0.051507;0.375750;3.126013;1.979126;
120;7.19808;0.962984;0.807662;2.265999;0.051516;0.547156;3.124676;2.150329;
121;7.25805;0.964423;0.807563;2.264401;0.051545;0.727606;3.122132;2.330601;
122;7.31807;0.966110;0.807493;2.262740;0.051550;0.881026;3.118711;2.483965;
123;7.37809;0.969686;0.807430;2.261000;0.051499;0.997831;3.114641;2.600636;
124;7.43807;0.970030;0.807366;2.259307;0.051448;1.097979;3.109512;2.700716;
125;7.49808;0.976661;0.807310;2.257593;0.051411;1.176394;3.103370;2.779197;
126;7.55804;0.974540;0.807243;2.255892;0.051367;1.235473;3.096597;2.838186;
127;7.61812;0.979169;0.807181;2.254271;0.051251;1.283974;3.088871;2.886563;
128;7.68107;0.979169;0.807115;2.252560;0.051187;1.322346;3.080481;2.924922;
129;7.7461;0.981436;0.807034;2.251077;0.051086;1.351029;3.071542;2.953354;
130;7.80615;0.981436;0.807013;2.249318;0.050973;1.374881;3.061756;2.977305;
131;7.86606;0.976295;0.806947;2.247625;0.050845;1.395648;3.051903;2.998075;
132;7.92609;0.987521;0.806917;2.246042;0.050709;1.411154;3.041485;3.013381;
133;7.98613;0.985460;0.806877;2.244387;0.050538;1.424601;3.030792;3.026788;
134;8.04611;0.985460;0.806815;2.242687;0.050364;1.436357;3.020182;3.038525;
135;8.10615;0.993510;0.806779;2.241107;0.050191;1.445837;3.009218;3.048026;
136;8.16607;0.994297;0.806718;2.239564;0.049989;1.454165;2.998097;3.056207;
137;8.22608;0.996775;0.806718;2.237920;0.049759;1.461182;2.986790;3.063109;
138;8.28604;0.994137;0.806652;2.236350;0.049531;1.467541;2.975121;3.069376;
139;8.34607;0.991382;0.806625;2.234736;0.049273;1.473174;2.963647;3.074884;
140;8.40607;0.986479;0.806550;2.233227;0.048983;1.478316;2.951975;3.079864;
141;8.46596;0.985243;0.806501;2.231625;0.048675;1.482755;2.940284;3.084136;
142;8.52597;0.982735;0.806472;2.230033;0.048359;1.486907;2.928293;3.088260;
143;8.58595;0.982735;0.806444;2.228480;0.048022;1.490713;2.916206;3.091952;
144;8.64596;0.974516;0.806396;2.227001;0.047696;1.493936;2.904071;3.095083;
145;8.70595;0.969571;0.806376;2.225573;0.047365;1.496709;2.891192;3.097663;
146;8.76591;0.965938;0.806380;2.224062;0.047025;1.499425;2.878060;3.100311;
147;8.82592;0.963002;0.806293;2.222533;0.046556;1.502948;2.865317;3.103740;
148;8.88592;0.953308;0.806233;2.220939;0.046090;1.506004;2.852587;3.106732;
149;8.94596;0.947864;0.806154;2.219467;0.045632;1.509023;2.839386;3.109648;
150;9.00597;0.947864;0.806044;2.217872;0.045123;1.511785;2.826102;3.112486;
151;9.06594;0.946850;0.805899;2.216383;0.044624;1.514341;2.812646;3.114981;
152;9.12597;0.934742;0.805740;2.214945;0.044137;1.516573;2.798811;3.117090;
153;9.18596;0.926685;0.805587;2.213493;0.043621;1.518477;2.785231;3.118787;
154;9.24607;0.926685;0.805566;2.211988;0.043050;1.520122;2.771417;3.120310;
155;9.30595;0.907498;0.805658;2.210668;0.042563;1.521514;2.757079;3.121447;
156;9.36592;0.907498;0.805718;2.209177;0.041982;1.522748;2.743205;3.122545;
157;9.42597;0.897892;0.805695;2.207805;0.041394;1.523889;2.729075;3.123570;
158;9.48595;0.887190;0.805710;2.206307;0.040780;1.525136;2.715533;3.124808;
159;9.54607;0.883992;0.805713;2.204971;0.040154;1.526361;2.701652;3.125818;
160;9.60608;0.878781;0.805698;2.203621;0.039551;1.527587;2.687862;3.126900;
161;9.66606;0.870331;0.805664;2.202235;0.038831;1.528946;2.674224;3.128174;
162;9.72601;0.870033;0.805633;2.200927;0.038172;1.530097;2.659893;3.129267;
163;9.78593;0.870033;0.805573;2.199563;0.037419;1.531340;2.646468;3.130314;
164;9.84597;0.843416;0.805542;2.198303;0.036719;1.532519;2.632739;3.131424;
165;9.90595;0.839736;0.805538;2.196996;0.036010;1.533719;2.618990;3.132567;
166;9.96598;0.839736;0.805479;2.195671;0.035210;1.535028;2.605177;3.133852;
167;10.026;0.812453;0.805430;2.194381;0.034468;1.536172;2.591240;3.134746;
168;10.086;0.806387;0.805378;2.193082;0.033605;1.537435;2.577173;3.135899;
169;10.1463;0.790266;0.805388;2.191868;0.032912;1.538411;2.562715;3.136567;
170;10.206;0.785751;0.805316;2.190638;0.032092;1.539538;2.548122;3.137454;
171;10.2661;0.785884;0.805347;2.189452;0.031362;1.540521;2.533256;3.138120;
