message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
0;0;0.000000;0.784001;2.280006;0.187001;2.249007;2.178003;0.015015;
1;0.0521191;0.000000;0.784003;2.279998;0.187001;2.249018;2.177992;0.015015;
2;0.112078;0.000000;0.784089;2.279579;0.186894;2.249289;2.177714;0.015017;
3;0.172126;0.000000;0.784425;2.277970;0.185891;2.249525;2.177472;0.015018;
4;0.232116;0.000000;0.784985;2.275231;0.184249;2.249781;2.177209;0.015019;
5;0.292087;0.000000;0.785668;2.271803;0.182255;2.249789;2.177201;0.015018;
6;0.352044;0.000000;0.786357;2.268234;0.180196;2.249650;2.177344;0.015015;
7;0.412021;0.000000;0.786986;2.264876;0.178215;2.249466;2.177533;0.015012;
8;0.471945;0.000000;0.787582;2.261592;0.176300;2.249385;2.177616;0.015010;
9;0.531939;0.000000;0.788151;2.258384;0.174397;2.249136;2.177872;0.015006;
10;0.591941;0.000000;0.788706;2.255199;0.172524;2.249032;2.177979;0.015004;
11;0.651958;0.000000;0.789254;2.252032;0.170692;2.248954;2.178059;0.015002;
12;0.711954;0.000000;0.789955;2.248881;0.168875;2.248982;2.178031;0.015001;
13;0.771964;0.000000;0.790702;2.245754;0.167105;2.249095;2.177915;0.015000;
14;0.831982;0.000000;0.791312;2.242763;0.165408;2.249060;2.177951;0.014999;
15;0.891945;0.000000;0.791935;2.239805;0.163713;2.248999;2.178027;0.015031;
16;0.95193;0.000000;0.792527;2.236890;0.162112;2.248937;2.178090;0.015029;
17;1.01194;0.000000;0.793041;2.234085;0.160571;2.248938;2.178090;0.015028;
18;1.07194;0.000000;0.793566;2.231256;0.159037;2.249018;2.178007;0.015028;
19;1.13194;0.000000;0.794085;2.228495;0.157513;2.249071;2.177953;0.015027;
20;1.19195;0.000000;0.794563;2.225861;0.156026;2.249068;2.177956;0.015026;
21;1.25197;0.000000;0.795044;2.223243;0.154539;2.249019;2.178006;0.015024;
22;1.31208;0.000000;0.795468;2.220627;0.153070;2.248996;2.178030;0.015023;
23;1.37196;0.000000;0.795928;2.218068;0.151696;2.249026;2.178000;0.015022;
24;1.43194;0.000000;0.796361;2.215575;0.150346;2.249040;2.177985;0.015021;
25;1.49193;0.000000;0.796777;2.213106;0.149002;2.249045;2.177980;0.015020;
26;1.55209;0.000000;0.797182;2.210670;0.147700;2.249162;2.177860;0.015020;
