message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
73;4.42241;0.000000;0.803519;2.106848;0.437540;2.249094;2.178189;0.015785;
74;4.48928;0.000000;0.803627;2.105882;0.437543;2.249077;2.178206;0.015785;
75;4.54226;0.000000;0.803708;2.104952;0.437547;2.249040;2.178244;0.015785;
76;4.60205;0.000000;0.803813;2.104030;0.437556;2.249063;2.178219;0.015785;
77;4.68111;0.000000;0.803930;2.103142;0.437564;2.249067;2.178215;0.015785;
78;4.73406;0.000000;0.804022;2.102308;0.437567;2.249017;2.178265;0.015784;
79;4.79404;0.000000;0.804108;2.101420;0.437577;2.249080;2.178200;0.015785;
80;4.85408;0.000000;0.804194;2.100585;0.437574;2.249090;2.178189;0.015785;
81;4.9139;0.000000;0.804262;2.099759;0.437578;2.249077;2.178202;0.015784;
82;4.97386;0.000000;0.804326;2.098941;0.437576;2.249077;2.178201;0.015784;
83;5.0339;0.000000;0.804422;2.098176;0.437578;2.249071;2.178207;0.015784;
84;5.0939;0.000000;0.804527;2.097419;0.437574;2.249078;2.178199;0.015784;
85;5.15412;0.000000;0.804593;2.096671;0.437572;2.249050;2.178226;0.015784;
86;5.21392;0.000000;0.804643;2.095959;0.437574;2.249071;2.178197;0.015748;
87;5.274;0.000000;0.804683;2.095246;0.437573;2.249083;2.178184;0.015748;
88;5.33392;0.000000;0.804765;2.094542;0.437570;2.249048;2.178219;0.015747;
89;5.39392;0.000000;0.804847;2.093864;0.437572;2.249089;2.178177;0.015748;
90;5.4541;0.000000;0.804882;2.093195;0.437577;2.249058;2.178208;0.015747;
91;5.52106;0.000000;0.804959;2.092534;0.437574;2.249089;2.178176;0.015748;
92;5.57404;0.000000;0.805049;2.091926;0.437577;2.249065;2.178199;0.015747;
93;5.6341;0.000000;0.805096;2.091327;0.437581;2.249115;2.178148;0.015748;
94;5.69424;0.000000;0.805115;2.090746;0.437586;2.249047;2.178217;0.015747;
95;5.75418;0.000000;0.805151;2.090200;0.437590;2.249079;2.178184;0.015747;
96;5.81428;0.000000;0.805206;2.089645;0.437588;2.249110;2.178152;0.015747;
97;5.87406;0.000000;0.805258;2.089116;0.437586;2.249131;2.178130;0.015747;
98;5.93861;0.000000;0.805294;2.088622;0.437584;2.249050;2.178212;0.015747;
99;5.99408;0.000000;0.805325;2.088103;0.437589;2.249085;2.178176;0.015747;
100;6.05398;0.000000;0.805372;2.087582;0.437587;2.249108;2.178153;0.015747;
101;6.11392;0.000000;0.805423;2.087106;0.437585;2.249005;2.178258;0.015746;
102;6.17415;0.000000;0.805475;2.086621;0.437582;2.249103;2.178157;0.015747;
103;6.23387;0.000000;0.805510;2.086154;0.437587;2.249061;2.178200;0.015747;
104;6.29404;0.000000;0.805545;2.085713;0.437585;2.249034;2.178227;0.015746;
105;6.35405;0.000000;0.805589;2.085298;0.437583;2.249009;2.178252;0.015746;
106;6.41431;0.000000;0.805608;2.084892;0.437588;2.249057;2.178202;0.015746;
107;6.47411;0.000000;0.805618;2.084470;0.437588;2.249103;2.178155;0.015747;
