message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
0;0;0.000000;0.783656;2.078732;0.187162;-0.110228;3.127286;1.492699;
1;0.0519163;0.000000;0.783656;2.078732;0.187162;-0.110228;3.127286;1.492699;
2;0.111834;0.000000;0.783671;2.079057;0.186861;-0.110226;3.127286;1.492518;
3;0.171824;0.000000;0.783733;2.080351;0.185421;-0.108727;3.127274;1.493941;
4;0.231846;0.000000;0.783832;2.082707;0.183204;-0.108712;3.127272;1.493703;
5;0.291832;0.000000;0.783957;2.085422;0.180663;-0.108694;3.127270;1.493593;
6;0.35179;0.000000;0.784239;2.088057;0.178101;-0.108676;3.127268;1.493682;
7;0.411845;0.000000;0.784546;2.090547;0.175619;-0.108659;3.127266;1.493852;
8;0.471858;0.000000;0.784839;2.093005;0.173131;-0.108642;3.127264;1.493964;
9;0.531894;0.000000;0.785126;2.095438;0.170686;-0.108624;3.127263;1.494073;
10;0.591809;0.000000;0.785355;2.097813;0.168319;-0.108607;3.127261;1.494132;
11;0.651874;0.000000;0.785562;2.100078;0.166030;-0.108590;3.127259;1.494266;
12;0.711952;0.000000;0.785781;2.102352;0.163814;-0.108573;3.127257;1.494314;
13;0.771819;0.000000;0.785959;2.104593;0.161621;-0.108555;3.127255;1.494337;
14;0.831758;0.000000;0.786153;2.106741;0.159448;-0.108538;3.127254;1.494403;
15;0.891789;0.000000;0.786328;2.108860;0.157305;-0.107104;3.127254;1.495872;
16;0.951761;0.000000;0.786523;2.110915;0.155151;-0.107088;3.127253;1.495884;
17;1.01187;0.000000;0.786675;2.112954;0.153032;-0.107071;3.127251;1.495916;
18;1.07175;0.000000;0.786853;2.114976;0.150920;-0.107055;3.127250;1.495924;
19;1.13183;0.000000;0.786979;2.116981;0.148815;-0.107039;3.127248;1.495941;
20;1.19176;0.000000;0.787138;2.118953;0.146787;-0.107022;3.127247;1.495911;
21;1.25175;0.000000;0.787312;2.120823;0.144796;-0.107006;3.127246;1.495935;
22;1.31176;0.000000;0.787436;2.122673;0.142835;-0.105576;3.127247;1.497348;
23;1.3718;0.000000;0.787580;2.124449;0.140946;-0.105561;3.127245;1.497393;
24;1.43177;0.000000;0.787702;2.126200;0.139087;-0.105546;3.127244;1.497424;
25;1.49178;0.000000;0.787857;2.127936;0.137246;-0.105532;3.127243;1.497464;
26;1.55174;0.000000;0.787986;2.129577;0.135465;-0.105517;3.127242;1.497494;
27;1.6118;0.000000;0.788104;2.131209;0.133708;-0.105503;3.127241;1.497489;
28;1.67178;0.000000;0.788207;2.132773;0.131928;-0.105489;3.127239;1.497510;
29;1.73176;0.000000;0.788313;2.134389;0.130154;-0.105475;3.127238;1.497482;
30;1.79176;0.000000;0.788433;2.135903;0.128451;-0.105461;3.127237;1.497497;
31;1.85194;0.000000;0.788530;2.137348;0.126832;-0.105448;3.127236;1.497504;
32;1.91178;0.000000;0.788637;2.138777;0.125196;-0.105435;3.127235;1.497465;
33;1.97178;0.000000;0.788766;2.140190;0.123553;-0.105422;3.127234;1.497523;
34;2.03179;0.000000;0.788822;2.141574;0.121989;-0.105409;3.127233;1.497523;
35;2.09184;0.000000;0.788895;2.142857;0.120496;-0.105397;3.127232;1.497598;
36;2.15179;0.000000;0.788994;2.144115;0.119057;-0.105385;3.127231;1.497561;
37;2.2118;0.000000;0.789048;2.145329;0.117666;-0.105373;3.127231;1.497595;
38;2.2718;0.000000;0.789113;2.146534;0.116298;-0.105362;3.127230;1.497650;
39;2.33192;0.000000;0.789186;2.147732;0.114937;-0.105350;3.127229;1.497640;
40;2.39179;0.000000;0.789280;2.148880;0.113593;-0.105339;3.127228;1.497666;
41;2.45194;0.000000;0.789340;2.150000;0.112304;-0.105328;3.127227;1.497635;
42;2.51678;0.000000;0.789412;2.151044;0.111062;-0.105318;3.127226;1.497661;
43;2.57193;0.000000;0.789459;2.152053;0.109832;-0.105308;3.127226;1.497649;
44;2.63234;0.000000;0.789490;2.153052;0.108597;-0.105298;3.127225;1.497637;
45;2.69196;0.000000;0.789524;2.154025;0.107368;-0.105288;3.127224;1.497643;
46;2.75371;0.000000;0.789569;2.154960;0.106201;-0.106822;3.127232;1.496092;
47;2.81198;0.000000;0.789618;2.155831;0.105073;-0.106814;3.127232;1.496140;
48;2.87199;0.000000;0.789641;2.156710;0.103969;-0.106805;3.127231;1.496124;
49;2.93194;0.000000;0.789663;2.157563;0.102871;-0.106797;3.127231;1.496148;
50;2.99197;0.000000;0.789715;2.158366;0.101809;-0.106789;3.127230;1.496167;
51;3.052;0.000000;0.789741;2.159099;0.100795;-0.106782;3.127229;1.496210;
52;3.1177;0.000000;0.789766;2.159867;0.099810;-0.106775;3.127229;1.496192;
53;3.17396;0.000000;0.789790;2.160600;0.098814;-0.106767;3.127228;1.496180;
54;3.23393;0.000000;0.789821;2.161325;0.097853;-0.106760;3.127228;1.496190;
55;3.2955;0.000000;0.789858;2.161981;0.096928;-0.106754;3.127227;1.496223;
56;3.35407;0.000000;0.789862;2.162627;0.096010;-0.106747;3.127227;1.496202;
57;3.41395;0.000000;0.789882;2.163265;0.095162;-0.106741;3.127226;1.496179;
58;3.47396;0.000000;0.789878;2.163825;0.094327;-0.106735;3.127226;1.496202;
59;3.53392;0.000000;0.789891;2.164407;0.093522;-0.105327;3.127229;1.497597;
60;3.59389;0.000000;0.789897;2.164967;0.092715;-0.105469;3.127241;1.497429;
61;3.65393;0.000000;0.789913;2.165481;0.091909;-0.104061;3.127244;1.498903;
62;3.71394;0.000000;0.789924;2.165987;0.091146;-0.102652;3.127247;1.500300;
63;3.77397;0.000000;0.789939;2.166504;0.090388;-0.102648;3.127247;1.500274;
64;3.834;0.000000;0.789949;2.166970;0.089673;-0.102644;3.127246;1.500295;
65;3.89436;0.000000;0.789956;2.167410;0.088957;-0.102640;3.127246;1.500292;
66;3.95673;0.000000;0.789959;2.167840;0.088242;-0.102637;3.127246;1.500309;
67;4.01394;0.000000;0.789958;2.168259;0.087598;-0.101229;3.127249;1.501729;
68;4.07396;0.000000;0.789950;2.168680;0.086900;-0.101226;3.127249;1.501680;
69;4.13393;0.000000;0.789932;2.169044;0.086225;-0.102776;3.127257;1.500160;
70;4.19394;0.000000;0.789934;2.169414;0.085593;-0.102773;3.127257;1.500181;
71;4.25393;0.000000;0.789931;2.169784;0.084961;-0.102770;3.127257;1.500147;
72;4.31392;0.000000;0.789941;2.170129;0.084353;-0.102768;3.127256;1.500133;
73;4.37387;0.000000;0.789937;2.170430;0.083805;-0.102766;3.127256;1.500146;
74;4.43382;0.000000;0.789941;2.170732;0.083227;-0.102763;3.127256;1.500181;
75;4.49388;0.000000;0.789940;2.171002;0.082676;-0.104318;3.127264;1.498646;
76;4.55414;0.000000;0.789908;2.171292;0.082116;-0.104316;3.127264;1.498625;
77;4.61463;0.000000;0.789893;2.171567;0.081634;-0.104314;3.127264;1.498570;
78;4.67398;0.000000;0.789895;2.171825;0.081098;-0.104312;3.127264;1.498589;
79;4.73394;0.000000;0.789902;2.172084;0.080597;-0.104310;3.127264;1.498597;
