message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
153;9.1912;0.996067;0.789520;2.116798;0.108616;1.497375;2.902677;3.098751;
154;9.24986;0.992127;0.789453;2.115544;0.108326;1.499262;2.895528;3.100688;
155;9.30983;0.992127;0.789456;2.114379;0.107978;1.500816;2.888230;3.102053;
156;9.36989;0.988765;0.789442;2.113162;0.107685;1.502403;2.881131;3.103558;
157;9.42985;0.985424;0.789419;2.111963;0.107372;1.503809;2.873656;3.104892;
158;9.48984;0.980707;0.789379;2.110846;0.107041;1.505265;2.866073;3.106269;
159;9.54995;0.980707;0.789342;2.109615;0.106732;1.506492;2.858625;3.107467;
160;9.61402;0.976736;0.789317;2.108388;0.106361;1.507960;2.851271;3.108888;
161;9.66991;0.972965;0.789284;2.107220;0.106056;1.509360;2.843911;3.110198;
162;9.7299;0.975000;0.789237;2.106093;0.105655;1.510628;2.836503;3.111395;
163;9.78989;0.972254;0.789203;2.104899;0.105290;1.512092;2.829309;3.112821;
164;9.85156;0.967284;0.789168;2.103754;0.104895;1.513274;2.821925;3.113878;
165;9.90989;0.964490;0.789106;2.102530;0.104532;1.514435;2.814714;3.115109;
166;9.96983;0.963357;0.789095;2.101478;0.104162;1.515347;2.807174;3.115961;
167;10.0299;0.963207;0.789095;2.100340;0.103760;1.516433;2.800073;3.116949;
168;10.0899;0.957722;0.789053;2.099216;0.103374;1.517384;2.792758;3.117911;
169;10.1499;0.956179;0.789013;2.098072;0.102989;1.518418;2.785575;3.118834;
170;10.2099;0.956179;0.788973;2.097004;0.102566;1.519331;2.778263;3.119714;
171;10.2698;0.948626;0.788964;2.095853;0.102167;1.520211;2.771042;3.120549;
172;10.3298;0.946976;0.788947;2.094685;0.101737;1.521022;2.764018;3.121346;
173;10.3899;0.946976;0.788916;2.093593;0.101285;1.522130;2.756936;3.122429;
174;10.4499;0.942915;0.788877;2.092563;0.100832;1.522809;2.749610;3.123065;
175;10.5099;0.940501;0.788881;2.091479;0.100408;1.523464;2.742542;3.123598;
176;10.5698;0.940501;0.788844;2.090349;0.099942;1.524306;2.735848;3.124370;
177;10.63;0.933599;0.788830;2.089242;0.099479;1.525077;2.728897;3.125116;
178;10.6899;0.933599;0.788813;2.088210;0.099026;1.525683;2.721903;3.125562;
179;10.7498;0.926805;0.788742;2.087148;0.098555;1.526617;2.715299;3.126433;
180;10.81;0.926805;0.788700;2.086079;0.098048;1.527500;2.708601;3.127207;
181;10.8699;0.917811;0.788687;2.085057;0.097564;1.528003;2.701431;3.127630;
182;10.9299;0.916252;0.788665;2.084047;0.097079;1.528623;2.694411;3.128185;
183;10.9899;0.912825;0.788636;2.083001;0.096560;1.529300;2.687477;3.128809;
184;11.0501;0.912825;0.788595;2.081889;0.096026;1.529881;2.680698;3.129287;
185;11.1098;0.912264;0.788553;2.080865;0.095539;1.530529;2.673762;3.129936;
186;11.1698;0.912264;0.788526;2.079845;0.094977;1.531206;2.667000;3.130540;
187;11.2299;0.912264;0.788473;2.078860;0.094465;1.531831;2.660420;3.131008;
188;11.2897;0.899264;0.788447;2.077835;0.093944;1.532344;2.653663;3.131573;
189;11.3499;0.895975;0.788414;2.076903;0.093425;1.532890;2.646688;3.131965;
190;11.4099;0.895975;0.788453;2.075941;0.092923;1.533221;2.639776;3.132264;
191;11.4699;0.888164;0.788386;2.074865;0.092325;1.533925;2.633274;3.132967;
192;11.53;0.888164;0.788312;2.073840;0.091754;1.534714;2.626629;3.133695;
193;11.5899;0.878380;0.788326;2.072939;0.091240;1.534974;2.619390;3.133847;
194;11.6499;0.873921;0.788320;2.071970;0.090679;1.535563;2.612653;3.134376;
195;11.7139;0.871068;0.788292;2.070983;0.090120;1.536107;2.605987;3.134852;
196;11.7739;0.868175;0.788262;2.070083;0.089555;1.536564;2.598557;3.135352;
197;11.8339;0.862558;0.788248;2.069151;0.089026;1.537051;2.591830;3.135717;
198;11.8939;0.856500;0.788193;2.068114;0.088401;1.537728;2.585246;3.136330;
199;11.9541;0.854920;0.788155;2.067161;0.087798;1.538247;2.578351;3.136794;
200;12.0139;0.854920;0.788141;2.066263;0.087228;1.538815;2.571464;3.137243;
201;12.0739;0.845176;0.788100;2.065316;0.086615;1.539396;2.564700;3.137738;
202;12.1343;0.840602;0.788059;2.064396;0.086031;1.539806;2.557534;3.138049;
203;12.1939;0.834242;0.788088;2.063521;0.085470;1.540121;2.550003;3.138226;
204;12.2538;0.828784;0.788081;2.062612;0.084897;1.540477;2.542571;3.138513;
205;12.3138;0.823940;0.788083;2.061708;0.084299;1.540655;2.534993;3.138621;
206;12.3739;0.821056;0.788045;2.060810;0.083659;1.541265;2.527533;3.139170;
207;12.4339;0.815746;0.788024;2.059914;0.083039;1.541593;2.520201;3.139424;
208;12.4939;0.815746;0.787996;2.059053;0.082389;1.542034;2.512729;3.139748;
209;12.5539;0.806067;0.787992;2.058236;0.081809;1.542307;2.505030;3.140007;
210;12.6144;0.799817;0.787983;2.057340;0.081161;1.542767;2.497727;3.140386;
211;12.6739;0.794096;0.787922;2.056447;0.080457;1.543263;2.490548;3.140797;
