message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
73;4.43388;0.000000;0.805244;2.052462;0.187135;2.248997;2.178005;0.015027;
74;4.49377;0.000000;0.805384;2.053192;0.187137;2.249012;2.177990;0.015027;
75;4.55381;0.000000;0.805523;2.053913;0.187134;2.248966;2.178038;0.015027;
76;4.61378;0.000000;0.805645;2.054574;0.187131;2.249043;2.177958;0.015028;
77;4.67385;0.000000;0.805769;2.055271;0.187134;2.249018;2.177984;0.015028;
78;4.73384;0.000000;0.805909;2.055905;0.187136;2.249045;2.177957;0.015029;
79;4.80175;0.000000;0.806017;2.056488;0.187139;2.249077;2.177923;0.015029;
80;4.86194;0.000000;0.806111;2.057124;0.187143;2.249021;2.177981;0.015029;
81;4.92176;0.000000;0.806191;2.057713;0.187145;2.249028;2.177967;0.014993;
82;4.98175;0.000000;0.806303;2.058252;0.187148;2.249043;2.177951;0.014993;
83;5.04187;0.000000;0.806451;2.058833;0.187149;2.249005;2.177991;0.014993;
84;5.10176;0.000000;0.806568;2.059381;0.187152;2.249010;2.177986;0.014994;
85;5.16582;0.000000;0.806670;2.059895;0.187155;2.249034;2.177961;0.014994;
86;5.22587;0.000000;0.806755;2.060401;0.187153;2.249022;2.177973;0.014994;
87;5.28584;0.000000;0.806856;2.060915;0.187156;2.249011;2.177985;0.014994;
88;5.34578;0.000000;0.806925;2.061377;0.187154;2.249041;2.177953;0.014995;
89;5.40581;0.000000;0.806986;2.061832;0.187159;2.249070;2.177923;0.014995;
90;5.46615;0.000000;0.807101;2.062301;0.187155;2.249007;2.177989;0.014995;
91;5.52593;0.000000;0.807195;2.062772;0.187158;2.248978;2.178018;0.014995;
92;5.58581;0.000000;0.807266;2.063199;0.187156;2.248981;2.178015;0.014995;
93;5.64585;0.000000;0.807340;2.063609;0.187160;2.249005;2.177990;0.014996;
94;5.70606;0.000000;0.807431;2.064028;0.187157;2.249006;2.177989;0.014996;
95;5.76576;0.000000;0.807517;2.064437;0.187155;2.249019;2.177976;0.014996;
96;5.82578;0.000000;0.807564;2.064822;0.187159;2.249004;2.177991;0.014996;
97;5.88585;0.000000;0.807659;2.065178;0.187156;2.248986;2.178009;0.014996;
98;5.94586;0.000000;0.807809;2.065541;0.187157;2.248994;2.178002;0.014996;
99;6.00993;0.000000;0.807880;2.065908;0.187161;2.249001;2.177995;0.014997;
100;6.06978;0.000000;0.807929;2.066258;0.187159;2.248994;2.178002;0.014997;
101;6.12977;0.000000;0.807982;2.066590;0.187164;2.248985;2.178011;0.014997;
102;6.18976;0.000000;0.808037;2.066895;0.187162;2.249057;2.177937;0.014998;
103;6.24992;0.000000;0.808092;2.067201;0.187166;2.249068;2.177925;0.014998;
104;6.30979;0.000000;0.808148;2.067525;0.187171;2.249035;2.177960;0.014998;
105;6.36976;0.000000;0.808221;2.067856;0.187168;2.248955;2.178042;0.014997;
106;6.42973;0.000000;0.808320;2.068151;0.187171;2.248966;2.178030;0.014997;
107;6.4899;0.000000;0.808382;2.068413;0.187168;2.249020;2.177975;0.014998;
108;6.54974;0.000000;0.808413;2.068667;0.187174;2.249014;2.177981;0.014998;
109;6.60979;0.000000;0.808453;2.068920;0.187172;2.249032;2.177963;0.014998;
110;6.66979;0.000000;0.808526;2.069181;0.187170;2.249027;2.177968;0.014998;
111;6.72977;0.000000;0.808613;2.069451;0.187167;2.249011;2.177984;0.014998;
112;6.78985;0.000000;0.808657;2.069722;0.187171;2.248983;2.178013;0.014998;
113;6.84986;0.000000;0.808696;2.069958;0.187170;2.248987;2.178009;0.014998;
114;6.91057;0.000000;0.808739;2.070194;0.187168;2.248978;2.178017;0.014998;
115;6.96988;0.000000;0.808789;2.070395;0.187173;2.249038;2.177957;0.014999;
116;7.03007;0.000000;0.808847;2.070613;0.187170;2.249039;2.177955;0.014999;
117;7.08969;0.000000;0.808893;2.070831;0.187169;2.249017;2.177977;0.014999;
118;7.14984;0.000000;0.808935;2.071050;0.187173;2.249019;2.177976;0.014999;
119;7.20984;0.000000;0.808977;2.071259;0.187172;2.248996;2.177999;0.014999;
