message_number;message_time_s;ellipse_factor;prev_real_position_0_0;prev_real_position_0_1;prev_real_position_0_2;prev_real_position_0_3;prev_real_position_1_0;prev_real_position_1_1;prev_real_position_1_2;prev_real_position_1_3;prev_real_position_2_0;prev_real_position_2_1;prev_real_position_2_2;prev_real_position_2_3;np_0_0;np_0_1;np_0_2;np_0_3;np_1_0;np_1_1;np_1_2;np_1_3;np_2_0;np_2_1;np_2_2;np_2_3;velocity_0;velocity_1;velocity_2;acceleration_0;acceleration_1;acceleration_2;angular_velocity_0;angular_velocity_1;angular_velocity_2;angular_acceleration_0;angular_acceleration_1;angular_acceleration_2;
10;0.595833;0.000000;0.008010;0.999955;-0.004985;0.784855;0.999782;-0.008105;-0.019251;2.095939;-0.019290;-0.004830;-0.999802;0.432376;0.007993;0.999956;-0.004992;0.785347;0.999794;-0.008085;-0.018597;2.097598;-0.018637;-0.004842;-0.999815;0.432273;0.024540;0.007364;0.000000;-0.007740;-0.002068;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
11;0.655833;0.000000;0.007991;0.999956;-0.004984;0.785298;0.999793;-0.008083;-0.018670;2.097429;-0.018709;-0.004834;-0.999813;0.432291;0.007993;0.999956;-0.004992;0.785801;0.999794;-0.008085;-0.018597;2.099067;-0.018637;-0.004842;-0.999815;0.432244;0.024540;0.007364;0.000000;-0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
12;0.715714;0.000000;0.008007;0.999955;-0.004989;0.785733;0.999795;-0.008098;-0.018538;2.098869;-0.018578;-0.004840;-0.999816;0.432243;0.007993;0.999956;-0.004992;0.786236;0.999794;-0.008085;-0.018597;2.100460;-0.018637;-0.004842;-0.999815;0.432216;0.023275;0.007065;0.000000;-0.021086;-0.004980;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
13;0.77879;0.000000;0.007979;0.999956;-0.004984;0.786215;0.999797;-0.008070;-0.018468;2.100310;-0.018507;-0.004835;-0.999817;0.432226;0.007993;0.999956;-0.004992;0.786666;0.999794;-0.008085;-0.018597;2.101829;-0.018637;-0.004842;-0.999815;0.432188;0.022873;0.006992;0.000000;-0.006707;-0.001214;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
14;0.835846;0.000000;0.007996;0.999956;-0.004993;0.786595;0.999797;-0.008087;-0.018457;2.101668;-0.018496;-0.004844;-0.999817;0.432201;0.007993;0.999956;-0.004992;0.787090;0.999794;-0.008085;-0.018597;2.103171;-0.018637;-0.004842;-0.999815;0.432161;0.022433;0.006874;0.000000;-0.007333;-0.001967;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
15;0.899364;0.000000;0.007936;0.999956;-0.004990;0.787027;0.999797;-0.008027;-0.018487;2.103017;-0.018526;-0.004842;-0.999817;0.432177;0.007993;0.999956;-0.004992;0.787513;0.999794;-0.008085;-0.018597;2.104513;-0.018637;-0.004842;-0.999815;0.432134;0.022433;0.006874;0.000000;-0.000000;-0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
16;0.955843;0.000000;0.007853;0.999957;-0.004987;0.787453;0.999797;-0.007944;-0.018537;2.104360;-0.018576;-0.004840;-0.999816;0.432153;0.007993;0.999956;-0.004992;0.787901;0.999794;-0.008085;-0.018597;2.105739;-0.018637;-0.004842;-0.999815;0.432109;0.020482;0.006313;0.000000;-0.032508;-0.009351;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
17;1.01636;0.000000;0.007880;0.999957;-0.004986;0.787864;0.999796;-0.007972;-0.018585;2.105617;-0.018624;-0.004838;-0.999815;0.432129;0.007993;0.999956;-0.004992;0.788284;0.999794;-0.008085;-0.018597;2.106942;-0.018637;-0.004842;-0.999815;0.432085;0.020108;0.006215;0.000000;-0.006235;-0.001636;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
18;1.07586;0.000000;0.008006;0.999956;-0.004987;0.788248;0.999794;-0.008098;-0.018611;2.106781;-0.018650;-0.004837;-0.999814;0.432105;0.007993;0.999956;-0.004992;0.788652;0.999794;-0.008085;-0.018597;2.108100;-0.018637;-0.004842;-0.999815;0.432061;0.019351;0.005984;0.000000;-0.012628;-0.003847;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
19;1.13581;0.000000;0.008046;0.999955;-0.004987;0.788611;0.999793;-0.008137;-0.018657;2.107955;-0.018697;-0.004836;-0.999813;0.432074;0.007993;0.999956;-0.004992;0.789017;0.999794;-0.008085;-0.018597;2.109241;-0.018637;-0.004842;-0.999815;0.432038;0.019075;0.005922;0.000000;-0.004587;-0.001038;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
20;1.19574;0.000000;0.008046;0.999955;-0.004989;0.788976;0.999792;-0.008138;-0.018682;2.109069;-0.018722;-0.004838;-0.999813;0.432049;0.007993;0.999956;-0.004992;0.789375;0.999794;-0.008085;-0.018597;2.110362;-0.018637;-0.004842;-0.999815;0.432016;0.018725;0.005828;0.000000;-0.005834;-0.001566;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
21;1.2558;0.000000;0.008005;0.999956;-0.004990;0.789323;0.999793;-0.008097;-0.018687;2.110201;-0.018726;-0.004840;-0.999813;0.432017;0.007993;0.999956;-0.004992;0.789728;0.999794;-0.008085;-0.018597;2.111462;-0.018637;-0.004842;-0.999815;0.431994;0.018380;0.005739;0.000000;-0.005761;-0.001484;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
22;1.31581;0.000000;0.008005;0.999955;-0.004992;0.789678;0.999793;-0.008097;-0.018650;2.111308;-0.018689;-0.004842;-0.999814;0.431986;0.007993;0.999956;-0.004992;0.790082;0.999794;-0.008085;-0.018597;2.112561;-0.018637;-0.004842;-0.999815;0.431971;0.018380;0.005739;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
23;1.3757;0.000000;0.008014;0.999955;-0.004995;0.790047;0.999794;-0.008106;-0.018633;2.112399;-0.018673;-0.004845;-0.999814;0.431954;0.007993;0.999956;-0.004992;0.790417;0.999794;-0.008085;-0.018597;2.113586;-0.018637;-0.004842;-0.999815;0.431951;0.017129;0.005449;0.000000;-0.020843;-0.004837;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
24;1.43579;0.000000;0.007999;0.999956;-0.004998;0.790395;0.999794;-0.008091;-0.018616;2.113465;-0.018656;-0.004848;-0.999814;0.431928;0.007993;0.999956;-0.004992;0.790746;0.999794;-0.008085;-0.018597;2.114593;-0.018637;-0.004842;-0.999815;0.431930;0.016823;0.005349;0.000000;-0.005108;-0.001671;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
25;1.49589;0.000000;0.008007;0.999955;-0.004991;0.790684;0.999795;-0.008098;-0.018576;2.114444;-0.018616;-0.004841;-0.999815;0.431916;0.007993;0.999956;-0.004992;0.791075;0.999794;-0.008085;-0.018597;2.115599;-0.018637;-0.004842;-0.999815;0.431910;0.016823;0.005349;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
26;1.55578;0.000000;0.008017;0.999955;-0.004995;0.791013;0.999794;-0.008109;-0.018599;2.115451;-0.018638;-0.004845;-0.999815;0.431902;0.007993;0.999956;-0.004992;0.791383;0.999794;-0.008085;-0.018597;2.116535;-0.018637;-0.004842;-0.999815;0.431891;0.015631;0.005014;0.000000;-0.019852;-0.005575;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
27;1.61575;0.000000;0.008002;0.999956;-0.004988;0.791342;0.999795;-0.008093;-0.018579;2.116424;-0.018619;-0.004838;-0.999815;0.431895;0.007993;0.999956;-0.004992;0.791689;0.999794;-0.008085;-0.018597;2.117453;-0.018637;-0.004842;-0.999815;0.431872;0.015353;0.004979;0.000000;-0.004643;-0.000577;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
28;1.67576;0.000000;0.007992;0.999956;-0.004994;0.791649;0.999794;-0.008084;-0.018600;2.117345;-0.018639;-0.004844;-0.999815;0.431881;0.007993;0.999956;-0.004992;0.791990;0.999794;-0.008085;-0.018597;2.118356;-0.018637;-0.004842;-0.999815;0.431854;0.015085;0.004899;0.000000;-0.004468;-0.001341;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
29;1.73598;0.000000;0.007982;0.999956;-0.004988;0.791960;0.999795;-0.008073;-0.018579;2.118258;-0.018619;-0.004839;-0.999815;0.431868;0.007993;0.999956;-0.004992;0.792291;0.999794;-0.008085;-0.018597;2.119258;-0.018637;-0.004842;-0.999815;0.431836;0.015085;0.004899;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
30;1.79579;0.000000;0.007991;0.999956;-0.004994;0.792241;0.999794;-0.008083;-0.018620;2.119163;-0.018659;-0.004844;-0.999814;0.431853;0.007993;0.999956;-0.004992;0.792579;0.999794;-0.008085;-0.018597;2.120112;-0.018637;-0.004842;-0.999815;0.431818;0.014272;0.004674;0.000000;-0.013550;-0.003758;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
31;1.85574;0.000000;0.008039;0.999955;-0.004989;0.792526;0.999793;-0.008131;-0.018639;2.120017;-0.018678;-0.004838;-0.999814;0.431834;0.007993;0.999956;-0.004992;0.792854;0.999794;-0.008085;-0.018597;2.120935;-0.018637;-0.004842;-0.999815;0.431802;0.013753;0.004478;0.000000;-0.008645;-0.003260;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
32;1.91581;0.000000;0.008020;0.999955;-0.004997;0.792843;0.999793;-0.008112;-0.018657;2.120854;-0.018697;-0.004846;-0.999813;0.431813;0.007993;0.999956;-0.004992;0.793124;0.999794;-0.008085;-0.018597;2.121742;-0.018637;-0.004842;-0.999815;0.431785;0.013489;0.004391;0.000000;-0.004402;-0.001456;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
33;1.97583;0.000000;0.008039;0.999955;-0.004994;0.793099;0.999793;-0.008131;-0.018654;2.121639;-0.018694;-0.004843;-0.999814;0.431788;0.007993;0.999956;-0.004992;0.793394;0.999794;-0.008085;-0.018597;2.122549;-0.018637;-0.004842;-0.999815;0.431769;0.013489;0.004391;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
34;2.03583;0.000000;0.007995;0.999956;-0.004989;0.793337;0.999793;-0.008087;-0.018672;2.122450;-0.018712;-0.004839;-0.999813;0.431757;0.007993;0.999956;-0.004992;0.793643;0.999794;-0.008085;-0.018597;2.123300;-0.018637;-0.004842;-0.999815;0.431754;0.012547;0.004061;0.000000;-0.015702;-0.005488;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
35;2.10704;0.000000;0.007988;0.999956;-0.004999;0.793609;0.999793;-0.008080;-0.018669;2.123202;-0.018708;-0.004849;-0.999813;0.431730;0.007993;0.999956;-0.004992;0.793893;0.999794;-0.008085;-0.018597;2.124050;-0.018637;-0.004842;-0.999815;0.431739;0.012547;0.004061;0.000000;-0.000000;-0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
36;2.15985;0.000000;0.007971;0.999956;-0.004997;0.793876;0.999794;-0.008063;-0.018645;2.123954;-0.018684;-0.004847;-0.999814;0.431716;0.007993;0.999956;-0.004992;0.794134;0.999794;-0.008085;-0.018597;2.124760;-0.018637;-0.004842;-0.999815;0.431724;0.011857;0.003923;0.000000;-0.011500;-0.002313;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
37;2.21989;0.000000;0.008014;0.999955;-0.004996;0.794126;0.999794;-0.008106;-0.018619;2.124662;-0.018659;-0.004846;-0.999814;0.431709;0.007993;0.999956;-0.004992;0.794377;0.999794;-0.008085;-0.018597;2.125458;-0.018637;-0.004842;-0.999815;0.431710;0.011674;0.003952;0.000000;-0.003051;0.000492;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
38;2.29345;0.000000;0.008001;0.999956;-0.004995;0.794351;0.999794;-0.008092;-0.018594;2.125353;-0.018634;-0.004845;-0.999815;0.431696;0.007993;0.999956;-0.004992;0.794607;0.999794;-0.008085;-0.018597;2.126129;-0.018637;-0.004842;-0.999815;0.431696;0.011221;0.003753;0.000000;-0.007540;-0.003321;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
39;2.34588;0.000000;0.008039;0.999955;-0.004995;0.794569;0.999795;-0.008131;-0.018547;2.126018;-0.018587;-0.004845;-0.999816;0.431689;0.007993;0.999956;-0.004992;0.794829;0.999794;-0.008085;-0.018597;2.126792;-0.018637;-0.004842;-0.999815;0.431683;0.011067;0.003603;0.000000;-0.002579;-0.002494;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
40;2.406;0.000000;0.008045;0.999955;-0.004995;0.794756;0.999795;-0.008136;-0.018521;2.126683;-0.018561;-0.004845;-0.999816;0.431676;0.007993;0.999956;-0.004992;0.795043;0.999794;-0.008085;-0.018597;2.127430;-0.018637;-0.004842;-0.999815;0.431670;0.010670;0.003491;0.000000;-0.006607;-0.001876;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
41;2.46584;0.000000;0.008039;0.999955;-0.005006;0.794985;0.999795;-0.008130;-0.018536;2.127341;-0.018576;-0.004856;-0.999816;0.431667;0.007993;0.999956;-0.004992;0.795258;0.999794;-0.008085;-0.018597;2.128058;-0.018637;-0.004842;-0.999815;0.431657;0.010497;0.003494;0.000000;-0.002895;0.000061;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
42;2.52583;0.000000;0.008029;0.999955;-0.005007;0.795231;0.999795;-0.008121;-0.018530;2.127964;-0.018569;-0.004857;-0.999816;0.431659;0.007993;0.999956;-0.004992;0.795473;0.999794;-0.008085;-0.018597;2.128686;-0.018637;-0.004842;-0.999815;0.431644;0.010497;0.003494;0.000000;0.000000;-0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
43;2.58583;0.000000;0.008062;0.999955;-0.005007;0.795418;0.999795;-0.008153;-0.018543;2.128578;-0.018583;-0.004856;-0.999816;0.431652;0.007993;0.999956;-0.004992;0.795675;0.999794;-0.008085;-0.018597;2.129280;-0.018637;-0.004842;-0.999815;0.431632;0.009928;0.003292;0.000000;-0.009470;-0.003366;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
44;2.64719;0.000000;0.007954;0.999956;-0.005006;0.795643;0.999795;-0.008046;-0.018578;2.129201;-0.018617;-0.004857;-0.999815;0.431638;0.007993;0.999956;-0.004992;0.795874;0.999794;-0.008085;-0.018597;2.129853;-0.018637;-0.004842;-0.999815;0.431621;0.009571;0.003233;0.000000;-0.005951;-0.000984;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
45;2.70582;0.000000;0.007983;0.999956;-0.005006;0.795880;0.999794;-0.008075;-0.018611;2.129782;-0.018651;-0.004857;-0.999814;0.431630;0.007993;0.999956;-0.004992;0.796071;0.999794;-0.008085;-0.018597;2.130413;-0.018637;-0.004842;-0.999815;0.431609;0.009361;0.003207;0.000000;-0.003504;-0.000432;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
46;2.76581;0.000000;0.008020;0.999955;-0.004996;0.796072;0.999794;-0.008112;-0.018603;2.130336;-0.018642;-0.004845;-0.999814;0.431619;0.007993;0.999956;-0.004992;0.796267;0.999794;-0.008085;-0.018597;2.130973;-0.018637;-0.004842;-0.999815;0.431598;0.009361;0.003207;0.000000;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
47;2.82883;0.000000;0.007993;0.999956;-0.004996;0.796231;0.999794;-0.008085;-0.018636;2.130906;-0.018675;-0.004846;-0.999814;0.431613;0.007993;0.999956;-0.004992;0.796451;0.999794;-0.008085;-0.018597;2.131503;-0.018637;-0.004842;-0.999815;0.431587;0.008869;0.002995;0.000000;-0.008196;-0.003541;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
48;2.88711;0.000000;0.008007;0.999956;-0.004985;0.796418;0.999793;-0.008099;-0.018647;2.131443;-0.018687;-0.004835;-0.999814;0.431602;0.007993;0.999956;-0.004992;0.796629;0.999794;-0.008085;-0.018597;2.132016;-0.018637;-0.004842;-0.999815;0.431577;0.008573;0.002898;0.000000;-0.004939;-0.001612;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
49;2.95865;0.000000;0.008048;0.999955;-0.004976;0.796624;0.999793;-0.008139;-0.018638;2.131928;-0.018677;-0.004825;-0.999814;0.431597;0.007993;0.999956;-0.004992;0.796808;0.999794;-0.008085;-0.018597;2.132517;-0.018637;-0.004842;-0.999815;0.431567;0.008374;0.002906;0.000000;-0.003318;0.000138;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
50;3.00986;0.000000;0.008046;0.999955;-0.004978;0.796804;0.999793;-0.008137;-0.018649;2.132421;-0.018688;-0.004827;-0.999814;0.431583;0.007993;0.999956;-0.004992;0.796983;0.999794;-0.008085;-0.018597;2.133012;-0.018637;-0.004842;-0.999815;0.431556;0.008271;0.002854;0.000000;-0.001721;-0.000869;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
51;3.06992;0.000000;0.007972;0.999956;-0.004980;0.796971;0.999793;-0.008064;-0.018661;2.132958;-0.018700;-0.004830;-0.999813;0.431570;0.007993;0.999956;-0.004992;0.797158;0.999794;-0.008085;-0.018597;2.133506;-0.018637;-0.004842;-0.999815;0.431546;0.008271;0.002854;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
52;3.13009;0.000000;0.007936;0.999956;-0.004984;0.797138;0.999794;-0.008028;-0.018631;2.133443;-0.018670;-0.004835;-0.999814;0.431557;0.007993;0.999956;-0.004992;0.797325;0.999794;-0.008085;-0.018597;2.133970;-0.018637;-0.004842;-0.999815;0.431537;0.007751;0.002724;0.000000;-0.008665;-0.002164;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
53;3.1898;0.000000;0.008008;0.999956;-0.004987;0.797306;0.999794;-0.008099;-0.018621;2.133910;-0.018660;-0.004837;-0.999814;0.431544;0.007993;0.999956;-0.004992;0.797489;0.999794;-0.008085;-0.018597;2.134414;-0.018637;-0.004842;-0.999815;0.431528;0.007422;0.002666;0.000000;-0.005473;-0.000979;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
54;3.24972;0.000000;0.007969;0.999956;-0.005003;0.797478;0.999794;-0.008061;-0.018611;2.134369;-0.018650;-0.004854;-0.999814;0.431528;0.007993;0.999956;-0.004992;0.797648;0.999794;-0.008085;-0.018597;2.134851;-0.018637;-0.004842;-0.999815;0.431519;0.007314;0.002589;0.000000;-0.001808;-0.001277;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
55;3.3117;0.000000;0.008004;0.999955;-0.005007;0.797643;0.999794;-0.008096;-0.018600;2.134802;-0.018640;-0.004858;-0.999814;0.431515;0.007993;0.999956;-0.004992;0.797796;0.999794;-0.008085;-0.018597;2.135273;-0.018637;-0.004842;-0.999815;0.431510;0.007045;0.002421;0.000000;-0.004474;-0.002798;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
56;3.37172;0.000000;0.007920;0.999956;-0.005012;0.797790;0.999795;-0.008012;-0.018569;2.135243;-0.018609;-0.004864;-0.999815;0.431508;0.007993;0.999956;-0.004992;0.797948;0.999794;-0.008085;-0.018597;2.135689;-0.018637;-0.004842;-0.999815;0.431502;0.006956;0.002472;0.000000;-0.001497;0.000851;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
57;3.43171;0.000000;0.008004;0.999955;-0.005018;0.797943;0.999795;-0.008095;-0.018557;2.135623;-0.018597;-0.004868;-0.999815;0.431496;0.007993;0.999956;-0.004992;0.798098;0.999794;-0.008085;-0.018597;2.136089;-0.018637;-0.004842;-0.999815;0.431494;0.006680;0.002438;0.000000;-0.004600;-0.000580;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
58;3.49179;0.000000;0.007973;0.999956;-0.005010;0.798103;0.999795;-0.008064;-0.018546;2.136048;-0.018586;-0.004861;-0.999815;0.431491;0.007993;0.999956;-0.004992;0.798247;0.999794;-0.008085;-0.018597;2.136483;-0.018637;-0.004842;-0.999815;0.431486;0.006590;0.002433;0.000000;-0.001494;-0.000078;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
59;3.55187;0.000000;0.007994;0.999955;-0.005014;0.798234;0.999795;-0.008085;-0.018555;2.136454;-0.018595;-0.004865;-0.999815;0.431478;0.007993;0.999956;-0.004992;0.798386;0.999794;-0.008085;-0.018597;2.136863;-0.018637;-0.004842;-0.999815;0.431478;0.006367;0.002277;0.000000;-0.003719;-0.002596;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
60;3.61179;0.000000;0.007989;0.999956;-0.005007;0.798363;0.999795;-0.008081;-0.018543;2.136825;-0.018583;-0.004858;-0.999816;0.431474;0.007993;0.999956;-0.004992;0.798529;0.999794;-0.008085;-0.018597;2.137236;-0.018637;-0.004842;-0.999815;0.431470;0.006228;0.002333;0.000000;-0.002321;0.000937;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
61;3.67182;0.000000;0.007983;0.999956;-0.005000;0.798504;0.999795;-0.008075;-0.018551;2.137179;-0.018590;-0.004851;-0.999815;0.431469;0.007993;0.999956;-0.004992;0.798668;0.999794;-0.008085;-0.018597;2.137594;-0.018637;-0.004842;-0.999815;0.431463;0.005995;0.002263;0.000000;-0.003881;-0.001167;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
62;3.7318;0.000000;0.008031;0.999955;-0.005005;0.798645;0.999794;-0.008123;-0.018579;2.137534;-0.018619;-0.004855;-0.999815;0.431457;0.007993;0.999956;-0.004992;0.798808;0.999794;-0.008085;-0.018597;2.137949;-0.018637;-0.004842;-0.999815;0.431456;0.005924;0.002289;0.000000;-0.001181;0.000433;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
63;3.79581;0.000000;0.008059;0.999955;-0.004998;0.798789;0.999794;-0.008150;-0.018587;2.137897;-0.018627;-0.004847;-0.999815;0.431452;0.007993;0.999956;-0.004992;0.798940;0.999794;-0.008085;-0.018597;2.138288;-0.018637;-0.004842;-0.999815;0.431449;0.005680;0.002154;0.000000;-0.004073;-0.002259;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
