message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
0;0;0.000000;0.783708;2.078802;0.187203;2.248943;2.177825;0.014799;
1;0.0518452;0.000000;0.783708;2.078802;0.187203;2.248943;2.177825;0.014799;
2;0.111854;0.000000;0.783757;2.079134;0.187078;2.248793;2.177979;0.014798;
3;0.171781;0.000000;0.784314;2.080542;0.185948;2.248616;2.178181;0.014820;
4;0.231986;0.000000;0.785536;2.082981;0.184279;2.248233;2.178574;0.014819;
5;0.291855;0.000000;0.786874;2.085544;0.182547;2.248149;2.178659;0.014820;
6;0.351838;0.000000;0.788063;2.087894;0.180908;2.248325;2.178478;0.014824;
7;0.412005;0.000000;0.789228;2.090139;0.179267;2.248498;2.178299;0.014827;
8;0.475981;0.000000;0.790353;2.092348;0.177695;2.248632;2.178162;0.014829;
9;0.531969;0.000000;0.791437;2.094537;0.176139;2.248714;2.178077;0.014832;
10;0.592006;0.000000;0.792523;2.096696;0.174581;2.248804;2.177984;0.014834;
11;0.651952;0.000000;0.793560;2.098783;0.173050;2.248909;2.177876;0.014836;
12;0.711931;0.000000;0.794563;2.100832;0.171572;2.248926;2.177858;0.014838;
13;0.771945;0.000000;0.795538;2.102834;0.170134;2.248960;2.177823;0.014840;
14;0.831896;0.000000;0.796507;2.104788;0.168742;2.248941;2.177842;0.014841;
15;0.891813;0.000000;0.797413;2.106611;0.167395;2.248997;2.177775;0.014807;
16;0.951799;0.000000;0.798316;2.108435;0.166090;2.249021;2.177750;0.014808;
17;1.01183;0.000000;0.799197;2.110192;0.164796;2.249049;2.177722;0.014810;
18;1.07182;0.000000;0.800110;2.111997;0.163517;2.248998;2.177773;0.014811;
19;1.13183;0.000000;0.800997;2.113744;0.162243;2.248988;2.177783;0.014812;
20;1.19183;0.000000;0.801891;2.115486;0.160967;2.249000;2.177770;0.014813;
21;1.25181;0.000000;0.802743;2.117188;0.159720;2.248960;2.177811;0.014814;
22;1.31179;0.000000;0.803523;2.118786;0.158527;2.248967;2.177803;0.014816;
23;1.37181;0.000000;0.804319;2.120397;0.157321;2.248964;2.177806;0.014817;
24;1.4318;0.000000;0.805104;2.121923;0.156155;2.248962;2.177808;0.014818;
25;1.49197;0.000000;0.805845;2.123372;0.155013;2.249010;2.177758;0.014819;
26;1.55185;0.000000;0.806557;2.124840;0.153853;2.248977;2.177792;0.014820;
27;1.61188;0.000000;0.807276;2.126232;0.152727;2.249006;2.177761;0.014821;
28;1.67741;0.000000;0.807961;2.127591;0.151655;2.249020;2.177748;0.014823;
29;1.73198;0.000000;0.808633;2.128951;0.150553;2.249009;2.177758;0.014823;
30;1.79186;0.000000;0.809280;2.130242;0.149504;2.249002;2.177765;0.014824;
31;1.85195;0.000000;0.809932;2.131482;0.148514;2.249025;2.177741;0.014825;
32;1.91217;0.000000;0.810524;2.132710;0.147526;2.248997;2.177791;0.014848;
33;1.97601;0.000000;0.811131;2.133909;0.146559;2.249003;2.177785;0.014849;
34;2.03598;0.000000;0.811726;2.135074;0.145617;2.248981;2.177807;0.014849;
35;2.09197;0.000000;0.812270;2.136124;0.144718;2.248993;2.177795;0.014850;
36;2.15602;0.000000;0.812791;2.137156;0.143826;2.248944;2.177845;0.014850;
37;2.21192;0.000000;0.813315;2.138164;0.142920;2.248951;2.177837;0.014851;
38;2.2774;0.000000;0.813807;2.139145;0.142058;2.248931;2.177857;0.014852;
39;2.33198;0.000000;0.814275;2.140073;0.141232;2.248941;2.177847;0.014852;
