message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
0;0;0.000000;0.784004;2.280003;0.187003;2.249014;2.178012;0.015049;
1;0.0540583;0.000000;0.784004;2.280003;0.187003;2.249014;2.178012;0.015049;
2;0.112629;0.000000;0.784090;2.279585;0.186933;2.249380;2.177636;0.015051;
3;0.172584;0.000000;0.784424;2.277967;0.185941;2.249591;2.177419;0.015052;
4;0.23255;0.000000;0.784988;2.275210;0.184269;2.249821;2.177183;0.015053;
5;0.292679;0.000000;0.785671;2.271782;0.182282;2.249853;2.177150;0.015052;
6;0.352652;0.000000;0.786344;2.268299;0.180253;2.249641;2.177368;0.015048;
7;0.412672;0.000000;0.786969;2.264985;0.178301;2.249485;2.177528;0.015046;
8;0.472592;0.000000;0.787564;2.261710;0.176386;2.249334;2.177683;0.015043;
9;0.532731;0.000000;0.788130;2.258545;0.174525;2.249173;2.177848;0.015041;
10;0.592602;0.000000;0.788683;2.255428;0.172707;2.249047;2.177991;0.015072;
11;0.652613;0.000000;0.789264;2.252345;0.170923;2.249002;2.178038;0.015071;
12;0.712753;0.000000;0.789935;2.249313;0.169183;2.248985;2.178055;0.015069;
13;0.772632;0.000000;0.790612;2.246281;0.167468;2.249122;2.177915;0.015069;
14;0.83264;0.000000;0.791246;2.243374;0.165812;2.249131;2.177904;0.015068;
15;0.892688;0.000000;0.791834;2.240520;0.164223;2.249006;2.178033;0.015066;
16;0.952687;0.000000;0.792392;2.237670;0.162670;2.249036;2.178003;0.015065;
17;1.01264;0.000000;0.792944;2.234880;0.161098;2.248966;2.178074;0.015063;
18;1.07257;0.000000;0.793469;2.232077;0.159570;2.249002;2.178037;0.015062;
19;1.13257;0.000000;0.793981;2.229307;0.158041;2.249065;2.177972;0.015061;
20;1.19274;0.000000;0.794467;2.226603;0.156530;2.249054;2.177983;0.015060;
21;1.25251;0.000000;0.794966;2.223935;0.155006;2.248999;2.178040;0.015059;
22;1.31262;0.000000;0.795451;2.221327;0.153554;2.249023;2.178015;0.015058;
23;1.37278;0.000000;0.795891;2.218871;0.152156;2.248958;2.178082;0.015056;
24;1.43512;0.000000;0.796305;2.216393;0.150812;2.249022;2.178016;0.015056;
25;1.49259;0.000000;0.796709;2.213949;0.149456;2.249102;2.177934;0.015055;
26;1.55732;0.000000;0.797118;2.211523;0.148136;2.249100;2.177935;0.015054;
27;1.61274;0.000000;0.797512;2.209208;0.146863;2.249112;2.177923;0.015053;
28;1.67326;0.000000;0.797883;2.206979;0.145674;2.249087;2.177949;0.015052;
29;1.73263;0.000000;0.798269;2.204760;0.144478;2.249063;2.177974;0.015051;
30;1.79256;0.000000;0.798623;2.202589;0.143313;2.249021;2.178017;0.015050;
31;1.85251;0.000000;0.798955;2.200469;0.142220;2.249020;2.178018;0.015049;
32;1.91262;0.000000;0.799275;2.198373;0.141156;2.249023;2.178015;0.015048;
33;1.9725;0.000000;0.799582;2.196302;0.140099;2.249053;2.177984;0.015048;
34;2.03258;0.000000;0.799908;2.194268;0.139058;2.248979;2.178060;0.015046;
35;2.09258;0.000000;0.800207;2.192336;0.138030;2.248954;2.178086;0.015045;
36;2.15256;0.000000;0.800483;2.190489;0.137074;2.248927;2.178113;0.015044;
37;2.21251;0.000000;0.800770;2.188625;0.136075;2.248910;2.178131;0.015043;
38;2.27255;0.000000;0.801055;2.186805;0.135136;2.248921;2.178119;0.015043;
39;2.33733;0.000000;0.801301;2.185069;0.134251;2.248931;2.178109;0.015042;
40;2.39263;0.000000;0.801537;2.183367;0.133384;2.248957;2.178082;0.015041;
41;2.46227;0.000000;0.801748;2.181738;0.132568;2.248926;2.178126;0.015076;
42;2.51474;0.000000;0.801975;2.180140;0.131707;2.248952;2.178099;0.015075;
43;2.57475;0.000000;0.802185;2.178593;0.130899;2.248972;2.178078;0.015075;
44;2.63748;0.000000;0.802399;2.177059;0.130112;2.248976;2.178086;0.015109;
45;2.69493;0.000000;0.802601;2.175581;0.129304;2.248897;2.178166;0.015108;
46;2.75465;0.000000;0.802785;2.174137;0.128569;2.248977;2.178084;0.015108;
47;2.8146;0.000000;0.802943;2.172778;0.127840;2.248925;2.178137;0.015107;
48;2.87463;0.000000;0.803088;2.171375;0.127099;2.248975;2.178086;0.015107;
49;2.9346;0.000000;0.803266;2.170040;0.126420;2.248990;2.178082;0.015142;
50;2.99477;0.000000;0.803437;2.168769;0.125725;2.248924;2.178149;0.015141;
51;3.05477;0.000000;0.803581;2.167515;0.125097;2.248967;2.178105;0.015141;
52;3.11468;0.000000;0.803727;2.166330;0.124493;2.248971;2.178101;0.015140;
53;3.17473;0.000000;0.803855;2.165170;0.123913;2.249002;2.178069;0.015140;
54;3.23468;0.000000;0.803972;2.164036;0.123304;2.249047;2.178022;0.015140;
55;3.29554;0.000000;0.804081;2.162963;0.122760;2.249064;2.178005;0.015140;
56;3.35594;0.000000;0.804166;2.161932;0.122235;2.249051;2.178018;0.015139;
57;3.41728;0.000000;0.804272;2.160938;0.121714;2.249030;2.178040;0.015139;
58;3.47468;0.000000;0.804369;2.159978;0.121224;2.249001;2.178070;0.015138;
59;3.5347;0.000000;0.804456;2.159026;0.120686;2.249020;2.178049;0.015138;
60;3.6039;0.000000;0.804523;2.158143;0.120227;2.249012;2.178058;0.015138;
61;3.65668;0.000000;0.804590;2.157260;0.119719;2.248980;2.178090;0.015137;
62;3.71661;0.000000;0.804679;2.156387;0.119217;2.248985;2.178085;0.015137;
63;3.7893;0.000000;0.804777;2.155523;0.118732;2.249015;2.178054;0.015137;
64;3.84522;0.000000;0.804848;2.154710;0.118266;2.248980;2.178091;0.015136;
65;3.90069;0.000000;0.804898;2.153914;0.117878;2.249006;2.178064;0.015136;
66;3.96922;0.000000;0.804959;2.153145;0.117448;2.249035;2.178034;0.015136;
