message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
81;4.89041;0.000000;0.793126;2.168127;0.225944;-0.094341;3.127154;1.508580;
82;4.95042;0.000000;0.793189;2.168480;0.226323;-0.094336;3.127154;1.508601;
83;5.01037;0.000000;0.793238;2.168831;0.226714;-0.094331;3.127154;1.508578;
84;5.07033;0.000000;0.793290;2.169175;0.227074;-0.094326;3.127154;1.508554;
85;5.13026;0.000000;0.793365;2.169485;0.227440;-0.094321;3.127154;1.508559;
86;5.19034;0.000000;0.793431;2.169786;0.227813;-0.094317;3.127154;1.508638;
87;5.25229;0.000000;0.793489;2.170113;0.228203;-0.094312;3.127153;1.508634;
88;5.31239;0.000000;0.793560;2.170458;0.228570;-0.094307;3.127153;1.508556;
89;5.37238;0.000000;0.793654;2.170752;0.228893;-0.094302;3.127153;1.508580;
90;5.43238;0.000000;0.793711;2.171036;0.229284;-0.094298;3.127153;1.508593;
91;5.49238;0.000000;0.793748;2.171326;0.229639;-0.094294;3.127153;1.508639;
92;5.5523;0.000000;0.793787;2.171608;0.229988;-0.094290;3.127153;1.508651;
93;5.61243;0.000000;0.793836;2.171891;0.230354;-0.094285;3.127152;1.508620;
94;5.67231;0.000000;0.793890;2.172165;0.230709;-0.094281;3.127152;1.508620;
95;5.73318;0.000000;0.793931;2.172439;0.231027;-0.094277;3.127152;1.508599;
96;5.79245;0.000000;0.793990;2.172688;0.231346;-0.094274;3.127152;1.508596;
97;5.85241;0.000000;0.794063;2.172929;0.231706;-0.094270;3.127152;1.508658;
98;5.916;0.000000;0.794113;2.173151;0.232049;-0.094267;3.127152;1.508662;
99;5.97242;0.000000;0.794156;2.173390;0.232361;-0.094263;3.127152;1.508680;
100;6.03242;0.000000;0.794214;2.173622;0.232692;-0.094260;3.127152;1.508675;
101;6.09244;0.000000;0.794258;2.173852;0.232998;-0.094256;3.127151;1.508681;
102;6.15232;0.000000;0.794282;2.174090;0.233329;-0.094253;3.127151;1.508667;
103;6.21231;0.000000;0.794347;2.174304;0.233635;-0.094249;3.127151;1.508703;
104;6.27227;0.000000;0.794410;2.174519;0.233966;-0.094246;3.127151;1.508696;
105;6.33239;0.000000;0.794449;2.174732;0.234333;-0.094243;3.127151;1.508678;
106;6.3923;0.000000;0.794520;2.174938;0.234621;-0.094240;3.127151;1.508670;
107;6.45226;0.000000;0.794559;2.175116;0.234879;-0.094237;3.127151;1.508680;
108;6.51229;0.000000;0.794583;2.175310;0.235186;-0.094234;3.127151;1.508671;
109;6.57228;0.000000;0.794639;2.175498;0.235516;-0.094232;3.127151;1.508683;
110;6.63232;0.000000;0.794688;2.175677;0.235787;-0.094229;3.127150;1.508682;
111;6.69267;0.000000;0.794719;2.175863;0.236063;-0.094226;3.127150;1.508694;
112;6.75244;0.000000;0.794746;2.176058;0.236431;-0.094223;3.127150;1.508674;
113;6.81241;0.000000;0.794801;2.176229;0.236725;-0.094221;3.127150;1.508651;
114;6.87242;0.000000;0.794838;2.176389;0.237002;-0.094218;3.127150;1.508670;
115;6.93244;0.000000;0.794869;2.176549;0.237254;-0.094216;3.127150;1.508711;
116;6.99248;0.000000;0.794918;2.176710;0.237525;-0.094214;3.127150;1.508708;
117;7.05238;0.000000;0.794985;2.176865;0.237795;-0.094211;3.127150;1.508726;
118;7.1123;0.000000;0.795009;2.176998;0.238102;-0.094209;3.127150;1.508742;
119;7.17235;0.000000;0.795020;2.177156;0.238379;-0.094207;3.127150;1.508751;
120;7.23242;0.000000;0.795076;2.177310;0.238625;-0.094205;3.127150;1.508758;
121;7.29226;0.000000;0.795149;2.177473;0.238858;-0.094202;3.127150;1.508755;
122;7.35237;0.000000;0.795160;2.177614;0.239196;-0.094200;3.127149;1.508740;
123;7.41229;0.000000;0.795156;2.177772;0.239498;-0.094198;3.127149;1.508705;
124;7.47233;0.000000;0.795219;2.177908;0.239732;-0.094196;3.127149;1.508710;
125;7.53232;0.000000;0.795286;2.178045;0.239959;-0.094194;3.127149;1.508704;
126;7.59231;0.000000;0.795293;2.178186;0.240237;-0.094192;3.127149;1.508688;
127;7.65291;0.000000;0.795328;2.178294;0.240526;-0.094190;3.127149;1.508712;
128;7.71242;0.000000;0.795371;2.178411;0.240796;-0.094188;3.127149;1.508726;
129;7.77599;0.000000;0.795417;2.178538;0.241030;-0.094186;3.127149;1.508730;
130;7.83245;0.000000;0.795454;2.178655;0.241277;-0.094185;3.127149;1.508722;
131;7.89278;0.000000;0.795496;2.178764;0.241433;-0.094183;3.127149;1.508778;
132;7.95245;0.000000;0.795515;2.178862;0.241710;-0.094181;3.127149;1.508812;
133;8.01227;0.000000;0.795544;2.178978;0.241999;-0.094180;3.127149;1.508793;
134;8.07229;0.000000;0.795570;2.179095;0.242306;-0.094178;3.127149;1.508774;
135;8.13228;0.000000;0.795603;2.179211;0.242547;-0.094176;3.127149;1.508745;
136;8.19226;0.000000;0.795644;2.179320;0.242757;-0.094175;3.127149;1.508779;
137;8.25234;0.000000;0.795675;2.179436;0.242973;-0.094173;3.127149;1.508739;
138;8.31313;0.000000;0.795703;2.179544;0.243268;-0.094171;3.127149;1.508741;
139;8.37244;0.000000;0.795729;2.179660;0.243497;-0.094170;3.127148;1.508711;
140;8.43234;0.000000;0.795753;2.179759;0.243708;-0.094168;3.127148;1.508723;
141;8.50226;0.000000;0.795784;2.179858;0.243942;-0.094167;3.127148;1.508746;
142;8.55427;0.960003;0.795793;2.179894;0.243984;-0.094166;3.127148;1.508739;
143;8.61425;0.960003;0.795836;2.179414;0.243988;-0.092631;3.127140;1.510570;
144;8.67425;0.960003;0.795979;2.177884;0.244010;-0.076213;3.127081;1.527207;
145;8.73434;0.957078;0.796131;2.176200;0.244096;0.018494;3.126812;1.622001;
146;8.79431;0.957078;0.796048;2.174787;0.244192;0.124913;3.126352;1.728258;
147;8.8551;0.957125;0.795877;2.173336;0.244273;0.207466;3.125786;1.810751;
148;8.91432;0.958364;0.795703;2.171875;0.244261;0.302784;3.125119;1.905976;
149;8.97427;0.958045;0.795600;2.170436;0.244164;0.430693;3.124055;2.033788;
150;9.03425;0.958574;0.795509;2.169008;0.244093;0.550267;3.122719;2.153271;
151;9.09424;0.958574;0.795441;2.167647;0.244042;0.664001;3.120728;2.266947;
152;9.15426;0.959122;0.795397;2.166270;0.243981;0.767317;3.118487;2.370272;
153;9.21439;0.961097;0.795358;2.164804;0.243948;0.840561;3.116373;2.443432;
154;9.27428;0.956417;0.795273;2.163440;0.243888;0.916240;3.113699;2.519038;
155;9.33428;0.956857;0.795199;2.162066;0.243767;0.978636;3.110875;2.581358;
156;9.39427;0.956857;0.795158;2.160663;0.243728;1.027572;3.108039;2.630250;
157;9.45427;0.961623;0.795108;2.159299;0.243740;1.072756;3.104842;2.675469;
158;9.51424;0.961623;0.795058;2.157891;0.243671;1.109542;3.101724;2.712236;
159;9.57433;0.964536;0.795045;2.156495;0.243626;1.141822;3.098419;2.744437;
160;9.63423;0.964536;0.795037;2.155120;0.243575;1.171263;3.094914;2.773989;
161;9.69425;0.963307;0.794973;2.153728;0.243528;1.195008;3.091632;2.797756;
162;9.75425;0.960024;0.794911;2.152421;0.243450;1.217423;3.088073;2.820104;
163;9.81426;0.962923;0.794875;2.151085;0.243401;1.237210;3.084475;2.839777;
164;9.87428;0.963026;0.794805;2.149730;0.243284;1.254479;3.080899;2.857019;
165;9.93437;0.965003;0.794731;2.148368;0.243254;1.269903;3.077266;2.872445;
166;9.99425;0.965003;0.794715;2.147033;0.243139;1.284300;3.073420;2.886763;
167;10.0543;0.965992;0.794702;2.145681;0.243048;1.296953;3.069664;2.899373;
168;10.1143;0.963962;0.794711;2.144357;0.242976;1.308612;3.065757;2.910985;
169;10.1743;0.957946;0.794637;2.143035;0.242883;1.319254;3.061865;2.921583;
170;10.2343;0.960913;0.794583;2.141696;0.242769;1.328378;3.058207;2.930648;
171;10.2944;0.962698;0.794520;2.140410;0.242641;1.337079;3.054404;2.939249;
172;10.3543;0.962698;0.794492;2.139064;0.242536;1.345032;3.050595;2.947140;
173;10.4142;0.961598;0.794464;2.137785;0.242420;1.352556;3.046618;2.954646;
174;10.4743;0.964136;0.794437;2.136501;0.242319;1.359222;3.042652;2.961326;
175;10.5343;0.968778;0.794426;2.135183;0.242236;1.365208;3.038638;2.967355;
176;10.5943;0.974135;0.794418;2.133931;0.242118;1.370817;3.034497;2.972845;
177;10.6543;0.972916;0.794398;2.132708;0.241990;1.376141;3.030376;2.978068;
178;10.7142;0.972916;0.794346;2.131448;0.241831;1.382265;3.026321;2.984152;
179;10.7743;0.970887;0.794264;2.130127;0.241682;1.388592;3.022566;2.990387;
180;10.8342;0.973800;0.794202;2.128725;0.241518;1.393871;3.019081;2.995643;
181;10.8942;0.973800;0.794157;2.127414;0.241330;1.398944;3.015366;3.000792;
182;10.9543;0.971234;0.794101;2.126124;0.241190;1.403491;3.011663;3.005268;
183;11.0143;0.971132;0.794056;2.124859;0.240988;1.407841;3.007751;3.009618;
184;11.0743;0.971132;0.794004;2.123578;0.240831;1.411910;3.003897;3.013658;
185;11.1343;0.973850;0.793975;2.122350;0.240711;1.415620;2.999995;3.017321;
186;11.1943;0.973721;0.793951;2.121147;0.240468;1.419251;2.995990;3.020930;
187;11.2543;0.973721;0.793919;2.119885;0.240274;1.422452;2.992041;3.024106;
188;11.3143;0.973721;0.793892;2.118696;0.240107;1.425703;2.987866;3.027293;
189;11.3743;0.973630;0.793859;2.117393;0.239945;1.428583;2.984076;3.030233;
190;11.4343;0.973630;0.793821;2.116151;0.239738;1.431554;2.980143;3.033195;
191;11.4944;0.981945;0.793781;2.114853;0.239545;1.434231;2.976329;3.035873;
192;11.5544;0.981728;0.793726;2.113620;0.239332;1.437107;2.972497;3.038733;
193;11.6144;0.983261;0.793674;2.112409;0.239106;1.439739;2.968783;3.041291;
194;11.6744;0.983261;0.793631;2.111288;0.238892;1.442195;2.964696;3.043704;
195;11.735;0.982429;0.793557;2.110031;0.238672;1.444826;2.960918;3.046276;
196;11.7944;0.982429;0.793490;2.108838;0.238484;1.447129;2.957052;3.048525;
197;11.8545;0.989818;0.793421;2.107606;0.238280;1.449257;2.953162;3.050651;
198;11.9143;0.981220;0.793356;2.106369;0.238006;1.451245;2.949391;3.052589;
199;11.9744;0.984598;0.793284;2.105153;0.237774;1.453143;2.945639;3.054423;
200;12.0343;0.984598;0.793209;2.103995;0.237562;1.455064;2.941823;3.056321;
201;12.0943;0.986995;0.793132;2.102829;0.237313;1.456931;2.938108;3.058043;
202;12.1545;0.985108;0.793132;2.101707;0.237060;1.458523;2.934326;3.059556;
203;12.2144;0.977612;0.793169;2.100532;0.236820;1.460139;2.930502;3.061181;
204;12.28;0.991161;0.793213;2.099341;0.236578;1.461832;2.926840;3.062818;
205;12.3344;0.986495;0.793201;2.098172;0.236371;1.463481;2.922847;3.064420;
206;12.3944;0.989365;0.793213;2.096957;0.236055;1.464967;2.919138;3.065898;
207;12.4544;0.993105;0.793200;2.095772;0.235776;1.466533;2.915201;3.067440;
208;12.5144;0.990965;0.793170;2.094580;0.235540;1.468090;2.911466;3.068919;
209;12.5744;0.991517;0.793128;2.093462;0.235255;1.469550;2.907462;3.070314;
210;12.6343;0.995115;0.793089;2.092329;0.234964;1.471024;2.903516;3.071742;
211;12.6943;0.995115;0.793067;2.091190;0.234675;1.472599;2.899506;3.073324;
212;12.7543;0.993713;0.793066;2.090104;0.234428;1.473900;2.895267;3.074555;
213;12.8143;0.996753;0.793035;2.088951;0.234156;1.475259;2.891127;3.075850;
214;12.8743;0.997209;0.793002;2.087762;0.233829;1.476536;2.887126;3.077068;
215;12.9344;0.999072;0.792968;2.086606;0.233552;1.477747;2.883019;3.078303;
216;12.9944;0.998181;0.792953;2.085521;0.233267;1.478929;2.878787;3.079488;
217;13.0543;0.997638;0.792927;2.084453;0.232958;1.480091;2.874654;3.080597;
218;13.1143;0.997638;0.792848;2.083357;0.232635;1.481622;2.870618;3.082042;
219;13.1744;0.994467;0.792824;2.082257;0.232357;1.482782;2.866600;3.083199;
220;13.2343;0.996413;0.792812;2.081194;0.232035;1.483784;2.862312;3.084200;
221;13.2943;0.991117;0.792791;2.080015;0.231704;1.484988;2.858531;3.085351;
222;13.3543;0.992672;0.792753;2.078903;0.231412;1.486200;2.854726;3.086415;
223;13.4143;0.992394;0.792697;2.077772;0.231054;1.487309;2.850855;3.087584;
224;13.4743;0.991379;0.792682;2.076680;0.230712;1.488274;2.846941;3.088560;
225;13.5343;0.989358;0.792683;2.075646;0.230415;1.489301;2.842839;3.089483;
226;13.5943;0.989358;0.792637;2.074554;0.230114;1.490215;2.838959;3.090402;
227;13.6542;0.987052;0.792600;2.073554;0.229735;1.491199;2.834828;3.091332;
228;13.7142;0.987052;0.792556;2.072419;0.229397;1.492057;2.831144;3.092207;
229;13.7743;0.982147;0.792532;2.071358;0.229068;1.493048;2.827312;3.093127;
230;13.8343;0.982147;0.792512;2.070297;0.228706;1.493975;2.823435;3.093977;
231;13.8943;0.985837;0.792483;2.069250;0.228343;1.494874;2.819637;3.094775;
232;13.9543;0.982593;0.792460;2.068194;0.228047;1.495738;2.815794;3.095622;
233;14.0142;0.976326;0.792444;2.067165;0.227676;1.496514;2.812010;3.096385;
234;14.0743;0.983459;0.792427;2.066159;0.227304;1.497300;2.808120;3.097127;
235;14.1342;0.973848;0.792415;2.065108;0.227009;1.497752;2.804375;3.097434;
236;14.1943;0.975139;0.792360;2.064063;0.226593;1.498731;2.800759;3.098381;
237;14.2545;0.973474;0.792349;2.063030;0.226237;1.499310;2.797065;3.098917;
238;14.3144;0.975141;0.792308;2.061980;0.225873;1.500310;2.793625;3.099836;
239;14.3744;0.976009;0.792260;2.060958;0.225467;1.501123;2.789957;3.100615;
240;14.4343;0.973127;0.792245;2.060010;0.225111;1.501654;2.786027;3.101102;
241;14.4942;0.970091;0.792232;2.058937;0.224759;1.502361;2.782496;3.101815;
242;14.5542;0.970091;0.792222;2.057872;0.224365;1.502964;2.779110;3.102324;
243;14.6142;0.970582;0.792198;2.056873;0.223962;1.503687;2.775551;3.103021;
244;14.6744;0.963211;0.792163;2.055906;0.223604;1.504404;2.771969;3.103636;
245;14.7344;0.962799;0.792122;2.054941;0.223203;1.505162;2.768443;3.104366;
246;14.7943;0.958559;0.792116;2.053992;0.222846;1.505554;2.764719;3.104721;
247;14.8543;0.958559;0.792091;2.052990;0.222479;1.506224;2.761247;3.105352;
248;14.9143;0.963077;0.792088;2.052042;0.222073;1.506878;2.757670;3.105925;
249;14.9742;0.955770;0.792052;2.051006;0.221676;1.507540;2.754332;3.106549;
250;15.0342;0.953470;0.791999;2.049998;0.221272;1.508239;2.750989;3.107254;
251;15.0942;0.957968;0.791950;2.049025;0.220891;1.508842;2.747605;3.107835;
252;15.1543;0.953509;0.791960;2.048066;0.220479;1.509313;2.744183;3.108263;
253;15.2142;0.949843;0.791931;2.047113;0.220095;1.509967;2.740747;3.108822;
254;15.2742;0.947329;0.791922;2.046189;0.219690;1.510463;2.737169;3.109326;
255;15.3343;0.944566;0.791893;2.045262;0.219269;1.511108;2.733641;3.109943;
256;15.3943;0.950162;0.791840;2.044254;0.218869;1.511723;2.730396;3.110467;
257;15.4542;0.943543;0.791838;2.043281;0.218423;1.512268;2.727027;3.110953;
258;15.5142;0.940136;0.791769;2.042312;0.217998;1.512982;2.723790;3.111668;
259;15.5742;0.940136;0.791752;2.041428;0.217612;1.513393;2.720152;3.112067;
260;15.6342;0.938119;0.791745;2.040546;0.217192;1.513921;2.716628;3.112487;
261;15.6943;0.934548;0.791714;2.039569;0.216766;1.514444;2.713259;3.113031;
262;15.7601;0.933693;0.791698;2.038660;0.216377;1.514872;2.709771;3.113381;
263;15.8145;0.928237;0.791673;2.037697;0.215914;1.515493;2.706576;3.114030;
264;15.8744;0.928237;0.791657;2.036792;0.215459;1.516021;2.703240;3.114551;
265;15.9441;0.930868;0.791618;2.035875;0.215078;1.516527;2.699961;3.114969;
266;16;0.927867;0.791621;2.034972;0.214617;1.516850;2.696587;3.115179;
267;16.0564;0.925704;0.791601;2.034103;0.214227;1.517209;2.692953;3.115535;
268;16.1165;0.933550;0.791579;2.033222;0.213830;1.517542;2.689485;3.115805;
269;16.1764;0.923854;0.791579;2.032294;0.213340;1.518001;2.686061;3.116210;
270;16.2364;0.920846;0.791527;2.031325;0.212874;1.518777;2.683026;3.116910;
271;16.2964;0.921103;0.791492;2.030404;0.212376;1.519446;2.679807;3.117539;
272;16.3565;0.924511;0.791477;2.029568;0.211979;1.519669;2.676288;3.117732;
273;16.4164;0.918761;0.791454;2.028720;0.211596;1.519971;2.672776;3.118012;
274;16.4776;0.921098;0.791433;2.027837;0.211098;1.520508;2.669427;3.118439;
275;16.5364;0.909363;0.791408;2.026989;0.210645;1.520946;2.666042;3.118780;
276;16.5963;0.914092;0.791406;2.026134;0.210257;1.521398;2.662736;3.119140;
277;16.6563;0.920605;0.791382;2.025232;0.209747;1.521801;2.659529;3.119522;
278;16.7163;0.920605;0.791352;2.024347;0.209294;1.522411;2.656470;3.120042;
279;16.7763;0.911420;0.791349;2.023523;0.208867;1.522783;2.653115;3.120402;
280;16.8363;0.904780;0.791323;2.022611;0.208372;1.523245;2.650120;3.120780;
281;16.8963;0.904780;0.791293;2.021787;0.207947;1.523755;2.646760;3.121239;
282;16.9563;0.902248;0.791298;2.020972;0.207507;1.524068;2.643244;3.121559;
283;17.0163;0.907240;0.791270;2.020059;0.207006;1.524443;2.640068;3.121902;
284;17.0764;0.903891;0.791201;2.019199;0.206539;1.524935;2.636836;3.122327;
285;17.1363;0.903672;0.791174;2.018340;0.206044;1.525389;2.633712;3.122739;
286;17.1964;0.903672;0.791149;2.017560;0.205598;1.525935;2.630410;3.123283;
287;17.2563;0.897462;0.791155;2.016748;0.205170;1.526333;2.627179;3.123642;
288;17.3164;0.896211;0.791162;2.015936;0.204658;1.526718;2.623944;3.123910;
289;17.3763;0.889005;0.791164;2.015119;0.204247;1.527021;2.620647;3.124125;
290;17.4363;0.889574;0.791153;2.014294;0.203762;1.527428;2.617460;3.124520;
291;17.4963;0.885896;0.791094;2.013424;0.203239;1.528056;2.614580;3.125104;
292;17.5563;0.885896;0.791098;2.012606;0.202816;1.528438;2.611364;3.125419;
293;17.6164;0.885318;0.791089;2.011793;0.202327;1.528812;2.608295;3.125713;
294;17.6764;0.882995;0.791099;2.011062;0.201887;1.528852;2.604776;3.125677;
295;17.7364;0.885093;0.791066;2.010254;0.201466;1.529346;2.601593;3.126135;
296;17.7964;0.885093;0.791005;2.009396;0.200968;1.530131;2.598662;3.126946;
297;17.8565;0.872740;0.790997;2.008597;0.200465;1.530388;2.595456;3.127147;
298;17.9164;0.874841;0.790953;2.007801;0.199841;1.530929;2.592445;3.127578;
299;17.9764;0.869782;0.790973;2.007054;0.199394;1.531173;2.589151;3.127774;
300;18.0364;0.872391;0.790928;2.006296;0.198973;1.531649;2.585990;3.128228;
301;18.0964;0.871268;0.790933;2.005523;0.198476;1.531907;2.582721;3.128417;
302;18.1564;0.871268;0.790918;2.004737;0.198017;1.532280;2.579558;3.128667;
303;18.2164;0.868587;0.790895;2.003973;0.197547;1.532696;2.576320;3.128968;
304;18.2763;0.867100;0.790860;2.003177;0.197051;1.533021;2.573082;3.129330;
305;18.3363;0.867295;0.790851;2.002403;0.196579;1.533371;2.569817;3.129615;
306;18.3964;0.864529;0.790814;2.001594;0.196050;1.533867;2.566758;3.129993;
307;18.4563;0.864529;0.790834;2.000886;0.195600;1.533935;2.563073;3.130025;
308;18.5164;0.860538;0.790800;2.000137;0.195139;1.534228;2.559690;3.130313;
309;18.5764;0.856621;0.790749;1.999325;0.194579;1.534722;2.556543;3.130752;
310;18.6367;0.851896;0.790706;1.998563;0.194055;1.535090;2.553197;3.131069;
311;18.6964;0.851896;0.790706;1.997849;0.193597;1.535352;2.549696;3.131268;
312;18.7565;0.848565;0.790728;1.997128;0.193081;1.535449;2.546127;3.131280;
313;18.8164;0.843527;0.790706;1.996449;0.192662;1.535603;2.542525;3.131431;
314;18.8764;0.841786;0.790666;1.995689;0.192104;1.535899;2.539208;3.131687;
315;18.9364;0.841786;0.790661;1.994966;0.191613;1.536078;2.535715;3.131809;
316;18.9964;0.839082;0.790714;1.994251;0.191209;1.536027;2.532082;3.131658;
317;19.0603;0.849439;0.790665;1.993490;0.190576;1.536523;2.528931;3.132164;
318;19.1203;0.833928;0.790606;1.992721;0.190063;1.537001;2.525640;3.132661;
319;19.1803;0.834005;0.790570;1.992056;0.189579;1.537165;2.522131;3.132751;
