message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
37;2.21212;0.000000;0.793360;2.202922;0.176062;-0.085698;3.127072;1.517290;
38;2.27213;0.000000;0.793582;2.205388;0.176017;-0.085647;3.127071;1.517330;
39;2.33221;0.000000;0.793805;2.207730;0.175976;-0.087148;3.127079;1.515815;
40;2.39214;0.000000;0.794033;2.209965;0.175936;-0.087102;3.127078;1.515889;
41;2.45211;0.000000;0.794229;2.212159;0.175901;-0.088612;3.127084;1.514383;
42;2.51339;0.000000;0.794455;2.214294;0.175884;-0.088569;3.127084;1.514453;
43;2.57207;0.000000;0.794649;2.216457;0.175866;-0.090084;3.127090;1.512916;
44;2.63334;0.000000;0.794859;2.218568;0.175848;-0.090043;3.127089;1.512950;
45;2.69207;0.000000;0.795078;2.220562;0.175829;-0.091566;3.127096;1.511408;
46;2.75338;0.000000;0.795237;2.222486;0.175813;-0.091530;3.127095;1.511450;
47;2.81337;0.000000;0.795455;2.224407;0.175794;-0.090118;3.127099;1.512866;
48;2.87215;0.000000;0.795638;2.226320;0.175783;-0.090082;3.127098;1.512851;
49;2.93209;0.000000;0.795810;2.228131;0.175769;-0.091615;3.127104;1.511366;
50;2.9921;0.000000;0.795997;2.229898;0.175781;-0.091583;3.127104;1.511365;
51;3.05222;0.000000;0.796176;2.231524;0.175890;-0.091553;3.127103;1.511444;
52;3.11208;0.000000;0.796329;2.233193;0.176064;-0.091523;3.127102;1.511430;
53;3.17206;0.000000;0.796488;2.234775;0.176227;-0.091494;3.127101;1.511461;
54;3.23307;0.000000;0.796662;2.236290;0.176341;-0.091466;3.127101;1.511515;
55;3.29215;0.000000;0.796803;2.237783;0.176402;-0.091438;3.127100;1.511545;
56;3.35206;0.000000;0.796944;2.239269;0.176541;-0.091411;3.127099;1.511531;
57;3.4122;0.000000;0.797109;2.240742;0.176655;-0.091384;3.127099;1.511536;
58;3.47212;0.000000;0.797282;2.242146;0.176793;-0.091358;3.127098;1.511554;
59;3.5321;0.000000;0.797438;2.243460;0.176913;-0.091333;3.127097;1.511605;
60;3.59204;0.000000;0.797574;2.244727;0.176944;-0.091310;3.127097;1.511651;
61;3.65196;0.000000;0.797694;2.245957;0.177024;-0.091287;3.127096;1.511681;
62;3.71207;0.000000;0.797823;2.247172;0.177158;-0.091264;3.127096;1.511676;
63;3.77216;0.000000;0.797969;2.248319;0.177273;-0.091243;3.127095;1.511750;
64;3.83206;0.000000;0.798104;2.249478;0.177340;-0.089855;3.127100;1.513126;
65;3.89214;0.000000;0.798236;2.250598;0.177384;-0.089835;3.127099;1.513141;
66;3.95199;0.000000;0.798358;2.251689;0.177499;-0.089815;3.127099;1.513132;
67;4.01197;0.000000;0.798501;2.252750;0.177698;-0.089795;3.127098;1.513162;
68;4.07194;0.000000;0.798599;2.253795;0.177869;-0.089776;3.127098;1.513168;
69;4.1321;0.000000;0.798709;2.254761;0.177932;-0.089758;3.127097;1.513198;
70;4.19199;0.000000;0.798833;2.255740;0.178000;-0.089740;3.127097;1.513196;
71;4.25206;0.000000;0.798933;2.256679;0.178153;-0.089723;3.127097;1.513234;
72;4.312;0.000000;0.799033;2.257592;0.178211;-0.089706;3.127096;1.513235;
73;4.37208;0.000000;0.799173;2.258486;0.178338;-0.089690;3.127096;1.513255;
74;4.43197;0.000000;0.799273;2.259364;0.178473;-0.089674;3.127095;1.513230;
75;4.49197;0.000000;0.799367;2.260170;0.178562;-0.089659;3.127095;1.513273;
76;4.55198;0.000000;0.799482;2.261025;0.178738;-0.089643;3.127095;1.513277;
77;4.61194;0.000000;0.799601;2.261782;0.178831;-0.089629;3.127094;1.513292;
78;4.67196;0.000000;0.799669;2.262558;0.178921;-0.089615;3.127094;1.513298;
79;4.73208;0.000000;0.799771;2.263286;0.179069;-0.089601;3.127094;1.513353;
80;4.79206;0.000000;0.799891;2.264026;0.179174;-0.089588;3.127093;1.513365;
81;4.85209;0.000000;0.799979;2.264753;0.179262;-0.089574;3.127093;1.513354;
82;4.91212;0.000000;0.800087;2.265393;0.179333;-0.089562;3.127093;1.513398;
83;4.9721;0.000000;0.800174;2.266048;0.179470;-0.089550;3.127093;1.513422;
84;5.0323;0.000000;0.800231;2.266706;0.179555;-0.089538;3.127092;1.513414;
85;5.09206;0.000000;0.800321;2.267344;0.179704;-0.089526;3.127092;1.513436;
86;5.15206;0.000000;0.800395;2.267971;0.179836;-0.089515;3.127092;1.513435;
87;5.21203;0.000000;0.800492;2.268566;0.179931;-0.089504;3.127092;1.513430;
88;5.27206;0.000000;0.800584;2.269115;0.180063;-0.089493;3.127091;1.513495;
89;5.33226;0.000000;0.800660;2.269679;0.180195;-0.089483;3.127091;1.513486;
90;5.39272;0.000000;0.800729;2.270219;0.180283;-0.091060;3.127097;1.511899;
91;5.4521;0.000000;0.800789;2.270755;0.180375;-0.088334;3.127108;1.514613;
92;5.51225;0.000000;0.800863;2.271239;0.180514;-0.088326;3.127108;1.514594;
93;5.57407;0.000000;0.800947;2.271733;0.180611;-0.088317;3.127108;1.514630;
94;5.63404;0.000000;0.801030;2.272228;0.180701;-0.088309;3.127107;1.514655;
95;5.69406;0.000000;0.801102;2.272675;0.180793;-0.088301;3.127107;1.514643;
96;5.75397;0.000000;0.801162;2.273134;0.180885;-0.086934;3.127113;1.516044;
97;5.81447;0.000000;0.801220;2.273607;0.181025;-0.086926;3.127112;1.516024;
98;5.87405;0.000000;0.801266;2.274068;0.181160;-0.086918;3.127112;1.515980;
99;5.93422;0.000000;0.801346;2.274463;0.181282;-0.086912;3.127112;1.516026;
100;5.99409;0.000000;0.801432;2.274851;0.181379;-0.086905;3.127112;1.516049;
101;6.05409;0.000000;0.801490;2.275233;0.181424;-0.086899;3.127112;1.516072;
102;6.11451;0.000000;0.801527;2.275629;0.181512;-0.086892;3.127112;1.516032;
103;6.17417;0.000000;0.801583;2.276011;0.181720;-0.086885;3.127111;1.516044;
104;6.23447;0.000000;0.801637;2.276384;0.181789;-0.086879;3.127111;1.516000;
105;6.29494;0.000000;0.801703;2.276723;0.181834;-0.086873;3.127111;1.516051;
106;6.35406;0.000000;0.801754;2.277068;0.181934;-0.086868;3.127111;1.516091;
107;6.4141;0.000000;0.801797;2.277403;0.182088;-0.086862;3.127111;1.516076;
108;6.47407;0.000000;0.801845;2.277739;0.182236;-0.086856;3.127111;1.516050;
109;6.53409;0.000000;0.801930;2.278082;0.182316;-0.086851;3.127111;1.516002;
110;6.59532;0.000000;0.801968;2.278380;0.182405;-0.086846;3.127111;1.516059;
111;6.65409;0.000000;0.801998;2.278658;0.182483;-0.086841;3.127111;1.516102;
112;6.71431;0.000000;0.802047;2.278945;0.182536;-0.085479;3.127116;1.517416;
113;6.77412;0.000000;0.802097;2.279245;0.182654;-0.085474;3.127116;1.517473;
114;6.83417;0.000000;0.802145;2.279536;0.182725;-0.085469;3.127116;1.517485;
115;6.89412;0.000000;0.802188;2.279807;0.182802;-0.085464;3.127116;1.517484;
116;6.95411;0.000000;0.802208;2.280051;0.182944;-0.087053;3.127122;1.515888;
117;7.01411;0.000000;0.802248;2.280295;0.183022;-0.087049;3.127122;1.515861;
118;7.07411;0.000000;0.802306;2.280516;0.183069;-0.087046;3.127122;1.515843;
119;7.13411;0.000000;0.802356;2.280726;0.183159;-0.087043;3.127122;1.515910;
120;7.19403;0.000000;0.802413;2.280946;0.183314;-0.087039;3.127121;1.515924;
121;7.25396;0.000000;0.802475;2.281186;0.183360;-0.087035;3.127121;1.515875;
122;7.31398;0.000000;0.802531;2.281415;0.183395;-0.087032;3.127121;1.515879;
123;7.37405;0.000000;0.802529;2.281651;0.183481;-0.087028;3.127121;1.515875;
124;7.4341;0.000000;0.802541;2.281862;0.183621;-0.087024;3.127121;1.515889;
125;7.49412;0.000000;0.802591;2.282054;0.183681;-0.087021;3.127121;1.515813;
126;7.55398;0.000000;0.802645;2.282247;0.183734;-0.087018;3.127121;1.515856;
127;7.61407;0.000000;0.802656;2.282404;0.183791;-0.087016;3.127121;1.515940;
128;7.67404;0.000000;0.802676;2.282572;0.183889;-0.087013;3.127121;1.515960;
129;7.73406;0.000000;0.802709;2.282742;0.183950;-0.087010;3.127121;1.515968;
130;7.794;0.000000;0.802755;2.282933;0.184022;-0.087007;3.127121;1.515968;
131;7.85409;0.000000;0.802793;2.283096;0.184101;-0.087005;3.127121;1.515997;
132;7.91412;0.000000;0.802808;2.283253;0.184176;-0.087002;3.127121;1.516005;
133;7.97395;0.000000;0.802808;2.283417;0.184251;-0.086999;3.127121;1.515927;
134;8.03401;0.000000;0.802856;2.283591;0.184341;-0.086997;3.127120;1.515859;
135;8.09401;0.000000;0.802917;2.283749;0.184401;-0.086994;3.127120;1.515855;
136;8.15398;0.000000;0.802951;2.283892;0.184450;-0.086992;3.127120;1.515904;
137;8.21407;0.000000;0.802957;2.284030;0.184520;-0.086990;3.127120;1.515909;
138;8.27407;0.000000;0.802974;2.284170;0.184630;-0.086987;3.127120;1.515893;
139;8.33546;0.000000;0.803006;2.284296;0.184746;-0.086985;3.127120;1.515874;
140;8.39743;0.000000;0.803023;2.284418;0.184803;-0.086984;3.127120;1.515954;
141;8.45412;0.000000;0.803037;2.284539;0.184836;-0.086982;3.127120;1.516011;
142;8.51411;0.000000;0.803072;2.284655;0.184874;-0.086980;3.127120;1.516024;
143;8.57411;0.000000;0.803100;2.284788;0.184918;-0.086978;3.127120;1.516018;
144;8.63414;0.000000;0.803119;2.284901;0.184957;-0.086976;3.127120;1.516009;
145;8.69407;0.000000;0.803144;2.285025;0.185019;-0.086974;3.127120;1.515947;
146;8.75447;0.000000;0.803184;2.285134;0.185098;-0.086972;3.127120;1.515904;
147;8.81581;0.000000;0.803207;2.285248;0.185185;-0.086970;3.127120;1.515874;
148;8.87451;0.000000;0.803217;2.285359;0.185266;-0.086969;3.127120;1.515930;
149;8.93408;0.000000;0.803234;2.285481;0.185305;-0.086967;3.127120;1.515934;
150;9.00985;0.000000;0.803240;2.285592;0.185363;-0.086965;3.127120;1.515968;
151;9.0622;0.949134;0.803241;2.285629;0.185374;-0.086964;3.127120;1.515973;
152;9.12209;0.952978;0.803333;2.285170;0.185379;-0.085377;3.127114;1.517858;
153;9.18227;0.949552;0.803616;2.283481;0.185407;-0.074285;3.127071;1.529191;
154;9.24209;0.949552;0.803658;2.281362;0.185543;0.006820;3.126845;1.610550;
155;9.30326;0.941852;0.803392;2.279678;0.185672;0.128326;3.126552;1.731882;
156;9.3623;0.944554;0.803186;2.277870;0.185687;0.240907;3.126091;1.844331;
157;9.42354;0.946416;0.803079;2.276142;0.185590;0.391573;3.125112;1.994842;
158;9.48226;0.946416;0.802959;2.274338;0.185517;0.525238;3.123880;2.128417;
159;9.54236;0.947969;0.802890;2.272638;0.185430;0.653062;3.122163;2.256159;
160;9.60208;0.947693;0.802824;2.270873;0.185358;0.762320;3.120008;2.365341;
161;9.6621;0.946411;0.802753;2.269154;0.185327;0.869020;3.117185;2.471989;
162;9.72539;0.945394;0.802683;2.267478;0.185308;0.963140;3.113653;2.565904;
163;9.78215;0.944248;0.802574;2.265806;0.185271;1.044727;3.109486;2.647428;
164;9.84201;0.948946;0.802523;2.264093;0.185190;1.107933;3.105003;2.710588;
165;9.902;0.949272;0.802462;2.262434;0.185115;1.160494;3.100162;2.763016;
166;9.96199;0.949272;0.802424;2.260618;0.185050;1.200287;3.095407;2.802925;
167;10.022;0.952710;0.802391;2.258925;0.185015;1.232248;3.090333;2.834878;
168;10.082;0.953840;0.802343;2.257346;0.184941;1.260252;3.084886;2.862812;
169;10.142;0.953587;0.802278;2.255664;0.184791;1.284392;3.079690;2.886893;
170;10.202;0.950904;0.802193;2.254022;0.184730;1.304829;3.074025;2.907293;
171;10.262;0.951400;0.802149;2.252389;0.184587;1.322309;3.068460;2.924684;
172;10.322;0.955318;0.802138;2.250629;0.184434;1.337121;3.062989;2.939494;
173;10.3821;0.950183;0.802070;2.249014;0.184367;1.351119;3.056976;2.953498;
174;10.4494;0.953945;0.802019;2.247386;0.184202;1.362450;3.051190;2.964798;
175;10.5121;0.957406;0.801984;2.245896;0.184018;1.373253;3.045381;2.975332;
176;10.5721;0.959376;0.801920;2.244191;0.183901;1.383308;3.039139;2.985487;
177;10.6321;0.956868;0.801906;2.242540;0.183714;1.391558;3.033084;2.993715;
178;10.6921;0.957504;0.801827;2.240837;0.183553;1.398735;3.027065;3.000888;
179;10.7521;0.957504;0.801774;2.239281;0.183404;1.405872;3.020876;3.008039;
180;10.8123;0.954587;0.801711;2.237670;0.183138;1.411869;3.015011;3.013940;
181;10.8741;0.958156;0.801682;2.236091;0.182982;1.417826;3.008868;3.019823;
182;10.9341;0.958156;0.801638;2.234504;0.182758;1.423234;3.002536;3.025157;
183;10.9941;0.950029;0.801607;2.232927;0.182547;1.428369;2.996211;3.030253;
184;11.0541;0.956477;0.801558;2.231283;0.182322;1.432792;2.990005;3.034636;
185;11.1142;0.951738;0.801497;2.229682;0.182022;1.436999;2.983950;3.038721;
186;11.1741;0.951738;0.801463;2.228175;0.181813;1.440873;2.977705;3.042514;
187;11.2341;0.957295;0.801387;2.226609;0.181526;1.444678;2.971366;3.046266;
188;11.2975;0.954159;0.801359;2.225103;0.181283;1.448033;2.964938;3.049503;
189;11.3552;0.956047;0.801304;2.223486;0.180989;1.451208;2.958640;3.052702;
190;11.4141;0.956047;0.801279;2.221980;0.180737;1.454519;2.952085;3.055921;
191;11.4741;0.958019;0.801233;2.220440;0.180433;1.457320;2.945727;3.058670;
192;11.5374;0.960385;0.801188;2.218887;0.180133;1.459753;2.939487;3.061036;
193;11.5941;0.954498;0.801130;2.217400;0.179839;1.462091;2.933042;3.063317;
194;11.6541;0.957803;0.801123;2.215938;0.179557;1.464154;2.926613;3.065273;
195;11.7141;0.963567;0.801130;2.214463;0.179250;1.466093;2.919877;3.067221;
196;11.7741;0.959129;0.801100;2.213006;0.178973;1.468237;2.913318;3.069314;
197;11.8341;0.962864;0.801010;2.211449;0.178563;1.471008;2.907222;3.071968;
198;11.8974;0.962864;0.800953;2.209892;0.178179;1.473464;2.900974;3.074455;
199;11.9561;0.959999;0.800899;2.208423;0.177799;1.475909;2.894581;3.076887;
200;12.016;0.959864;0.800837;2.206896;0.177433;1.478180;2.888023;3.079139;
201;12.0761;0.961571;0.800788;2.205393;0.177055;1.480291;2.881213;3.081304;
202;12.136;0.961571;0.800773;2.203970;0.176680;1.482220;2.874316;3.083144;
203;12.198;0.958753;0.800727;2.202533;0.176296;1.483986;2.867682;3.084765;
204;12.258;0.960925;0.800696;2.201045;0.175883;1.485572;2.860777;3.086328;
205;12.3194;0.958595;0.800626;2.199584;0.175454;1.487329;2.854084;3.087985;
206;12.3781;0.955708;0.800575;2.198106;0.175025;1.489008;2.847162;3.089632;
207;12.4386;0.962274;0.800552;2.196740;0.174615;1.490586;2.840051;3.091057;
208;12.4981;0.960722;0.800518;2.195295;0.174169;1.491971;2.833365;3.092311;
209;12.5593;0.961947;0.800476;2.193864;0.173702;1.493280;2.826533;3.093487;
210;12.6181;0.961947;0.800454;2.192509;0.173269;1.494581;2.819554;3.094723;
211;12.6782;0.967254;0.800416;2.191085;0.172786;1.495856;2.812963;3.095939;
212;12.7381;0.960361;0.800382;2.189694;0.172293;1.497039;2.805999;3.097108;
213;12.7982;0.965193;0.800356;2.188301;0.171807;1.498043;2.799355;3.098041;
214;12.8581;0.965193;0.800320;2.186925;0.171329;1.499070;2.792812;3.098946;
215;12.9181;0.963494;0.800263;2.185543;0.170782;1.500220;2.786248;3.100042;
216;12.9781;0.963494;0.800218;2.184169;0.170288;1.501254;2.779780;3.100982;
217;13.0383;0.963703;0.800161;2.182806;0.169764;1.502298;2.773288;3.101997;
218;13.0982;0.961946;0.800089;2.181393;0.169202;1.503310;2.766997;3.103002;
219;13.1599;0.962686;0.800018;2.180099;0.168695;1.504222;2.760515;3.103786;
220;13.2182;0.962686;0.799937;2.178831;0.168166;1.505095;2.754131;3.104616;
221;13.2788;0.963483;0.799843;2.177490;0.167638;1.505936;2.747823;3.105389;
222;13.3381;0.967522;0.799739;2.176172;0.167081;1.506792;2.741553;3.106233;
223;13.3981;0.965211;0.799643;2.174813;0.166517;1.507535;2.735480;3.106977;
224;13.4581;0.965211;0.799568;2.173471;0.165949;1.508283;2.729239;3.107736;
225;13.5186;0.967352;0.799618;2.172218;0.165380;1.508969;2.722911;3.108338;
226;13.5781;0.961582;0.799687;2.170955;0.164842;1.509565;2.716638;3.108897;
227;13.6382;0.967307;0.799717;2.169649;0.164242;1.510267;2.710503;3.109563;
228;13.6982;0.967307;0.799722;2.168313;0.163622;1.511031;2.704486;3.110222;
229;13.7586;0.962691;0.799721;2.167091;0.163075;1.511731;2.698136;3.110822;
230;13.8181;0.962691;0.799704;2.165790;0.162494;1.512306;2.692003;3.111406;
231;13.8789;0.967668;0.799701;2.164538;0.161912;1.512973;2.685742;3.111898;
232;13.9381;0.970571;0.799686;2.163298;0.161293;1.513682;2.679721;3.112525;
233;13.9982;0.970571;0.799661;2.162050;0.160658;1.514525;2.673713;3.113218;
234;14.0581;0.969877;0.799616;2.160838;0.160052;1.515263;2.667493;3.113821;
235;14.1181;0.960967;0.799574;2.159594;0.159429;1.516010;2.661469;3.114524;
236;14.1794;0.960967;0.799558;2.158358;0.158781;1.516774;2.655336;3.115188;
237;14.2381;0.970550;0.799530;2.157066;0.158094;1.517531;2.649356;3.115914;
238;14.2981;0.968931;0.799484;2.155924;0.157464;1.518130;2.642881;3.116430;
239;14.3581;0.970648;0.799451;2.154751;0.156813;1.518753;2.636829;3.116958;
240;14.4181;0.969640;0.799458;2.153585;0.156147;1.519489;2.630705;3.117537;
241;14.4781;0.970129;0.799437;2.152343;0.155459;1.520076;2.624758;3.118070;
242;14.538;0.970129;0.799449;2.151199;0.154823;1.520580;2.618560;3.118539;
243;14.5981;0.966385;0.799408;2.150030;0.154146;1.521131;2.612310;3.118999;
244;14.6581;0.960389;0.799331;2.148790;0.153411;1.521921;2.606413;3.119821;
245;14.7183;0.965705;0.799289;2.147626;0.152671;1.522624;2.600284;3.120459;
246;14.7786;0.963185;0.799289;2.146541;0.152011;1.523184;2.593988;3.120836;
247;14.8381;0.969941;0.799264;2.145419;0.151327;1.523842;2.587884;3.121394;
248;14.8981;0.964930;0.799231;2.144294;0.150638;1.524415;2.581440;3.121887;
249;14.9581;0.965505;0.799228;2.143113;0.149942;1.524890;2.575090;3.122342;
250;15.0181;0.966057;0.799212;2.141969;0.149183;1.525563;2.568786;3.122996;
251;15.0781;0.964333;0.799186;2.140881;0.148527;1.525985;2.562068;3.123347;
252;15.1381;0.967092;0.799123;2.139762;0.147770;1.526615;2.555639;3.123827;
253;15.1981;0.962635;0.799113;2.138654;0.147059;1.527198;2.549139;3.124314;
254;15.258;0.962635;0.799084;2.137629;0.146361;1.527767;2.542341;3.124700;
255;15.318;0.963843;0.799038;2.136520;0.145626;1.528337;2.535837;3.125190;
256;15.3781;0.968602;0.799014;2.135412;0.144872;1.528869;2.529364;3.125617;
257;15.4381;0.959089;0.798995;2.134327;0.144118;1.529345;2.522780;3.125981;
258;15.4981;0.962844;0.799011;2.133258;0.143395;1.529766;2.516104;3.126341;
259;15.5581;0.967889;0.798961;2.132204;0.142625;1.530279;2.509745;3.126731;
260;15.618;0.962072;0.798948;2.131219;0.141906;1.530557;2.503125;3.126775;
261;15.678;0.966494;0.798911;2.130214;0.141099;1.531284;2.496771;3.127441;
262;15.738;0.966494;0.798915;2.129164;0.140304;1.531783;2.490500;3.127821;
263;15.7981;0.959929;0.798893;2.128134;0.139508;1.532224;2.484202;3.128151;
264;15.8593;0.968857;0.798844;2.127074;0.138708;1.532641;2.478037;3.128524;
265;15.918;0.966680;0.798834;2.126101;0.137934;1.532993;2.471642;3.128768;
266;15.9854;0.968175;0.798778;2.125048;0.137100;1.533591;2.465666;3.129372;
267;16.0381;0.967784;0.798753;2.124035;0.136267;1.533916;2.459411;3.129625;
268;16.0981;0.967784;0.798749;2.123090;0.135484;1.534345;2.453098;3.129930;
269;16.1581;0.971158;0.798733;2.122165;0.134699;1.534785;2.446922;3.130246;
270;16.2181;0.971158;0.798707;2.121138;0.133855;1.535248;2.440970;3.130707;
271;16.2782;0.973193;0.798668;2.120174;0.133025;1.535634;2.434808;3.131030;
272;16.3414;0.969759;0.798633;2.119209;0.132221;1.535945;2.428704;3.131346;
273;16.4001;0.968885;0.798660;2.118275;0.131428;1.536305;2.422715;3.131500;
