message_number;message_time_s;ellipse_factor;prev_real_position_0_0;prev_real_position_0_1;prev_real_position_0_2;prev_real_position_0_3;prev_real_position_1_0;prev_real_position_1_1;prev_real_position_1_2;prev_real_position_1_3;prev_real_position_2_0;prev_real_position_2_1;prev_real_position_2_2;prev_real_position_2_3;np_0_0;np_0_1;np_0_2;np_0_3;np_1_0;np_1_1;np_1_2;np_1_3;np_2_0;np_2_1;np_2_2;np_2_3;velocity_0;velocity_1;velocity_2;acceleration_0;acceleration_1;acceleration_2;angular_velocity_0;angular_velocity_1;angular_velocity_2;angular_acceleration_0;angular_acceleration_1;angular_acceleration_2;
10;0.608927;0.000000;0.032117;0.999378;0.014583;0.786938;0.999484;-0.032106;-0.001006;2.094501;-0.000537;0.014608;-0.999893;0.187264;0.032156;0.999377;0.014516;0.787257;0.999483;-0.032143;-0.001133;2.096124;-0.000666;0.014545;-0.999894;0.187260;0.024059;0.004171;0.000000;-0.014942;-0.002131;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
11;0.67577;0.000000;0.032146;0.999377;0.014596;0.787241;0.999483;-0.032135;-0.000985;2.095969;-0.000515;0.014620;-0.999893;0.187267;0.032156;0.999377;0.014516;0.787543;0.999483;-0.032143;-0.001133;2.097510;-0.000666;0.014545;-0.999894;0.187262;0.023245;0.004029;0.000000;-0.013562;-0.002379;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
12;0.729819;0.000000;0.032156;0.999376;0.014596;0.787541;0.999483;-0.032145;-0.000984;2.097365;-0.000515;0.014620;-0.999893;0.187268;0.032156;0.999377;0.014516;0.787825;0.999483;-0.032143;-0.001133;2.098871;-0.000666;0.014545;-0.999894;0.187265;0.022822;0.003954;0.000000;-0.007048;-0.001237;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
13;0.788139;0.000000;0.032226;0.999374;0.014596;0.787822;0.999480;-0.032215;-0.000984;2.098701;-0.000513;0.014621;-0.999893;0.187269;0.032156;0.999377;0.014516;0.788103;0.999483;-0.032143;-0.001133;2.100211;-0.000666;0.014545;-0.999894;0.187268;0.022463;0.003929;0.000000;-0.005985;-0.000419;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
14;0.849729;0.000000;0.032200;0.999375;0.014597;0.788097;0.999481;-0.032189;-0.000983;2.100064;-0.000513;0.014621;-0.999893;0.187270;0.032156;0.999377;0.014516;0.788371;0.999483;-0.032143;-0.001133;2.101506;-0.000666;0.014545;-0.999894;0.187270;0.021715;0.003762;0.000000;-0.012476;-0.002793;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
15;0.908382;0.000000;0.032200;0.999375;0.014609;0.788360;0.999481;-0.032190;-0.000962;2.101374;-0.000491;0.014632;-0.999893;0.187272;0.032156;0.999377;0.014516;0.788636;0.999483;-0.032143;-0.001133;2.102777;-0.000666;0.014545;-0.999894;0.187272;0.021321;0.003736;0.000000;-0.006560;-0.000427;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
16;0.971283;0.000000;0.032239;0.999373;0.014609;0.788635;0.999480;-0.032229;-0.000962;2.102635;-0.000490;0.014633;-0.999893;0.187273;0.032156;0.999377;0.014516;0.788893;0.999483;-0.032143;-0.001133;2.104005;-0.000666;0.014545;-0.999894;0.187275;0.020602;0.003628;0.000000;-0.011989;-0.001802;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
17;1.02825;0.000000;0.032212;0.999374;0.014609;0.788883;0.999481;-0.032201;-0.000961;2.103881;-0.000490;0.014633;-0.999893;0.187273;0.032156;0.999377;0.014516;0.789148;0.999483;-0.032143;-0.001133;2.105214;-0.000666;0.014545;-0.999894;0.187277;0.020263;0.003602;0.000000;-0.005645;-0.000438;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
18;1.11766;0.000000;0.032223;0.999374;0.014609;0.789129;0.999481;-0.032212;-0.000961;2.105084;-0.000490;0.014633;-0.999893;0.187273;0.032156;0.999377;0.014516;0.789392;0.999483;-0.032143;-0.001133;2.106358;-0.000666;0.014545;-0.999894;0.187279;0.019195;0.003450;0.000000;-0.017806;-0.002528;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
19;1.17213;0.000000;0.032388;0.999369;0.014609;0.789369;0.999475;-0.032377;-0.000960;2.106107;-0.000487;0.014633;-0.999893;0.187272;0.032156;0.999377;0.014516;0.789631;0.999483;-0.032143;-0.001133;2.107483;-0.000666;0.014545;-0.999894;0.187281;0.018865;0.003368;0.000000;-0.005497;-0.001358;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
20;1.2321;0.000000;0.032165;0.999376;0.014610;0.789649;0.999482;-0.032154;-0.000960;2.107354;-0.000489;0.014633;-0.999893;0.187272;0.032156;0.999377;0.014516;0.789864;0.999483;-0.032143;-0.001133;2.108586;-0.000666;0.014545;-0.999894;0.187284;0.018504;0.003289;0.000000;-0.006005;-0.001326;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
21;1.29207;0.000000;0.032194;0.999375;0.014610;0.789874;0.999482;-0.032184;-0.000959;2.108430;-0.000488;0.014633;-0.999893;0.187272;0.032156;0.999377;0.014516;0.790093;0.999483;-0.032143;-0.001133;2.109667;-0.000666;0.014545;-0.999894;0.187286;0.018135;0.003237;0.000000;-0.006162;-0.000869;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
22;1.35226;0.000000;0.032204;0.999375;0.014610;0.790085;0.999481;-0.032193;-0.000959;2.109524;-0.000488;0.014633;-0.999893;0.187271;0.032156;0.999377;0.014516;0.790316;0.999483;-0.032143;-0.001133;2.110726;-0.000666;0.014545;-0.999894;0.187288;0.017754;0.003158;0.000000;-0.006351;-0.001307;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
23;1.41219;0.000000;0.032243;0.999373;0.014610;0.790304;0.999480;-0.032232;-0.000958;2.110584;-0.000487;0.014633;-0.999893;0.187270;0.032156;0.999377;0.014516;0.790535;0.999483;-0.032143;-0.001133;2.111750;-0.000666;0.014545;-0.999894;0.187290;0.017173;0.003086;0.000000;-0.009676;-0.001197;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
24;1.47202;0.000000;0.032181;0.999375;0.014610;0.790521;0.999482;-0.032171;-0.000958;2.111627;-0.000487;0.014633;-0.999893;0.187269;0.032156;0.999377;0.014516;0.790752;0.999483;-0.032143;-0.001133;2.112756;-0.000666;0.014545;-0.999894;0.187292;0.016874;0.003085;0.000000;-0.004991;-0.000023;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
25;1.53203;0.000000;0.032194;0.999375;0.014610;0.790741;0.999482;-0.032183;-0.000957;2.112645;-0.000487;0.014633;-0.999893;0.187274;0.032156;0.999377;0.014516;0.790964;0.999483;-0.032143;-0.001133;2.113727;-0.000666;0.014545;-0.999894;0.187294;0.016289;0.003006;0.000000;-0.009749;-0.001315;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
26;1.59772;0.000000;0.032180;0.999375;0.014610;0.790960;0.999482;-0.032170;-0.000957;2.113629;-0.000486;0.014633;-0.999893;0.187273;0.032156;0.999377;0.014516;0.791168;0.999483;-0.032143;-0.001133;2.114663;-0.000666;0.014545;-0.999894;0.187296;0.015704;0.002902;0.000000;-0.009752;-0.001729;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
27;1.65291;0.000000;0.032226;0.999374;0.014610;0.791175;0.999480;-0.032215;-0.000957;2.114553;-0.000485;0.014633;-0.999893;0.187278;0.032156;0.999377;0.014516;0.791369;0.999483;-0.032143;-0.001133;2.115581;-0.000666;0.014545;-0.999894;0.187298;0.015403;0.002848;0.000000;-0.005012;-0.000905;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
28;1.71422;0.000000;0.032228;0.999374;0.014610;0.791397;0.999480;-0.032217;-0.000956;2.115478;-0.000485;0.014634;-0.999893;0.187283;0.032156;0.999377;0.014516;0.791567;0.999483;-0.032143;-0.001133;2.116486;-0.000666;0.014545;-0.999894;0.187299;0.015170;0.002818;0.000000;-0.003889;-0.000505;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
29;1.77216;0.000000;0.032197;0.999375;0.014610;0.791593;0.999481;-0.032187;-0.000956;2.116403;-0.000485;0.014634;-0.999893;0.187288;0.032156;0.999377;0.014516;0.791760;0.999483;-0.032143;-0.001133;2.117375;-0.000666;0.014545;-0.999894;0.187301;0.014912;0.002750;0.000000;-0.004288;-0.001138;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
30;1.83216;0.000000;0.032173;0.999376;0.014610;0.791739;0.999482;-0.032162;-0.000955;2.117284;-0.000485;0.014634;-0.999893;0.187293;0.032156;0.999377;0.014516;0.791952;0.999483;-0.032143;-0.001133;2.118249;-0.000666;0.014545;-0.999894;0.187303;0.014666;0.002726;0.000000;-0.004105;-0.000386;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
31;1.89226;0.000000;0.032149;0.999376;0.014611;0.791930;0.999483;-0.032139;-0.000955;2.118175;-0.000485;0.014634;-0.999893;0.187303;0.032156;0.999377;0.014516;0.792144;0.999483;-0.032143;-0.001133;2.119123;-0.000666;0.014545;-0.999894;0.187305;0.014666;0.002726;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
32;1.97537;0.000000;0.032220;0.999374;0.014611;0.792157;0.999481;-0.032209;-0.000955;2.119033;-0.000483;0.014634;-0.999893;0.187320;0.032156;0.999377;0.014516;0.792326;0.999483;-0.032143;-0.001133;2.119938;-0.000666;0.014545;-0.999894;0.187306;0.013672;0.002588;0.000000;-0.016568;-0.002301;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
33;2.02876;0.000000;0.032282;0.999372;0.014611;0.792335;0.999479;-0.032272;-0.000954;2.119812;-0.000482;0.014634;-0.999893;0.187336;0.032156;0.999377;0.014516;0.792499;0.999483;-0.032143;-0.001133;2.120723;-0.000666;0.014545;-0.999894;0.187308;0.013178;0.002471;0.000000;-0.008234;-0.001954;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
34;2.08813;0.000000;0.032209;0.999374;0.014611;0.792499;0.999481;-0.032198;-0.000954;2.120644;-0.000483;0.014634;-0.999893;0.187346;0.032156;0.999377;0.014516;0.792673;0.999483;-0.032143;-0.001133;2.121509;-0.000666;0.014545;-0.999894;0.187310;0.013178;0.002471;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
35;2.18632;0.000000;0.032215;0.999374;0.014611;0.792672;0.999481;-0.032205;-0.000954;2.121415;-0.000482;0.014634;-0.999893;0.187351;0.032156;0.999377;0.014516;0.792846;0.999483;-0.032143;-0.001133;2.122294;-0.000666;0.014545;-0.999894;0.187311;0.013178;0.002471;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
36;2.23826;0.000000;0.032323;0.999371;0.014611;0.792820;0.999477;-0.032312;-0.000953;2.122109;-0.000481;0.014634;-0.999893;0.187355;0.032156;0.999377;0.014516;0.793020;0.999483;-0.032143;-0.001133;2.123080;-0.000666;0.014545;-0.999894;0.187313;0.013178;0.002471;0.000000;-0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
37;2.30401;0.000000;0.032178;0.999375;0.014611;0.793011;0.999482;-0.032167;-0.000953;2.122985;-0.000482;0.014634;-0.999893;0.187353;0.032156;0.999377;0.014516;0.793185;0.999483;-0.032143;-0.001133;2.123815;-0.000666;0.014545;-0.999894;0.187315;0.012327;0.002354;0.000000;-0.014174;-0.001960;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
38;2.35812;0.000000;0.032194;0.999375;0.014611;0.793190;0.999482;-0.032183;-0.000953;2.123740;-0.000482;0.014634;-0.999893;0.187351;0.032156;0.999377;0.014516;0.793349;0.999483;-0.032143;-0.001133;2.124537;-0.000666;0.014545;-0.999894;0.187316;0.012124;0.002339;0.000000;-0.003391;-0.000247;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
39;2.41814;0.000000;0.032225;0.999374;0.014611;0.793370;0.999481;-0.032214;-0.000952;2.124435;-0.000481;0.014634;-0.999893;0.187349;0.032156;0.999377;0.014516;0.793501;0.999483;-0.032143;-0.001133;2.125203;-0.000666;0.014545;-0.999894;0.187318;0.011167;0.002183;0.000000;-0.015946;-0.002599;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
40;2.47818;0.000000;0.032191;0.999375;0.014611;0.793521;0.999482;-0.032180;-0.000952;2.125130;-0.000481;0.014634;-0.999893;0.187347;0.032156;0.999377;0.014516;0.793648;0.999483;-0.032143;-0.001133;2.125845;-0.000666;0.014545;-0.999894;0.187319;0.010782;0.002109;0.000000;-0.006429;-0.001227;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
41;2.53813;0.000000;0.032184;0.999375;0.014611;0.793651;0.999482;-0.032173;-0.000952;2.125773;-0.000481;0.014634;-0.999893;0.187346;0.032156;0.999377;0.014516;0.793792;0.999483;-0.032143;-0.001133;2.126475;-0.000666;0.014545;-0.999894;0.187320;0.010567;0.002052;0.000000;-0.003580;-0.000957;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
42;2.59821;0.000000;0.032186;0.999375;0.014611;0.793782;0.999482;-0.032175;-0.000951;2.126399;-0.000481;0.014634;-0.999893;0.187344;0.032156;0.999377;0.014516;0.793931;0.999483;-0.032143;-0.001133;2.127082;-0.000666;0.014545;-0.999894;0.187322;0.010195;0.001999;0.000000;-0.006203;-0.000872;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
43;2.65814;0.000000;0.032178;0.999375;0.014611;0.793928;0.999482;-0.032167;-0.000951;2.127034;-0.000480;0.014634;-0.999893;0.187342;0.032156;0.999377;0.014516;0.794069;0.999483;-0.032143;-0.001133;2.127679;-0.000666;0.014545;-0.999894;0.187323;0.010007;0.001972;0.000000;-0.003123;-0.000452;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
44;2.71829;0.000000;0.032218;0.999374;0.014611;0.794079;0.999481;-0.032208;-0.000951;2.127617;-0.000480;0.014634;-0.999893;0.187340;0.032156;0.999377;0.014516;0.794202;0.999483;-0.032143;-0.001133;2.128253;-0.000666;0.014545;-0.999894;0.187324;0.009645;0.001918;0.000000;-0.006032;-0.000901;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
45;2.77818;0.000000;0.032235;0.999373;0.014611;0.794218;0.999480;-0.032225;-0.000951;2.128183;-0.000479;0.014634;-0.999893;0.187338;0.032156;0.999377;0.014516;0.794334;0.999483;-0.032143;-0.001133;2.128819;-0.000666;0.014545;-0.999894;0.187326;0.009486;0.001888;0.000000;-0.002647;-0.000506;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
46;2.83818;0.000000;0.032232;0.999374;0.014611;0.794344;0.999480;-0.032221;-0.000950;2.128757;-0.000479;0.014634;-0.999893;0.187336;0.032156;0.999377;0.014516;0.794459;0.999483;-0.032143;-0.001133;2.129364;-0.000666;0.014545;-0.999894;0.187327;0.009153;0.001796;0.000000;-0.005553;-0.001532;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
47;2.89818;0.000000;0.032206;0.999374;0.014611;0.794482;0.999481;-0.032196;-0.000950;2.129332;-0.000479;0.014634;-0.999893;0.187334;0.032156;0.999377;0.014516;0.794585;0.999483;-0.032143;-0.001133;2.129901;-0.000666;0.014545;-0.999894;0.187328;0.009012;0.001800;0.000000;-0.002349;0.000074;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
48;2.95835;0.000000;0.032208;0.999374;0.014611;0.794592;0.999481;-0.032198;-0.000950;2.129855;-0.000479;0.014634;-0.999893;0.187338;0.032156;0.999377;0.014516;0.794705;0.999483;-0.032143;-0.001133;2.130417;-0.000666;0.014545;-0.999894;0.187329;0.008653;0.001735;0.000000;-0.005994;-0.001084;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
49;3.01822;0.000000;0.032211;0.999374;0.014611;0.794702;0.999481;-0.032200;-0.000950;2.130386;-0.000479;0.014634;-0.999893;0.187337;0.032156;0.999377;0.014516;0.794825;0.999483;-0.032143;-0.001133;2.130924;-0.000666;0.014545;-0.999894;0.187330;0.008521;0.001721;0.000000;-0.002199;-0.000235;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
50;3.07813;0.000000;0.032178;0.999375;0.014611;0.794807;0.999482;-0.032167;-0.000949;2.130891;-0.000479;0.014634;-0.999893;0.187335;0.032156;0.999377;0.014516;0.794942;0.999483;-0.032143;-0.001133;2.131424;-0.000666;0.014545;-0.999894;0.187331;0.008382;0.001680;0.000000;-0.002320;-0.000683;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
51;3.1381;0.000000;0.032196;0.999375;0.014612;0.794947;0.999481;-0.032186;-0.000949;2.131372;-0.000478;0.014635;-0.999893;0.187339;0.032156;0.999377;0.014516;0.795058;0.999483;-0.032143;-0.001133;2.131914;-0.000666;0.014545;-0.999894;0.187333;0.008231;0.001675;0.000000;-0.002505;-0.000092;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
52;3.19814;0.000000;0.032214;0.999374;0.014612;0.795065;0.999481;-0.032204;-0.000949;2.131843;-0.000478;0.014635;-0.999893;0.187337;0.032156;0.999377;0.014516;0.795169;0.999483;-0.032143;-0.001133;2.132380;-0.000666;0.014545;-0.999894;0.187334;0.007815;0.001599;0.000000;-0.006933;-0.001268;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
53;3.25813;0.000000;0.032170;0.999376;0.014612;0.795191;0.999482;-0.032160;-0.000949;2.132349;-0.000478;0.014635;-0.999893;0.187341;0.032156;0.999377;0.014516;0.795279;0.999483;-0.032143;-0.001133;2.132839;-0.000666;0.014545;-0.999894;0.187335;0.007704;0.001581;0.000000;-0.001851;-0.000301;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
54;3.32472;0.000000;0.032145;0.999376;0.014612;0.795301;0.999483;-0.032134;-0.000949;2.132821;-0.000478;0.014635;-0.999893;0.187345;0.032156;0.999377;0.014516;0.795384;0.999483;-0.032143;-0.001133;2.133281;-0.000666;0.014545;-0.999894;0.187336;0.007430;0.001511;0.000000;-0.004574;-0.001163;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
55;3.37828;0.000000;0.032179;0.999375;0.014612;0.795408;0.999482;-0.032168;-0.000948;2.133240;-0.000478;0.014635;-0.999893;0.187349;0.032156;0.999377;0.014516;0.795487;0.999483;-0.032143;-0.001133;2.133716;-0.000666;0.014545;-0.999894;0.187337;0.007292;0.001478;0.000000;-0.002293;-0.000542;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
56;3.43818;0.000000;0.032204;0.999375;0.014612;0.795477;0.999481;-0.032193;-0.000969;2.133670;-0.000498;0.014636;-0.999893;0.187353;0.032156;0.999377;0.014516;0.795584;0.999483;-0.032143;-0.001133;2.134135;-0.000666;0.014545;-0.999894;0.187338;0.007043;0.001407;0.000000;-0.004151;-0.001183;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
57;3.49817;0.000000;0.032196;0.999375;0.014612;0.795538;0.999481;-0.032185;-0.000968;2.134106;-0.000498;0.014636;-0.999893;0.187358;0.032156;0.999377;0.014516;0.795682;0.999483;-0.032143;-0.001133;2.134548;-0.000666;0.014545;-0.999894;0.187339;0.006920;0.001407;0.000000;-0.002057;-0.000003;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
58;3.55827;0.000000;0.032197;0.999375;0.014612;0.795689;0.999481;-0.032187;-0.000968;2.134527;-0.000497;0.014636;-0.999893;0.187362;0.032156;0.999377;0.014516;0.795779;0.999483;-0.032143;-0.001133;2.134953;-0.000666;0.014545;-0.999894;0.187340;0.006802;0.001395;0.000000;-0.001955;-0.000207;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
59;3.61811;0.000000;0.032186;0.999375;0.014612;0.795821;0.999482;-0.032175;-0.000968;2.134930;-0.000497;0.014636;-0.999893;0.187365;0.032156;0.999377;0.014516;0.795875;0.999483;-0.032143;-0.001133;2.135351;-0.000666;0.014545;-0.999894;0.187341;0.006690;0.001392;0.000000;-0.001877;-0.000052;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
60;3.67824;0.000000;0.032215;0.999374;0.014612;0.795920;0.999481;-0.032204;-0.000968;2.135307;-0.000497;0.014636;-0.999893;0.187369;0.032156;0.999377;0.014516;0.795965;0.999483;-0.032143;-0.001133;2.135730;-0.000666;0.014545;-0.999894;0.187341;0.006348;0.001300;0.000000;-0.005697;-0.001529;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
61;3.7383;0.000000;0.032192;0.999375;0.014613;0.796006;0.999482;-0.032181;-0.000968;2.135700;-0.000497;0.014636;-0.999893;0.187368;0.032156;0.999377;0.014516;0.796054;0.999483;-0.032143;-0.001133;2.136102;-0.000666;0.014545;-0.999894;0.187342;0.006249;0.001283;0.000000;-0.001644;-0.000280;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
62;3.79813;0.000000;0.032136;0.999377;0.014613;0.796063;0.999483;-0.032125;-0.000968;2.136092;-0.000498;0.014636;-0.999893;0.187372;0.032156;0.999377;0.014516;0.796140;0.999483;-0.032143;-0.001133;2.136460;-0.000666;0.014545;-0.999894;0.187343;0.006014;0.001236;0.000000;-0.003923;-0.000778;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
63;3.86413;0.000000;0.032150;0.999376;0.014613;0.796131;0.999483;-0.032139;-0.000967;2.136424;-0.000497;0.014636;-0.999893;0.187371;0.032156;0.999377;0.014516;0.796224;0.999483;-0.032143;-0.001133;2.136804;-0.000666;0.014545;-0.999894;0.187344;0.005775;0.001214;0.000000;-0.003989;-0.000377;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
64;3.92414;0.000000;0.032185;0.999375;0.014613;0.796227;0.999482;-0.032174;-0.000967;2.136757;-0.000497;0.014636;-0.999893;0.187369;0.032156;0.999377;0.014516;0.796308;0.999483;-0.032143;-0.001133;2.137143;-0.000666;0.014545;-0.999894;0.187345;0.005697;0.001216;0.000000;-0.001300;0.000033;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
