message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
40;2.39197;0.000000;0.796648;2.163289;0.182612;-0.084993;3.127079;1.517986;
41;2.45196;0.000000;0.796842;2.164609;0.182634;-0.084966;3.127078;1.518011;
42;2.51201;0.000000;0.797090;2.165898;0.182764;-0.084940;3.127078;1.517999;
43;2.57195;0.000000;0.797324;2.167118;0.182930;-0.084915;3.127078;1.518044;
44;2.63194;0.000000;0.797543;2.168355;0.183048;-0.084890;3.127077;1.518037;
45;2.69192;0.000000;0.797755;2.169566;0.183088;-0.084866;3.127077;1.518059;
46;2.75191;0.000000;0.797942;2.170749;0.183176;-0.084841;3.127076;1.518067;
47;2.81193;0.000000;0.798131;2.171873;0.183288;-0.084818;3.127076;1.518078;
48;2.8721;0.000000;0.798350;2.172933;0.183379;-0.086324;3.127084;1.516587;
49;2.93332;0.000000;0.798522;2.173995;0.183438;-0.086303;3.127084;1.516644;
50;2.99196;0.000000;0.798688;2.175049;0.183508;-0.086282;3.127083;1.516689;
51;3.05206;0.000000;0.798890;2.176063;0.183583;-0.086262;3.127083;1.516696;
52;3.11196;0.000000;0.799073;2.177040;0.183605;-0.086242;3.127083;1.516687;
53;3.17194;0.000000;0.799224;2.177981;0.183633;-0.086223;3.127082;1.516751;
54;3.23192;0.000000;0.799389;2.178949;0.183679;-0.086204;3.127082;1.516741;
55;3.29194;0.000000;0.799551;2.179839;0.183756;-0.086186;3.127082;1.516798;
56;3.35191;0.000000;0.799698;2.180707;0.183844;-0.084780;3.127085;1.518218;
57;3.41193;0.000000;0.799867;2.181537;0.183932;-0.084764;3.127084;1.518224;
58;3.47193;0.000000;0.800024;2.182370;0.184012;-0.086281;3.127093;1.516674;
59;3.532;0.000000;0.800159;2.183197;0.184046;-0.086265;3.127092;1.516679;
60;3.59191;0.000000;0.800310;2.183939;0.184093;-0.086251;3.127092;1.516738;
61;3.65193;0.000000;0.800440;2.184715;0.184151;-0.086237;3.127092;1.516725;
62;3.7119;0.000000;0.800567;2.185429;0.184198;-0.086223;3.127092;1.516737;
63;3.77211;0.000000;0.800704;2.186165;0.184248;-0.087747;3.127100;1.515171;
64;3.83195;0.000000;0.800849;2.186855;0.184331;-0.087734;3.127099;1.515212;
65;3.89193;0.000000;0.800977;2.187535;0.184389;-0.087722;3.127099;1.515231;
66;3.95192;0.000000;0.801092;2.188214;0.184418;-0.087709;3.127099;1.515205;
67;4.01194;0.000000;0.801198;2.188813;0.184460;-0.087698;3.127099;1.515257;
68;4.07194;0.000000;0.801320;2.189418;0.184523;-0.089229;3.127107;1.513714;
69;4.1319;0.000000;0.801433;2.190062;0.184594;-0.089217;3.127106;1.513706;
70;4.19192;0.000000;0.801542;2.190619;0.184671;-0.089207;3.127106;1.513719;
71;4.25191;0.000000;0.801655;2.191167;0.184713;-0.089197;3.127106;1.513721;
72;4.31191;0.000000;0.801773;2.191751;0.184748;-0.089187;3.127106;1.513727;
73;4.37201;0.000000;0.801895;2.192282;0.184789;-0.089177;3.127105;1.513737;
74;4.43192;0.000000;0.802005;2.192778;0.184842;-0.089168;3.127105;1.513775;
75;4.49193;0.000000;0.802088;2.193315;0.184915;-0.089158;3.127105;1.513765;
76;4.55193;0.000000;0.802188;2.193810;0.184968;-0.089149;3.127105;1.513760;
77;4.61209;0.000000;0.802289;2.194264;0.185008;-0.090688;3.127113;1.512237;
78;4.67209;0.000000;0.802379;2.194696;0.185044;-0.090680;3.127113;1.512267;
79;4.73207;0.000000;0.802457;2.195154;0.185105;-0.090672;3.127112;1.512236;
80;4.79191;0.000000;0.802537;2.195595;0.185160;-0.090664;3.127112;1.512257;
81;4.85208;0.000000;0.802649;2.196003;0.185195;-0.090657;3.127112;1.512284;
82;4.91206;0.000000;0.802719;2.196416;0.185262;-0.090650;3.127112;1.512269;
83;4.97211;0.000000;0.802794;2.196813;0.185305;-0.090643;3.127112;1.512241;
84;5.03294;0.000000;0.802883;2.197201;0.185342;-0.090636;3.127112;1.512266;
85;5.09296;0.000000;0.802989;2.197583;0.185395;-0.090630;3.127111;1.512290;
86;5.15207;0.000000;0.803083;2.197947;0.185456;-0.090623;3.127111;1.512312;
87;5.21204;0.000000;0.803136;2.198270;0.185524;-0.090618;3.127111;1.512384;
88;5.27204;0.000000;0.803195;2.198621;0.185603;-0.090611;3.127111;1.512362;
89;5.33195;0.000000;0.803261;2.198982;0.185635;-0.090605;3.127111;1.512340;
90;5.39193;0.000000;0.803329;2.199321;0.185672;-0.089213;3.127115;1.513722;
91;5.45191;0.000000;0.803390;2.199637;0.185733;-0.089208;3.127114;1.513695;
92;5.5119;0.000000;0.803454;2.199935;0.185807;-0.089203;3.127114;1.513699;
93;5.5719;0.000000;0.803526;2.200226;0.185839;-0.089198;3.127114;1.513755;
94;5.6319;0.000000;0.803584;2.200506;0.185864;-0.089193;3.127114;1.513746;
95;5.69195;0.000000;0.803666;2.200781;0.185901;-0.089188;3.127114;1.513735;
96;5.75192;0.000000;0.803738;2.201080;0.185957;-0.089183;3.127114;1.513738;
97;5.81195;0.000000;0.803792;2.201343;0.186025;-0.089179;3.127114;1.513737;
98;5.87193;0.000000;0.803831;2.201595;0.186076;-0.089174;3.127114;1.513789;
99;5.93189;0.000000;0.803877;2.201821;0.186102;-0.089170;3.127113;1.513795;
100;5.99193;0.000000;0.803934;2.202058;0.186128;-0.089166;3.127113;1.513801;
101;6.05192;0.000000;0.803994;2.202312;0.186166;-0.089162;3.127113;1.513767;
102;6.11206;0.000000;0.804032;2.202564;0.186217;-0.089157;3.127113;1.513765;
103;6.17192;0.000000;0.804091;2.202819;0.186273;-0.089153;3.127113;1.513719;
104;6.23193;0.000000;0.804151;2.203029;0.186335;-0.089149;3.127113;1.513766;
105;6.29194;0.000000;0.804216;2.203231;0.186385;-0.089146;3.127113;1.513768;
106;6.35196;0.000000;0.804283;2.203451;0.186429;-0.089142;3.127113;1.513740;
107;6.41191;0.000000;0.804329;2.203633;0.186468;-0.089139;3.127113;1.513783;
108;6.47189;0.000000;0.804377;2.203833;0.186519;-0.089136;3.127113;1.513786;
109;6.5319;0.000000;0.804424;2.204043;0.186575;-0.089132;3.127113;1.513789;
110;6.59191;0.000000;0.804453;2.204223;0.186621;-0.089129;3.127112;1.513811;
111;6.65192;0.000000;0.804491;2.204405;0.186642;-0.089126;3.127112;1.513789;
112;6.71193;0.000000;0.804528;2.204595;0.186687;-0.089122;3.127112;1.513758;
113;6.77196;0.000000;0.804558;2.204767;0.186775;-0.089119;3.127112;1.513789;
114;6.83196;0.000000;0.804592;2.204930;0.186856;-0.089117;3.127112;1.513831;
115;6.89201;0.000000;0.804640;2.205095;0.186895;-0.089114;3.127112;1.513839;
116;6.95194;0.000000;0.804698;2.205244;0.186927;-0.089111;3.127112;1.513846;
117;7.01191;0.000000;0.804719;2.205388;0.186955;-0.089109;3.127112;1.513820;
118;7.07194;0.000000;0.804742;2.205515;0.186990;-0.089107;3.127112;1.513835;
119;7.13193;0.000000;0.804793;2.205653;0.187022;-0.089104;3.127112;1.513841;
120;7.19192;0.000000;0.804837;2.205809;0.187055;-0.089101;3.127112;1.513794;
121;7.25191;0.000000;0.804866;2.205955;0.187101;-0.089099;3.127112;1.513779;
122;7.31194;0.000000;0.804888;2.206090;0.187129;-0.089097;3.127112;1.513773;
123;7.3719;0.000000;0.804918;2.206227;0.187163;-0.089094;3.127112;1.513811;
124;7.43193;0.000000;0.804949;2.206354;0.187191;-0.089092;3.127112;1.513816;
125;7.49192;0.000000;0.804984;2.206483;0.187242;-0.089090;3.127112;1.513820;
126;7.55193;0.000000;0.805015;2.206602;0.187300;-0.089088;3.127111;1.513824;
127;7.61207;0.000000;0.805036;2.206702;0.187358;-0.089086;3.127111;1.513846;
128;7.67198;0.000000;0.805064;2.206820;0.187386;-0.089084;3.127111;1.513850;
129;7.73197;0.000000;0.805098;2.206922;0.187408;-0.089082;3.127111;1.513862;
130;7.79204;0.000000;0.805123;2.207031;0.187430;-0.089080;3.127111;1.513853;
131;7.85196;0.000000;0.805161;2.207133;0.187458;-0.089079;3.127111;1.513854;
132;7.91195;0.000000;0.805186;2.207234;0.187492;-0.089077;3.127111;1.513855;
133;7.972;0.000000;0.805200;2.207324;0.187545;-0.089075;3.127111;1.513855;
134;8.032;0.000000;0.805226;2.207416;0.187603;-0.089074;3.127111;1.513845;
135;8.09197;0.000000;0.805259;2.207526;0.187661;-0.089072;3.127111;1.513836;
136;8.17717;0.000000;0.805284;2.207627;0.187713;-0.089070;3.127111;1.513848;
137;8.23008;0.949282;0.805297;2.207655;0.187724;-0.089070;3.127111;1.513851;
138;8.29007;0.949282;0.805354;2.207188;0.187734;-0.087525;3.127103;1.515748;
139;8.35007;0.950809;0.805524;2.205605;0.187748;-0.078596;3.127080;1.524939;
140;8.41006;0.945607;0.805639;2.203833;0.187823;0.008086;3.126905;1.611696;
141;8.47003;0.943784;0.805520;2.202383;0.187934;0.136832;3.126478;1.740345;
142;8.53007;0.944498;0.805363;2.200806;0.188013;0.248450;3.125939;1.851900;
143;8.59008;0.949560;0.805212;2.199197;0.187992;0.362458;3.125189;1.965803;
144;8.65005;0.949560;0.805105;2.197675;0.187874;0.493311;3.124040;2.096518;
145;8.71005;0.954365;0.805003;2.196279;0.187839;0.620269;3.122312;2.223358;
146;8.76995;0.951591;0.804945;2.194761;0.187750;0.723703;3.120433;2.326706;
147;8.83004;0.952768;0.804854;2.193320;0.187744;0.834743;3.117715;2.437646;
148;8.89;0.952768;0.804817;2.191826;0.187692;0.919739;3.114789;2.522547;
149;8.95008;0.952978;0.804767;2.190298;0.187561;0.987820;3.111846;2.590522;
150;9.01703;0.952978;0.804664;2.188871;0.187564;1.052219;3.108100;2.654927;
151;9.07649;0.953571;0.804639;2.187420;0.187513;1.104009;3.104282;2.706655;
152;9.13603;0.953331;0.804600;2.185852;0.187461;1.145633;3.100306;2.748220;
153;9.19605;0.948954;0.804542;2.184412;0.187451;1.183680;3.095903;2.786281;
154;9.25595;0.959251;0.804527;2.182998;0.187374;1.214409;3.091570;2.816955;
155;9.31607;0.953154;0.804456;2.181552;0.187272;1.242260;3.086916;2.844735;
156;9.37746;0.953154;0.804403;2.180124;0.187198;1.265828;3.082164;2.868262;
157;9.4361;0.957698;0.804376;2.178667;0.187126;1.285340;3.077505;2.887831;
158;9.49606;0.957686;0.804318;2.177214;0.187047;1.302871;3.072671;2.905348;
159;9.55597;0.953405;0.804268;2.175778;0.186945;1.318278;3.067761;2.920674;
160;9.61596;0.953405;0.804237;2.174399;0.186828;1.332959;3.062631;2.935262;
161;9.67603;0.955830;0.804222;2.173007;0.186695;1.345142;3.057536;2.947405;
162;9.73595;0.952144;0.804119;2.171539;0.186588;1.355658;3.052573;2.957978;
163;9.79608;0.955895;0.804058;2.170139;0.186473;1.365352;3.047379;2.967606;
164;9.85595;0.957575;0.804031;2.168654;0.186402;1.374360;3.042292;2.976645;
165;9.91604;0.954619;0.804006;2.167280;0.186225;1.382326;3.036880;2.984670;
166;9.98496;0.954619;0.803981;2.165911;0.186065;1.389222;3.031583;2.991502;
167;10.0441;0.954418;0.803925;2.164619;0.185893;1.395374;3.026571;2.997371;
168;10.1041;0.958008;0.803883;2.163200;0.185769;1.402079;3.020813;3.004232;
169;10.1644;0.953916;0.803854;2.161868;0.185607;1.408170;3.015051;3.010219;
170;10.2241;0.952348;0.803832;2.160431;0.185435;1.412754;3.009802;3.014706;
171;10.284;0.956199;0.803819;2.159085;0.185300;1.417224;3.004184;3.019141;
172;10.3441;0.961374;0.803814;2.157801;0.185157;1.421080;2.998661;3.022852;
173;10.4041;0.957557;0.803797;2.156557;0.184942;1.424687;2.992972;3.026358;
174;10.4641;0.954228;0.803739;2.155215;0.184759;1.428770;2.987549;3.030321;
175;10.5251;0.961283;0.803670;2.153746;0.184518;1.433754;2.982710;3.035294;
176;10.5841;0.956469;0.803635;2.152452;0.184270;1.438042;2.977175;3.039611;
177;10.6441;0.958851;0.803575;2.150985;0.184032;1.441498;2.972222;3.043058;
178;10.7057;0.958851;0.803474;2.149548;0.183765;1.445229;2.967297;3.046700;
179;10.7641;0.960175;0.803446;2.148270;0.183574;1.448082;2.961879;3.049528;
180;10.8241;0.955752;0.803410;2.146984;0.183271;1.451087;2.956528;3.052400;
181;10.8841;0.955616;0.803354;2.145631;0.183056;1.453766;2.951089;3.055005;
182;10.9441;0.951986;0.803299;2.144314;0.182803;1.456301;2.945606;3.057549;
183;11.0061;0.953406;0.803274;2.143020;0.182533;1.458581;2.940016;3.059786;
184;11.0661;0.954531;0.803235;2.141674;0.182291;1.461020;2.934532;3.062227;
185;11.126;0.958036;0.803189;2.140394;0.182002;1.463421;2.929025;3.064534;
186;11.186;0.958036;0.803161;2.139137;0.181697;1.465515;2.923553;3.066628;
187;11.2459;0.954898;0.803123;2.137871;0.181459;1.467505;2.918181;3.068596;
188;11.3061;0.954898;0.803084;2.136606;0.181133;1.469322;2.912620;3.070357;
189;11.369;0.959871;0.803024;2.135333;0.180829;1.471257;2.907163;3.072285;
190;11.426;0.964969;0.802960;2.134003;0.180559;1.473001;2.901679;3.074066;
191;11.4859;0.959707;0.802880;2.132718;0.180218;1.474865;2.895970;3.075934;
192;11.546;0.959707;0.802789;2.131474;0.179909;1.476696;2.890340;3.077688;
193;11.6061;0.961479;0.802702;2.130249;0.179583;1.478337;2.884725;3.079249;
194;11.6661;0.961479;0.802608;2.129014;0.179242;1.480054;2.878821;3.080925;
195;11.7263;0.961075;0.802526;2.127764;0.178962;1.481606;2.873075;3.082393;
196;11.7861;0.959440;0.802546;2.126497;0.178567;1.482825;2.867364;3.083529;
197;11.8461;0.955337;0.802611;2.125243;0.178256;1.484159;2.861507;3.084806;
198;11.9061;0.955337;0.802676;2.124082;0.177915;1.485286;2.855605;3.085875;
199;11.9679;0.962420;0.802668;2.122861;0.177550;1.486670;2.849966;3.087130;
200;12.0268;0.962420;0.802646;2.121705;0.177220;1.487988;2.844077;3.088373;
201;12.0862;0.961289;0.802627;2.120445;0.176813;1.489269;2.838429;3.089601;
202;12.1477;0.961289;0.802592;2.119183;0.176440;1.490509;2.832816;3.090738;
203;12.2061;0.959892;0.802540;2.118013;0.176055;1.491785;2.826953;3.091940;
204;12.2663;0.959892;0.802549;2.116795;0.175714;1.492730;2.821187;3.092874;
205;12.3281;0.962333;0.802526;2.115637;0.175300;1.493987;2.815642;3.094026;
206;12.3881;0.962333;0.802510;2.114458;0.174896;1.494998;2.809948;3.095011;
207;12.4481;0.956878;0.802477;2.113285;0.174493;1.496135;2.804289;3.096079;
208;12.5081;0.960992;0.802443;2.112108;0.174103;1.497269;2.798748;3.097150;
209;12.5681;0.956200;0.802409;2.110960;0.173700;1.498146;2.793141;3.097957;
210;12.6281;0.961108;0.802384;2.109801;0.173257;1.499169;2.787670;3.098955;
211;12.6881;0.962377;0.802332;2.108605;0.172836;1.500274;2.782356;3.100036;
212;12.7481;0.960602;0.802293;2.107452;0.172399;1.501253;2.777059;3.100956;
213;12.8081;0.957076;0.802284;2.106302;0.171957;1.502215;2.771838;3.101832;
214;12.868;0.956174;0.802243;2.105205;0.171503;1.503017;2.766573;3.102596;
215;12.9279;0.960747;0.802251;2.104122;0.171114;1.503795;2.761138;3.103322;
216;12.988;0.962683;0.802213;2.102981;0.170638;1.504709;2.755878;3.104122;
217;13.0479;0.961520;0.802169;2.101800;0.170160;1.505702;2.750814;3.105129;
218;13.1079;0.961520;0.802136;2.100677;0.169704;1.506416;2.745440;3.105816;
219;13.1679;0.960948;0.802134;2.099575;0.169277;1.507225;2.740328;3.106628;
220;13.2279;0.961798;0.802115;2.098541;0.168787;1.507806;2.734990;3.107119;
221;13.2879;0.958798;0.802049;2.097460;0.168320;1.508661;2.729780;3.107923;
222;13.3481;0.958798;0.802008;2.096311;0.167819;1.509465;2.724644;3.108665;
223;13.4081;0.958565;0.801984;2.095217;0.167294;1.510284;2.719357;3.109372;
224;13.4681;0.963595;0.801954;2.094120;0.166816;1.510825;2.714154;3.109845;
225;13.5281;0.959465;0.801951;2.093045;0.166362;1.511490;2.709045;3.110468;
226;13.5879;0.959465;0.801956;2.091988;0.165855;1.512133;2.703680;3.111032;
227;13.6481;0.959323;0.801893;2.090871;0.165321;1.512903;2.698715;3.111695;
228;13.708;0.968001;0.801880;2.089857;0.164865;1.513466;2.693444;3.112195;
229;13.7689;0.964906;0.801878;2.088902;0.164386;1.514051;2.688086;3.112622;
230;13.8281;0.964906;0.801793;2.087815;0.163823;1.514969;2.683133;3.113477;
231;13.8881;0.963905;0.801788;2.086778;0.163317;1.515625;2.677978;3.114079;
232;13.949;0.962186;0.801784;2.085696;0.162811;1.516244;2.672960;3.114602;
233;14.008;0.962186;0.801761;2.084646;0.162256;1.516812;2.667875;3.115067;
234;14.0681;0.958561;0.801711;2.083626;0.161763;1.517346;2.662576;3.115573;
235;14.1283;0.959499;0.801682;2.082594;0.161225;1.517840;2.657417;3.116036;
236;14.1881;0.959499;0.801639;2.081556;0.160668;1.518619;2.652421;3.116742;
237;14.2481;0.965841;0.801624;2.080587;0.160118;1.519198;2.647160;3.117175;
238;14.3081;0.966895;0.801577;2.079571;0.159592;1.519869;2.642111;3.117862;
239;14.3681;0.966895;0.801584;2.078627;0.159056;1.520372;2.636923;3.118301;
240;14.429;0.966895;0.801572;2.077612;0.158517;1.520937;2.631885;3.118758;
241;14.4882;0.962390;0.801535;2.076588;0.157963;1.521526;2.627002;3.119327;
242;14.5484;0.965184;0.801533;2.075593;0.157425;1.521951;2.621872;3.119720;
243;14.6081;0.964185;0.801529;2.074598;0.156879;1.522427;2.616835;3.120065;
244;14.6681;0.963445;0.801500;2.073681;0.156342;1.522942;2.611644;3.120522;
245;14.7284;0.967251;0.801432;2.072709;0.155769;1.523628;2.606657;3.121171;
246;14.7881;0.965577;0.801407;2.071709;0.155147;1.524271;2.601831;3.121713;
247;14.8493;0.961398;0.801406;2.070787;0.154635;1.524595;2.596542;3.121988;
248;14.9081;0.961398;0.801397;2.069867;0.154047;1.525163;2.591499;3.122552;
249;14.9681;0.964863;0.801384;2.068900;0.153477;1.525625;2.586619;3.123001;
250;15.0281;0.964241;0.801357;2.067959;0.152902;1.526156;2.581599;3.123396;
251;15.0881;0.961617;0.801298;2.066938;0.152271;1.526787;2.576782;3.123980;
252;15.1481;0.961617;0.801347;2.066057;0.151718;1.527048;2.571307;3.124173;
253;15.2081;0.968888;0.801320;2.065147;0.151119;1.527472;2.566162;3.124445;
254;15.268;0.968923;0.801282;2.064219;0.150497;1.528001;2.560908;3.124906;
255;15.3281;0.968923;0.801248;2.063291;0.149847;1.528469;2.555498;3.125314;
256;15.3881;0.968095;0.801206;2.062392;0.149267;1.528812;2.549944;3.125557;
257;15.4499;0.972237;0.801208;2.061537;0.148687;1.529110;2.544327;3.125758;
258;15.5081;0.972237;0.801178;2.060637;0.148061;1.529480;2.538876;3.126055;
259;15.5681;0.966476;0.801139;2.059687;0.147424;1.529931;2.533632;3.126472;
260;15.6281;0.966476;0.801142;2.058795;0.146791;1.530214;2.528192;3.126614;
261;15.6881;0.969156;0.801141;2.057992;0.146248;1.530328;2.522451;3.126667;
262;15.748;0.969156;0.801064;2.057076;0.145552;1.531074;2.517267;3.127387;
263;15.8105;0.965292;0.801045;2.056197;0.144869;1.531437;2.511867;3.127645;
264;15.8701;0.965292;0.801070;2.055375;0.144308;1.531632;2.506121;3.127873;
265;15.9301;0.961137;0.801041;2.054517;0.143684;1.531978;2.500746;3.128146;
266;15.9901;0.969265;0.801034;2.053707;0.143069;1.532267;2.495311;3.128309;
267;16.0501;0.966967;0.800984;2.052776;0.142400;1.532826;2.490454;3.128822;
268;16.1101;0.966967;0.800980;2.051951;0.141746;1.533095;2.485169;3.128985;
269;16.17;0.966701;0.800946;2.051105;0.141128;1.533397;2.479993;3.129233;
270;16.2301;0.970119;0.800940;2.050278;0.140499;1.533706;2.474787;3.129467;
271;16.2941;0.967805;0.800922;2.049417;0.139789;1.534201;2.469992;3.129977;
272;16.3541;0.965651;0.800870;2.048601;0.139118;1.534655;2.464846;3.130397;
273;16.414;0.966207;0.800890;2.047859;0.138554;1.534709;2.459554;3.130383;
274;16.474;0.964072;0.800860;2.047031;0.137874;1.535193;2.454707;3.130760;
275;16.534;0.964072;0.800878;2.046206;0.137239;1.535294;2.449630;3.130687;
276;16.5941;0.967916;0.800827;2.045433;0.136632;1.535474;2.444425;3.130814;
277;16.6541;0.965686;0.800780;2.044618;0.135914;1.535992;2.439491;3.131284;
278;16.7141;0.971425;0.800821;2.043812;0.135248;1.536265;2.434640;3.131459;
279;16.7741;0.966063;0.800813;2.042991;0.134558;1.536677;2.429833;3.131813;
280;16.8341;0.966932;0.800807;2.042243;0.133920;1.536902;2.424934;3.131960;
281;16.8941;0.967404;0.800796;2.041493;0.133277;1.537276;2.420148;3.132179;
