message_number;message_time_s;ellipse_factor;prev_real_position_0_0;prev_real_position_0_1;prev_real_position_0_2;prev_real_position_0_3;prev_real_position_1_0;prev_real_position_1_1;prev_real_position_1_2;prev_real_position_1_3;prev_real_position_2_0;prev_real_position_2_1;prev_real_position_2_2;prev_real_position_2_3;np_0_0;np_0_1;np_0_2;np_0_3;np_1_0;np_1_1;np_1_2;np_1_3;np_2_0;np_2_1;np_2_2;np_2_3;velocity_0;velocity_1;velocity_2;acceleration_0;acceleration_1;acceleration_2;angular_velocity_0;angular_velocity_1;angular_velocity_2;angular_acceleration_0;angular_acceleration_1;angular_acceleration_2;
10;0.62754;0.000000;0.032242;0.999374;0.014546;0.785925;0.999480;-0.032230;-0.001066;2.096145;-0.000597;0.014573;-0.999894;0.187240;0.032146;0.999378;0.014516;0.786182;0.999483;-0.032133;-0.001133;2.098015;-0.000666;0.014545;-0.999894;0.187236;0.026534;0.002626;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
11;0.687571;0.000000;0.032139;0.999377;0.014559;0.786148;0.999483;-0.032127;-0.001066;2.097788;-0.000597;0.014585;-0.999893;0.187243;0.032146;0.999378;0.014516;0.786384;0.999483;-0.032133;-0.001133;2.099547;-0.000666;0.014545;-0.999894;0.187237;0.025630;0.002552;0.000000;-0.015064;-0.001233;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
12;0.747517;0.000000;0.032187;0.999376;0.014571;0.786380;0.999482;-0.032175;-0.001045;2.099333;-0.000575;0.014597;-0.999893;0.187246;0.032146;0.999378;0.014516;0.786587;0.999483;-0.032133;-0.001133;2.101079;-0.000666;0.014545;-0.999894;0.187239;0.025630;0.002552;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
13;0.807519;0.000000;0.032169;0.999376;0.014584;0.786608;0.999482;-0.032157;-0.001024;2.100871;-0.000554;0.014609;-0.999893;0.187249;0.032146;0.999378;0.014516;0.786781;0.999483;-0.032133;-0.001133;2.102544;-0.000666;0.014545;-0.999894;0.187240;0.024504;0.002456;0.000000;-0.018777;-0.001587;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
14;0.867544;0.000000;0.032180;0.999376;0.014584;0.786794;0.999482;-0.032168;-0.001023;2.102371;-0.000553;0.014610;-0.999893;0.187250;0.032146;0.999378;0.014516;0.786971;0.999483;-0.032133;-0.001133;2.103986;-0.000666;0.014545;-0.999894;0.187241;0.024121;0.002383;0.000000;-0.006377;-0.001225;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
15;0.927523;0.000000;0.032174;0.999376;0.014597;0.786972;0.999482;-0.032163;-0.001002;2.103825;-0.000532;0.014622;-0.999893;0.187252;0.032146;0.999378;0.014516;0.787158;0.999483;-0.032133;-0.001133;2.105399;-0.000666;0.014545;-0.999894;0.187242;0.023636;0.002358;0.000000;-0.008088;-0.000419;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
16;0.987611;0.000000;0.032176;0.999376;0.014597;0.787103;0.999482;-0.032165;-0.001002;2.105240;-0.000531;0.014622;-0.999893;0.187252;0.032146;0.999378;0.014516;0.787344;0.999483;-0.032133;-0.001133;2.106811;-0.000666;0.014545;-0.999894;0.187243;0.023636;0.002358;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
17;1.04751;0.000000;0.032196;0.999375;0.014597;0.787301;0.999481;-0.032185;-0.001001;2.106630;-0.000530;0.014622;-0.999893;0.187253;0.032146;0.999378;0.014516;0.787523;0.999483;-0.032133;-0.001133;2.108122;-0.000666;0.014545;-0.999894;0.187244;0.021928;0.002268;0.000000;-0.028465;-0.001491;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
18;1.10752;0.000000;0.032200;0.999375;0.014610;0.787534;0.999481;-0.032189;-0.000980;2.107974;-0.000509;0.014634;-0.999893;0.187255;0.032146;0.999378;0.014516;0.787696;0.999483;-0.032133;-0.001133;2.109386;-0.000666;0.014545;-0.999894;0.187245;0.021144;0.002215;0.000000;-0.013064;-0.000891;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
19;1.16747;0.000000;0.032238;0.999373;0.014610;0.787729;0.999480;-0.032227;-0.000979;2.109219;-0.000508;0.014634;-0.999893;0.187256;0.032146;0.999378;0.014516;0.787867;0.999483;-0.032133;-0.001133;2.110623;-0.000666;0.014545;-0.999894;0.187246;0.020704;0.002181;0.000000;-0.007336;-0.000569;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
20;1.22747;0.000000;0.032253;0.999373;0.014610;0.787905;0.999480;-0.032242;-0.000979;2.110465;-0.000507;0.014634;-0.999893;0.187256;0.032146;0.999378;0.014516;0.788038;0.999483;-0.032133;-0.001133;2.111861;-0.000666;0.014545;-0.999894;0.187247;0.020704;0.002181;0.000000;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
21;1.28753;0.000000;0.032244;0.999373;0.014610;0.788060;0.999480;-0.032234;-0.000978;2.111685;-0.000507;0.014634;-0.999893;0.187255;0.032146;0.999378;0.014516;0.788199;0.999483;-0.032133;-0.001133;2.113032;-0.000666;0.014545;-0.999894;0.187248;0.019597;0.002064;0.000000;-0.018444;-0.001945;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
22;1.34754;0.000000;0.032191;0.999375;0.014610;0.788233;0.999482;-0.032180;-0.000978;2.112897;-0.000507;0.014634;-0.999893;0.187255;0.032146;0.999378;0.014516;0.788355;0.999483;-0.032133;-0.001133;2.114160;-0.000666;0.014545;-0.999894;0.187249;0.018870;0.001996;0.000000;-0.012117;-0.001126;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
23;1.40767;0.000000;0.032183;0.999375;0.014610;0.788380;0.999482;-0.032172;-0.000977;2.114024;-0.000507;0.014634;-0.999893;0.187255;0.032146;0.999378;0.014516;0.788512;0.999483;-0.032133;-0.001133;2.115266;-0.000666;0.014545;-0.999894;0.187250;0.018514;0.002023;0.000000;-0.005946;0.000442;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
24;1.46753;0.000000;0.032215;0.999374;0.014610;0.788514;0.999481;-0.032205;-0.000956;2.115130;-0.000485;0.014633;-0.999893;0.187255;0.032146;0.999378;0.014516;0.788664;0.999483;-0.032133;-0.001133;2.116331;-0.000666;0.014545;-0.999894;0.187251;0.017826;0.001956;0.000000;-0.011452;-0.001113;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
25;1.52758;0.000000;0.032203;0.999375;0.014610;0.788668;0.999481;-0.032193;-0.000956;2.116223;-0.000485;0.014634;-0.999893;0.187254;0.032146;0.999378;0.014516;0.788813;0.999483;-0.032133;-0.001133;2.117360;-0.000666;0.014545;-0.999894;0.187252;0.017217;0.001921;0.000000;-0.010163;-0.000591;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
26;1.58751;0.000000;0.032185;0.999375;0.014610;0.788824;0.999482;-0.032175;-0.000955;2.117265;-0.000485;0.014634;-0.999893;0.187254;0.032146;0.999378;0.014516;0.788958;0.999483;-0.032133;-0.001133;2.118371;-0.000666;0.014545;-0.999894;0.187253;0.016926;0.001880;0.000000;-0.004838;-0.000676;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
27;1.65003;0.000000;0.032186;0.999375;0.014611;0.788955;0.999482;-0.032175;-0.000955;2.118273;-0.000484;0.014634;-0.999893;0.187253;0.032146;0.999378;0.014516;0.789100;0.999483;-0.032133;-0.001133;2.119364;-0.000666;0.014545;-0.999894;0.187254;0.016608;0.001841;0.000000;-0.005305;-0.000645;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
28;1.70955;0.000000;0.032206;0.999374;0.014611;0.789073;0.999481;-0.032196;-0.000954;2.119263;-0.000483;0.014634;-0.999893;0.187253;0.032146;0.999378;0.014516;0.789243;0.999483;-0.032133;-0.001133;2.120356;-0.000666;0.014545;-0.999894;0.187255;0.016608;0.001841;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
29;1.78963;0.000000;0.032282;0.999372;0.014611;0.789241;0.999479;-0.032272;-0.000954;2.120169;-0.000482;0.014634;-0.999893;0.187258;0.032146;0.999378;0.014516;0.789378;0.999483;-0.032133;-0.001133;2.121279;-0.000666;0.014545;-0.999894;0.187256;0.015445;0.001758;0.000000;-0.019378;-0.001391;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
30;1.8522;0.000000;0.032175;0.999375;0.014611;0.789414;0.999482;-0.032165;-0.000954;2.121187;-0.000483;0.014634;-0.999893;0.187258;0.032146;0.999378;0.014516;0.789513;0.999483;-0.032133;-0.001133;2.122202;-0.000666;0.014545;-0.999894;0.187257;0.015445;0.001758;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
31;1.9096;0.000000;0.032208;0.999374;0.014611;0.789538;0.999481;-0.032197;-0.000953;2.122093;-0.000482;0.014634;-0.999893;0.187257;0.032146;0.999378;0.014516;0.789643;0.999483;-0.032133;-0.001133;2.123081;-0.000666;0.014545;-0.999894;0.187258;0.014717;0.001694;0.000000;-0.012144;-0.001074;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
32;1.96979;0.000000;0.032206;0.999374;0.014611;0.789666;0.999481;-0.032196;-0.000953;2.122982;-0.000482;0.014634;-0.999893;0.187256;0.032146;0.999378;0.014516;0.789770;0.999483;-0.032133;-0.001133;2.123943;-0.000666;0.014545;-0.999894;0.187259;0.014418;0.001653;0.000000;-0.004982;-0.000672;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
33;2.0295;0.000000;0.032202;0.999375;0.014611;0.789785;0.999481;-0.032192;-0.000952;2.123853;-0.000481;0.014634;-0.999893;0.187256;0.032146;0.999378;0.014516;0.789894;0.999483;-0.032133;-0.001133;2.124773;-0.000666;0.014545;-0.999894;0.187260;0.013903;0.001620;0.000000;-0.008580;-0.000548;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
34;2.08953;0.000000;0.032215;0.999374;0.014611;0.789884;0.999481;-0.032204;-0.000952;2.124673;-0.000481;0.014634;-0.999893;0.187255;0.032146;0.999378;0.014516;0.790018;0.999483;-0.032133;-0.001133;2.125604;-0.000666;0.014545;-0.999894;0.187261;0.013903;0.001620;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
35;2.14956;0.000000;0.032185;0.999375;0.014611;0.790006;0.999482;-0.032174;-0.000952;2.125503;-0.000481;0.014634;-0.999893;0.187254;0.032146;0.999378;0.014516;0.790142;0.999483;-0.032133;-0.001133;2.126434;-0.000666;0.014545;-0.999894;0.187261;0.013903;0.001620;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
36;2.20959;0.000000;0.032187;0.999375;0.014611;0.790120;0.999482;-0.032177;-0.000951;2.126332;-0.000481;0.014634;-0.999893;0.187253;0.032146;0.999378;0.014516;0.790257;0.999483;-0.032133;-0.001133;2.127205;-0.000666;0.014545;-0.999894;0.187262;0.012893;0.001503;0.000000;-0.016825;-0.001959;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
37;2.26953;0.000000;0.032198;0.999375;0.014611;0.790253;0.999481;-0.032188;-0.000951;2.127136;-0.000480;0.014634;-0.999893;0.187252;0.032146;0.999378;0.014516;0.790372;0.999483;-0.032133;-0.001133;2.127975;-0.000666;0.014545;-0.999894;0.187263;0.012893;0.001503;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
38;2.32953;0.000000;0.032246;0.999373;0.014611;0.790396;0.999480;-0.032235;-0.000951;2.127881;-0.000479;0.014634;-0.999893;0.187252;0.032146;0.999378;0.014516;0.790480;0.999483;-0.032133;-0.001133;2.128686;-0.000666;0.014545;-0.999894;0.187264;0.011895;0.001417;0.000000;-0.016641;-0.001429;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
39;2.38953;0.000000;0.032215;0.999374;0.014611;0.790498;0.999481;-0.032205;-0.000950;2.128607;-0.000479;0.014634;-0.999893;0.187251;0.032146;0.999378;0.014516;0.790587;0.999483;-0.032133;-0.001133;2.129386;-0.000666;0.014545;-0.999894;0.187265;0.011719;0.001415;0.000000;-0.002938;-0.000035;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
40;2.44954;0.000000;0.032216;0.999374;0.014611;0.790599;0.999481;-0.032205;-0.000950;2.129316;-0.000479;0.014634;-0.999893;0.187250;0.032146;0.999378;0.014516;0.790690;0.999483;-0.032133;-0.001133;2.130058;-0.000666;0.014545;-0.999894;0.187265;0.011259;0.001344;0.000000;-0.007665;-0.001178;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
41;2.50953;0.000000;0.032191;0.999375;0.014611;0.790701;0.999482;-0.032180;-0.000950;2.129992;-0.000479;0.014634;-0.999893;0.187249;0.032146;0.999378;0.014516;0.790790;0.999483;-0.032133;-0.001133;2.130719;-0.000666;0.014545;-0.999894;0.187266;0.011063;0.001323;0.000000;-0.003271;-0.000359;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
42;2.56958;0.000000;0.032187;0.999375;0.014611;0.790810;0.999482;-0.032177;-0.000949;2.130667;-0.000479;0.014634;-0.999893;0.187248;0.032146;0.999378;0.014516;0.790888;0.999483;-0.032133;-0.001133;2.131356;-0.000666;0.014545;-0.999894;0.187267;0.010655;0.001291;0.000000;-0.006798;-0.000525;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
43;2.62956;0.000000;0.032200;0.999375;0.014612;0.790933;0.999481;-0.032190;-0.000949;2.131291;-0.000478;0.014635;-0.999893;0.187247;0.032146;0.999378;0.014516;0.790985;0.999483;-0.032133;-0.001133;2.131982;-0.000666;0.014545;-0.999894;0.187267;0.010487;0.001273;0.000000;-0.002793;-0.000308;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
44;2.68948;0.000000;0.032210;0.999374;0.014612;0.791035;0.999481;-0.032200;-0.000949;2.131889;-0.000478;0.014635;-0.999893;0.187252;0.032146;0.999378;0.014516;0.791077;0.999483;-0.032133;-0.001133;2.132587;-0.000666;0.014545;-0.999894;0.187268;0.010118;0.001205;0.000000;-0.006143;-0.001132;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
45;2.76352;0.000000;0.032201;0.999375;0.014612;0.791095;0.999481;-0.032191;-0.000949;2.132512;-0.000478;0.014635;-0.999893;0.187263;0.032146;0.999378;0.014516;0.791167;0.999483;-0.032133;-0.001133;2.133169;-0.000666;0.014545;-0.999894;0.187269;0.009757;0.001197;0.000000;-0.006021;-0.000132;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
46;2.82357;0.000000;0.032158;0.999376;0.014612;0.791155;0.999483;-0.032147;-0.000969;2.133113;-0.000498;0.014636;-0.999893;0.187268;0.032146;0.999378;0.014516;0.791256;0.999483;-0.032133;-0.001133;2.133744;-0.000666;0.014545;-0.999894;0.187269;0.009627;0.001168;0.000000;-0.002175;-0.000482;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
47;2.88356;0.000000;0.032176;0.999375;0.014612;0.791282;0.999482;-0.032165;-0.000969;2.133686;-0.000498;0.014636;-0.999893;0.187273;0.032146;0.999378;0.014516;0.791344;0.999483;-0.032133;-0.001133;2.134299;-0.000666;0.014545;-0.999894;0.187270;0.009287;0.001166;0.000000;-0.005663;-0.000043;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
48;2.94355;0.000000;0.032183;0.999375;0.014612;0.791362;0.999482;-0.032173;-0.000968;2.134258;-0.000498;0.014636;-0.999893;0.187284;0.032146;0.999378;0.014516;0.791429;0.999483;-0.032133;-0.001133;2.134846;-0.000666;0.014545;-0.999894;0.187271;0.009151;0.001128;0.000000;-0.002273;-0.000628;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
49;3.00361;0.000000;0.032176;0.999375;0.014612;0.791419;0.999482;-0.032165;-0.000968;2.134795;-0.000497;0.014636;-0.999893;0.187295;0.032146;0.999378;0.014516;0.791511;0.999483;-0.032133;-0.001133;2.135379;-0.000666;0.014545;-0.999894;0.187271;0.008922;0.001085;0.000000;-0.003803;-0.000721;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
50;3.06352;0.000000;0.032221;0.999374;0.014613;0.791489;0.999481;-0.032210;-0.000968;2.135315;-0.000497;0.014636;-0.999893;0.187300;0.032146;0.999378;0.014516;0.791592;0.999483;-0.032133;-0.001133;2.135895;-0.000666;0.014545;-0.999894;0.187272;0.008642;0.001068;0.000000;-0.004678;-0.000278;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
51;3.12356;0.000000;0.032181;0.999375;0.014613;0.791615;0.999482;-0.032170;-0.000968;2.135855;-0.000497;0.014636;-0.999893;0.187305;0.032146;0.999378;0.014516;0.791673;0.999483;-0.032133;-0.001133;2.136401;-0.000666;0.014545;-0.999894;0.187272;0.008484;0.001081;0.000000;-0.002624;0.000215;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
52;3.18352;0.000000;0.032138;0.999377;0.014613;0.791709;0.999483;-0.032128;-0.000967;2.136368;-0.000497;0.014636;-0.999893;0.187304;0.032146;0.999378;0.014516;0.791755;0.999483;-0.032133;-0.001133;2.136901;-0.000666;0.014545;-0.999894;0.187273;0.008364;0.001093;0.000000;-0.002001;0.000194;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
53;3.24357;0.000000;0.032210;0.999374;0.014613;0.791783;0.999481;-0.032200;-0.000967;2.136836;-0.000496;0.014636;-0.999893;0.187309;0.032146;0.999378;0.014516;0.791831;0.999483;-0.032133;-0.001133;2.137380;-0.000666;0.014545;-0.999894;0.187274;0.008013;0.001011;0.000000;-0.005856;-0.001355;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
54;3.30381;0.000000;0.032176;0.999375;0.014613;0.791870;0.999482;-0.032165;-0.000967;2.137323;-0.000496;0.014636;-0.999893;0.187308;0.032146;0.999378;0.014516;0.791907;0.999483;-0.032133;-0.001133;2.137858;-0.000666;0.014545;-0.999894;0.187274;0.008013;0.001011;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
55;3.36359;0.000000;0.032174;0.999375;0.014613;0.791922;0.999482;-0.032164;-0.000967;2.137817;-0.000496;0.014636;-0.999893;0.187307;0.032146;0.999378;0.014516;0.791979;0.999483;-0.032133;-0.001133;2.138310;-0.000666;0.014545;-0.999894;0.187275;0.007571;0.000952;0.000000;-0.007366;-0.000988;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
56;3.43696;0.000000;0.032161;0.999376;0.014613;0.791979;0.999483;-0.032150;-0.000967;2.138295;-0.000496;0.014636;-0.999893;0.187306;0.032146;0.999378;0.014516;0.792050;0.999483;-0.032133;-0.001133;2.138747;-0.000666;0.014545;-0.999894;0.187275;0.007309;0.000960;0.000000;-0.004365;0.000132;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
57;3.48961;0.000000;0.032169;0.999376;0.014613;0.792052;0.999482;-0.032158;-0.000966;2.138677;-0.000496;0.014636;-0.999893;0.187306;0.032146;0.999378;0.014516;0.792119;0.999483;-0.032133;-0.001133;2.139171;-0.000666;0.014545;-0.999894;0.187276;0.007107;0.000923;0.000000;-0.003369;-0.000611;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
58;3.54954;0.000000;0.032172;0.999376;0.014613;0.792126;0.999482;-0.032161;-0.000966;2.139112;-0.000496;0.014636;-0.999893;0.187305;0.032146;0.999378;0.014516;0.792188;0.999483;-0.032133;-0.001133;2.139590;-0.000666;0.014545;-0.999894;0.187276;0.007020;0.000924;0.000000;-0.001450;0.000016;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
59;3.60948;0.000000;0.032199;0.999375;0.014613;0.792208;0.999481;-0.032188;-0.000966;2.139565;-0.000495;0.014636;-0.999893;0.187303;0.032146;0.999378;0.014516;0.792257;0.999483;-0.032133;-0.001133;2.140010;-0.000666;0.014545;-0.999894;0.187277;0.007020;0.000924;0.000000;-0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
60;3.66952;0.000000;0.032211;0.999374;0.014613;0.792275;0.999481;-0.032200;-0.000966;2.139982;-0.000495;0.014636;-0.999893;0.187302;0.032146;0.999378;0.014516;0.792326;0.999483;-0.032133;-0.001133;2.140429;-0.000666;0.014545;-0.999894;0.187277;0.007020;0.000924;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
61;3.7425;0.000000;0.032211;0.999374;0.014613;0.792338;0.999481;-0.032201;-0.000966;2.140391;-0.000494;0.014636;-0.999893;0.187301;0.032146;0.999378;0.014516;0.792390;0.999483;-0.032133;-0.001133;2.140809;-0.000666;0.014545;-0.999894;0.187278;0.006377;0.000851;0.000000;-0.010722;-0.001227;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
62;3.79557;0.000000;0.032251;0.999373;0.014613;0.792402;0.999480;-0.032240;-0.000965;2.140756;-0.000494;0.014637;-0.999893;0.187301;0.032146;0.999378;0.014516;0.792453;0.999483;-0.032133;-0.001133;2.141190;-0.000666;0.014545;-0.999894;0.187278;0.006377;0.000851;0.000000;-0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
63;3.86541;0.000000;0.032227;0.999374;0.014613;0.792465;0.999480;-0.032217;-0.000965;2.141148;-0.000494;0.014637;-0.999893;0.187300;0.032146;0.999378;0.014516;0.792516;0.999483;-0.032133;-0.001133;2.141571;-0.000666;0.014545;-0.999894;0.187279;0.006377;0.000851;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
64;3.91914;0.000000;0.032215;0.999374;0.014613;0.792540;0.999481;-0.032204;-0.000965;2.141540;-0.000494;0.014637;-0.999893;0.187299;0.032146;0.999378;0.014516;0.792577;0.999483;-0.032133;-0.001133;2.141925;-0.000666;0.014545;-0.999894;0.187279;0.005929;0.000822;0.000000;-0.007461;-0.000481;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
