message_number;message_time_s;ellipse_factor;prev_real_position_0_0;prev_real_position_0_1;prev_real_position_0_2;prev_real_position_0_3;prev_real_position_1_0;prev_real_position_1_1;prev_real_position_1_2;prev_real_position_1_3;prev_real_position_2_0;prev_real_position_2_1;prev_real_position_2_2;prev_real_position_2_3;np_0_0;np_0_1;np_0_2;np_0_3;np_1_0;np_1_1;np_1_2;np_1_3;np_2_0;np_2_1;np_2_2;np_2_3;velocity_0;velocity_1;velocity_2;acceleration_0;acceleration_1;acceleration_2;angular_velocity_0;angular_velocity_1;angular_velocity_2;angular_acceleration_0;angular_acceleration_1;angular_acceleration_2;
15;0.901919;0.000000;0.007841;0.999957;-0.005046;0.789262;0.999797;-0.007933;-0.018505;2.103854;-0.018544;-0.004900;-0.999816;0.432134;0.007917;0.999956;-0.005053;0.789846;0.999795;-0.008010;-0.018596;2.105325;-0.018635;-0.004905;-0.999814;0.432083;0.022157;0.008616;0.000000;-0.006846;-0.002495;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
16;0.961917;0.000000;0.007853;0.999956;-0.005044;0.789774;0.999796;-0.007945;-0.018555;2.105166;-0.018594;-0.004897;-0.999815;0.432095;0.007917;0.999956;-0.005053;0.790374;0.999795;-0.008010;-0.018596;2.106650;-0.018635;-0.004905;-0.999814;0.432056;0.022157;0.008616;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
17;1.0227;0.000000;0.007906;0.999956;-0.005042;0.790333;0.999795;-0.007999;-0.018604;2.106470;-0.018643;-0.004894;-0.999814;0.432068;0.007917;0.999956;-0.005053;0.790876;0.999795;-0.008010;-0.018596;2.107898;-0.018635;-0.004905;-0.999814;0.432030;0.020867;0.008199;0.000000;-0.021494;-0.006961;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
18;1.08188;0.000000;0.007936;0.999956;-0.005053;0.790832;0.999793;-0.008029;-0.018673;2.107759;-0.018713;-0.004903;-0.999813;0.432026;0.007917;0.999956;-0.005053;0.791371;0.999795;-0.008010;-0.018596;2.109124;-0.018635;-0.004905;-0.999814;0.432005;0.020495;0.008087;0.000000;-0.006208;-0.001867;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
19;1.15389;0.000000;0.008035;0.999955;-0.005066;0.791276;0.999792;-0.008129;-0.018698;2.108884;-0.018739;-0.004915;-0.999812;0.431978;0.007917;0.999956;-0.005053;0.791857;0.999795;-0.008010;-0.018596;2.110329;-0.018635;-0.004905;-0.999814;0.431980;0.020158;0.007945;0.000000;-0.005602;-0.002356;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
20;1.21392;0.000000;0.007933;0.999956;-0.005053;0.791768;0.999793;-0.008027;-0.018706;2.110159;-0.018746;-0.004903;-0.999812;0.431952;0.007917;0.999956;-0.005053;0.792320;0.999795;-0.008010;-0.018596;2.111467;-0.018635;-0.004905;-0.999814;0.431957;0.019028;0.007570;0.000000;-0.018843;-0.006253;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
21;1.27414;0.000000;0.007884;0.999956;-0.005054;0.792251;0.999793;-0.007977;-0.018691;2.111313;-0.018730;-0.004905;-0.999813;0.431923;0.007917;0.999956;-0.005053;0.792777;0.999795;-0.008010;-0.018596;2.112590;-0.018635;-0.004905;-0.999814;0.431933;0.018787;0.007474;0.000000;-0.004013;-0.001605;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
22;1.33391;0.000000;0.007917;0.999956;-0.005044;0.792711;0.999795;-0.008009;-0.018593;2.112425;-0.018632;-0.004896;-0.999814;0.431908;0.007917;0.999956;-0.005053;0.793235;0.999795;-0.008010;-0.018596;2.113714;-0.018635;-0.004905;-0.999814;0.431910;0.018787;0.007474;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
23;1.39392;0.000000;0.007887;0.999956;-0.005046;0.793182;0.999796;-0.007979;-0.018557;2.113564;-0.018596;-0.004899;-0.999815;0.431890;0.007917;0.999956;-0.005053;0.793660;0.999795;-0.008010;-0.018596;2.114750;-0.018635;-0.004905;-0.999814;0.431889;0.017337;0.006956;0.000000;-0.024176;-0.008627;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
24;1.45407;0.000000;0.007944;0.999956;-0.005050;0.793583;0.999795;-0.008037;-0.018580;2.114609;-0.018620;-0.004901;-0.999815;0.431878;0.007917;0.999956;-0.005053;0.794080;0.999795;-0.008010;-0.018596;2.115767;-0.018635;-0.004905;-0.999814;0.431868;0.017005;0.006863;0.000000;-0.005520;-0.001549;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
25;1.5139;0.000000;0.007976;0.999955;-0.005054;0.794007;0.999794;-0.008069;-0.018602;2.115620;-0.018642;-0.004904;-0.999814;0.431860;0.007917;0.999956;-0.005053;0.794483;0.999795;-0.008010;-0.018596;2.116747;-0.018635;-0.004905;-0.999814;0.431847;0.016391;0.006588;0.000000;-0.010238;-0.004590;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
26;1.57401;0.000000;0.007921;0.999956;-0.005058;0.794434;0.999794;-0.008014;-0.018625;2.116632;-0.018665;-0.004909;-0.999814;0.431848;0.007917;0.999956;-0.005053;0.794881;0.999795;-0.008010;-0.018596;2.117708;-0.018635;-0.004905;-0.999814;0.431828;0.016069;0.006497;0.000000;-0.005366;-0.001518;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
27;1.63389;0.000000;0.007948;0.999956;-0.005051;0.794832;0.999794;-0.008041;-0.018626;2.117592;-0.018665;-0.004902;-0.999814;0.431832;0.007917;0.999956;-0.005053;0.795265;0.999795;-0.008010;-0.018596;2.118634;-0.018635;-0.004905;-0.999814;0.431808;0.015486;0.006288;0.000000;-0.009724;-0.003482;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
28;1.69392;0.000000;0.007929;0.999956;-0.005056;0.795188;0.999794;-0.008022;-0.018647;2.118536;-0.018686;-0.004908;-0.999813;0.431814;0.007917;0.999956;-0.005053;0.795643;0.999795;-0.008010;-0.018596;2.119543;-0.018635;-0.004905;-0.999814;0.431790;0.015201;0.006176;0.000000;-0.004742;-0.001860;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
29;1.75387;0.000000;0.007960;0.999956;-0.005051;0.795598;0.999794;-0.008053;-0.018646;2.119437;-0.018686;-0.004901;-0.999813;0.431796;0.007917;0.999956;-0.005053;0.796010;0.999795;-0.008010;-0.018596;2.120419;-0.018635;-0.004905;-0.999814;0.431771;0.014644;0.005997;0.000000;-0.009290;-0.002992;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
30;1.81391;0.000000;0.007968;0.999956;-0.005046;0.795977;0.999794;-0.008060;-0.018625;2.120322;-0.018665;-0.004896;-0.999814;0.431780;0.007917;0.999956;-0.005053;0.796369;0.999795;-0.008010;-0.018596;2.121279;-0.018635;-0.004905;-0.999814;0.431754;0.014394;0.005875;0.000000;-0.004161;-0.002031;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
31;1.88932;0.000000;0.008031;0.999955;-0.005055;0.796321;0.999794;-0.008123;-0.018622;2.121120;-0.018662;-0.004904;-0.999814;0.431749;0.007917;0.999956;-0.005053;0.796716;0.999795;-0.008010;-0.018596;2.122105;-0.018635;-0.004905;-0.999814;0.431737;0.013806;0.005666;0.000000;-0.009803;-0.003491;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
32;1.94588;0.000000;0.007929;0.999956;-0.005050;0.796666;0.999795;-0.008022;-0.018601;2.122005;-0.018641;-0.004901;-0.999814;0.431732;0.007917;0.999956;-0.005053;0.797057;0.999795;-0.008010;-0.018596;2.122914;-0.018635;-0.004905;-0.999814;0.431720;0.013538;0.005577;0.000000;-0.004469;-0.001472;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
33;2.00603;0.000000;0.007918;0.999956;-0.005047;0.797032;0.999795;-0.008010;-0.018578;2.122813;-0.018617;-0.004899;-0.999815;0.431715;0.007917;0.999956;-0.005053;0.797393;0.999795;-0.008010;-0.018596;2.123716;-0.018635;-0.004905;-0.999814;0.431703;0.013416;0.005505;0.000000;-0.002035;-0.001209;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
34;2.06943;0.000000;0.007936;0.999956;-0.005043;0.797361;0.999795;-0.008029;-0.018575;2.123604;-0.018614;-0.004895;-0.999815;0.431704;0.007917;0.999956;-0.005053;0.797713;0.999795;-0.008010;-0.018596;2.124471;-0.018635;-0.004905;-0.999814;0.431687;0.012622;0.005233;0.000000;-0.013228;-0.004521;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
35;2.12625;0.000000;0.007922;0.999956;-0.005053;0.797685;0.999796;-0.008014;-0.018551;2.124386;-0.018591;-0.004905;-0.999815;0.431690;0.007917;0.999956;-0.005053;0.798033;0.999795;-0.008010;-0.018596;2.125226;-0.018635;-0.004905;-0.999814;0.431672;0.012622;0.005233;0.000000;-0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
36;2.19372;0.000000;0.007943;0.999956;-0.005052;0.798014;0.999796;-0.008035;-0.018526;2.125100;-0.018566;-0.004904;-0.999816;0.431679;0.007917;0.999956;-0.005053;0.798342;0.999795;-0.008010;-0.018596;2.125951;-0.018635;-0.004905;-0.999814;0.431657;0.012135;0.005052;0.000000;-0.008116;-0.003020;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
37;2.24587;0.000000;0.007947;0.999956;-0.005062;0.798329;0.999796;-0.008039;-0.018523;2.125857;-0.018563;-0.004914;-0.999816;0.431659;0.007917;0.999956;-0.005053;0.798651;0.999795;-0.008010;-0.018596;2.126677;-0.018635;-0.004905;-0.999814;0.431642;0.012135;0.005052;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
38;2.31015;0.000000;0.007914;0.999956;-0.005072;0.798628;0.999796;-0.008006;-0.018539;2.126571;-0.018579;-0.004925;-0.999815;0.431646;0.007917;0.999956;-0.005053;0.798938;0.999795;-0.008010;-0.018596;2.127348;-0.018635;-0.004905;-0.999814;0.431628;0.011228;0.004694;0.000000;-0.015117;-0.005972;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
39;2.37513;0.000000;0.007965;0.999955;-0.005082;0.798918;0.999795;-0.008058;-0.018575;2.127267;-0.018615;-0.004933;-0.999815;0.431632;0.007917;0.999956;-0.005053;0.799221;0.999795;-0.008010;-0.018596;2.128005;-0.018635;-0.004905;-0.999814;0.431614;0.010990;0.004630;0.000000;-0.003965;-0.001071;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
40;2.428;0.000000;0.007957;0.999955;-0.005081;0.799193;0.999794;-0.008050;-0.018610;2.127912;-0.018650;-0.004932;-0.999814;0.431615;0.007917;0.999956;-0.005053;0.799500;0.999795;-0.008010;-0.018596;2.128651;-0.018635;-0.004905;-0.999814;0.431601;0.010812;0.004562;0.000000;-0.002966;-0.001127;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
41;2.50076;0.000000;0.007982;0.999955;-0.005069;0.799471;0.999794;-0.008075;-0.018603;2.128557;-0.018644;-0.004919;-0.999814;0.431606;0.007917;0.999956;-0.005053;0.799773;0.999795;-0.008010;-0.018596;2.129282;-0.018635;-0.004905;-0.999814;0.431588;0.010557;0.004466;0.000000;-0.004259;-0.001607;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
42;2.55196;0.000000;0.007972;0.999955;-0.005069;0.799746;0.999794;-0.008065;-0.018617;2.129184;-0.018657;-0.004919;-0.999814;0.431589;0.007917;0.999956;-0.005053;0.800043;0.999795;-0.008010;-0.018596;2.129902;-0.018635;-0.004905;-0.999814;0.431575;0.010371;0.004415;0.000000;-0.003099;-0.000844;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
43;2.61185;0.000000;0.007899;0.999956;-0.005056;0.800011;0.999794;-0.007992;-0.018631;2.129829;-0.018671;-0.004908;-0.999814;0.431580;0.007917;0.999956;-0.005053;0.800312;0.999795;-0.008010;-0.018596;2.130522;-0.018635;-0.004905;-0.999814;0.431562;0.010371;0.004415;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
44;2.68726;0.000000;0.007887;0.999956;-0.005044;0.800276;0.999795;-0.007979;-0.018624;2.130431;-0.018663;-0.004897;-0.999814;0.431571;0.007917;0.999956;-0.005053;0.800563;0.999795;-0.008010;-0.018596;2.131101;-0.018635;-0.004905;-0.999814;0.431550;0.009673;0.004096;0.000000;-0.011629;-0.005319;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
45;2.74138;0.000000;0.007906;0.999956;-0.005045;0.800538;0.999794;-0.007998;-0.018637;2.131025;-0.018677;-0.004897;-0.999814;0.431554;0.007917;0.999956;-0.005053;0.800809;0.999795;-0.008010;-0.018596;2.131668;-0.018635;-0.004905;-0.999814;0.431538;0.009484;0.004037;0.000000;-0.003155;-0.000983;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
46;2.79989;0.000000;0.007933;0.999956;-0.005046;0.800800;0.999794;-0.008025;-0.018650;2.131593;-0.018689;-0.004897;-0.999813;0.431542;0.007917;0.999956;-0.005053;0.801049;0.999795;-0.008010;-0.018596;2.132223;-0.018635;-0.004905;-0.999814;0.431526;0.009282;0.003924;0.000000;-0.003362;-0.001883;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
47;2.85994;0.000000;0.007998;0.999955;-0.005048;0.801017;0.999793;-0.008091;-0.018661;2.132115;-0.018701;-0.004897;-0.999813;0.431526;0.007917;0.999956;-0.005053;0.801289;0.999795;-0.008010;-0.018596;2.132778;-0.018635;-0.004905;-0.999814;0.431515;0.009282;0.003924;0.000000;-0.000000;-0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
48;2.92085;0.000000;0.007938;0.999956;-0.005049;0.801254;0.999794;-0.008031;-0.018653;2.132674;-0.018693;-0.004900;-0.999813;0.431515;0.007917;0.999956;-0.005053;0.801509;0.999795;-0.008010;-0.018596;2.133280;-0.018635;-0.004905;-0.999814;0.431504;0.008409;0.003593;0.000000;-0.014560;-0.005522;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
49;2.97993;0.000000;0.007856;0.999956;-0.005051;0.801494;0.999795;-0.007949;-0.018646;2.133242;-0.018685;-0.004903;-0.999813;0.431504;0.007917;0.999956;-0.005053;0.801726;0.999795;-0.008010;-0.018596;2.133776;-0.018635;-0.004905;-0.999814;0.431494;0.008294;0.003564;0.000000;-0.001905;-0.000478;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
50;3.0399;0.000000;0.007862;0.999956;-0.005043;0.801695;0.999795;-0.007955;-0.018615;2.133713;-0.018654;-0.004896;-0.999814;0.431496;0.007917;0.999956;-0.005053;0.801941;0.999795;-0.008010;-0.018596;2.134262;-0.018635;-0.004905;-0.999814;0.431484;0.008120;0.003519;0.000000;-0.002902;-0.000747;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
51;3.11181;0.000000;0.008019;0.999955;-0.005047;0.801897;0.999794;-0.008111;-0.018584;2.134166;-0.018624;-0.004897;-0.999815;0.431486;0.007917;0.999956;-0.005053;0.802153;0.999795;-0.008010;-0.018596;2.134741;-0.018635;-0.004905;-0.999814;0.431474;0.008014;0.003467;0.000000;-0.001768;-0.000875;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
52;3.17191;0.000000;0.007931;0.999956;-0.005050;0.802142;0.999795;-0.008023;-0.018575;2.134674;-0.018615;-0.004902;-0.999815;0.431474;0.007917;0.999956;-0.005053;0.802352;0.999795;-0.008010;-0.018596;2.135184;-0.018635;-0.004905;-0.999814;0.431465;0.007413;0.003258;0.000000;-0.010017;-0.003476;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
53;3.23181;0.000000;0.007916;0.999956;-0.005054;0.802322;0.999796;-0.008008;-0.018565;2.135153;-0.018605;-0.004906;-0.999815;0.431465;0.007917;0.999956;-0.005053;0.802547;0.999795;-0.008010;-0.018596;2.135618;-0.018635;-0.004905;-0.999814;0.431456;0.007270;0.003194;0.000000;-0.002385;-0.001068;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
54;3.29192;0.000000;0.007916;0.999956;-0.005058;0.802503;0.999796;-0.008009;-0.018554;2.135572;-0.018594;-0.004911;-0.999815;0.431455;0.007917;0.999956;-0.005053;0.802735;0.999795;-0.008010;-0.018596;2.136036;-0.018635;-0.004905;-0.999814;0.431447;0.006984;0.003074;0.000000;-0.004758;-0.002005;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
55;3.35587;0.000000;0.007903;0.999956;-0.005052;0.802677;0.999796;-0.007996;-0.018522;2.135963;-0.018561;-0.004905;-0.999816;0.431448;0.007917;0.999956;-0.005053;0.802921;0.999795;-0.008010;-0.018596;2.136445;-0.018635;-0.004905;-0.999814;0.431438;0.006842;0.003043;0.000000;-0.002370;-0.000502;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
56;3.44229;0.000000;0.007916;0.999956;-0.005056;0.802874;0.999796;-0.008009;-0.018532;2.136400;-0.018571;-0.004908;-0.999815;0.431432;0.007917;0.999956;-0.005053;0.803103;0.999795;-0.008010;-0.018596;2.136842;-0.018635;-0.004905;-0.999814;0.431430;0.006647;0.002980;0.000000;-0.003257;-0.001064;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
57;3.51339;0.000000;0.008009;0.999955;-0.005061;0.803094;0.999795;-0.008101;-0.018540;2.136768;-0.018580;-0.004911;-0.999815;0.431420;0.007917;0.999956;-0.005053;0.803277;0.999795;-0.008010;-0.018596;2.137223;-0.018635;-0.004905;-0.999814;0.431422;0.006375;0.002851;0.000000;-0.004533;-0.002150;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
58;3.56583;0.000000;0.007921;0.999956;-0.005053;0.803275;0.999796;-0.008014;-0.018528;2.137178;-0.018568;-0.004906;-0.999816;0.431413;0.007917;0.999956;-0.005053;0.803451;0.999795;-0.008010;-0.018596;2.137604;-0.018635;-0.004905;-0.999814;0.431414;0.006375;0.002851;0.000000;0.000000;-0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
59;3.62578;0.000000;0.007925;0.999956;-0.005058;0.803429;0.999796;-0.008018;-0.018557;2.137526;-0.018596;-0.004910;-0.999815;0.431404;0.007917;0.999956;-0.005053;0.803625;0.999795;-0.008010;-0.018596;2.137985;-0.018635;-0.004905;-0.999814;0.431406;0.006375;0.002851;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
60;3.6859;0.000000;0.007955;0.999956;-0.005050;0.803618;0.999795;-0.008048;-0.018565;2.137919;-0.018605;-0.004902;-0.999815;0.431396;0.007917;0.999956;-0.005053;0.803791;0.999795;-0.008010;-0.018596;2.138350;-0.018635;-0.004905;-0.999814;0.431399;0.006104;0.002720;0.000000;-0.004516;-0.002171;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
61;3.74584;0.000000;0.007952;0.999956;-0.005055;0.803791;0.999795;-0.008044;-0.018574;2.138303;-0.018614;-0.004906;-0.999815;0.431386;0.007917;0.999956;-0.005053;0.803957;0.999795;-0.008010;-0.018596;2.138715;-0.018635;-0.004905;-0.999814;0.431391;0.006104;0.002720;0.000000;0.000000;-0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
62;3.8058;0.000000;0.007927;0.999956;-0.005048;0.803948;0.999795;-0.008019;-0.018582;2.138687;-0.018622;-0.004899;-0.999815;0.431379;0.007917;0.999956;-0.005053;0.804122;0.999795;-0.008010;-0.018596;2.139072;-0.018635;-0.004905;-0.999814;0.431384;0.005972;0.002700;0.000000;-0.002193;-0.000340;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
63;3.86587;0.000000;0.007877;0.999956;-0.005052;0.804105;0.999795;-0.007970;-0.018611;2.139044;-0.018650;-0.004904;-0.999814;0.431370;0.007917;0.999956;-0.005053;0.804273;0.999795;-0.008010;-0.018596;2.139401;-0.018635;-0.004905;-0.999814;0.431377;0.005505;0.002482;0.000000;-0.007793;-0.003635;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
