message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
0;0;0.000000;0.784001;2.350005;0.187002;-0.073827;3.127158;1.529038;
1;0.0512757;0.000000;0.784135;2.349535;0.186993;-0.073834;3.127158;1.529317;
2;0.111218;0.000000;0.784643;2.347748;0.186641;-0.073860;3.127158;1.529476;
3;0.171262;0.000000;0.785503;2.344682;0.185959;-0.073904;3.127159;1.529664;
4;0.231186;0.000000;0.786420;2.341347;0.185218;-0.073951;3.127160;1.529612;
5;0.291126;0.000000;0.787196;2.338287;0.184551;-0.073995;3.127160;1.529302;
6;0.351238;0.000000;0.787965;2.335160;0.183885;-0.074039;3.127161;1.529258;
7;0.411128;0.000000;0.788726;2.332143;0.183234;-0.074081;3.127161;1.529052;
8;0.471177;0.000000;0.789474;2.329251;0.182569;-0.074122;3.127162;1.528850;
9;0.531182;0.000000;0.790194;2.326434;0.182018;-0.074162;3.127163;1.528701;
10;0.591201;0.000000;0.790904;2.323624;0.181424;-0.074201;3.127163;1.528716;
11;0.651105;0.000000;0.791581;2.320917;0.180871;-0.074238;3.127164;1.528636;
12;0.711199;0.000000;0.792246;2.318224;0.180301;-0.074276;3.127164;1.528645;
13;0.771115;0.000000;0.792878;2.315638;0.179786;-0.072702;3.127159;1.530188;
14;0.831171;0.000000;0.793497;2.313063;0.179257;-0.072739;3.127160;1.530091;
15;0.891166;0.000000;0.794107;2.310485;0.178673;-0.072775;3.127160;1.530027;
16;0.951165;0.000000;0.794692;2.307983;0.178167;-0.072810;3.127161;1.530037;
17;1.01111;0.000000;0.795249;2.305585;0.177685;-0.072844;3.127161;1.529952;
18;1.07119;0.000000;0.795818;2.303153;0.177280;-0.072878;3.127161;1.530003;
19;1.13125;0.000000;0.796368;2.300780;0.176796;-0.072911;3.127162;1.529975;
20;1.19117;0.000000;0.796963;2.298572;0.176343;-0.072942;3.127162;1.529922;
21;1.25123;0.000000;0.797556;2.296445;0.175972;-0.072972;3.127163;1.529900;
22;1.31121;0.000000;0.798101;2.294316;0.175513;-0.073002;3.127163;1.529923;
23;1.37112;0.000000;0.798734;2.292242;0.175114;-0.073031;3.127163;1.529841;
24;1.43118;0.000000;0.799336;2.290196;0.174794;-0.073059;3.127164;1.529818;
25;1.49111;0.000000;0.799846;2.288149;0.174299;-0.073088;3.127164;1.529851;
26;1.55117;0.000000;0.800369;2.286122;0.173886;-0.073116;3.127164;1.529886;
27;1.61228;0.000000;0.800848;2.284163;0.173583;-0.074507;3.127159;1.528545;
28;1.67128;0.000000;0.801292;2.282310;0.173220;-0.074533;3.127160;1.528428;
29;1.73125;0.000000;0.801742;2.280467;0.172849;-0.074559;3.127160;1.528388;
30;1.79118;0.000000;0.802144;2.278678;0.172547;-0.074585;3.127160;1.528312;
31;1.85114;0.000000;0.802603;2.276900;0.172265;-0.074610;3.127161;1.528269;
32;1.91122;0.000000;0.803043;2.275181;0.171922;-0.074634;3.127161;1.528189;
33;1.97113;0.000000;0.803423;2.273487;0.171601;-0.074658;3.127161;1.528136;
34;2.03115;0.000000;0.803814;2.271813;0.171326;-0.074681;3.127162;1.528117;
35;2.09123;0.000000;0.804217;2.270141;0.171057;-0.074704;3.127162;1.528110;
36;2.15119;0.000000;0.804609;2.268556;0.170744;-0.074726;3.127162;1.528102;
37;2.21114;0.000000;0.804945;2.267034;0.170488;-0.074747;3.127163;1.528091;
38;2.27122;0.000000;0.805271;2.265573;0.170219;-0.074768;3.127163;1.528077;
39;2.33319;0.000000;0.805622;2.264152;0.170020;-0.074787;3.127163;1.527992;
40;2.3933;0.000000;0.805968;2.262739;0.169767;-0.074807;3.127164;1.527972;
41;2.45326;0.000000;0.806287;2.261321;0.169485;-0.074826;3.127164;1.527942;
42;2.51319;0.000000;0.806575;2.259971;0.169265;-0.074845;3.127164;1.527931;
43;2.57314;0.000000;0.806849;2.258671;0.169110;-0.074863;3.127165;1.527894;
44;2.63317;0.000000;0.807144;2.257384;0.168900;-0.074880;3.127165;1.527891;
45;2.69313;0.000000;0.807453;2.256127;0.168736;-0.074897;3.127165;1.527868;
46;2.75319;0.000000;0.807732;2.254864;0.168562;-0.074915;3.127165;1.527879;
47;2.8131;0.000000;0.807984;2.253696;0.168340;-0.074931;3.127166;1.527880;
48;2.87318;0.000000;0.808255;2.252531;0.168177;-0.074946;3.127166;1.527934;
49;2.93317;0.000000;0.808519;2.251400;0.168007;-0.074962;3.127166;1.527885;
50;2.99319;0.000000;0.808772;2.250277;0.167856;-0.074977;3.127166;1.527923;
51;3.05317;0.000000;0.808999;2.249203;0.167736;-0.074992;3.127167;1.527892;
52;3.11322;0.000000;0.809208;2.248154;0.167563;-0.075006;3.127167;1.527885;
53;3.17315;0.000000;0.809424;2.247132;0.167455;-0.075019;3.127167;1.527838;
54;3.23317;0.000000;0.809645;2.246130;0.167376;-0.075033;3.127167;1.527848;
55;3.29311;0.000000;0.809841;2.245195;0.167280;-0.075045;3.127167;1.527779;
56;3.35318;0.000000;0.810045;2.244253;0.167123;-0.075058;3.127168;1.527807;
57;3.41312;0.000000;0.810257;2.243357;0.166935;-0.075070;3.127168;1.527764;
58;3.47317;0.000000;0.810440;2.242492;0.166862;-0.075082;3.127168;1.527736;
59;3.53322;0.000000;0.810604;2.241633;0.166803;-0.075093;3.127168;1.527720;
60;3.59317;0.000000;0.810780;2.240794;0.166688;-0.075104;3.127168;1.527728;
61;3.65313;0.000000;0.810949;2.239945;0.166568;-0.075116;3.127168;1.527714;
62;3.71313;0.000000;0.811113;2.239146;0.166504;-0.073556;3.127161;1.529296;
63;3.77309;0.000000;0.811298;2.238353;0.166442;-0.073567;3.127161;1.529309;
64;3.83315;0.000000;0.811455;2.237601;0.166394;-0.073577;3.127161;1.529294;
65;3.89318;0.000000;0.811587;2.236900;0.166340;-0.073587;3.127162;1.529275;
66;3.95316;0.000000;0.811734;2.236200;0.166279;-0.073597;3.127162;1.529278;
67;4.01312;0.000000;0.811873;2.235523;0.166197;-0.072039;3.127154;1.530806;
68;4.07315;0.000000;0.812014;2.234832;0.166148;-0.072049;3.127154;1.530820;
69;4.13324;0.000000;0.812143;2.234166;0.166106;-0.072059;3.127154;1.530816;
70;4.19315;0.000000;0.812273;2.233517;0.166051;-0.072068;3.127155;1.530792;
71;4.25309;0.000000;0.812401;2.232914;0.165996;-0.072077;3.127155;1.530784;
72;4.31321;0.000000;0.812521;2.232328;0.165923;-0.072085;3.127155;1.530757;
73;4.37312;0.000000;0.812627;2.231748;0.165882;-0.072093;3.127155;1.530807;
74;4.43315;0.000000;0.812735;2.231187;0.165839;-0.072101;3.127155;1.530761;
75;4.49312;0.000000;0.812825;2.230659;0.165786;-0.072109;3.127155;1.530762;
76;4.55632;0.000000;0.812929;2.230142;0.165719;-0.072116;3.127155;1.530711;
77;4.61322;0.000000;0.813052;2.229619;0.165669;-0.072124;3.127155;1.530734;
78;4.67318;0.000000;0.813156;2.229102;0.165638;-0.072131;3.127155;1.530726;
79;4.73311;0.000000;0.813250;2.228602;0.165608;-0.072138;3.127155;1.530709;
80;4.79316;0.000000;0.813332;2.228127;0.165584;-0.072145;3.127155;1.530717;
81;4.85312;0.000000;0.813418;2.227643;0.165560;-0.072152;3.127156;1.530724;
82;4.91323;0.000000;0.813502;2.227178;0.165524;-0.072159;3.127156;1.530745;
83;4.97313;0.000000;0.813585;2.226748;0.165482;-0.072165;3.127156;1.530671;
84;5.03318;0.000000;0.813666;2.226326;0.165445;-0.072171;3.127156;1.530631;
85;5.0933;0.000000;0.813750;2.225888;0.165415;-0.072177;3.127156;1.530698;
86;5.15318;0.000000;0.813830;2.225475;0.165384;-0.072183;3.127156;1.530692;
87;5.21311;0.000000;0.813893;2.225124;0.165354;-0.072188;3.127156;1.530649;
88;5.27316;0.000000;0.813960;2.224746;0.165330;-0.072193;3.127156;1.530658;
89;5.33326;0.000000;0.814026;2.224340;0.165313;-0.072199;3.127156;1.530664;
90;5.39631;0.000000;0.814093;2.223962;0.165294;-0.072204;3.127156;1.530662;
91;5.45326;0.000000;0.814145;2.223627;0.165277;-0.072209;3.127156;1.530654;
92;5.51331;0.000000;0.814204;2.223302;0.165265;-0.072214;3.127156;1.530604;
93;5.57321;0.000000;0.814259;2.222976;0.165253;-0.072218;3.127156;1.530609;
94;5.63321;0.000000;0.814313;2.222659;0.165235;-0.072223;3.127156;1.530614;
95;5.69326;0.000000;0.814369;2.222325;0.165217;-0.072227;3.127156;1.530650;
96;5.75355;0.000000;0.814429;2.221990;0.165199;-0.072232;3.127156;1.530664;
97;5.8137;0.000000;0.814481;2.221718;0.165186;-0.072236;3.127157;1.530621;
98;5.87471;0.000000;0.814533;2.221437;0.165168;-0.072240;3.127157;1.530641;
99;5.93416;0.000000;0.814585;2.221165;0.165149;-0.072244;3.127157;1.530608;
100;5.99321;0.000000;0.814630;2.220883;0.165144;-0.072248;3.127157;1.530607;
101;6.05325;0.000000;0.814672;2.220618;0.165138;-0.072251;3.127157;1.530608;
102;6.11323;0.000000;0.814713;2.220363;0.165132;-0.072255;3.127157;1.530610;
103;6.17335;0.000000;0.814754;2.220107;0.165120;-0.072259;3.127157;1.530634;
104;6.23324;0.000000;0.814797;2.219870;0.165114;-0.072262;3.127157;1.530638;
105;6.29324;0.000000;0.814839;2.219632;0.165102;-0.072265;3.127157;1.530598;
106;6.35322;0.000000;0.814877;2.219403;0.165102;-0.072269;3.127157;1.530582;
107;6.41326;0.000000;0.814912;2.219192;0.165096;-0.072272;3.127157;1.530589;
108;6.47323;0.000000;0.814947;2.218975;0.165096;-0.073663;3.127153;1.529207;
109;6.53312;0.000000;0.814985;2.218746;0.165096;-0.073667;3.127153;1.529234;
110;6.59317;0.000000;0.815023;2.218508;0.165096;-0.073670;3.127153;1.529271;
111;6.65308;0.000000;0.815056;2.218314;0.165096;-0.073673;3.127153;1.529204;
112;6.71317;0.000000;0.815081;2.218147;0.165096;-0.073675;3.127153;1.529173;
113;6.77309;0.000000;0.815107;2.217970;0.165096;-0.073678;3.127153;1.529217;
114;6.83317;0.000000;0.815138;2.217794;0.165096;-0.073680;3.127153;1.529207;
115;6.89913;0.000000;0.815165;2.217609;0.165096;-0.073683;3.127153;1.529174;
116;6.95915;0.000000;0.815192;2.217423;0.165096;-0.073686;3.127153;1.529173;
117;7.01925;0.000000;0.815225;2.217229;0.165096;-0.073688;3.127153;1.529204;
118;7.07927;0.000000;0.815248;2.217079;0.165096;-0.073691;3.127153;1.529208;
119;7.14056;0.000000;0.815274;2.216939;0.165096;-0.073693;3.127153;1.529180;
120;7.20104;0.000000;0.815303;2.216771;0.165096;-0.073695;3.127153;1.529160;
121;7.25979;0.000000;0.815331;2.216613;0.165096;-0.073697;3.127153;1.529174;
122;7.31922;0.000000;0.815351;2.216481;0.165096;-0.073699;3.127153;1.529169;
123;7.37924;0.000000;0.815377;2.216340;0.165096;-0.073701;3.127153;1.529152;
124;7.43921;0.000000;0.815393;2.216207;0.165096;-0.073703;3.127153;1.529157;
125;7.49926;0.000000;0.815413;2.216084;0.165096;-0.073705;3.127153;1.529164;
126;7.55924;0.000000;0.815432;2.215960;0.165096;-0.073707;3.127153;1.529171;
127;7.61907;0.000000;0.815450;2.215846;0.165096;-0.073708;3.127154;1.529157;
128;7.67912;0.000000;0.815468;2.215740;0.165096;-0.073710;3.127154;1.529123;
129;7.73907;0.000000;0.815487;2.215616;0.165096;-0.073712;3.127154;1.529130;
130;7.79915;0.000000;0.815503;2.215483;0.165097;-0.073714;3.127154;1.529168;
131;7.85908;0.000000;0.815521;2.215369;0.165097;-0.073715;3.127154;1.529155;
132;7.91916;0.000000;0.815539;2.215263;0.165103;-0.073717;3.127154;1.529153;
133;7.97909;0.000000;0.815552;2.215157;0.165103;-0.073718;3.127154;1.529162;
134;8.03915;0.000000;0.815570;2.215042;0.165103;-0.073720;3.127154;1.529192;
135;8.10914;0.000000;0.815585;2.214918;0.165103;-0.073722;3.127154;1.529198;
136;8.16117;0.960575;0.815594;2.214874;0.165103;-0.073722;3.127154;1.529215;
137;8.22116;0.960289;0.815659;2.214338;0.165104;-0.075119;3.127150;1.527795;
138;8.28115;0.959681;0.815816;2.212964;0.165109;-0.091758;3.127101;1.511346;
139;8.34111;0.955090;0.815969;2.211283;0.165116;-0.186203;3.126738;1.416946;
140;8.40118;0.956234;0.815905;2.209602;0.165139;-0.269319;3.126292;1.333776;
141;8.46112;0.954875;0.815736;2.207971;0.165168;-0.302481;3.126081;1.300596;
142;8.52114;0.954875;0.815604;2.206360;0.165193;-0.308687;3.126046;1.294369;
143;8.5811;0.956341;0.815492;2.204769;0.165216;-0.308880;3.126052;1.294142;
144;8.64117;0.956291;0.815339;2.203095;0.165236;-0.306675;3.126075;1.296336;
145;8.70111;0.956291;0.815259;2.201181;0.165262;-0.301752;3.126104;1.301297;
146;8.76115;0.960124;0.815198;2.199760;0.165296;-0.149150;3.126573;1.453934;
147;8.82127;0.950421;0.815077;2.198625;0.165198;0.110890;3.126717;1.713912;
148;8.88832;0.950421;0.815036;2.197208;0.165171;0.332686;3.125909;1.935649;
149;8.95125;0.964901;0.814989;2.195857;0.165131;0.535452;3.124300;2.138214;
150;9.01125;0.968213;0.814894;2.194369;0.165100;0.723883;3.121592;2.326705;
151;9.07185;0.964603;0.814881;2.192909;0.165124;0.870749;3.117910;2.473584;
152;9.13124;0.967579;0.814840;2.191475;0.165086;0.977779;3.114024;2.580489;
153;9.19122;0.967352;0.814770;2.190011;0.165036;1.060295;3.109838;2.662949;
154;9.25118;0.964865;0.814749;2.188499;0.165007;1.123381;3.105492;2.726103;
155;9.31118;0.965952;0.814708;2.186935;0.164953;1.169776;3.101366;2.772398;
156;9.37115;0.965952;0.814673;2.185522;0.164911;1.209630;3.096674;2.812211;
157;9.43857;0.968727;0.814608;2.184094;0.164833;1.241986;3.092063;2.844508;
158;9.49123;0.968727;0.814575;2.182633;0.164744;1.269854;3.087171;2.872345;
159;9.55137;0.968796;0.814510;2.181235;0.164706;1.294096;3.082028;2.896511;
160;9.61632;0.971639;0.814442;2.179751;0.164633;1.313191;3.077197;2.915641;
161;9.67124;0.965756;0.814406;2.178288;0.164563;1.330371;3.072065;2.932837;
162;9.73633;0.965756;0.814369;2.176905;0.164446;1.346336;3.066687;2.948685;
163;9.79125;0.967119;0.814301;2.175507;0.164295;1.359956;3.061417;2.962215;
164;9.85125;0.969995;0.814270;2.174081;0.164184;1.370746;3.056238;2.973001;
165;9.9113;0.973868;0.814249;2.172610;0.164091;1.380935;3.050961;2.983233;
166;9.97123;0.970055;0.814202;2.171213;0.163991;1.390000;3.045551;2.992224;
167;10.0311;0.974720;0.814138;2.169767;0.163824;1.398534;3.040020;3.000797;
168;10.0964;0.970758;0.814098;2.168358;0.163710;1.406082;3.034440;3.008408;
169;10.1512;0.970998;0.814060;2.166978;0.163579;1.412986;3.028816;3.015290;
170;10.2112;0.970998;0.814015;2.165646;0.163392;1.419308;3.023024;3.021482;
171;10.2711;0.975348;0.813988;2.164243;0.163206;1.424821;3.017266;3.026947;
172;10.3312;0.975348;0.813951;2.162873;0.163035;1.429564;3.011540;3.031636;
173;10.3911;0.977312;0.813957;2.161516;0.162919;1.433734;3.005726;3.035717;
174;10.4512;0.977604;0.813959;2.160215;0.162781;1.437471;2.999785;3.039368;
175;10.5111;0.975680;0.813951;2.158921;0.162608;1.440647;2.993981;3.042453;
176;10.5712;0.975680;0.813944;2.157610;0.162431;1.444577;2.988344;3.046290;
177;10.6311;0.981691;0.813799;2.156135;0.162146;1.449767;2.983213;3.051406;
178;10.6912;0.978730;0.813709;2.154762;0.161890;1.453428;2.977782;3.055024;
179;10.7511;0.980325;0.813657;2.153315;0.161634;1.456957;2.972619;3.058542;
180;10.8112;0.980473;0.813605;2.151945;0.161465;1.460175;2.967100;3.061767;
181;10.8712;0.982266;0.813557;2.150619;0.161160;1.462984;2.961389;3.064537;
182;10.9312;0.983707;0.813526;2.149295;0.160901;1.465612;2.955737;3.067091;
183;10.9912;0.989492;0.813495;2.147992;0.160679;1.468122;2.950063;3.069536;
184;11.0512;0.987227;0.813472;2.146726;0.160405;1.470425;2.944017;3.071734;
185;11.1111;0.987067;0.813443;2.145348;0.160165;1.472442;2.938458;3.073747;
186;11.1711;0.992157;0.813397;2.144009;0.159904;1.474522;2.932879;3.075791;
187;11.2313;0.992157;0.813358;2.142743;0.159593;1.476500;2.926989;3.077747;
188;11.2911;0.992343;0.813310;2.141471;0.159332;1.478462;2.921304;3.079660;
189;11.3511;0.995993;0.813264;2.140214;0.159087;1.480186;2.915696;3.081343;
