message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
155;9.31196;0.979043;0.812163;2.208490;0.058149;1.518224;2.735502;3.117804;
156;9.37189;0.974449;0.812224;2.207104;0.057576;1.519365;2.721746;3.118884;
157;9.43192;0.978432;0.812170;2.205645;0.056835;1.520854;2.708664;3.120260;
158;9.49185;0.974348;0.812184;2.204234;0.056198;1.522028;2.694932;3.121318;
159;9.55189;0.979238;0.812164;2.202934;0.055555;1.523322;2.681129;3.122476;
160;9.61187;0.980954;0.812175;2.201538;0.054851;1.524569;2.667026;3.123637;
161;9.67188;0.987149;0.812132;2.200271;0.054199;1.525834;2.653195;3.124722;
162;9.73186;0.986311;0.812110;2.198895;0.053466;1.527057;2.639551;3.125860;
163;9.79189;0.980503;0.812058;2.197588;0.052747;1.528518;2.625891;3.127258;
164;9.85368;0.984909;0.812026;2.196292;0.052055;1.529843;2.612149;3.128499;
165;9.91186;0.980847;0.812030;2.195047;0.051345;1.530964;2.598325;3.129469;
166;9.97263;0.990909;0.811969;2.193719;0.050543;1.532422;2.585071;3.130713;
167;10.0319;0.986155;0.811966;2.192470;0.049784;1.533497;2.571016;3.131579;
168;10.0919;0.986155;0.811916;2.191174;0.049015;1.534599;2.556893;3.132483;
169;10.1519;0.985275;0.811903;2.190006;0.048166;1.535765;2.542930;3.133348;
170;10.2119;0.991359;0.811887;2.188840;0.047369;1.536825;2.528385;3.134094;
171;10.2719;0.985284;0.811831;2.187624;0.046469;1.538039;2.513449;3.135035;
172;10.3317;0.985284;0.811835;2.186390;0.045596;1.539091;2.498274;3.135980;
173;10.3919;0.991933;0.811843;2.185256;0.044733;1.540042;2.483114;3.136702;
174;10.4519;0.993958;0.811789;2.184072;0.043771;1.541340;2.468520;3.137831;
175;10.512;0.993843;0.811757;2.182981;0.042923;1.542297;2.453264;3.138597;
176;10.5719;0.993843;0.811694;2.181803;0.041952;1.543472;2.438342;3.139584;
177;10.6319;0.997328;0.811679;2.180682;0.041053;1.544535;2.423448;3.140479;
