message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
70;4.19604;0.000000;0.790496;2.168382;0.105115;-0.101081;3.127237;1.501850;
71;4.25597;0.000000;0.790489;2.168779;0.104554;-0.101078;3.127237;1.501798;
72;4.31597;0.000000;0.790488;2.169118;0.104039;-0.102627;3.127245;1.500287;
73;4.37603;0.000000;0.790483;2.169471;0.103478;-0.102624;3.127245;1.500328;
74;4.43599;0.000000;0.790486;2.169860;0.102976;-0.102621;3.127245;1.500275;
75;4.496;0.000000;0.790486;2.170210;0.102433;-0.101214;3.127248;1.501654;
76;4.55605;0.000000;0.790510;2.170504;0.101955;-0.101212;3.127248;1.501699;
77;4.61589;0.000000;0.790513;2.170815;0.101495;-0.101209;3.127248;1.501724;
78;4.6759;0.000000;0.790520;2.171109;0.100982;-0.101207;3.127247;1.501726;
79;4.73619;0.000000;0.790544;2.171395;0.100546;-0.101204;3.127247;1.501737;
80;4.79603;0.000000;0.790554;2.171689;0.100110;-0.101202;3.127247;1.501673;
81;4.85798;0.000000;0.790550;2.171968;0.099642;-0.102755;3.127255;1.500130;
82;4.91793;0.000000;0.790550;2.172192;0.099255;-0.102753;3.127255;1.500134;
83;4.97801;0.000000;0.790551;2.172425;0.098819;-0.102751;3.127255;1.500161;
84;5.03791;0.000000;0.790541;2.172622;0.098372;-0.102750;3.127255;1.500184;
85;5.09806;0.000000;0.790555;2.172839;0.098031;-0.102748;3.127255;1.500209;
86;5.15795;0.000000;0.790544;2.173054;0.097626;-0.102747;3.127255;1.500168;
87;5.21801;0.000000;0.790521;2.173259;0.097221;-0.102745;3.127254;1.500192;
88;5.27785;0.000000;0.790519;2.173465;0.096857;-0.102744;3.127254;1.500205;
89;5.33789;0.000000;0.790521;2.173664;0.096487;-0.102742;3.127254;1.500185;
90;5.39786;0.000000;0.790523;2.173845;0.096111;-0.102741;3.127254;1.500206;
91;5.45791;0.000000;0.790513;2.174025;0.095771;-0.102739;3.127254;1.500205;
92;5.51803;0.000000;0.790496;2.174179;0.095461;-0.102738;3.127254;1.500212;
93;5.57808;0.000000;0.790491;2.174334;0.095086;-0.102737;3.127254;1.500165;
94;5.63798;0.000000;0.790495;2.174472;0.094734;-0.102736;3.127254;1.500170;
95;5.6979;0.000000;0.790492;2.174609;0.094436;-0.102735;3.127253;1.500175;
96;5.75789;0.000000;0.790485;2.174747;0.094167;-0.102734;3.127253;1.500191;
97;5.81998;0.000000;0.790466;2.174874;0.093828;-0.102733;3.127253;1.500195;
98;5.87987;0.000000;0.790454;2.174994;0.093512;-0.102732;3.127253;1.500187;
99;5.94003;0.000000;0.790442;2.175131;0.093244;-0.102731;3.127253;1.500193;
100;5.99999;0.000000;0.790436;2.175268;0.092987;-0.102730;3.127253;1.500176;
101;6.06002;0.000000;0.790434;2.175366;0.092693;-0.104288;3.127261;1.498607;
102;6.11994;0.000000;0.790436;2.175470;0.092389;-0.104287;3.127261;1.498598;
103;6.18997;0.000000;0.790423;2.175572;0.092091;-0.104286;3.127261;1.498620;
104;6.24275;0.967005;0.790429;2.175598;0.092055;-0.104286;3.127261;1.498634;
105;6.30212;0.968160;0.790469;2.175091;0.092056;-0.104290;3.127261;1.498956;
106;6.36239;0.967425;0.790582;2.173660;0.092059;-0.064729;3.127355;1.538701;
107;6.42206;0.955247;0.790683;2.172124;0.092063;0.053321;3.127491;1.656854;
108;6.48202;0.955247;0.790741;2.170645;0.092068;0.169062;3.127425;1.772390;
109;6.54315;0.957748;0.790617;2.169163;0.092071;0.308309;3.127079;1.911594;
110;6.60201;0.959274;0.790463;2.167737;0.092081;0.452249;3.126376;2.055434;
111;6.66199;0.962552;0.790334;2.166290;0.092094;0.606682;3.125130;2.209771;
112;6.72199;0.964577;0.790221;2.164815;0.092097;0.754597;3.123269;2.357670;
113;6.78207;0.964490;0.790101;2.163377;0.092068;0.899354;3.120446;2.502384;
114;6.84196;0.963761;0.789988;2.161976;0.092006;1.018521;3.116913;2.621423;
115;6.90192;0.965355;0.789888;2.160549;0.091937;1.108176;3.112951;2.710983;
116;6.962;0.965923;0.789841;2.159109;0.091905;1.174683;3.108528;2.777514;
117;7.02193;0.967862;0.789825;2.157771;0.091870;1.227572;3.103188;2.830373;
118;7.0819;0.968170;0.789791;2.156462;0.091800;1.269936;3.097353;2.872629;
119;7.14199;0.971034;0.789762;2.155104;0.091750;1.303206;3.091430;2.906023;
120;7.20192;0.971034;0.789702;2.153742;0.091719;1.330077;3.085454;2.932865;
121;7.26595;0.970739;0.789666;2.152431;0.091651;1.350250;3.079677;2.952869;
122;7.32591;0.972795;0.789626;2.151100;0.091558;1.369238;3.073224;2.971837;
123;7.38589;0.973442;0.789624;2.149748;0.091508;1.384972;3.066627;2.987523;
124;7.44587;0.973442;0.789566;2.148368;0.091393;1.397852;3.060157;3.000325;
125;7.50589;0.974082;0.789530;2.147001;0.091291;1.409159;3.053453;3.011592;
126;7.56597;0.975575;0.789477;2.145675;0.091175;1.418740;3.046780;3.021087;
127;7.62599;0.978609;0.789444;2.144463;0.091097;1.427247;3.039606;3.029448;
128;7.68589;0.979415;0.789445;2.143211;0.091006;1.434712;3.032098;3.036838;
129;7.74597;0.978228;0.789469;2.141920;0.090850;1.440500;3.024698;3.042596;
130;7.80589;0.979932;0.789455;2.140603;0.090717;1.446387;3.017474;3.048411;
131;7.86588;0.983234;0.789389;2.139208;0.090581;1.453389;3.010520;3.055441;
132;7.92588;0.983234;0.789295;2.137892;0.090360;1.459666;3.003580;3.061619;
133;7.98601;0.983589;0.789211;2.136600;0.090118;1.465099;2.996669;3.066961;
134;8.04592;0.983168;0.789152;2.135275;0.089952;1.469772;2.989461;3.071578;
135;8.10589;0.986140;0.789070;2.133915;0.089727;1.474087;2.982352;3.075879;
136;8.16591;0.984914;0.788977;2.132589;0.089466;1.477968;2.974888;3.079777;
137;8.2279;0.985491;0.788894;2.131341;0.089298;1.481284;2.967478;3.082972;
138;8.28787;0.985491;0.788792;2.130111;0.089083;1.484535;2.959881;3.086253;
139;8.34803;0.994749;0.788685;2.128831;0.088815;1.487365;2.952544;3.088974;
140;8.40804;0.996522;0.788588;2.127504;0.088538;1.489657;2.945179;3.091319;
141;8.46804;0.996033;0.788628;2.126314;0.088369;1.491874;2.937114;3.093551;
142;8.52811;0.997532;0.788662;2.125024;0.088068;1.493730;2.929371;3.095432;
143;8.58796;0.995762;0.788686;2.123793;0.087822;1.495461;2.921481;3.097157;
144;8.64791;0.994807;0.788683;2.122560;0.087508;1.497326;2.913834;3.098936;
145;8.70796;0.989207;0.788659;2.121288;0.087232;1.499134;2.906120;3.100691;
146;8.76802;0.989207;0.788641;2.120102;0.086973;1.500759;2.898032;3.102200;
147;8.83003;0.984466;0.788643;2.118857;0.086624;1.502348;2.889917;3.103785;
148;8.88799;0.980647;0.788634;2.117628;0.086319;1.504020;2.881755;3.105327;
149;8.94798;0.979127;0.788592;2.116430;0.085983;1.505544;2.873340;3.106770;
150;9.00792;0.979127;0.788523;2.115285;0.085683;1.507237;2.864651;3.108348;
151;9.06792;0.974571;0.788519;2.114117;0.085338;1.508376;2.856016;3.109397;
152;9.12789;0.973748;0.788476;2.112815;0.084959;1.510085;2.847779;3.111088;
153;9.18796;0.970794;0.788463;2.111609;0.084619;1.511405;2.839105;3.112338;
154;9.24804;0.970794;0.788431;2.110494;0.084268;1.512720;2.830422;3.113553;
155;9.30806;0.960468;0.788363;2.109319;0.083864;1.514193;2.822117;3.114985;
156;9.36806;0.958296;0.788315;2.108065;0.083475;1.515566;2.813924;3.116276;
157;9.42805;0.953596;0.788308;2.106984;0.083082;1.516813;2.805210;3.117453;
158;9.48809;0.952678;0.788297;2.105817;0.082691;1.517858;2.796794;3.118510;
159;9.54803;0.948092;0.788269;2.104646;0.082273;1.519083;2.788508;3.119650;
160;9.60804;0.945670;0.788211;2.103546;0.081850;1.520187;2.780234;3.120687;
161;9.66804;0.943350;0.788199;2.102434;0.081440;1.521169;2.771847;3.121598;
162;9.72798;0.943350;0.788185;2.101338;0.081023;1.521927;2.763474;3.122294;
163;9.78799;0.940767;0.788160;2.100116;0.080579;1.522889;2.755306;3.123237;
164;9.84791;0.938353;0.788137;2.099039;0.080119;1.523929;2.746692;3.124254;
165;9.90791;0.929098;0.788096;2.097959;0.079680;1.524720;2.738445;3.125040;
166;9.96789;0.925854;0.788048;2.096828;0.079207;1.525662;2.730488;3.125931;
167;10.0292;0.924129;0.788030;2.095704;0.078707;1.526623;2.722412;3.126735;
168;10.0891;0.924129;0.788034;2.094737;0.078295;1.527142;2.713953;3.127157;
169;10.148;0.914916;0.787978;2.093572;0.077775;1.528082;2.706220;3.128003;
170;10.208;0.911690;0.787921;2.092479;0.077238;1.529091;2.698285;3.128911;
171;10.268;0.913020;0.787916;2.091514;0.076792;1.529655;2.689884;3.129384;
172;10.328;0.903698;0.787891;2.090475;0.076275;1.530492;2.681992;3.130054;
173;10.388;0.905861;0.787826;2.089347;0.075713;1.531332;2.674055;3.130831;
174;10.448;0.895551;0.787791;2.088349;0.075176;1.532213;2.665942;3.131631;
175;10.508;0.893879;0.787751;2.087252;0.074625;1.532890;2.657961;3.132211;
176;10.5681;0.889716;0.787699;2.086158;0.074029;1.533636;2.650085;3.132940;
177;10.6281;0.881320;0.787679;2.085252;0.073533;1.534299;2.641730;3.133448;
178;10.688;0.877095;0.787670;2.084278;0.072995;1.534877;2.633630;3.133966;
179;10.748;0.868567;0.787660;2.083206;0.072420;1.535400;2.625613;3.134382;
180;10.8083;0.868547;0.787641;2.082219;0.071861;1.536090;2.617468;3.135046;
181;10.8693;0.860087;0.787588;2.081213;0.071256;1.536861;2.609547;3.135802;
182;10.928;0.856260;0.787551;2.080166;0.070661;1.537453;2.601639;3.136242;
183;10.988;0.849543;0.787567;2.079282;0.070137;1.537932;2.593295;3.136664;
184;11.048;0.849136;0.787521;2.078356;0.069529;1.538708;2.585409;3.137317;
185;11.108;0.841970;0.787491;2.077322;0.068915;1.539319;2.577440;3.137938;
186;11.1691;0.839785;0.787467;2.076393;0.068311;1.539844;2.569088;3.138406;
187;11.23;0.839717;0.787455;2.075435;0.067700;1.540538;2.561035;3.138941;
188;11.2901;0.839717;0.787399;2.074423;0.067018;1.541173;2.552721;3.139545;
189;11.35;0.823662;0.787396;2.073535;0.066458;1.541488;2.543901;3.139790;
190;11.41;0.814233;0.787380;2.072607;0.065815;1.542087;2.535276;3.140244;
191;11.47;0.816193;0.787412;2.071732;0.065241;1.542246;2.526150;3.140186;
192;11.5302;0.812024;0.787381;2.070784;0.064607;1.542821;2.517322;3.140707;
193;11.5901;0.802477;0.787310;2.069832;0.063884;1.543558;2.508898;3.141309;
194;11.65;0.802477;0.787323;2.069013;0.063326;1.543715;2.499466;3.141445;
195;11.7101;0.793541;0.787307;2.068110;0.062661;1.543955;2.490394;-3.141588;
196;11.77;0.787852;0.787246;2.067194;0.061967;1.544588;2.481930;-3.141039;
197;11.83;0.774100;0.787236;2.066361;0.061290;1.545160;2.473422;-3.140566;
