message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
51;3.05411;0.000000;0.806134;2.254079;0.181424;-0.074922;3.127165;1.527912;
52;3.11423;0.000000;0.806336;2.253121;0.181454;-0.074935;3.127166;1.527916;
53;3.17413;0.000000;0.806542;2.252182;0.181484;-0.074948;3.127166;1.527900;
54;3.23573;0.000000;0.806745;2.251225;0.181569;-0.074961;3.127166;1.527904;
55;3.295;0.000000;0.806923;2.250309;0.181720;-0.074973;3.127166;1.527913;
56;3.35454;0.000000;0.807088;2.249444;0.181829;-0.074985;3.127166;1.527907;
57;3.41409;0.000000;0.807244;2.248605;0.181885;-0.074996;3.127167;1.527904;
58;3.4745;0.000000;0.807391;2.247818;0.181940;-0.075007;3.127167;1.527853;
59;3.53434;0.000000;0.807553;2.247007;0.182019;-0.075018;3.127167;1.527853;
60;3.5941;0.000000;0.807717;2.246259;0.182126;-0.075028;3.127167;1.527795;
61;3.6541;0.000000;0.807894;2.245504;0.182233;-0.075038;3.127167;1.527780;
62;3.7141;0.000000;0.808056;2.244792;0.182323;-0.075048;3.127167;1.527759;
63;3.77409;0.000000;0.808194;2.244066;0.182389;-0.075057;3.127168;1.527803;
64;3.83727;0.000000;0.808325;2.243399;0.182464;-0.073493;3.127160;1.529360;
65;3.8941;0.000000;0.808449;2.242726;0.182567;-0.073503;3.127160;1.529366;
66;3.95414;0.000000;0.808584;2.242063;0.182651;-0.073512;3.127161;1.529362;
67;4.01413;0.000000;0.808715;2.241453;0.182693;-0.073521;3.127161;1.529353;
68;4.07596;0.000000;0.808822;2.240858;0.182742;-0.073529;3.127161;1.529314;
69;4.13461;0.000000;0.808927;2.240271;0.182845;-0.073537;3.127161;1.529308;
70;4.19414;0.000000;0.809028;2.239702;0.182965;-0.073545;3.127161;1.529283;
71;4.25425;0.000000;0.809139;2.239152;0.183031;-0.073552;3.127161;1.529260;
72;4.31409;0.000000;0.809255;2.238603;0.183085;-0.073560;3.127161;1.529292;
73;4.37409;0.000000;0.809360;2.238061;0.183121;-0.073568;3.127161;1.529314;
74;4.43403;0.000000;0.809456;2.237577;0.183154;-0.072006;3.127154;1.530855;
75;4.49405;0.000000;0.809545;2.237087;0.183196;-0.072013;3.127154;1.530850;
76;4.55413;0.000000;0.809640;2.236570;0.183334;-0.072021;3.127154;1.530875;
77;4.61414;0.000000;0.809739;2.236118;0.183466;-0.072027;3.127154;1.530852;
78;4.67413;0.000000;0.809831;2.235655;0.183526;-0.072034;3.127154;1.530840;
79;4.73423;0.000000;0.809908;2.235208;0.183568;-0.072040;3.127154;1.530818;
80;4.79409;0.000000;0.809990;2.234761;0.183617;-0.072047;3.127154;1.530840;
81;4.85416;0.000000;0.810069;2.234323;0.183695;-0.072053;3.127154;1.530853;
82;4.91492;0.000000;0.810138;2.233947;0.183821;-0.072058;3.127154;1.530818;
83;4.97597;0.000000;0.810221;2.233546;0.183887;-0.072064;3.127155;1.530737;
84;5.03732;0.000000;0.810299;2.233143;0.183923;-0.072070;3.127155;1.530797;
85;5.09409;0.000000;0.810369;2.232794;0.183977;-0.072075;3.127155;1.530765;
86;5.15725;0.000000;0.810437;2.232426;0.184055;-0.072080;3.127155;1.530764;
87;5.2173;0.000000;0.810507;2.232050;0.184133;-0.072086;3.127155;1.530751;
88;5.27591;0.000000;0.810588;2.231711;0.184186;-0.072091;3.127155;1.530786;
89;5.33407;0.000000;0.810648;2.231369;0.184234;-0.072095;3.127155;1.530767;
90;5.39726;0.000000;0.810709;2.231018;0.184288;-0.072100;3.127155;1.530757;
91;5.45411;0.000000;0.810754;2.230719;0.184361;-0.072105;3.127155;1.530710;
92;5.51412;0.000000;0.810802;2.230434;0.184445;-0.073494;3.127151;1.529302;
93;5.57413;0.000000;0.810851;2.230135;0.184542;-0.073498;3.127151;1.529343;
94;5.63412;0.000000;0.810900;2.229837;0.184620;-0.073502;3.127151;1.529339;
95;5.69409;0.000000;0.810951;2.229556;0.184668;-0.073506;3.127151;1.529349;
96;5.7541;0.000000;0.810997;2.229276;0.184729;-0.073511;3.127151;1.529358;
97;5.81433;0.000000;0.811050;2.229013;0.184801;-0.073514;3.127151;1.529326;
98;5.87412;0.000000;0.811096;2.228760;0.184915;-0.073518;3.127151;1.529339;
99;5.93417;0.000000;0.811139;2.228523;0.185041;-0.073522;3.127151;1.529354;
100;5.99402;0.000000;0.811186;2.228269;0.185101;-0.073525;3.127151;1.529377;
101;6.05406;0.000000;0.811233;2.228015;0.185149;-0.073529;3.127151;1.529368;
102;6.114;0.000000;0.811277;2.227779;0.185191;-0.073532;3.127151;1.529340;
103;6.17396;0.000000;0.811318;2.227569;0.185251;-0.073535;3.127151;1.529293;
104;6.23397;0.000000;0.811358;2.227359;0.185310;-0.073539;3.127151;1.529321;
105;6.29409;0.000000;0.811392;2.227166;0.185383;-0.073541;3.127151;1.529331;
106;6.35445;0.000000;0.811426;2.226965;0.185467;-0.073544;3.127151;1.529306;
107;6.41413;0.000000;0.811457;2.226763;0.185563;-0.073547;3.127151;1.529293;
108;6.47529;0.000000;0.811488;2.226587;0.185635;-0.073550;3.127151;1.529293;
109;6.53411;0.000000;0.811526;2.226395;0.185683;-0.073553;3.127152;1.529281;
110;6.59728;0.000000;0.811557;2.226220;0.185785;-0.073555;3.127152;1.529260;
111;6.65411;0.000000;0.811588;2.226044;0.185857;-0.073558;3.127152;1.529293;
112;6.72126;0.000000;0.811620;2.225860;0.185899;-0.073560;3.127152;1.529303;
113;6.78812;0.000000;0.811650;2.225694;0.185965;-0.073563;3.127152;1.529348;
114;6.84856;0.000000;0.811674;2.225536;0.186038;-0.073565;3.127152;1.529329;
115;6.90811;0.000000;0.811701;2.225396;0.186085;-0.073567;3.127152;1.529290;
116;6.96817;0.000000;0.811727;2.225256;0.186181;-0.073569;3.127152;1.529328;
117;7.0285;0.000000;0.811752;2.225116;0.186271;-0.073571;3.127152;1.529343;
118;7.08808;0.000000;0.811779;2.224976;0.186337;-0.073573;3.127152;1.529294;
119;7.14811;0.000000;0.811804;2.224844;0.186379;-0.073575;3.127152;1.529256;
120;7.20809;0.000000;0.811830;2.224704;0.186427;-0.073577;3.127152;1.529261;
121;7.27009;0.000000;0.811853;2.224555;0.186488;-0.073579;3.127152;1.529265;
122;7.33008;0.000000;0.811875;2.224414;0.186554;-0.073582;3.127152;1.529259;
123;7.39006;0.000000;0.811899;2.224292;0.186608;-0.073583;3.127152;1.529265;
124;7.45014;0.000000;0.811916;2.224187;0.186674;-0.073585;3.127152;1.529253;
125;7.51006;0.000000;0.811940;2.224064;0.186758;-0.073587;3.127152;1.529238;
126;7.5733;0.000000;0.811968;2.223934;0.186823;-0.073589;3.127152;1.529287;
127;7.63013;0.000000;0.811988;2.223838;0.186901;-0.073590;3.127152;1.529319;
128;7.6901;0.000000;0.812005;2.223741;0.186949;-0.073591;3.127152;1.529329;
129;7.74999;0.000000;0.812027;2.223627;0.186979;-0.073593;3.127152;1.529348;
130;7.81086;0.000000;0.812043;2.223540;0.187015;-0.073594;3.127152;1.529305;
131;7.88143;0.933386;0.812059;2.223434;0.187099;-0.073596;3.127152;1.529292;
132;7.9342;0.932501;0.812134;2.222864;0.187143;-0.074991;3.127148;1.527859;
133;7.99412;0.932501;0.812305;2.221481;0.187147;-0.086078;3.127114;1.517012;
134;8.05412;0.933493;0.812454;2.219770;0.187157;-0.181800;3.126739;1.421365;
135;8.11612;0.931201;0.812371;2.218037;0.187188;-0.291617;3.126110;1.311439;
136;8.17614;0.931201;0.812208;2.216344;0.187220;-0.369430;3.125501;1.233606;
137;8.2362;0.929474;0.812021;2.214728;0.187249;-0.423992;3.124999;1.179065;
138;8.29613;0.929474;0.811893;2.213178;0.187275;-0.447797;3.124748;1.155203;
139;8.35826;0.932464;0.811773;2.211525;0.187300;-0.447015;3.124726;1.156075;
140;8.41812;0.932464;0.811713;2.209842;0.187358;-0.417050;3.124763;1.186057;
141;8.47816;0.929210;0.811673;2.207988;0.187417;-0.378867;3.124788;1.224225;
142;8.53808;0.935862;0.811602;2.206632;0.187360;-0.200363;3.125661;1.402682;
143;8.5981;0.934977;0.811495;2.205430;0.187299;0.061338;3.126031;1.664347;
144;8.65825;0.943599;0.811418;2.204036;0.187258;0.292888;3.125312;1.895819;
145;8.71812;0.937644;0.811420;2.202547;0.187218;0.514137;3.123422;2.117036;
146;8.77812;0.937644;0.811351;2.201066;0.187223;0.714566;3.120445;2.317430;
147;8.83839;0.935587;0.811280;2.199530;0.187155;0.856084;3.117037;2.458869;
148;8.89823;0.936683;0.811241;2.198051;0.187098;0.964675;3.113151;2.567391;
149;8.95861;0.936683;0.811187;2.196619;0.187088;1.051123;3.108724;2.653749;
150;9.0181;0.941269;0.811148;2.195132;0.187036;1.114770;3.104214;2.717324;
151;9.09552;0.939397;0.811126;2.193693;0.186984;1.159547;3.099870;2.761881;
152;9.15411;0.939397;0.811064;2.192131;0.186947;1.204375;3.094657;2.806952;
153;9.21414;0.934853;0.810988;2.190626;0.186902;1.238036;3.089613;2.840533;
154;9.27729;0.938627;0.810967;2.189195;0.186761;1.266018;3.084464;2.868383;
155;9.3341;0.932947;0.810903;2.187728;0.186698;1.288671;3.079331;2.891066;
156;9.39411;0.939772;0.810816;2.186241;0.186624;1.307556;3.074361;2.909865;
157;9.45411;0.936306;0.810829;2.184789;0.186560;1.324526;3.068982;2.926800;
158;9.51427;0.938064;0.810760;2.183361;0.186420;1.340232;3.063485;2.942481;
159;9.57413;0.939526;0.810684;2.181892;0.186243;1.353370;3.058026;2.955612;
160;9.63416;0.938484;0.810682;2.180431;0.186190;1.364471;3.052716;2.966660;
161;9.69419;0.943115;0.810639;2.178968;0.186051;1.373971;3.047390;2.976116;
162;9.75408;0.943115;0.810590;2.177575;0.185925;1.382777;3.041961;2.984859;
163;9.81411;0.936065;0.810610;2.176178;0.185777;1.390473;3.036334;2.992559;
164;9.87413;0.934716;0.810567;2.174796;0.185644;1.397954;3.030717;2.999974;
165;9.93419;0.937240;0.810504;2.173323;0.185516;1.404870;3.025144;3.006950;
166;9.99412;0.936228;0.810429;2.171894;0.185340;1.411208;3.019567;3.013353;
167;10.055;0.936786;0.810392;2.170544;0.185126;1.417147;3.013783;3.019240;
168;10.1213;0.938907;0.810382;2.169156;0.184968;1.422059;3.008253;3.024041;
169;10.1751;0.940655;0.810360;2.167740;0.184837;1.426306;3.002714;3.028206;
170;10.2342;0.940655;0.810292;2.166437;0.184628;1.430373;2.996888;3.032194;
171;10.2941;0.939038;0.810280;2.165093;0.184468;1.433840;2.991157;3.035581;
172;10.3541;0.939038;0.810291;2.163753;0.184333;1.437233;2.985409;3.038920;
173;10.4149;0.940069;0.810248;2.162360;0.184030;1.441492;2.980080;3.043125;
174;10.4741;0.940545;0.810156;2.160920;0.183767;1.446185;2.974992;3.047741;
175;10.5346;0.942111;0.810108;2.159531;0.183539;1.449273;2.969476;3.050734;
176;10.5941;0.942111;0.810028;2.158110;0.183288;1.452481;2.964274;3.053891;
177;10.6541;0.946591;0.809959;2.156799;0.183021;1.455419;2.958655;3.056773;
178;10.7142;0.943142;0.809920;2.155406;0.182815;1.458230;2.953221;3.059578;
179;10.7746;0.938828;0.809898;2.154050;0.182507;1.460901;2.947703;3.062239;
180;10.8413;0.937517;0.809859;2.152708;0.182218;1.463456;2.942162;3.064746;
181;10.8981;0.941721;0.809839;2.151426;0.182021;1.465481;2.936610;3.066608;
182;10.9613;0.941721;0.809821;2.150060;0.181695;1.467749;2.930899;3.068843;
183;11.0182;0.939380;0.809776;2.148730;0.181417;1.469979;2.925290;3.071067;
184;11.0783;0.939978;0.809726;2.147427;0.181128;1.471981;2.919594;3.073045;
185;11.1381;0.939978;0.809690;2.146091;0.180809;1.473833;2.914100;3.074863;
186;11.1981;0.943155;0.809655;2.144863;0.180559;1.475685;2.908481;3.076618;
187;11.2583;0.942010;0.809607;2.143592;0.180263;1.477514;2.902778;3.078464;
188;11.3182;0.942010;0.809552;2.142224;0.179906;1.479350;2.897033;3.080265;
189;11.3781;0.940864;0.809490;2.140962;0.179594;1.481163;2.891101;3.082013;
190;11.4381;0.940864;0.809405;2.139663;0.179238;1.483043;2.885352;3.083911;
191;11.4981;0.941887;0.809330;2.138372;0.178962;1.484606;2.879411;3.085456;
192;11.5584;0.941404;0.809240;2.137123;0.178597;1.486304;2.873325;3.087089;
193;11.6181;0.938496;0.809140;2.135840;0.178246;1.487820;2.867480;3.088606;
194;11.6785;0.939259;0.809049;2.134572;0.177884;1.489248;2.861671;3.089972;
195;11.7381;0.939661;0.808993;2.133382;0.177546;1.490516;2.855447;3.091157;
196;11.7981;0.939925;0.809026;2.132124;0.177204;1.491744;2.849547;3.092309;
197;11.8582;0.938806;0.809064;2.130897;0.176816;1.492808;2.843499;3.093270;
198;11.9181;0.940351;0.809055;2.129632;0.176443;1.494082;2.837612;3.094554;
199;11.9783;0.937249;0.809117;2.128360;0.176042;1.495072;2.831903;3.095385;
200;12.0381;0.942122;0.809118;2.127161;0.175666;1.496123;2.826109;3.096405;
201;12.0981;0.945132;0.809066;2.125977;0.175256;1.497226;2.820331;3.097475;
202;12.1581;0.945132;0.809042;2.124741;0.174887;1.498231;2.814670;3.098369;
203;12.2181;0.945531;0.809001;2.123577;0.174484;1.499243;2.808739;3.099299;
204;12.2781;0.944432;0.809010;2.122318;0.174079;1.500108;2.803027;3.100119;
205;12.3381;0.950311;0.809020;2.121118;0.173638;1.500963;2.797269;3.100903;
206;12.398;0.950311;0.808939;2.119939;0.173214;1.502267;2.791813;3.102141;
207;12.4581;0.942619;0.808920;2.118809;0.172790;1.503049;2.786190;3.102863;
208;12.518;0.943446;0.808903;2.117617;0.172366;1.504067;2.780662;3.103851;
209;12.578;0.942685;0.808873;2.116391;0.171896;1.505032;2.775270;3.104777;
210;12.6382;0.942685;0.808833;2.115208;0.171459;1.505899;2.769792;3.105542;
211;12.6981;0.936718;0.808734;2.114033;0.170975;1.506799;2.764369;3.106423;
212;12.7581;0.946039;0.808740;2.112899;0.170544;1.507631;2.758818;3.107263;
213;12.8181;0.943935;0.808762;2.111807;0.170066;1.508294;2.753224;3.107787;
214;12.8813;0.941232;0.808726;2.110627;0.169606;1.509131;2.748009;3.108610;
215;12.9423;0.948397;0.808682;2.109548;0.169110;1.509941;2.742688;3.109335;
216;13.0022;0.948397;0.808620;2.108401;0.168645;1.510810;2.737232;3.110178;
217;13.0624;0.942337;0.808617;2.107261;0.168142;1.511495;2.731898;3.110827;
218;13.1221;0.942337;0.808624;2.106191;0.167712;1.511965;2.726275;3.111191;
219;13.1821;0.943919;0.808568;2.105010;0.167191;1.512671;2.721028;3.111941;
220;13.2425;0.942263;0.808544;2.103866;0.166693;1.513426;2.715815;3.112655;
221;13.3021;0.948799;0.808499;2.102776;0.166154;1.514183;2.710556;3.113391;
222;13.3621;0.945515;0.808439;2.101706;0.165664;1.514860;2.705396;3.113957;
223;13.4221;0.945515;0.808447;2.100653;0.165183;1.515298;2.699760;3.114319;
224;13.4821;0.940593;0.808414;2.099493;0.164602;1.516051;2.694661;3.114963;
225;13.5421;0.945173;0.808401;2.098385;0.164095;1.516632;2.689355;3.115533;
226;13.6053;0.945173;0.808405;2.097390;0.163618;1.516953;2.683600;3.115810;
227;13.6741;0.947989;0.808351;2.096358;0.163112;1.517624;2.678883;3.116152;
228;13.7344;0.947989;0.808312;2.095278;0.162541;1.518372;2.673277;3.117050;
229;13.7941;0.943545;0.808285;2.094161;0.162007;1.519068;2.668245;3.117654;
230;13.8542;0.949806;0.808266;2.093143;0.161450;1.519614;2.663031;3.118054;
231;13.9141;0.949806;0.808274;2.092103;0.160949;1.520083;2.657560;3.118480;
232;13.9741;0.945922;0.808239;2.091086;0.160412;1.520627;2.652266;3.118894;
233;14.0341;0.953118;0.808192;2.090002;0.159813;1.521357;2.647095;3.119578;
234;14.0941;0.949889;0.808159;2.088926;0.159263;1.521968;2.641816;3.120146;
235;14.1589;0.951077;0.808132;2.087926;0.158719;1.522491;2.636666;3.120614;
236;14.2181;0.951077;0.808083;2.086895;0.158142;1.523223;2.631428;3.121307;
237;14.2781;0.951289;0.808108;2.085920;0.157608;1.523672;2.626120;3.121596;
238;14.3381;0.951289;0.808096;2.084925;0.157053;1.524200;2.621026;3.122068;
239;14.3981;0.948330;0.808060;2.083883;0.156456;1.524737;2.615897;3.122547;
240;14.4581;0.950781;0.808054;2.082931;0.155916;1.525182;2.610648;3.122840;
241;14.5181;0.948879;0.808038;2.081977;0.155379;1.525612;2.605264;3.123317;
242;14.5781;0.944252;0.807992;2.080937;0.154757;1.526120;2.600108;3.123783;
243;14.6381;0.946027;0.807950;2.079857;0.154115;1.526846;2.595174;3.124463;
244;14.6986;0.946027;0.807921;2.078953;0.153552;1.527266;2.589744;3.124821;
245;14.7583;0.950409;0.807902;2.078027;0.153003;1.527710;2.584597;3.125136;
246;14.8181;0.943560;0.807867;2.077078;0.152370;1.528338;2.579400;3.125734;
247;14.8781;0.943560;0.807859;2.076113;0.151763;1.528742;2.574126;3.126007;
248;14.9381;0.946646;0.807810;2.075112;0.151119;1.529329;2.568883;3.126674;
249;14.9981;0.950668;0.807807;2.074236;0.150540;1.529654;2.563179;3.126935;
250;15.0581;0.949661;0.807813;2.073284;0.149912;1.530094;2.557700;3.127207;
251;15.1181;0.951866;0.807786;2.072320;0.149315;1.530410;2.552028;3.127522;
252;15.1781;0.951967;0.807748;2.071369;0.148660;1.530773;2.546404;3.127785;
253;15.2382;0.951316;0.807698;2.070456;0.148012;1.531270;2.540738;3.128231;
254;15.2993;0.955122;0.807692;2.069566;0.147411;1.531647;2.535120;3.128534;
255;15.3581;0.948335;0.807671;2.068636;0.146731;1.532077;2.529628;3.128807;
256;15.4181;0.947609;0.807641;2.067709;0.146093;1.532450;2.524152;3.129042;
257;15.478;0.949681;0.807633;2.066856;0.145461;1.532787;2.518486;3.129320;
258;15.538;0.951239;0.807642;2.065991;0.144882;1.532836;2.512735;3.129351;
259;15.5981;0.950174;0.807579;2.065070;0.144177;1.533428;2.507411;3.129791;
260;15.6581;0.945516;0.807552;2.064150;0.143527;1.533827;2.501948;3.130205;
261;15.7182;0.945657;0.807528;2.063324;0.142911;1.534072;2.496509;3.130402;
262;15.7813;0.946380;0.807500;2.062434;0.142238;1.534530;2.491235;3.130751;
263;15.8381;0.946995;0.807481;2.061553;0.141558;1.534833;2.486038;3.131000;
264;15.8984;0.946995;0.807450;2.060724;0.140907;1.535222;2.480737;3.131291;
265;15.9581;0.948202;0.807447;2.059885;0.140252;1.535617;2.475466;3.131596;
266;16.0181;0.949145;0.807467;2.059041;0.139621;1.535858;2.470097;3.131796;
267;16.0781;0.949428;0.807454;2.058163;0.138915;1.536224;2.464929;3.132125;
268;16.1383;0.946375;0.807406;2.057291;0.138231;1.536658;2.459780;3.132480;
269;16.1983;0.949946;0.807409;2.056498;0.137591;1.536921;2.454400;3.132694;
270;16.2581;0.949946;0.807419;2.055641;0.136950;1.537163;2.449307;3.132934;
271;16.3181;0.947390;0.807375;2.054780;0.136228;1.537549;2.444349;3.133259;
272;16.3781;0.948319;0.807375;2.053977;0.135569;1.537810;2.439261;3.133480;
273;16.4501;0.947021;0.807382;2.053278;0.134966;1.537989;2.434331;3.133306;
274;16.5173;0.947021;0.807325;2.052382;0.134138;1.538668;2.429428;3.134050;
275;16.5701;0.946456;0.807291;2.051604;0.133495;1.538885;2.424314;3.134207;
276;16.6373;0.944959;0.807280;2.050836;0.132830;1.539107;2.419189;3.134349;
277;16.6901;0.954469;0.807275;2.050079;0.132130;1.539373;2.414002;3.134497;
