message_number;message_time_s;ellipse_factor;prev_real_position_0_0;prev_real_position_0_1;prev_real_position_0_2;prev_real_position_0_3;prev_real_position_1_0;prev_real_position_1_1;prev_real_position_1_2;prev_real_position_1_3;prev_real_position_2_0;prev_real_position_2_1;prev_real_position_2_2;prev_real_position_2_3;np_0_0;np_0_1;np_0_2;np_0_3;np_1_0;np_1_1;np_1_2;np_1_3;np_2_0;np_2_1;np_2_2;np_2_3;velocity_0;velocity_1;velocity_2;acceleration_0;acceleration_1;acceleration_2;angular_velocity_0;angular_velocity_1;angular_velocity_2;angular_acceleration_0;angular_acceleration_1;angular_acceleration_2;
101;12.8177;0.953100;0.023849;0.999391;0.025469;0.791354;0.928135;-0.031601;0.370900;2.053126;0.371479;0.014793;-0.928323;0.171155;0.023844;0.999395;0.025325;0.791319;0.926752;-0.031597;0.374342;2.052316;0.374916;0.014544;-0.926945;0.170784;-0.012752;-0.000000;-0.000000;0.000992;0.000000;0.000000;0.001553;0.055465;0.000000;0.006781;0.000766;-0.000000;
102;12.8776;0.957009;0.023779;0.999392;0.025497;0.791337;0.926849;-0.031597;0.374102;2.052429;0.374681;0.014736;-0.927037;0.170885;0.023759;0.999397;0.025338;0.791301;0.925486;-0.031572;0.377465;2.051610;0.378037;0.014482;-0.925677;0.170498;-0.012693;-0.000000;-0.000000;0.000986;-0.000000;0.000000;0.001115;0.056155;0.000000;-0.007306;0.011501;0.000000;
103;12.9375;0.952568;0.023686;0.999394;0.025509;0.791347;0.925574;-0.031566;0.377247;2.051730;0.377824;0.014675;-0.925761;0.170585;0.023675;0.999399;0.025326;0.791283;0.924224;-0.031537;0.380546;2.050908;0.381116;0.014398;-0.924415;0.170211;-0.012634;-0.000000;-0.000000;0.000980;-0.000000;0.000000;0.001520;0.055466;0.000000;0.006746;-0.011493;-0.000000;
104;12.9975;0.952568;0.023675;0.999396;0.025431;0.791328;0.924336;-0.031574;0.380272;2.051001;0.380845;0.014504;-0.924525;0.170265;0.023590;0.999401;0.025314;0.791265;0.922953;-0.031502;0.383622;2.050211;0.384190;0.014314;-0.923143;0.169924;-0.012576;-0.000000;-0.000000;0.000974;0.000000;0.000000;0.001520;0.055466;0.000000;-0.000000;-0.000000;0.000000;
105;13.0615;0.953621;0.023560;0.999399;0.025427;0.791297;0.923134;-0.031512;0.383186;2.050275;0.383757;0.014444;-0.923321;0.169986;0.023508;0.999404;0.025288;0.791247;0.921707;-0.031463;0.386610;2.049518;0.387175;0.014220;-0.921897;0.169635;-0.012518;-0.000000;-0.000000;0.000969;0.000000;0.000000;0.001695;0.053931;0.000000;0.002918;-0.025587;-0.000000;
106;13.1215;0.954359;0.023503;0.999402;0.025382;0.791263;0.921820;-0.031490;0.386337;2.049597;0.386905;0.014317;-0.922009;0.169712;0.023427;0.999407;0.025253;0.791230;0.920461;-0.031421;0.389570;2.048829;0.390132;0.014118;-0.920651;0.169346;-0.012460;-0.000000;-0.000000;0.000963;-0.000000;0.000000;0.001838;0.053494;0.000000;0.002383;-0.007270;-0.000000;
107;13.1816;0.955096;0.023396;0.999402;0.025442;0.791272;0.920528;-0.031462;0.389407;2.048940;0.389975;0.014310;-0.920714;0.169418;0.023343;0.999408;0.025272;0.791212;0.919161;-0.031397;0.392628;2.048144;0.393189;0.014064;-0.919350;0.169056;-0.012402;-0.000000;-0.000000;0.000957;0.000000;0.000000;0.000983;0.055381;0.000000;-0.014245;0.031449;0.000000;
108;13.2416;0.954720;0.023297;0.999406;0.025400;0.791227;0.919283;-0.031401;0.392342;2.048245;0.392906;0.014210;-0.919469;0.169135;0.023259;0.999410;0.025285;0.791195;0.917848;-0.031372;0.395691;2.047463;0.396250;0.014004;-0.918036;0.168764;-0.012345;-0.000000;-0.000000;0.000951;0.000000;0.000000;0.001083;0.055538;0.000000;0.001665;0.002615;-0.000000;
109;13.3016;0.954302;0.023240;0.999408;0.025386;0.791234;0.918003;-0.031389;0.395328;2.047545;0.395891;0.014117;-0.918189;0.168853;0.023175;0.999411;0.025298;0.791178;0.916524;-0.031346;0.398750;2.046786;0.399308;0.013945;-0.916711;0.168472;-0.012289;-0.000000;-0.000000;0.000946;-0.000000;0.000000;0.001071;0.055554;0.000000;-0.000206;0.000261;0.000000;
110;13.3616;0.956397;0.023146;0.999408;0.025460;0.791257;0.916612;-0.031381;0.398545;2.046920;0.399108;0.014112;-0.916795;0.168565;0.023091;0.999413;0.025326;0.791161;0.915192;-0.031327;0.401799;2.046113;0.402356;0.013900;-0.915378;0.168179;-0.012232;-0.000000;-0.000000;0.000940;0.000000;0.000000;0.000820;0.055452;0.000000;-0.004175;-0.001694;0.000000;
111;13.4216;0.951297;0.023092;0.999410;0.025438;0.791213;0.915341;-0.031368;0.401455;2.046199;0.402016;0.014015;-0.915525;0.168253;0.023008;0.999414;0.025344;0.791144;0.913882;-0.031304;0.404770;2.045445;0.405327;0.013848;-0.914067;0.167885;-0.012176;-0.000000;-0.000000;0.000934;-0.000000;0.000000;0.000947;0.054124;0.000000;0.002118;-0.022136;-0.000000;
112;13.4816;0.954095;0.023022;0.999412;0.025403;0.791165;0.914036;-0.031335;0.404422;2.045528;0.404980;0.013909;-0.914220;0.167963;0.022929;0.999416;0.025330;0.791127;0.912605;-0.031269;0.407644;2.044780;0.408198;0.013769;-0.912789;0.167590;-0.012120;-0.000000;-0.000000;0.000929;0.000000;0.000000;0.001441;0.052401;0.000000;0.008234;-0.028712;-0.000000;
113;13.5417;0.958161;0.022903;0.999413;0.025479;0.791147;0.912704;-0.031303;0.407421;2.044889;0.407980;0.013923;-0.912885;0.167695;0.022848;0.999418;0.025334;0.791111;0.911301;-0.031240;0.410553;2.044120;0.411106;0.013706;-0.911485;0.167295;-0.012065;-0.000000;-0.000000;0.000923;0.000000;0.000000;0.001151;0.053123;0.000000;-0.004838;0.012021;0.000000;
114;13.6015;0.948757;0.022813;0.999417;0.025410;0.791131;0.911418;-0.031236;0.410294;2.044221;0.410849;0.013800;-0.911599;0.167346;0.022767;0.999420;0.025331;0.791094;0.909992;-0.031209;0.413449;2.043463;0.414000;0.013637;-0.910175;0.166999;-0.012010;-0.000000;-0.000000;0.000918;-0.000000;0.000000;0.001261;0.052955;0.000000;0.001834;-0.002796;-0.000000;
115;13.6615;0.957671;0.022822;0.999417;0.025376;0.791113;0.910130;-0.031273;0.413141;2.043538;0.413694;0.013667;-0.910313;0.167074;0.022686;0.999422;0.025316;0.791078;0.908661;-0.031173;0.416370;2.042810;0.416919;0.013558;-0.908843;0.166702;-0.011955;-0.000000;-0.000000;0.000912;0.000000;0.000000;0.001455;0.053491;0.000000;0.003230;0.008939;-0.000000;
116;13.7215;0.953707;0.022696;0.999420;0.025384;0.791095;0.908865;-0.031203;0.415920;2.042866;0.416471;0.013631;-0.909047;0.166779;0.022604;0.999424;0.025313;0.791062;0.907303;-0.031141;0.419323;2.042161;0.419869;0.013488;-0.907484;0.166404;-0.011901;-0.000000;-0.000000;0.000907;0.000000;0.000000;0.001289;0.054148;0.000000;-0.002758;0.010947;0.000000;
117;13.7821;0.960543;0.022639;0.999421;0.025386;0.791087;0.907482;-0.031198;0.418931;2.042205;0.419480;0.013553;-0.907663;0.166451;0.022524;0.999426;0.025295;0.791046;0.905981;-0.031103;0.422175;2.041516;0.422720;0.013407;-0.906161;0.166106;-0.011847;-0.000000;-0.000000;0.000901;-0.000000;0.000000;0.001482;0.052386;0.000000;0.003220;-0.029365;-0.000000;
118;13.8527;0.954507;0.022524;0.999424;0.025395;0.791060;0.906074;-0.031143;0.421972;2.041608;0.422520;0.013505;-0.906253;0.166170;0.022444;0.999429;0.025270;0.791030;0.904641;-0.031063;0.425042;2.040875;0.425584;0.013320;-0.904821;0.165806;-0.011793;-0.000000;-0.000000;0.000896;0.000000;0.000000;0.001595;0.052723;0.000000;0.001878;0.005609;-0.000000;
119;13.9056;0.955516;0.022418;0.999424;0.025461;0.791071;0.904757;-0.031117;0.424791;2.040968;0.425339;0.013513;-0.904933;0.165898;0.022367;0.999431;0.025227;0.791014;0.903340;-0.031015;0.427802;2.040238;0.428341;0.013220;-0.903520;0.165507;-0.011740;-0.000000;-0.000000;0.000890;-0.000000;0.000000;0.001859;0.050828;0.000000;0.004401;-0.031575;-0.000000;
120;13.9716;0.958279;0.022450;0.999426;0.025359;0.791052;0.903492;-0.031142;0.427472;2.040290;0.428017;0.013315;-0.903673;0.165598;0.022290;0.999434;0.025199;0.790998;0.902028;-0.030974;0.430564;2.039605;0.431101;0.013133;-0.902208;0.165206;-0.011687;-0.000000;-0.000000;0.000885;0.000000;0.000000;0.001604;0.050945;0.000000;-0.004251;0.001953;0.000000;
121;14.0256;0.958279;0.022413;0.999429;0.025272;0.791002;0.902178;-0.031111;0.430241;2.039676;0.430782;0.013157;-0.902360;0.165252;0.022213;0.999436;0.025171;0.790983;0.900708;-0.030932;0.433323;2.038975;0.433857;0.013046;-0.900887;0.164905;-0.011634;-0.000000;-0.000000;0.000880;0.000000;0.000000;0.001604;0.050945;0.000000;-0.000000;0.000000;0.000000;
122;14.0854;0.958279;0.022329;0.999432;0.025260;0.790987;0.900843;-0.031071;0.433032;2.039064;0.433570;0.013086;-0.901025;0.164953;0.022136;0.999439;0.025142;0.790967;0.899379;-0.030890;0.436077;2.038349;0.436609;0.012959;-0.899558;0.164604;-0.011581;-0.000000;-0.000000;0.000874;-0.000000;0.000000;0.001604;0.050945;0.000000;-0.000000;0.000000;0.000000;
123;14.1455;0.955926;0.022184;0.999435;0.025268;0.790983;0.899466;-0.030985;0.435891;2.038485;0.436428;0.013058;-0.899645;0.164695;0.022059;0.999441;0.025118;0.790952;0.898030;-0.030850;0.438852;2.037727;0.439382;0.012876;-0.898208;0.164302;-0.011529;-0.000000;-0.000000;0.000869;0.000000;0.000000;0.001544;0.051412;0.000000;-0.001008;0.007779;0.000000;
124;14.2054;0.955926;0.022114;0.999437;0.025226;0.790962;0.898190;-0.030943;0.438518;2.037812;0.439051;0.012960;-0.898368;0.164340;0.021981;0.999443;0.025093;0.790937;0.896672;-0.030809;0.441623;2.037109;0.442150;0.012793;-0.896850;0.163999;-0.011477;-0.000000;-0.000000;0.000864;0.000000;0.000000;0.001544;0.051412;0.000000;-0.000000;-0.000000;0.000000;
125;14.2654;0.955926;0.022013;0.999438;0.025277;0.790978;0.896756;-0.030916;0.441443;2.037219;0.441977;0.012950;-0.896933;0.164074;0.021904;0.999446;0.025068;0.790922;0.895305;-0.030768;0.444390;2.036494;0.444915;0.012710;-0.895483;0.163696;-0.011426;-0.000000;-0.000000;0.000859;0.000000;0.000000;0.001544;0.051412;0.000000;-0.000000;-0.000000;0.000000;
126;14.3256;0.958949;0.021948;0.999441;0.025233;0.790976;0.895406;-0.030877;0.444180;2.036585;0.444710;0.012845;-0.895582;0.163769;0.021825;0.999447;0.025090;0.790907;0.893898;-0.030747;0.447214;2.035883;0.447738;0.012668;-0.894075;0.163393;-0.011374;-0.000000;-0.000000;0.000854;-0.000000;0.000000;0.000787;0.052595;0.000000;-0.012617;0.019720;0.000000;
127;14.3857;0.958949;0.021819;0.999443;0.025236;0.790970;0.894014;-0.030804;0.446979;2.035979;0.447508;0.012808;-0.894188;0.163491;0.021746;0.999448;0.025112;0.790892;0.892483;-0.030726;0.450034;2.035276;0.450557;0.012626;-0.892658;0.163088;-0.011324;-0.000000;-0.000000;0.000849;0.000000;0.000000;0.000787;0.052595;0.000000;-0.000000;0.000000;0.000000;
128;14.4455;0.957660;0.021681;0.999444;0.025316;0.790951;0.892561;-0.030758;0.449877;2.035368;0.450406;0.012842;-0.892732;0.163169;0.021670;0.999451;0.025082;0.790877;0.891123;-0.030683;0.452723;2.034672;0.453244;0.012540;-0.891298;0.162784;-0.011273;-0.000000;-0.000000;0.000844;-0.000000;0.000000;0.001595;0.050194;0.000000;0.013465;-0.040021;-0.000000;
129;14.5055;0.956076;0.021672;0.999448;0.025169;0.790893;0.891265;-0.030720;0.452442;2.034732;0.452965;0.012627;-0.891439;0.162828;0.021593;0.999452;0.025073;0.790863;0.889735;-0.030649;0.455447;2.034072;0.455966;0.012473;-0.889910;0.162478;-0.011223;-0.000000;-0.000000;0.000838;0.000000;0.000000;0.001253;0.050951;0.000000;-0.005698;0.012614;0.000000;
130;14.5656;0.959755;0.021596;0.999450;0.025148;0.790880;0.889859;-0.030682;0.455202;2.034150;0.455724;0.012547;-0.890033;0.162534;0.021519;0.999455;0.025019;0.790848;0.888374;-0.030595;0.458101;2.033475;0.458616;0.012368;-0.888548;0.162173;-0.011173;-0.000000;-0.000000;0.000833;-0.000000;0.000000;0.001964;0.049670;0.000000;0.011850;-0.021350;-0.000000;
131;14.6256;0.963701;0.021523;0.999452;0.025131;0.790847;0.888511;-0.030646;0.457831;2.033530;0.458350;0.012475;-0.888684;0.162226;0.021445;0.999458;0.024968;0.790834;0.887024;-0.030542;0.460712;2.032883;0.461225;0.012267;-0.887198;0.161867;-0.011123;-0.000000;-0.000000;0.000828;0.000000;0.000000;0.001899;0.048966;0.000000;-0.001070;-0.011738;0.000000;
132;14.6856;0.954051;0.021433;0.999456;0.025084;0.790857;0.887183;-0.030581;0.460404;2.032939;0.460921;0.012386;-0.887355;0.161928;0.021370;0.999461;0.024929;0.790819;0.885630;-0.030494;0.463390;2.032293;0.463900;0.012175;-0.885804;0.161560;-0.011074;-0.000000;-0.000000;0.000823;0.000000;0.000000;0.001739;0.050294;0.000000;-0.002682;0.022146;0.000000;
133;14.7456;0.959957;0.021366;0.999457;0.025096;0.790857;0.885732;-0.030565;0.463189;2.032378;0.463705;0.012332;-0.885904;0.161639;0.021294;0.999463;0.024920;0.790805;0.884201;-0.030459;0.466112;2.031707;0.466621;0.012109;-0.884375;0.161253;-0.011024;-0.000000;-0.000000;0.000819;-0.000000;0.000000;0.001244;0.051228;0.000000;-0.008237;0.015564;0.000000;
134;14.8181;0.959585;0.021264;0.999460;0.025070;0.790844;0.884308;-0.030501;0.465908;2.031800;0.466420;0.012262;-0.884478;0.161360;0.021220;0.999465;0.024880;0.790791;0.882829;-0.030412;0.468709;2.031125;0.469215;0.012018;-0.883002;0.160946;-0.010976;-0.000000;-0.000000;0.000814;0.000000;0.000000;0.001705;0.048935;0.000000;0.007672;-0.038226;-0.000000;
135;14.8695;0.960847;0.021133;0.999465;0.024980;0.790834;0.882998;-0.030377;0.468392;2.031204;0.468900;0.012159;-0.883167;0.161001;0.021149;0.999468;0.024822;0.790777;0.881487;-0.030356;0.471232;2.030546;0.471735;0.011914;-0.881660;0.160638;-0.010927;-0.000000;-0.000000;0.000809;-0.000000;0.000000;0.001974;0.047590;0.000000;0.004494;-0.022415;-0.000000;
136;14.9294;0.956551;0.021052;0.999467;0.024955;0.790804;0.881625;-0.030329;0.470974;2.030631;0.471480;0.012086;-0.881794;0.160693;0.021080;0.999471;0.024755;0.790764;0.880157;-0.030296;0.473715;2.029971;0.474214;0.011803;-0.880330;0.160331;-0.010879;-0.000000;-0.000000;0.000804;-0.000000;0.000000;0.002101;0.046910;0.000000;0.002108;-0.011331;-0.000000;
137;14.9935;0.958152;0.020971;0.999469;0.024934;0.790801;0.880257;-0.030283;0.473529;2.030108;0.474033;0.012018;-0.880425;0.160432;0.021007;0.999474;0.024725;0.790750;0.878755;-0.030253;0.476314;2.029399;0.476811;0.011722;-0.878928;0.160022;-0.010831;-0.000000;-0.000000;0.000799;0.000000;0.000000;0.001538;0.049201;0.000000;-0.009381;0.038193;0.000000;
138;15.0535;0.950841;0.021001;0.999471;0.024850;0.790787;0.878866;-0.030304;0.476106;2.029507;0.476607;0.011841;-0.879037;0.160101;0.020934;0.999476;0.024702;0.790736;0.877358;-0.030212;0.478885;2.028830;0.479380;0.011647;-0.877530;0.159714;-0.010783;-0.000000;-0.000000;0.000794;0.000000;0.000000;0.001412;0.048750;0.000000;-0.002100;-0.007532;0.000000;
139;15.1136;0.950841;0.020926;0.999473;0.024831;0.790759;0.877476;-0.030264;0.478665;2.028926;0.479164;0.011772;-0.877647;0.159767;0.020862;0.999478;0.024678;0.790723;0.875953;-0.030171;0.481451;2.028265;0.481945;0.011573;-0.876125;0.159405;-0.010736;-0.000000;-0.000000;0.000790;-0.000000;0.000000;0.001412;0.048750;0.000000;-0.000000;-0.000000;0.000000;
140;15.1735;0.957576;0.020786;0.999477;0.024767;0.790732;0.876116;-0.030144;0.481156;2.028352;0.481651;0.011697;-0.876285;0.159452;0.020788;0.999479;0.024671;0.790709;0.874494;-0.030137;0.484100;2.027703;0.484591;0.011511;-0.874665;0.159096;-0.010689;-0.000000;-0.000000;0.000785;0.000000;0.000000;0.001175;0.050391;0.000000;-0.003942;0.027351;0.000000;
141;15.2389;0.955513;0.020744;0.999477;0.024793;0.790748;0.874621;-0.030156;0.483869;2.027800;0.484364;0.011647;-0.874789;0.159180;0.020713;0.999481;0.024660;0.790696;0.873032;-0.030102;0.486733;2.027145;0.487223;0.011447;-0.873203;0.158787;-0.010642;-0.000000;-0.000000;0.000780;0.000000;0.000000;0.001216;0.050188;0.000000;0.000677;-0.003379;-0.000000;
142;15.2935;0.955513;0.020643;0.999479;0.024799;0.790726;0.873175;-0.030105;0.486476;2.027211;0.486970;0.011612;-0.873342;0.158841;0.020639;0.999483;0.024650;0.790683;0.871562;-0.030066;0.489362;2.026590;0.489850;0.011384;-0.871732;0.158477;-0.010595;-0.000000;-0.000000;0.000776;0.000000;0.000000;0.001216;0.050188;0.000000;-0.000000;-0.000000;-0.000000;
143;15.3535;0.956928;0.020653;0.999480;0.024745;0.790711;0.871732;-0.030121;0.489056;2.026645;0.489547;0.011471;-0.871902;0.158502;0.020568;0.999485;0.024616;0.790670;0.870154;-0.030021;0.491864;2.026038;0.492350;0.011303;-0.870324;0.158167;-0.010549;-0.000000;-0.000000;0.000771;-0.000000;0.000000;0.001555;0.047840;0.000000;0.005646;-0.039134;-0.000000;
144;15.4134;0.958574;0.020515;0.999481;0.024822;0.790722;0.870228;-0.030074;0.491730;2.026122;0.492221;0.011513;-0.870394;0.158255;0.020497;0.999488;0.024575;0.790657;0.868731;-0.029972;0.494377;2.025490;0.494860;0.011216;-0.868900;0.157857;-0.010503;-0.000000;-0.000000;0.000766;0.000000;0.000000;0.001658;0.048101;0.000000;0.001725;0.004350;-0.000000;
145;15.4734;0.959262;0.020496;0.999485;0.024687;0.790657;0.868864;-0.030023;0.494140;2.025538;0.494627;0.011322;-0.869032;0.157912;0.020428;0.999491;0.024521;0.790644;0.867327;-0.029916;0.496839;2.024945;0.497320;0.011119;-0.867496;0.157546;-0.010458;-0.000000;-0.000000;0.000762;-0.000000;0.000000;0.001868;0.047220;0.000000;0.003492;-0.014679;-0.000000;
146;15.5334;0.958155;0.020435;0.999487;0.024658;0.790654;0.867455;-0.029987;0.496611;2.025005;0.497096;0.011241;-0.867623;0.157618;0.020358;0.999493;0.024472;0.790631;0.865913;-0.029862;0.499302;2.024403;0.499780;0.011025;-0.866082;0.157235;-0.010412;-0.000000;-0.000000;0.000757;-0.000000;0.000000;0.001792;0.047305;0.000000;-0.001268;0.001410;0.000000;
147;15.5935;0.958155;0.020366;0.999491;0.024539;0.790649;0.866122;-0.029898;0.498937;2.024431;0.499417;0.011093;-0.866291;0.157257;0.020289;0.999496;0.024422;0.790619;0.864492;-0.029809;0.501761;2.023865;0.502236;0.010932;-0.864661;0.156924;-0.010367;-0.000000;-0.000000;0.000753;0.000000;0.000000;0.001792;0.047305;0.000000;-0.000000;0.000000;0.000000;
148;15.6535;0.957027;0.020332;0.999494;0.024462;0.790634;0.864710;-0.029861;0.501383;2.023881;0.501859;0.010959;-0.864880;0.156949;0.020220;0.999498;0.024372;0.790606;0.863062;-0.029755;0.504220;2.023329;0.504692;0.010840;-0.863231;0.156613;-0.010322;-0.000000;-0.000000;0.000748;-0.000000;0.000000;0.001790;0.047382;0.000000;-0.000023;0.001291;0.000000;
149;15.7136;0.959546;0.020253;0.999494;0.024531;0.790644;0.863128;-0.029862;0.504101;2.023411;0.504579;0.010964;-0.863296;0.156684;0.020148;0.999501;0.024340;0.790594;0.861577;-0.029708;0.506758;2.022797;0.507228;0.010761;-0.861745;0.156302;-0.010277;-0.000000;-0.000000;0.000744;0.000000;0.000000;0.001523;0.048990;0.000000;-0.004452;0.026805;0.000000;
150;15.7736;0.956861;0.020175;0.999498;0.024407;0.790593;0.861737;-0.029763;0.506481;2.022858;0.506954;0.010814;-0.861905;0.156333;0.020079;0.999503;0.024293;0.790581;0.860130;-0.029655;0.509212;2.022268;0.509680;0.010671;-0.860298;0.155991;-0.010233;-0.000000;-0.000000;0.000739;-0.000000;0.000000;0.001745;0.047464;0.000000;0.003688;-0.025446;-0.000000;
151;15.8335;0.954085;0.020058;0.999502;0.024377;0.790585;0.860319;-0.029676;0.508892;2.022317;0.509361;0.010764;-0.860485;0.156040;0.020013;0.999506;0.024214;0.790569;0.858750;-0.029587;0.511540;2.021742;0.512004;0.010556;-0.858918;0.155679;-0.010189;-0.000000;-0.000000;0.000735;0.000000;0.000000;0.002225;0.045072;0.000000;0.008012;-0.039864;-0.000000;
152;15.8936;0.954373;0.019963;0.999504;0.024367;0.790596;0.858865;-0.029620;0.511345;2.021828;0.511813;0.010720;-0.859030;0.155784;0.019946;0.999509;0.024163;0.790557;0.857331;-0.029533;0.513918;2.021219;0.514379;0.010465;-0.857499;0.155368;-0.010145;-0.000000;-0.000000;0.000730;0.000000;0.000000;0.001767;0.046120;0.000000;-0.007642;0.017467;0.000000;
153;16.0102;0.952911;0.019708;0.999516;0.024077;0.790518;0.857928;-0.029272;0.512936;2.021291;0.513392;0.010548;-0.858089;0.155395;0.019878;0.999512;0.024115;0.790545;0.855873;-0.029479;0.516346;2.020700;0.516804;0.010376;-0.856041;0.155056;-0.010102;-0.000000;-0.000000;0.000726;0.000000;0.000000;0.001740;0.047176;0.000000;-0.000451;0.017600;0.000000;
154;16.0655;0.952911;0.019988;0.999507;0.024192;0.790571;0.856120;-0.029608;0.515928;2.020724;0.516390;0.010399;-0.856290;0.155085;0.019810;0.999514;0.024067;0.790533;0.854408;-0.029425;0.518769;2.020183;0.519225;0.010286;-0.854576;0.154744;-0.010058;-0.000000;-0.000000;0.000722;-0.000000;0.000000;0.001740;0.047176;0.000000;-0.000000;0.000000;0.000000;
155;16.1295;0.956421;0.019840;0.999511;0.024183;0.790581;0.854590;-0.029507;0.518465;2.020281;0.518925;0.010380;-0.854757;0.154815;0.019739;0.999516;0.024051;0.790521;0.852890;-0.029387;0.521263;2.019670;0.521718;0.010224;-0.853057;0.154432;-0.010015;-0.000000;-0.000000;0.000717;0.000000;0.000000;0.001220;0.048649;0.000000;-0.008665;0.024557;0.000000;
156;16.1895;0.964917;0.019814;0.999512;0.024132;0.790548;0.853100;-0.029488;0.520914;2.019733;0.521372;0.010265;-0.853268;0.154476;0.019664;0.999516;0.024089;0.790509;0.851260;-0.029374;0.523922;2.019159;0.524376;0.010203;-0.851425;0.154120;-0.009972;-0.000000;-0.000000;0.000713;-0.000000;0.000000;0.000400;0.051997;0.000000;-0.013667;0.055795;0.000000;
157;16.2495;0.958856;0.019681;0.999512;0.024269;0.790580;0.851384;-0.029480;0.523714;2.019258;0.524173;0.010355;-0.851549;0.154210;0.019594;0.999519;0.024047;0.790497;0.849732;-0.029323;0.526399;2.018652;0.526851;0.010119;-0.849898;0.153807;-0.009930;-0.000000;-0.000000;0.000709;0.000000;0.000000;0.001643;0.048477;0.000000;0.020724;-0.058675;-0.000000;
158;16.3095;0.959074;0.019631;0.999514;0.024211;0.790526;0.849841;-0.029438;0.526217;2.018718;0.526674;0.010245;-0.850006;0.153879;0.019523;0.999521;0.024029;0.790486;0.848157;-0.029282;0.528935;2.018148;0.529385;0.010054;-0.848322;0.153495;-0.009888;-0.000000;-0.000000;0.000704;0.000000;0.000000;0.001275;0.049756;0.000000;-0.006142;0.021331;0.000000;
159;16.3785;0.957530;0.019456;0.999517;0.024220;0.790539;0.848272;-0.029324;0.528749;2.018227;0.529204;0.010258;-0.848433;0.153599;0.019451;0.999522;0.024012;0.790474;0.846577;-0.029242;0.531462;2.017647;0.531910;0.009991;-0.846742;0.153182;-0.009846;-0.000000;-0.000000;0.000700;-0.000000;0.000000;0.001251;0.049654;0.000000;-0.000403;-0.001710;0.000000;
160;16.4317;0.957530;0.019480;0.999519;0.024121;0.790524;0.846739;-0.029322;0.531200;2.017705;0.531652;0.010076;-0.846903;0.153239;0.019379;0.999524;0.023995;0.790463;0.844990;-0.029202;0.533984;2.017149;0.534431;0.009927;-0.845154;0.152869;-0.009804;-0.000000;-0.000000;0.000696;-0.000000;0.000000;0.001251;0.049654;0.000000;-0.000000;-0.000000;0.000000;
161;16.5037;0.959833;0.019375;0.999523;0.024058;0.790502;0.845265;-0.029227;0.533547;2.017189;0.533995;0.009998;-0.845428;0.152913;0.019305;0.999525;0.024004;0.790451;0.843318;-0.029175;0.536623;2.016654;0.537068;0.009883;-0.843481;0.152556;-0.009762;-0.000000;-0.000000;0.000692;0.000000;0.000000;0.000868;0.052064;0.000000;-0.006371;0.040164;0.000000;
162;16.5634;0.957974;0.019384;0.999522;0.024072;0.790481;0.843567;-0.029274;0.536226;2.016677;0.536675;0.009912;-0.843731;0.152591;0.019230;0.999527;0.024018;0.790440;0.841644;-0.029150;0.539245;2.016162;0.539690;0.009845;-0.841806;0.152243;-0.009721;-0.000000;-0.000000;0.000687;0.000000;0.000000;0.000767;0.051858;0.000000;-0.001693;-0.003421;0.000000;
163;16.6234;0.957974;0.019246;0.999523;0.024140;0.790470;0.841837;-0.029225;0.538939;2.016202;0.539388;0.009950;-0.841999;0.152335;0.019155;0.999528;0.024031;0.790429;0.839962;-0.029125;0.541863;2.015673;0.542307;0.009806;-0.840123;0.151929;-0.009680;-0.000000;-0.000000;0.000683;0.000000;0.000000;0.000767;0.051858;0.000000;-0.000000;0.000000;-0.000000;
164;16.6834;0.963048;0.019173;0.999524;0.024163;0.790473;0.840102;-0.029208;0.541642;2.015735;0.542090;0.009915;-0.840262;0.152016;0.019079;0.999529;0.024057;0.790418;0.838244;-0.029106;0.544518;2.015188;0.544961;0.009777;-0.838404;0.151616;-0.009639;-0.000000;-0.000000;0.000679;-0.000000;0.000000;0.000574;0.052713;0.000000;-0.003206;0.014245;0.000000;
165;16.7434;0.960799;0.019114;0.999525;0.024181;0.790462;0.838389;-0.029200;0.544289;2.015256;0.544737;0.009869;-0.838549;0.151721;0.019003;0.999530;0.024068;0.790407;0.836528;-0.029079;0.547152;2.014705;0.547594;0.009736;-0.836687;0.151302;-0.009599;-0.000000;-0.000000;0.000675;0.000000;0.000000;0.000827;0.052400;0.000000;0.004204;-0.005220;-0.000000;
166;16.8094;0.959068;0.019064;0.999525;0.024203;0.790454;0.836701;-0.029200;0.546880;2.014763;0.547328;0.009825;-0.836861;0.151397;0.018929;0.999531;0.024071;0.790396;0.834825;-0.029048;0.549748;2.014225;0.550190;0.009689;-0.834983;0.150988;-0.009559;-0.000000;-0.000000;0.000671;0.000000;0.000000;0.000933;0.051751;0.000000;0.001775;-0.010816;-0.000000;
167;16.8635;0.960470;0.018963;0.999527;0.024207;0.790438;0.834980;-0.029150;0.549507;2.014297;0.549953;0.009793;-0.835138;0.151064;0.018854;0.999532;0.024094;0.790385;0.833112;-0.029029;0.552342;2.013748;0.552783;0.009659;-0.833269;0.150674;-0.009519;-0.000000;-0.000000;0.000666;0.000000;0.000000;0.000585;0.051822;0.000000;-0.005803;0.001184;0.000000;
