message_number;message_time_s;ellipse_factor;prev_real_position_0_0;prev_real_position_0_1;prev_real_position_0_2;prev_real_position_0_3;prev_real_position_1_0;prev_real_position_1_1;prev_real_position_1_2;prev_real_position_1_3;prev_real_position_2_0;prev_real_position_2_1;prev_real_position_2_2;prev_real_position_2_3;np_0_0;np_0_1;np_0_2;np_0_3;np_1_0;np_1_1;np_1_2;np_1_3;np_2_0;np_2_1;np_2_2;np_2_3;velocity_0;velocity_1;velocity_2;acceleration_0;acceleration_1;acceleration_2;angular_velocity_0;angular_velocity_1;angular_velocity_2;angular_acceleration_0;angular_acceleration_1;angular_acceleration_2;
10;7.47203;0.973267;0.032235;0.999346;0.016360;0.798405;0.999361;-0.032480;0.014938;2.135717;0.015460;0.015868;-0.999755;0.187452;0.031875;0.999357;0.016416;0.798245;0.999319;-0.032171;0.018073;2.134294;0.018589;0.015829;-0.999702;0.187316;-0.019623;0.000000;-0.000000;0.001642;0.000000;0.000000;-0.001556;0.050536;0.000000;-0.000452;0.069893;0.000000;
11;7.53213;0.973100;0.032126;0.999347;0.016562;0.798362;0.999315;-0.032421;0.017843;2.134502;0.018368;0.015978;-0.999704;0.187414;0.031822;0.999355;0.016633;0.798207;0.999256;-0.032173;0.021258;2.133123;0.021779;0.015944;-0.999636;0.187294;-0.019524;0.000000;-0.000000;0.001634;0.000000;0.000000;-0.001920;0.053181;0.000000;-0.006056;0.044077;0.000000;
12;7.59202;0.973263;0.032039;0.999347;0.016723;0.798297;0.999255;-0.032387;0.021011;2.133284;0.021539;0.016038;-0.999639;0.187346;0.031769;0.999353;0.016835;0.798170;0.999183;-0.032175;0.024454;2.131958;0.024980;0.016044;-0.999559;0.187269;-0.019427;0.000000;-0.000000;0.001626;-0.000000;0.000000;-0.001676;0.053373;0.000000;0.004058;0.003201;-0.000000;
13;7.65202;0.971898;0.031949;0.999346;0.016956;0.798232;0.999180;-0.032356;0.024323;2.132137;0.024855;0.016165;-0.999560;0.187336;0.031711;0.999352;0.017049;0.798133;0.999094;-0.032178;0.027836;2.130799;0.028366;0.016150;-0.999467;0.187240;-0.019330;0.000000;-0.000000;0.001618;0.000000;0.000000;-0.001767;0.056462;0.000000;-0.001518;0.051479;0.000000;
14;7.71197;0.971893;0.031856;0.999345;0.017141;0.798185;0.999094;-0.032323;0.027693;2.130979;0.028229;0.016243;-0.999469;0.187286;0.031653;0.999350;0.017260;0.798097;0.998993;-0.032181;0.031252;2.129646;0.031787;0.016253;-0.999362;0.187207;-0.019233;0.000000;-0.000000;0.001610;-0.000000;0.000000;-0.001711;0.057054;0.000000;0.000937;0.009863;-0.000000;
15;7.77198;0.971934;0.031719;0.999346;0.017343;0.798136;0.999000;-0.032245;0.030981;2.129802;0.031520;0.016343;-0.999369;0.187275;0.031594;0.999348;0.017462;0.798060;0.998881;-0.032184;0.034642;2.128499;0.035182;0.016348;-0.999247;0.187171;-0.019137;0.000000;-0.000000;0.001601;-0.000000;0.000000;-0.001579;0.056614;0.000000;0.002204;-0.007329;-0.000000;
16;7.83242;0.968780;0.031596;0.999347;0.017534;0.798101;0.998894;-0.032184;0.034288;2.128674;0.034830;0.016431;-0.999258;0.187237;0.031533;0.999347;0.017671;0.798024;0.998755;-0.032188;0.038109;2.127358;0.038653;0.016447;-0.999117;0.187131;-0.019042;0.000000;-0.000000;0.001593;0.000000;0.000000;-0.001661;0.057903;0.000000;-0.001366;0.021494;0.000000;
17;7.892;0.974363;0.031504;0.999346;0.017748;0.798064;0.998762;-0.032159;0.037941;2.127580;0.038487;0.016531;-0.999122;0.187178;0.031469;0.999345;0.017877;0.797989;0.998613;-0.032191;0.041666;2.126223;0.042214;0.016541;-0.998972;0.187087;-0.018947;0.000000;-0.000000;0.001585;0.000000;0.000000;-0.001564;0.059405;0.000000;0.001615;0.025032;-0.000000;
18;7.95204;0.971640;0.031461;0.999344;0.017934;0.798028;0.998631;-0.032179;0.041245;2.126400;0.041795;0.016612;-0.998988;0.187138;0.031404;0.999343;0.018085;0.797953;0.998456;-0.032196;0.045273;2.125093;0.045825;0.016635;-0.998811;0.187039;-0.018852;0.000000;-0.000000;0.001577;0.000000;0.000000;-0.001572;0.060253;0.000000;-0.000137;0.014119;0.000000;
19;8.03228;0.969331;0.031373;0.999343;0.018123;0.797972;0.998474;-0.032159;0.044894;2.125255;0.045448;0.016687;-0.998827;0.187061;0.031337;0.999342;0.018289;0.797918;0.998282;-0.032200;0.048953;2.123969;0.049509;0.016724;-0.998634;0.186987;-0.018758;0.000000;-0.000000;0.001569;0.000000;0.000000;-0.001476;0.061483;0.000000;0.001603;0.020501;-0.000000;
20;8.08423;0.970343;0.031192;0.999345;0.018334;0.797925;0.998317;-0.032046;0.048339;2.124189;0.048895;0.016796;-0.998663;0.186982;0.031269;0.999340;0.018496;0.797883;0.998093;-0.032204;0.052670;2.122851;0.053230;0.016814;-0.998441;0.186932;-0.018664;0.000000;-0.000000;0.001561;-0.000000;0.000000;-0.001501;0.062106;0.000000;-0.000420;0.010397;0.000000;
21;8.14419;0.971441;0.031342;0.999337;0.018525;0.797897;0.998108;-0.032274;0.052333;2.123000;0.052896;0.016850;-0.998458;0.186932;0.031199;0.999338;0.018689;0.797848;0.997889;-0.032209;0.056388;2.121739;0.056953;0.016891;-0.998234;0.186873;-0.018571;0.000000;-0.000000;0.001553;0.000000;0.000000;-0.001288;0.062144;0.000000;0.003558;0.000621;-0.000000;
22;8.20415;0.966610;0.031236;0.999336;0.018764;0.797872;0.997904;-0.032245;0.056101;2.121886;0.056669;0.016972;-0.998249;0.186927;0.031128;0.999337;0.018888;0.797813;0.997669;-0.032213;0.060152;2.120633;0.060721;0.016971;-0.998011;0.186809;-0.018478;0.000000;-0.000000;0.001545;0.000000;0.000000;-0.001343;0.062918;0.000000;-0.000922;0.012905;0.000000;
23;8.26418;0.966610;0.031137;0.999336;0.018945;0.797832;0.997687;-0.032220;0.059847;2.120802;0.060418;0.017038;-0.998028;0.186874;0.031057;0.999335;0.019086;0.797779;0.997435;-0.032218;0.063916;2.119532;0.064488;0.017052;-0.997773;0.186742;-0.018386;0.000000;-0.000000;0.001537;0.000000;0.000000;-0.001343;0.062918;0.000000;-0.000000;0.000000;0.000000;
24;8.32413;0.971191;0.031066;0.999334;0.019169;0.797811;0.997462;-0.032226;0.063490;2.119665;0.064065;0.017148;-0.997798;0.186780;0.030982;0.999334;0.019282;0.797745;0.997180;-0.032223;0.067779;2.118438;0.068355;0.017128;-0.997514;0.186672;-0.018294;0.000000;-0.000000;0.001529;0.000000;0.000000;-0.001269;0.064604;0.000000;0.001235;0.028097;-0.000000;
25;8.39618;0.968465;0.030870;0.999336;0.019374;0.797780;0.997229;-0.032106;0.067111;2.118663;0.067689;0.017249;-0.997557;0.186750;0.030906;0.999333;0.019476;0.797711;0.996906;-0.032228;0.071688;2.117348;0.072268;0.017200;-0.997237;0.186597;-0.018203;0.000000;-0.000000;0.001521;0.000000;0.000000;-0.001214;0.065380;0.000000;0.000918;0.012932;-0.000000;
26;8.45645;0.968465;0.030852;0.999332;0.019572;0.797758;0.996937;-0.032174;0.071281;2.117529;0.071863;0.017313;-0.997264;0.186693;0.030829;0.999331;0.019670;0.797677;0.996617;-0.032234;0.075595;2.116265;0.076179;0.017273;-0.996945;0.186518;-0.018112;0.000000;-0.000000;0.001513;-0.000000;0.000000;-0.001214;0.065380;0.000000;-0.000000;-0.000000;-0.000000;
27;8.52379;0.968062;0.030751;0.999331;0.019779;0.797723;0.996637;-0.032159;0.075368;2.116496;0.075953;0.017395;-0.996960;0.186574;0.030753;0.999330;0.019841;0.797644;0.996316;-0.032238;0.079467;2.115187;0.080053;0.017324;-0.996640;0.186436;-0.018022;0.000000;-0.000000;0.001505;-0.000000;0.000000;-0.000856;0.064783;0.000000;0.005958;-0.009948;-0.000000;
28;8.57615;0.966080;0.030766;0.999326;0.020007;0.797691;0.996328;-0.032261;0.079310;2.115393;0.079902;0.017493;-0.996649;0.186522;0.030674;0.999329;0.020011;0.797611;0.995995;-0.032242;0.083392;2.114115;0.083981;0.017373;-0.996316;0.186350;-0.017932;0.000000;-0.000000;0.001497;0.000000;0.000000;-0.000826;0.065692;0.000000;0.000504;0.015149;0.000000;
29;8.63596;0.966080;0.030663;0.999325;0.020249;0.797688;0.996007;-0.032249;0.083250;2.114324;0.083847;0.017616;-0.996323;0.186425;0.030595;0.999328;0.020182;0.797578;0.995659;-0.032246;0.087315;2.113049;0.087907;0.017423;-0.995976;0.186260;-0.017843;0.000000;-0.000000;0.001489;0.000000;0.000000;-0.000826;0.065692;0.000000;-0.000000;-0.000000;-0.000000;
30;8.69617;0.970863;0.030566;0.999322;0.020503;0.797686;0.995654;-0.032246;0.087372;2.113283;0.087974;0.017743;-0.995965;0.186352;0.030517;0.999328;0.020326;0.797545;0.995317;-0.032248;0.091130;2.111989;0.091724;0.017450;-0.995632;0.186166;-0.017754;0.000000;-0.000000;0.001481;0.000000;0.000000;-0.000458;0.063876;0.000000;0.006131;-0.030257;-0.000000;
31;8.75614;0.970346;0.030493;0.999319;0.020771;0.797667;0.995288;-0.032270;0.091431;2.112262;0.092039;0.017885;-0.995595;0.186275;0.030438;0.999327;0.020476;0.797513;0.994957;-0.032251;0.094979;2.110934;0.095576;0.017482;-0.995269;0.186069;-0.017666;-0.000000;-0.000000;0.001473;-0.000000;0.000000;-0.000530;0.064487;0.000000;-0.001192;0.010180;0.000000;
32;8.81643;0.970346;0.030425;0.999317;0.020962;0.797634;0.994924;-0.032291;0.095306;2.111246;0.095918;0.017956;-0.995227;0.186164;0.030359;0.999326;0.020625;0.797481;0.994582;-0.032254;0.098827;2.109884;0.099426;0.017513;-0.994891;0.185968;-0.017578;0.000000;-0.000000;0.001465;0.000000;0.000000;-0.000530;0.064487;0.000000;-0.000000;0.000000;-0.000000;
33;8.8761;0.968739;0.030337;0.999320;0.020971;0.797559;0.994566;-0.032270;0.098981;2.110181;0.099590;0.017855;-0.994868;0.186061;0.030278;0.999326;0.020742;0.797449;0.994189;-0.032254;0.102705;2.108840;0.103305;0.017512;-0.994496;0.185864;-0.017490;0.000000;-0.000000;0.001457;-0.000000;0.000000;0.000021;0.064994;0.000000;0.009180;0.008442;-0.000000;
34;8.9361;0.967802;0.030249;0.999322;0.020997;0.797504;0.994207;-0.032248;0.102532;2.109059;0.103140;0.017774;-0.994508;0.185982;0.030196;0.999326;0.020866;0.797417;0.993777;-0.032255;0.106618;2.107802;0.107219;0.017517;-0.994081;0.185756;-0.017403;0.000000;-0.000000;0.001450;0.000000;0.000000;-0.000076;0.065621;0.000000;-0.001612;0.010457;0.000000;
35;8.99982;0.967802;0.030183;0.999322;0.021074;0.797465;0.993793;-0.032261;0.106469;2.108041;0.107076;0.017729;-0.994093;0.185868;0.030114;0.999326;0.020989;0.797386;0.993349;-0.032255;0.110530;2.106770;0.111133;0.017521;-0.993651;0.185645;-0.017317;0.000000;-0.000000;0.001442;0.000000;0.000000;-0.000076;0.065621;0.000000;-0.000000;-0.000000;0.000000;
36;9.05981;0.968804;0.030164;0.999322;0.021131;0.797422;0.993373;-0.032317;0.110303;2.106972;0.110911;0.017664;-0.993673;0.185681;0.030030;0.999326;0.021118;0.797355;0.992901;-0.032256;0.114489;2.105743;0.115093;0.017530;-0.993200;0.185530;-0.017231;-0.000000;-0.000000;0.001434;-0.000000;0.000000;-0.000158;0.066439;0.000000;-0.001369;0.013634;0.000000;
37;9.1161;0.969438;0.030088;0.999322;0.021241;0.797386;0.992939;-0.032322;0.114134;2.105920;0.114744;0.017657;-0.993238;0.185571;0.029947;0.999326;0.021245;0.797324;0.992447;-0.032257;0.118361;2.104721;0.118967;0.017540;-0.992743;0.185411;-0.017145;-0.000000;-0.000000;0.001426;0.000000;0.000000;-0.000162;0.065021;0.000000;-0.000066;-0.023642;-0.000000;
38;9.17939;0.969438;0.030044;0.999321;0.021338;0.797342;0.992483;-0.032359;0.118026;2.104857;0.118637;0.017632;-0.992781;0.185448;0.029864;0.999325;0.021372;0.797293;0.991977;-0.032259;0.122232;2.103706;0.122839;0.017550;-0.992271;0.185290;-0.017060;-0.000000;-0.000000;0.001419;-0.000000;0.000000;-0.000162;0.065021;0.000000;-0.000000;0.000000;-0.000000;
39;9.23625;0.973591;0.029986;0.999320;0.021443;0.797297;0.992024;-0.032381;0.121816;2.103812;0.122427;0.017619;-0.992321;0.185307;0.029781;0.999325;0.021516;0.797263;0.991497;-0.032262;0.126066;2.102695;0.126675;0.017578;-0.991789;0.185165;-0.016975;-0.000000;-0.000000;0.001411;0.000000;0.000000;-0.000481;0.064452;0.000000;-0.005319;-0.009475;0.000000;
40;9.2962;0.974295;0.029878;0.999320;0.021615;0.797265;0.991535;-0.032365;0.125743;2.102836;0.126357;0.017675;-0.991827;0.185208;0.029698;0.999324;0.021662;0.797233;0.991005;-0.032266;0.129876;2.101690;0.130487;0.017610;-0.991294;0.185036;-0.016891;-0.000000;-0.000000;0.001403;0.000000;0.000000;-0.000530;0.064078;0.000000;-0.000828;-0.006231;0.000000;
41;9.35619;0.974295;0.029775;0.999319;0.021776;0.797226;0.991040;-0.032352;0.129589;2.101840;0.130205;0.017723;-0.991329;0.185112;0.029615;0.999323;0.021808;0.797203;0.990498;-0.032270;0.133684;2.100691;0.134297;0.017641;-0.990784;0.184905;-0.016808;-0.000000;-0.000000;0.001396;0.000000;0.000000;-0.000530;0.064078;0.000000;-0.000000;0.000000;-0.000000;
42;9.42274;0.972977;0.029718;0.999319;0.021884;0.797171;0.990542;-0.032377;0.133334;2.100854;0.133952;0.017715;-0.990830;0.184979;0.029530;0.999323;0.021952;0.797173;0.989971;-0.032274;0.137537;2.099697;0.138152;0.017670;-0.990253;0.184770;-0.016724;-0.000000;-0.000000;0.001388;0.000000;0.000000;-0.000483;0.064863;0.000000;0.000790;0.013080;-0.000000;
43;9.47611;0.971031;0.029663;0.999317;0.022032;0.797120;0.990016;-0.032411;0.137178;2.099858;0.137798;0.017743;-0.990301;0.184803;0.029444;0.999322;0.022103;0.797144;0.989432;-0.032280;0.141361;2.098709;0.141979;0.017708;-0.989711;0.184632;-0.016641;-0.000000;-0.000000;0.001380;-0.000000;0.000000;-0.000629;0.064422;0.000000;-0.002430;-0.007358;0.000000;
44;9.54913;0.971031;0.029516;0.999318;0.022177;0.797065;0.989487;-0.032354;0.140959;2.098872;0.141581;0.017783;-0.989767;0.184661;0.029359;0.999321;0.022255;0.797114;0.988878;-0.032285;0.145183;2.097725;0.145803;0.017745;-0.989154;0.184491;-0.016559;-0.000000;-0.000000;0.001373;0.000000;0.000000;-0.000629;0.064422;0.000000;-0.000000;0.000000;0.000000;
45;9.61585;0.973790;0.029257;0.999323;0.022301;0.797006;0.988976;-0.032179;0.144538;2.097932;0.145158;0.017826;-0.989248;0.184520;0.029270;0.999320;0.022415;0.797085;0.988296;-0.032292;0.149093;2.096748;0.149715;0.017788;-0.988569;0.184347;-0.016477;-0.000000;-0.000000;0.001365;-0.000000;0.000000;-0.000735;0.065931;0.000000;-0.001767;0.025153;0.000000;
46;9.67587;0.977310;0.029408;0.999315;0.022471;0.796942;0.988353;-0.032428;0.148681;2.096907;0.149308;0.017837;-0.988630;0.184390;0.029184;0.999320;0.022549;0.797057;0.987717;-0.032295;0.152879;2.095776;0.153503;0.017810;-0.987988;0.184199;-0.016396;-0.000000;-0.000000;0.001358;0.000000;0.000000;-0.000365;0.063889;0.000000;0.006170;-0.034032;-0.000000;
47;9.74017;0.977310;0.029188;0.999318;0.022616;0.796886;0.987791;-0.032300;0.152398;2.095975;0.153025;0.017892;-0.988060;0.184280;0.029097;0.999319;0.022682;0.797028;0.987124;-0.032298;0.156664;2.094809;0.157290;0.017832;-0.987392;0.184049;-0.016315;-0.000000;-0.000000;0.001350;0.000000;0.000000;-0.000365;0.063889;0.000000;-0.000000;0.000000;-0.000000;
48;9.80015;0.974147;0.029207;0.999314;0.022758;0.796818;0.987194;-0.032409;0.156195;2.094925;0.156826;0.017904;-0.987464;0.184107;0.029012;0.999319;0.022818;0.797000;0.986532;-0.032303;0.160349;2.093847;0.160977;0.017859;-0.986797;0.183896;-0.016234;-0.000000;-0.000000;0.001343;-0.000000;0.000000;-0.000457;0.062257;0.000000;-0.001535;-0.027199;0.000000;
49;9.86015;0.975635;0.029108;0.999314;0.022906;0.796762;0.986583;-0.032405;0.160011;2.094009;0.160643;0.017941;-0.986849;0.183929;0.028927;0.999318;0.022963;0.796972;0.985924;-0.032309;0.164044;2.092891;0.164674;0.017895;-0.986186;0.183740;-0.016154;-0.000000;-0.000000;0.001335;0.000000;0.000000;-0.000608;0.062467;0.000000;-0.002513;0.003508;0.000000;
50;9.93208;0.977046;0.028960;0.999315;0.023058;0.796778;0.985996;-0.032349;0.163603;2.093032;0.164237;0.017997;-0.986257;0.183769;0.028840;0.999317;0.023101;0.796944;0.985298;-0.032313;0.167762;2.091940;0.168394;0.017924;-0.985557;0.183581;-0.016074;-0.000000;-0.000000;0.001328;0.000000;0.000000;-0.000489;0.062883;0.000000;0.001978;0.006927;-0.000000;
51;9.98414;0.978596;0.028819;0.999315;0.023201;0.796820;0.985364;-0.032302;0.167376;2.092159;0.168011;0.018038;-0.985620;0.183608;0.028751;0.999316;0.023240;0.796916;0.984648;-0.032318;0.171532;2.090995;0.172166;0.017952;-0.984904;0.183419;-0.015995;-0.000000;-0.000000;0.001321;-0.000000;0.000000;-0.000474;0.063811;0.000000;0.000251;0.015465;0.000000;
52;10.044;0.976810;0.028770;0.999314;0.023325;0.796837;0.984714;-0.032344;0.171149;2.091157;0.171786;0.018045;-0.984969;0.183482;0.028662;0.999316;0.023363;0.796889;0.983988;-0.032321;0.175282;2.090054;0.175917;0.017965;-0.984241;0.183255;-0.015916;-0.000000;-0.000000;0.001313;0.000000;0.000000;-0.000222;0.063503;0.000000;0.004190;-0.005142;-0.000000;
53;10.104;0.977434;0.028614;0.999316;0.023428;0.796836;0.984053;-0.032278;0.174922;2.090225;0.175559;0.018050;-0.984303;0.183300;0.028572;0.999316;0.023474;0.796861;0.983303;-0.032321;0.179081;2.089119;0.179717;0.017966;-0.983554;0.183088;-0.015838;-0.000000;-0.000000;0.001306;-0.000000;0.000000;-0.000016;0.064371;0.000000;0.003445;0.014477;-0.000000;
54;10.1642;0.979811;0.028542;0.999315;0.023546;0.796824;0.983367;-0.032298;0.178734;2.089268;0.179372;0.018053;-0.983616;0.183146;0.028483;0.999316;0.023566;0.796834;0.982621;-0.032318;0.182788;2.088189;0.183425;0.017950;-0.982870;0.182918;-0.015760;-0.000000;-0.000000;0.001299;0.000000;0.000000;0.000268;0.062848;0.000000;0.004732;-0.025382;-0.000000;
55;10.232;0.977308;0.028338;0.999318;0.023655;0.796832;0.982727;-0.032181;0.182242;2.088372;0.182879;0.018082;-0.982969;0.182968;0.028396;0.999317;0.023654;0.796807;0.981938;-0.032315;0.186424;2.087265;0.187061;0.017933;-0.982185;0.182745;-0.015682;-0.000000;-0.000000;0.001291;0.000000;0.000000;0.000280;0.061679;0.000000;0.000191;-0.019492;-0.000000;
56;10.2922;0.979086;0.028382;0.999314;0.023804;0.796814;0.982001;-0.032323;0.186089;2.087390;0.186731;0.018094;-0.982244;0.182785;0.028310;0.999318;0.023726;0.796781;0.981255;-0.032309;0.189989;2.086345;0.190625;0.017903;-0.981500;0.182570;-0.015605;-0.000000;-0.000000;0.001284;0.000000;0.000000;0.000522;0.060505;0.000000;0.004033;-0.019561;-0.000000;
57;10.3529;0.979795;0.028301;0.999315;0.023850;0.796779;0.981314;-0.032318;0.189681;2.086473;0.190322;0.018036;-0.981556;0.182608;0.028223;0.999318;0.023815;0.796754;0.980552;-0.032306;0.193581;2.085431;0.194218;0.017888;-0.980795;0.182393;-0.015529;-0.000000;-0.000000;0.001277;0.000000;0.000000;0.000247;0.061033;0.000000;-0.004584;0.008802;0.000000;
58;10.4121;0.981067;0.028242;0.999315;0.023909;0.796755;0.980620;-0.032337;0.193230;2.085544;0.193871;0.017988;-0.980862;0.182469;0.028137;0.999319;0.023890;0.796728;0.979847;-0.032301;0.197120;2.084522;0.197757;0.017862;-0.980088;0.182212;-0.015453;-0.000000;-0.000000;0.001270;0.000000;0.000000;0.000446;0.060159;0.000000;0.003331;-0.014571;-0.000000;
59;10.472;0.982956;0.028162;0.999315;0.023992;0.796732;0.979907;-0.032341;0.196817;2.084651;0.197458;0.017967;-0.980147;0.182283;0.028049;0.999319;0.023973;0.796702;0.979122;-0.032297;0.200689;2.083618;0.201327;0.017844;-0.979362;0.182030;-0.015377;-0.000000;-0.000000;0.001263;0.000000;0.000000;0.000310;0.060719;0.000000;-0.002271;0.009330;0.000000;
60;10.532;0.981205;0.027962;0.999318;0.024102;0.796755;0.979175;-0.032233;0.200440;2.083781;0.201081;0.017996;-0.979409;0.182075;0.027961;0.999320;0.024055;0.796677;0.978378;-0.032293;0.204289;2.082719;0.204927;0.017823;-0.978615;0.181845;-0.015302;-0.000000;-0.000000;0.001256;-0.000000;0.000000;0.000354;0.061288;0.000000;0.000732;0.009487;-0.000000;
61;10.5921;0.980020;0.027940;0.999318;0.024150;0.796722;0.978458;-0.032284;0.203908;2.082840;0.204548;0.017933;-0.978692;0.181866;0.027872;0.999320;0.024133;0.796651;0.977617;-0.032288;0.207899;2.081825;0.208537;0.017799;-0.977853;0.181658;-0.015227;-0.000000;-0.000000;0.001249;0.000000;0.000000;0.000413;0.061506;0.000000;0.000976;0.003638;-0.000000;
62;10.6523;0.978241;0.027889;0.999318;0.024198;0.796661;0.977702;-0.032310;0.207495;2.081939;0.208135;0.017872;-0.977937;0.181674;0.027783;0.999321;0.024207;0.796626;0.976841;-0.032281;0.211515;2.080936;0.212153;0.017770;-0.977075;0.181468;-0.015152;-0.000000;-0.000000;0.001241;0.000000;0.000000;0.000495;0.061663;0.000000;0.001373;0.002616;-0.000000;
63;10.7157;0.983007;0.027746;0.999321;0.024243;0.796627;0.976941;-0.032245;0.211061;2.081048;0.211699;0.017828;-0.977172;0.181517;0.027692;0.999321;0.024298;0.796601;0.976044;-0.032279;0.215167;2.080053;0.215806;0.017757;-0.976275;0.181276;-0.015078;-0.000000;-0.000000;0.001234;-0.000000;0.000000;0.000211;0.062330;0.000000;-0.004736;0.011107;0.000000;
64;10.7723;0.982990;0.027636;0.999320;0.024390;0.796644;0.976118;-0.032237;0.214838;2.080181;0.215478;0.017870;-0.976345;0.181333;0.027601;0.999321;0.024397;0.796576;0.975230;-0.032278;0.218827;2.079174;0.219466;0.017753;-0.975459;0.181082;-0.015004;-0.000000;-0.000000;0.001227;0.000000;0.000000;0.000079;0.062518;0.000000;-0.002205;0.003136;0.000000;
65;10.8323;0.984341;0.027516;0.999321;0.024504;0.796629;0.975306;-0.032213;0.218496;2.079294;0.219137;0.017886;-0.975530;0.181116;0.027509;0.999321;0.024492;0.796551;0.974404;-0.032276;0.222477;2.078300;0.223116;0.017745;-0.974630;0.180886;-0.014931;-0.000000;-0.000000;0.001220;0.000000;0.000000;0.000128;0.062393;0.000000;0.000827;-0.002076;-0.000000;
