message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
0;0;0.000000;0.783701;2.078797;0.187199;2.248946;2.177828;0.014749;
1;0.0520544;0.000000;0.783701;2.078797;0.187199;2.248946;2.177828;0.014749;
2;0.118742;0.000000;0.783701;2.078797;0.187199;2.248946;2.177828;0.014749;
3;0.172102;0.000000;0.783717;2.079002;0.186820;2.248816;2.177961;0.014748;
4;0.232146;0.000000;0.783775;2.080052;0.185185;2.248692;2.178088;0.014748;
5;0.292196;0.000000;0.784126;2.082025;0.182642;2.248394;2.178394;0.014747;
6;0.352077;0.000000;0.784853;2.084545;0.179262;2.248256;2.178534;0.014748;
7;0.412154;0.000000;0.785606;2.087283;0.175620;2.248204;2.178587;0.014750;
8;0.472397;0.000000;0.786257;2.089766;0.172134;2.248439;2.178365;0.014776;
9;0.53211;0.000000;0.786899;2.092239;0.168708;2.248580;2.178220;0.014779;
10;0.592098;0.000000;0.787501;2.094698;0.165349;2.248695;2.178101;0.014782;
11;0.652192;0.000000;0.788086;2.097092;0.162116;2.248766;2.178027;0.014784;
12;0.713681;0.000000;0.788637;2.099378;0.158943;2.248896;2.177894;0.014787;
13;0.772125;0.000000;0.789183;2.101700;0.155746;2.248886;2.177903;0.014788;
14;0.832119;0.000000;0.789708;2.103948;0.152556;2.248904;2.177884;0.014790;
15;0.892064;0.000000;0.790206;2.106129;0.149408;2.248960;2.177826;0.014792;
16;0.952204;0.000000;0.790742;2.108304;0.146284;2.248992;2.177792;0.014794;
17;1.01209;0.000000;0.791238;2.110430;0.143250;2.249018;2.177765;0.014796;
18;1.0724;0.000000;0.791706;2.112515;0.140330;2.248979;2.177805;0.014797;
19;1.13208;0.000000;0.792156;2.114559;0.137487;2.248959;2.177825;0.014799;
20;1.19207;0.000000;0.792638;2.116554;0.134668;2.248993;2.177790;0.014800;
21;1.25212;0.000000;0.793077;2.118567;0.131826;2.248957;2.177826;0.014802;
22;1.31205;0.000000;0.793495;2.120496;0.129013;2.248958;2.177824;0.014803;
23;1.37209;0.000000;0.793918;2.122392;0.126200;2.248979;2.177802;0.014805;
24;1.43208;0.000000;0.794337;2.124229;0.123470;2.249005;2.177775;0.014806;
25;1.49202;0.000000;0.794705;2.126015;0.120830;2.249001;2.177779;0.014807;
26;1.55206;0.000000;0.795116;2.127795;0.118225;2.249031;2.177747;0.014809;
27;1.61208;0.000000;0.795507;2.129568;0.115685;2.249049;2.177729;0.014810;
28;1.67207;0.000000;0.795877;2.131273;0.113247;2.248987;2.177792;0.014811;
29;1.73211;0.000000;0.796259;2.132892;0.110827;2.248998;2.177780;0.014812;
30;1.79209;0.000000;0.796593;2.134521;0.108448;2.248963;2.177816;0.014813;
31;1.85208;0.000000;0.796927;2.136081;0.106081;2.248979;2.177799;0.014815;
32;1.91876;0.000000;0.797267;2.137617;0.103749;2.248968;2.177810;0.014816;
33;1.9762;0.000000;0.797609;2.139071;0.101459;2.248985;2.177770;0.014796;
34;2.03612;0.000000;0.797882;2.140542;0.099241;2.248965;2.177812;0.014818;
35;2.09607;0.000000;0.798152;2.141906;0.097142;2.248993;2.177783;0.014819;
36;2.15611;0.000000;0.798420;2.143238;0.095077;2.249013;2.177752;0.014785;
37;2.21875;0.000000;0.798704;2.144569;0.093078;2.248954;2.177812;0.014785;
38;2.27613;0.000000;0.798959;2.145822;0.091182;2.249005;2.177760;0.014786;
39;2.3361;0.000000;0.799208;2.147083;0.089261;2.249021;2.177743;0.014788;
40;2.3961;0.000000;0.799460;2.148276;0.087423;2.249017;2.177747;0.014788;
41;2.4561;0.000000;0.799658;2.149389;0.085635;2.249027;2.177736;0.014789;
42;2.51877;0.000000;0.799870;2.150481;0.083879;2.248983;2.177771;0.014754;
43;2.58156;0.000000;0.800072;2.151499;0.082204;2.249006;2.177747;0.014755;
44;2.63809;0.000000;0.800262;2.152518;0.080534;2.248970;2.177784;0.014756;
45;2.6981;0.000000;0.800432;2.153501;0.078949;2.248953;2.177801;0.014756;
46;2.75812;0.000000;0.800597;2.154441;0.077370;2.248967;2.177786;0.014757;
47;2.81807;0.000000;0.800760;2.155389;0.075790;2.248946;2.177807;0.014758;
48;2.8784;0.000000;0.800936;2.156287;0.074305;2.248920;2.177834;0.014758;
49;2.93811;0.000000;0.801097;2.157106;0.072866;2.248961;2.177804;0.014745;
50;2.99812;0.000000;0.801217;2.157896;0.071514;2.248957;2.177807;0.014745;
51;3.0621;0.000000;0.801349;2.158636;0.070258;2.248995;2.177768;0.014746;
52;3.1221;0.000000;0.801504;2.159333;0.069018;2.248993;2.177770;0.014747;
53;3.18542;0.000000;0.801598;2.160018;0.067829;2.249013;2.177750;0.014747;
54;3.24211;0.000000;0.801720;2.160688;0.066668;2.248983;2.177780;0.014747;
55;3.30212;0.000000;0.801822;2.161313;0.065532;2.248960;2.177803;0.014748;
56;3.36213;0.000000;0.801931;2.161938;0.064431;2.248973;2.177789;0.014748;
57;3.42611;0.000000;0.802015;2.162519;0.063325;2.248957;2.177806;0.014749;
58;3.4861;0.000000;0.802081;2.163081;0.062263;2.248999;2.177763;0.014749;
59;3.56228;0.000000;0.802156;2.163591;0.061295;2.248998;2.177763;0.014750;
60;3.63552;0.000000;0.802248;2.164120;0.060272;2.248941;2.177822;0.014750;
61;3.68807;0.000000;0.802332;2.164571;0.059328;2.248992;2.177769;0.014750;
62;3.74804;0.000000;0.802399;2.165055;0.058426;2.248953;2.177809;0.014751;
63;3.80799;0.000000;0.802425;2.165492;0.057545;2.248921;2.177842;0.014751;
64;3.86809;0.000000;0.802452;2.165895;0.056711;2.248944;2.177818;0.014751;
65;3.9281;0.000000;0.802526;2.166284;0.055880;2.248953;2.177808;0.014751;
66;3.98804;0.000000;0.802595;2.166672;0.055056;2.248951;2.177811;0.014752;
67;4.04813;0.000000;0.802628;2.167076;0.054270;2.248926;2.177836;0.014752;
68;4.10811;0.000000;0.802674;2.167454;0.053506;2.248934;2.177828;0.014752;
69;4.16808;0.000000;0.802720;2.167771;0.052773;2.248959;2.177802;0.014753;
70;4.2281;0.000000;0.802751;2.168053;0.052083;2.248944;2.177817;0.014753;
71;4.2881;0.000000;0.802769;2.168350;0.051423;2.248931;2.177830;0.014753;
72;4.35208;0.000000;0.802803;2.168641;0.050804;2.248977;2.177784;0.014753;
73;4.40802;0.000000;0.802809;2.168911;0.050150;2.248985;2.177776;0.014754;
74;4.47758;0.000000;0.802874;2.169169;0.049577;2.248967;2.177794;0.014754;
75;4.53016;0.000000;0.802901;2.169398;0.049019;2.248922;2.177840;0.014754;
76;4.5901;0.000000;0.802911;2.169634;0.048485;2.248866;2.177897;0.014753;
