message_number;message_time_s;ellipse_factor;prev_real_position_0_0;prev_real_position_0_1;prev_real_position_0_2;prev_real_position_0_3;prev_real_position_1_0;prev_real_position_1_1;prev_real_position_1_2;prev_real_position_1_3;prev_real_position_2_0;prev_real_position_2_1;prev_real_position_2_2;prev_real_position_2_3;np_0_0;np_0_1;np_0_2;np_0_3;np_1_0;np_1_1;np_1_2;np_1_3;np_2_0;np_2_1;np_2_2;np_2_3;velocity_0;velocity_1;velocity_2;acceleration_0;acceleration_1;acceleration_2;angular_velocity_0;angular_velocity_1;angular_velocity_2;angular_acceleration_0;angular_acceleration_1;angular_acceleration_2;
273;23.5398;0.818543;0.010576;0.999911;-0.008191;0.799333;0.783404;-0.003195;0.621504;1.829411;0.621423;-0.012990;-0.783368;0.329777;0.010669;0.999910;-0.008172;0.799338;0.782365;-0.003258;0.622812;1.828808;0.622729;-0.013038;-0.782329;0.329343;-0.010776;-0.000000;-0.000000;0.000707;-0.000000;0.000000;0.000597;0.022234;-0.000000;-0.006771;0.000958;0.000000;
274;23.5998;0.814801;0.010668;0.999909;-0.008199;0.799329;0.782550;-0.003244;0.622579;1.828876;0.622496;-0.013058;-0.782514;0.329367;0.010680;0.999909;-0.008186;0.799331;0.781520;-0.003240;0.623872;1.828305;0.623789;-0.013060;-0.781484;0.328942;-0.010734;-0.000000;-0.000000;0.000703;0.000000;0.000000;0.000483;0.022588;-0.000000;-0.001899;0.005905;0.000000;
275;23.6599;0.817797;0.010690;0.999909;-0.008181;0.799340;0.781639;-0.003254;0.623722;1.828375;0.623639;-0.013063;-0.781603;0.328948;0.010691;0.999909;-0.008198;0.799324;0.780641;-0.003223;0.624971;1.827803;0.624888;-0.013081;-0.780605;0.328542;-0.010692;-0.000000;-0.000000;0.000700;-0.000000;0.000000;0.000447;0.023462;-0.000000;-0.000590;0.014567;-0.000000;
276;23.7198;0.813762;0.010698;0.999909;-0.008193;0.799345;0.780734;-0.003233;0.624856;1.827885;0.624773;-0.013081;-0.780697;0.328591;0.010703;0.999909;-0.008195;0.799317;0.779768;-0.003215;0.626060;1.827304;0.625977;-0.013091;-0.779732;0.328142;-0.010650;-0.000000;-0.000000;0.000696;0.000000;0.000000;0.000205;0.023261;-0.000000;-0.004036;-0.003357;0.000000;
277;23.7798;0.814964;0.010722;0.999909;-0.008198;0.799320;0.779915;-0.003232;0.625877;1.827357;0.625793;-0.013105;-0.779879;0.328243;0.010714;0.999909;-0.008212;0.799310;0.778901;-0.003195;0.627139;1.826808;0.627056;-0.013116;-0.778864;0.327744;-0.010609;-0.000000;-0.000000;0.000693;0.000000;0.000000;0.000534;0.023074;-0.000000;0.005488;-0.003112;-0.000000;
278;23.8398;0.817144;0.010735;0.999909;-0.008180;0.799326;0.779011;-0.003234;0.627002;1.826857;0.626918;-0.013103;-0.778975;0.327830;0.010726;0.999909;-0.008223;0.799303;0.778025;-0.003179;0.628226;1.826314;0.628142;-0.013136;-0.777988;0.327346;-0.010567;-0.000000;-0.000000;0.000689;0.000000;0.000000;0.000426;0.023259;-0.000000;-0.001808;0.003074;0.000000;
279;23.9;0.815980;0.010729;0.999909;-0.008188;0.799319;0.778089;-0.003205;0.628146;1.826390;0.628062;-0.013111;-0.778053;0.327422;0.010737;0.999908;-0.008260;0.799297;0.777162;-0.003147;0.629293;1.825823;0.629209;-0.013176;-0.777124;0.326949;-0.010526;-0.000000;-0.000000;0.000686;0.000000;0.000000;0.000859;0.022878;-0.000000;0.007213;-0.006350;-0.000000;
280;23.9601;0.816977;0.010765;0.999907;-0.008318;0.799289;0.777320;-0.003135;0.629098;1.825882;0.629014;-0.013238;-0.777282;0.326978;0.010748;0.999908;-0.008319;0.799290;0.776330;-0.003101;0.630319;1.825334;0.630235;-0.013233;-0.776291;0.326554;-0.010485;-0.000000;-0.000000;0.000682;0.000000;0.000000;0.001221;0.022016;-0.000000;0.006042;-0.014359;-0.000000;
281;24.0199;0.813155;0.010754;0.999908;-0.008309;0.799279;0.776420;-0.003113;0.630208;1.825387;0.630124;-0.013228;-0.776382;0.326589;0.010759;0.999907;-0.008365;0.799283;0.775495;-0.003063;0.631346;1.824847;0.631262;-0.013279;-0.775456;0.326159;-0.010444;-0.000000;-0.000000;0.000679;-0.000000;0.000000;0.001002;0.022049;-0.000000;-0.003657;0.000542;0.000000;
282;24.0799;0.814487;0.010745;0.999908;-0.008324;0.799287;0.775598;-0.003080;0.631220;1.824895;0.631136;-0.013238;-0.775560;0.326192;0.010770;0.999907;-0.008405;0.799276;0.774656;-0.003028;0.632375;1.824363;0.632291;-0.013322;-0.774617;0.325765;-0.010404;-0.000000;-0.000000;0.000676;0.000000;0.000000;0.000907;0.022121;-0.000000;-0.001581;0.001206;0.000000;
283;24.1398;0.814583;0.010740;0.999907;-0.008400;0.799292;0.774789;-0.003011;0.632212;1.824423;0.632128;-0.013299;-0.774750;0.325811;0.010781;0.999906;-0.008481;0.799270;0.773856;-0.002972;0.633355;1.823882;0.633270;-0.013391;-0.773815;0.325371;-0.010364;-0.000000;-0.000000;0.000672;0.000000;0.000000;0.001493;0.021085;-0.000000;0.009767;-0.017273;-0.000000;
284;24.2001;0.813611;0.010754;0.999906;-0.008460;0.799280;0.773941;-0.002966;0.633251;1.823957;0.633167;-0.013358;-0.773900;0.325437;0.010792;0.999905;-0.008523;0.799263;0.773032;-0.002936;0.634361;1.823402;0.634276;-0.013434;-0.772990;0.324979;-0.010323;-0.000000;-0.000000;0.000669;-0.000000;-0.000000;0.000938;0.021671;-0.000000;-0.009252;0.009764;0.000000;
285;24.2598;0.805835;0.010785;0.999906;-0.008475;0.799264;0.773121;-0.002963;0.634252;1.823444;0.634167;-0.013392;-0.773080;0.325007;0.010803;0.999905;-0.008564;0.799256;0.772233;-0.002901;0.635333;1.822925;0.635248;-0.013477;-0.772191;0.324588;-0.010284;-0.000000;-0.000000;0.000666;0.000000;0.000000;0.000908;0.020978;-0.000000;-0.000500;-0.011547;0.000000;
286;24.3199;0.807242;0.010828;0.999905;-0.008568;0.799258;0.772385;-0.002921;0.635148;1.822966;0.635063;-0.013495;-0.772343;0.324692;0.010813;0.999904;-0.008643;0.799250;0.771467;-0.002843;0.636263;1.822451;0.636177;-0.013547;-0.771424;0.324197;-0.010244;-0.000000;-0.000000;0.000662;-0.000000;-0.000000;0.001530;0.020060;-0.000000;0.010370;-0.015295;-0.000000;
287;24.38;0.812555;0.010853;0.999903;-0.008699;0.799252;0.771573;-0.002841;0.636134;1.822526;0.636048;-0.013615;-0.771530;0.324262;0.010824;0.999904;-0.008699;0.799243;0.770679;-0.002799;0.637217;1.821978;0.637131;-0.013601;-0.770635;0.323808;-0.010204;-0.000000;-0.000000;0.000659;-0.000000;0.000000;0.001156;0.020626;-0.000000;-0.006232;0.009429;0.000000;
288;24.44;0.810068;0.010813;0.999903;-0.008803;0.799242;0.770873;-0.002728;0.636983;1.822049;0.636897;-0.013673;-0.770828;0.323775;0.010834;0.999903;-0.008799;0.799237;0.769946;-0.002727;0.638104;1.821508;0.638017;-0.013688;-0.769900;0.323419;-0.010165;-0.000000;-0.000000;0.000656;0.000000;0.000000;0.001887;0.019175;-0.000000;0.012182;-0.024176;-0.000000;
289;24.5018;0.807396;0.010836;0.999903;-0.008783;0.799259;0.770046;-0.002742;0.637982;1.821553;0.637896;-0.013676;-0.770001;0.323429;0.010845;0.999902;-0.008865;0.799230;0.769139;-0.002676;0.639076;1.821041;0.638990;-0.013749;-0.769093;0.323032;-0.010126;-0.000000;-0.000000;0.000653;0.000000;0.000000;0.001317;0.021057;-0.000000;-0.009507;0.031370;0.000000;
290;24.5619;0.803954;0.010861;0.999902;-0.008803;0.799255;0.769235;-0.002730;0.638960;1.821064;0.638874;-0.013711;-0.769189;0.323085;0.010856;0.999901;-0.008922;0.799223;0.768316;-0.002630;0.640065;1.820575;0.639978;-0.013804;-0.768269;0.322645;-0.010087;-0.000000;-0.000000;0.000650;-0.000000;0.000000;0.001192;0.021441;-0.000000;-0.002078;0.006385;0.000000;
291;24.6218;0.808250;0.010830;0.999902;-0.008831;0.799237;0.768358;-0.002670;0.640015;1.820628;0.639929;-0.013717;-0.768312;0.322711;0.010868;0.999901;-0.008993;0.799217;0.767493;-0.002576;0.641052;1.820112;0.640965;-0.013869;-0.767445;0.322259;-0.010048;-0.000000;-0.000000;0.000647;0.000000;-0.000000;0.001408;0.021417;-0.000000;0.003608;-0.000394;-0.000000;
292;24.6819;0.802530;0.010894;0.999900;-0.008993;0.799221;0.767598;-0.002599;0.640927;1.820181;0.640839;-0.013886;-0.767549;0.322327;0.010880;0.999900;-0.009031;0.799210;0.766636;-0.002542;0.642077;1.819651;0.641990;-0.013909;-0.766587;0.321874;-0.010009;-0.000000;-0.000000;0.000643;-0.000000;0.000000;0.000882;0.022260;-0.000000;-0.008775;0.014048;0.000000;
293;24.7421;0.804009;0.010902;0.999900;-0.009040;0.799214;0.766749;-0.002557;0.641942;1.819712;0.641855;-0.013930;-0.766700;0.321957;0.010892;0.999900;-0.009035;0.799204;0.765778;-0.002531;0.643100;1.819192;0.643013;-0.013923;-0.765729;0.321490;-0.009971;-0.000000;-0.000000;0.000640;0.000000;0.000000;0.000303;0.022259;-0.000000;-0.009646;-0.000016;0.000000;
294;24.8019;0.797336;0.010929;0.999899;-0.009042;0.799199;0.765893;-0.002557;0.642963;1.819236;0.642875;-0.013952;-0.765844;0.321564;0.010904;0.999900;-0.009013;0.799197;0.764886;-0.002535;0.644161;1.818736;0.644073;-0.013918;-0.764837;0.321107;-0.009933;-0.000000;-0.000000;0.000637;-0.000000;0.000000;-0.000110;0.023094;-0.000000;-0.006878;0.013927;0.000000;
295;24.862;0.797411;0.010859;0.999900;-0.009049;0.799192;0.765057;-0.002481;0.643958;1.818796;0.643871;-0.013916;-0.765007;0.321119;0.010917;0.999900;-0.008996;0.799191;0.764005;-0.002536;0.645205;1.818282;0.645118;-0.013916;-0.763956;0.320725;-0.009895;-0.000000;-0.000000;0.000634;0.000000;0.000000;-0.000040;0.022780;-0.000000;0.001161;-0.005240;-0.000000;
296;24.9219;0.798900;0.010853;0.999901;-0.008945;0.799192;0.764090;-0.002523;0.645105;1.818353;0.645018;-0.013837;-0.764042;0.320761;0.010929;0.999900;-0.008981;0.799184;0.763140;-0.002536;0.646228;1.817830;0.646140;-0.013917;-0.763092;0.320343;-0.009857;-0.000000;-0.000000;0.000631;0.000000;-0.000000;0.000003;0.022315;-0.000000;0.000715;-0.007749;-0.000000;
297;24.9818;0.800055;0.010920;0.999900;-0.008994;0.799181;0.763292;-0.002525;0.646049;1.817894;0.645962;-0.013920;-0.763243;0.320368;0.010941;0.999900;-0.008976;0.799178;0.762256;-0.002530;0.647271;1.817380;0.647183;-0.013924;-0.762207;0.319962;-0.009819;-0.000000;-0.000000;0.000628;0.000000;0.000000;0.000155;0.022797;-0.000000;0.002534;0.008025;-0.000000;
298;25.0418;0.798413;0.010934;0.999901;-0.008882;0.799174;0.762304;-0.002587;0.647214;1.817434;0.647126;-0.013848;-0.762257;0.320012;0.010954;0.999900;-0.008955;0.799172;0.761352;-0.002534;0.648334;1.816933;0.648246;-0.013920;-0.761303;0.319583;-0.009782;-0.000000;-0.000000;0.000624;-0.000000;0.000000;-0.000085;0.023258;-0.000000;-0.003998;0.007693;0.000000;
299;25.1146;0.797696;0.010890;0.999902;-0.008805;0.799191;0.761353;-0.002582;0.648333;1.816985;0.648247;-0.013764;-0.761306;0.319640;0.010965;0.999900;-0.008962;0.799165;0.760524;-0.002520;0.649305;1.816488;0.649218;-0.013935;-0.760475;0.319204;-0.009744;-0.000000;-0.000000;0.000621;0.000000;0.000000;0.000338;0.021275;-0.000000;0.007050;-0.033048;-0.000000;
300;25.1658;0.797465;0.010937;0.999900;-0.008997;0.799197;0.760663;-0.002479;0.649142;1.816569;0.649055;-0.013944;-0.760614;0.319262;0.010975;0.999899;-0.009025;0.799159;0.759777;-0.002471;0.650180;1.816045;0.650092;-0.013993;-0.759727;0.318825;-0.009707;-0.000000;-0.000000;0.000618;0.000000;0.000000;0.001272;0.019161;-0.000000;0.015565;-0.035230;-0.000000;
301;25.2312;0.796242;0.010939;0.999900;-0.008966;0.799186;0.759823;-0.002483;0.650125;1.816119;0.650038;-0.013924;-0.759774;0.318886;0.010986;0.999899;-0.009072;0.799152;0.759008;-0.002432;0.651077;1.815604;0.650989;-0.014038;-0.758957;0.318448;-0.009670;-0.000000;-0.000000;0.000615;0.000000;0.000000;0.000986;0.019699;-0.000000;-0.004767;0.008958;0.000000;
302;25.2968;0.791903;0.010988;0.999898;-0.009084;0.799152;0.759128;-0.002428;0.650937;1.815677;0.650848;-0.014048;-0.759078;0.318497;0.010996;0.999898;-0.009132;0.799146;0.758270;-0.002385;0.651936;1.815165;0.651847;-0.014094;-0.758219;0.318072;-0.009634;-0.000000;-0.000000;0.000612;-0.000000;-0.000000;0.001223;0.018857;-0.000000;0.003949;-0.014032;-0.000000;
303;25.3499;0.800256;0.010971;0.999898;-0.009174;0.799130;0.758440;-0.002342;0.651739;1.815231;0.651651;-0.014108;-0.758388;0.318095;0.011007;0.999897;-0.009212;0.799140;0.757531;-0.002324;0.652795;1.814729;0.652706;-0.014164;-0.757479;0.317697;-0.009597;-0.000000;-0.000000;0.000609;0.000000;0.000000;0.001536;0.018891;-0.000000;0.005223;0.000569;-0.000000;
304;25.4098;0.791883;0.011059;0.999896;-0.009308;0.799134;0.757694;-0.002305;0.652606;1.814776;0.652517;-0.014269;-0.757640;0.317712;0.011018;0.999896;-0.009263;0.799133;0.756758;-0.002283;0.653692;1.814294;0.653603;-0.014212;-0.756704;0.317322;-0.009561;-0.000000;-0.000000;0.000606;0.000000;0.000000;0.001062;0.019733;-0.000000;-0.007905;0.014029;0.000000;
305;25.4698;0.789816;0.011032;0.999896;-0.009335;0.799134;0.756911;-0.002249;0.653514;1.814361;0.653425;-0.014275;-0.756857;0.317337;0.011029;0.999896;-0.009293;0.799127;0.755950;-0.002254;0.654625;1.813862;0.654536;-0.014245;-0.755896;0.316949;-0.009525;-0.000000;-0.000000;0.000604;-0.000000;0.000000;0.000735;0.020573;-0.000000;-0.005453;0.014003;0.000000;
306;25.5475;0.789793;0.010984;0.999897;-0.009263;0.799120;0.756034;-0.002242;0.654529;1.813931;0.654440;-0.014193;-0.755980;0.317022;0.011041;0.999895;-0.009336;0.799121;0.755147;-0.002218;0.655551;1.813431;0.655462;-0.014287;-0.755093;0.316576;-0.009488;-0.000000;-0.000000;0.000601;0.000000;0.000000;0.000929;0.020423;-0.000000;0.003238;-0.002494;-0.000000;
307;25.5999;0.787349;0.010983;0.999896;-0.009331;0.799117;0.755308;-0.002181;0.655367;1.813507;0.655278;-0.014245;-0.755253;0.316662;0.011052;0.999895;-0.009360;0.799115;0.754348;-0.002193;0.656471;1.813003;0.656382;-0.014316;-0.754293;0.316204;-0.009453;-0.000000;-0.000000;0.000598;-0.000000;0.000000;0.000624;0.020316;-0.000000;-0.005080;-0.001785;0.000000;
308;25.6633;0.786964;0.011073;0.999895;-0.009346;0.799105;0.754441;-0.002220;0.656364;1.813057;0.656274;-0.014319;-0.754387;0.316234;0.011063;0.999895;-0.009408;0.799108;0.753557;-0.002153;0.657379;1.812577;0.657289;-0.014362;-0.753502;0.315833;-0.009417;-0.000000;-0.000000;0.000595;0.000000;0.000000;0.001022;0.020053;-0.000000;0.006625;-0.004388;-0.000000;
309;25.7198;0.786446;0.011086;0.999894;-0.009417;0.799103;0.753653;-0.002165;0.657268;1.812642;0.657178;-0.014384;-0.753598;0.315901;0.011075;0.999894;-0.009433;0.799102;0.752735;-0.002127;0.658320;1.812153;0.658231;-0.014391;-0.752679;0.315463;-0.009381;-0.000000;-0.000000;0.000592;-0.000000;0.000000;0.000648;0.020836;-0.000000;-0.006227;0.013045;0.000000;
310;25.7798;0.788075;0.011102;0.999893;-0.009523;0.799101;0.752911;-0.002092;0.658119;1.812218;0.658029;-0.014476;-0.752854;0.315493;0.011086;0.999893;-0.009501;0.799096;0.751953;-0.002073;0.659213;1.811731;0.659123;-0.014453;-0.751896;0.315094;-0.009346;-0.000000;-0.000000;0.000589;-0.000000;-0.000000;0.001364;0.019781;-0.000000;0.011929;-0.017581;-0.000000;
311;25.84;0.783338;0.011127;0.999892;-0.009550;0.799106;0.752086;-0.002074;0.659061;1.811791;0.658971;-0.014515;-0.752029;0.315118;0.011098;0.999893;-0.009538;0.799090;0.751151;-0.002040;0.660127;1.811310;0.660037;-0.014490;-0.751093;0.314726;-0.009311;-0.000000;-0.000000;0.000586;0.000000;0.000000;0.000829;0.020260;-0.000000;-0.008908;0.007987;0.000000;
312;25.9032;0.784051;0.011097;0.999892;-0.009600;0.799110;0.751298;-0.002002;0.659961;1.811364;0.659870;-0.014536;-0.751239;0.314750;0.011109;0.999892;-0.009580;0.799083;0.750350;-0.002003;0.661038;1.810892;0.660947;-0.014532;-0.750291;0.314359;-0.009276;-0.000000;-0.000000;0.000583;0.000000;0.000000;0.000930;0.020214;-0.000000;0.001683;-0.000763;-0.000000;
313;25.9795;0.789996;0.011021;0.999894;-0.009559;0.799098;0.750491;-0.001954;0.660877;1.810952;0.660788;-0.014457;-0.750433;0.314391;0.011121;0.999891;-0.009675;0.799077;0.749581;-0.001932;0.661909;1.810476;0.661819;-0.014613;-0.749522;0.313992;-0.009241;-0.000000;-0.000000;0.000581;0.000000;0.000000;0.001793;0.019363;-0.000000;0.014370;-0.014189;-0.000000;
314;26.0338;0.789806;0.011088;0.999892;-0.009619;0.799103;0.749656;-0.001946;0.661825;1.810544;0.661735;-0.014549;-0.749596;0.314029;0.011132;0.999890;-0.009756;0.799071;0.748798;-0.001870;0.662795;1.810062;0.662704;-0.014683;-0.748737;0.313627;-0.009206;-0.000000;-0.000000;0.000578;0.000000;0.000000;0.001570;0.019704;-0.000000;-0.003706;0.005678;0.000000;
315;26.0952;0.781920;0.011107;0.999891;-0.009736;0.799083;0.748890;-0.001866;0.662691;1.810144;0.662601;-0.014652;-0.748829;0.313680;0.011143;0.999890;-0.009830;0.799065;0.748045;-0.001812;0.663646;1.809650;0.663555;-0.014749;-0.747983;0.313262;-0.009172;-0.000000;-0.000000;0.000575;0.000000;0.000000;0.001457;0.018935;-0.000000;-0.001885;-0.012805;0.000000;
316;26.1539;0.781437;0.011118;0.999890;-0.009773;0.799045;0.748124;-0.001833;0.663557;1.809712;0.663466;-0.014689;-0.748062;0.313319;0.011154;0.999889;-0.009886;0.799059;0.747321;-0.001767;0.664461;1.809240;0.664370;-0.014799;-0.747257;0.312898;-0.009138;-0.000000;-0.000000;0.000572;0.000000;-0.000000;0.001130;0.018176;-0.000000;-0.005455;-0.012650;0.000000;
317;26.2192;0.781759;0.011173;0.999889;-0.009907;0.799045;0.747451;-0.001770;0.664315;1.809286;0.664223;-0.014827;-0.747387;0.312967;0.011165;0.999888;-0.009940;0.799053;0.746603;-0.001723;0.665268;1.808832;0.665177;-0.014849;-0.746538;0.312535;-0.009103;-0.000000;-0.000000;0.000570;0.000000;0.000000;0.001102;0.018003;-0.000000;-0.000457;-0.002890;0.000000;
318;26.2739;0.776148;0.011164;0.999888;-0.009947;0.799050;0.746721;-0.001720;0.665135;1.808887;0.665044;-0.014853;-0.746657;0.312595;0.011176;0.999888;-0.009978;0.799047;0.745845;-0.001690;0.666117;1.808426;0.666025;-0.014886;-0.745780;0.312173;-0.009069;-0.000000;-0.000000;0.000567;0.000000;0.000000;0.000837;0.018960;-0.000000;-0.004425;0.015944;0.000000;
319;26.3352;0.776407;0.011186;0.999888;-0.009987;0.799029;0.745957;-0.001693;0.665992;1.808487;0.665900;-0.014899;-0.745892;0.312190;0.011187;0.999887;-0.010013;0.799041;0.745092;-0.001658;0.666959;1.808021;0.666867;-0.014922;-0.745027;0.311812;-0.009035;-0.000000;-0.000000;0.000564;-0.000000;0.000000;0.000798;0.018824;-0.000000;-0.000655;-0.002255;0.000000;
320;26.394;0.778223;0.011199;0.999887;-0.010051;0.799046;0.745245;-0.001645;0.666789;1.808075;0.666697;-0.014958;-0.745179;0.311817;0.011199;0.999887;-0.010055;0.799035;0.744336;-0.001621;0.667803;1.807619;0.667711;-0.014963;-0.744270;0.311452;-0.009002;-0.000000;-0.000000;0.000562;0.000000;0.000000;0.000911;0.018884;-0.000000;0.001883;0.000997;-0.000000;
321;26.4538;0.776537;0.011214;0.999887;-0.010025;0.799041;0.744425;-0.001655;0.667704;1.807679;0.667612;-0.014951;-0.744359;0.311483;0.011210;0.999887;-0.010061;0.799029;0.743553;-0.001608;0.668675;1.807218;0.668583;-0.014977;-0.743487;0.311093;-0.008968;-0.000000;-0.000000;0.000559;-0.000000;0.000000;0.000326;0.019532;-0.000000;-0.009749;0.010800;0.000000;
322;26.5137;0.776537;0.011191;0.999887;-0.010018;0.799038;0.743608;-0.001624;0.668613;1.807263;0.668522;-0.014932;-0.743543;0.311116;0.011222;0.999886;-0.010067;0.799023;0.742769;-0.001595;0.669546;1.806820;0.669454;-0.014992;-0.742703;0.310734;-0.008935;-0.000000;-0.000000;0.000556;0.000000;0.000000;0.000326;0.019532;-0.000000;0.000000;-0.000000;0.000000;
323;26.5832;0.772966;0.011236;0.999886;-0.010044;0.799031;0.742855;-0.001623;0.669450;1.806848;0.669358;-0.014983;-0.742789;0.310795;0.011234;0.999886;-0.010084;0.799017;0.741983;-0.001575;0.670417;1.806423;0.670324;-0.015013;-0.741916;0.310377;-0.008902;-0.000000;-0.000000;0.000554;0.000000;0.000000;0.000490;0.019548;-0.000000;0.002747;0.000269;-0.000000;
324;26.6358;0.774287;0.011216;0.999887;-0.010058;0.799019;0.742055;-0.001581;0.670337;1.806483;0.670245;-0.014982;-0.741989;0.310485;0.011246;0.999886;-0.010085;0.799011;0.741174;-0.001566;0.671311;1.806028;0.671219;-0.015024;-0.741107;0.310020;-0.008869;-0.000000;-0.000000;0.000551;0.000000;0.000000;0.000239;0.020102;-0.000000;-0.004196;0.009233;0.000000;
325;26.7032;0.775042;0.011251;0.999885;-0.010160;0.799024;0.741343;-0.001522;0.671125;1.806094;0.671032;-0.015083;-0.741275;0.310071;0.011258;0.999886;-0.010098;0.799005;0.740373;-0.001548;0.672194;1.805635;0.672102;-0.015044;-0.740306;0.309664;-0.008836;-0.000000;-0.000000;0.000548;0.000000;0.000000;0.000442;0.019865;-0.000000;0.003395;-0.003955;-0.000000;
326;26.7558;0.773561;0.011250;0.999886;-0.010078;0.799011;0.740495;-0.001557;0.672060;1.805671;0.671968;-0.015023;-0.740428;0.309709;0.011270;0.999885;-0.010123;0.798999;0.739605;-0.001522;0.673040;1.805244;0.672947;-0.015072;-0.739537;0.309309;-0.008803;-0.000000;-0.000000;0.000546;-0.000000;-0.000000;0.000642;0.019043;-0.000000;0.003335;-0.013696;-0.000000;
327;26.8193;0.772106;0.011287;0.999886;-0.010068;0.798979;0.739673;-0.001573;0.672965;1.805275;0.672872;-0.015042;-0.739606;0.309317;0.011282;0.999885;-0.010125;0.798993;0.738814;-0.001512;0.673908;1.804855;0.673815;-0.015083;-0.738746;0.308955;-0.008770;-0.000000;-0.000000;0.000543;0.000000;0.000000;0.000250;0.019571;-0.000000;-0.006538;0.008791;0.000000;
328;26.8832;0.772278;0.011289;0.999884;-0.010187;0.798978;0.738986;-0.001479;0.673720;1.804906;0.673627;-0.015134;-0.738917;0.308968;0.011293;0.999885;-0.010167;0.798987;0.738056;-0.001475;0.674738;1.804468;0.674645;-0.015124;-0.737987;0.308602;-0.008738;-0.000000;-0.000000;0.000541;-0.000000;0.000000;0.000908;0.018745;-0.000000;0.010967;-0.013754;-0.000000;
329;26.9359;0.771971;0.011297;0.999884;-0.010167;0.798966;0.738140;-0.001480;0.674646;1.804531;0.674553;-0.015127;-0.738071;0.308619;0.011305;0.999884;-0.010193;0.798981;0.737286;-0.001448;0.675580;1.804082;0.675486;-0.015153;-0.737217;0.308250;-0.008706;-0.000000;-0.000000;0.000538;0.000000;0.000000;0.000658;0.019006;-0.000000;-0.004171;0.004352;0.000000;
330;26.9957;0.771971;0.011312;0.999884;-0.010200;0.798941;0.737380;-0.001452;0.675476;1.804151;0.675383;-0.015162;-0.737311;0.308295;0.011316;0.999884;-0.010220;0.798975;0.736515;-0.001422;0.676420;1.803698;0.676327;-0.015182;-0.736445;0.307898;-0.008674;-0.000000;-0.000000;0.000535;0.000000;0.000000;0.000658;0.019006;-0.000000;0.000000;0.000000;0.000000;
331;27.0718;0.767841;0.011237;0.999885;-0.010223;0.798955;0.736647;-0.001364;0.676276;1.803796;0.676184;-0.015130;-0.736577;0.307997;0.011326;0.999883;-0.010282;0.798969;0.735842;-0.001372;0.677152;1.803317;0.677058;-0.015235;-0.735772;0.307547;-0.008642;-0.000000;-0.000000;0.000533;-0.000000;0.000000;0.001214;0.016562;-0.000000;0.009274;-0.040744;-0.000000;
332;27.1392;0.772496;0.011323;0.999883;-0.010275;0.798981;0.735950;-0.001377;0.677034;1.803380;0.676941;-0.015228;-0.735880;0.307569;0.011336;0.999882;-0.010374;0.798963;0.735196;-0.001303;0.677853;1.802936;0.677760;-0.015311;-0.735124;0.307198;-0.008610;-0.000000;-0.000000;0.000530;0.000000;0.000000;0.001712;0.015893;-0.000000;0.008285;-0.011150;-0.000000;
333;27.1918;0.764983;0.011360;0.999882;-0.010335;0.798987;0.735263;-0.001348;0.677781;1.802959;0.677687;-0.015298;-0.735192;0.307256;0.011346;0.999881;-0.010445;0.798958;0.734536;-0.001247;0.678569;1.802558;0.678475;-0.015371;-0.734463;0.306849;-0.008578;-0.000000;-0.000000;0.000528;0.000000;0.000000;0.001368;0.016226;-0.000000;-0.005718;0.005550;0.000000;
334;27.2592;0.772459;0.011328;0.999881;-0.010437;0.798977;0.734650;-0.001242;0.678446;1.802593;0.678352;-0.015353;-0.734576;0.306947;0.011357;0.999880;-0.010564;0.798952;0.733861;-0.001158;0.679298;1.802181;0.679204;-0.015468;-0.733786;0.306501;-0.008547;-0.000000;-0.000000;0.000526;0.000000;0.000000;0.002185;0.016564;-0.000000;0.013604;0.005628;-0.000000;
335;27.3299;0.768621;0.011308;0.999880;-0.010603;0.798962;0.734081;-0.001100;0.679061;1.802248;0.678968;-0.015462;-0.734005;0.306549;0.011367;0.999878;-0.010691;0.798946;0.733205;-0.001065;0.680007;1.801806;0.679913;-0.015568;-0.733127;0.306154;-0.008515;-0.000000;-0.000000;0.000523;-0.000000;0.000000;0.002294;0.016105;-0.000000;0.001827;-0.007647;0.000000;
336;27.3899;0.762026;0.011412;0.999878;-0.010703;0.798961;0.733322;-0.001092;0.679881;1.801860;0.679786;-0.015607;-0.733244;0.306144;0.011378;0.999877;-0.010794;0.798940;0.732518;-0.000987;0.680747;1.801433;0.680652;-0.015652;-0.732439;0.305808;-0.008484;-0.000000;-0.000000;0.000521;-0.000000;0.000000;0.001909;0.016811;-0.000000;-0.006425;0.011768;0.000000;
337;27.4599;0.762873;0.011362;0.999877;-0.010833;0.798949;0.732683;-0.000952;0.680570;1.801504;0.680476;-0.015670;-0.732603;0.305850;0.011389;0.999876;-0.010879;0.798934;0.731812;-0.000920;0.681505;1.801062;0.681411;-0.015724;-0.731732;0.305463;-0.008453;-0.000000;-0.000000;0.000518;0.000000;0.000000;0.001620;0.017270;-0.000000;-0.004819;0.007656;0.000000;
338;27.5199;0.762873;0.011429;0.999876;-0.010866;0.798933;0.731883;-0.000960;0.681430;1.801129;0.681335;-0.015741;-0.731803;0.305512;0.011401;0.999875;-0.010965;0.798929;0.731106;-0.000854;0.682263;1.800692;0.682169;-0.015795;-0.731024;0.305118;-0.008422;-0.000000;-0.000000;0.000516;-0.000000;-0.000000;0.001620;0.017270;-0.000000;0.000000;-0.000000;0.000000;
