message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
73;4.38467;0.000000;0.804158;2.168492;0.103521;2.248981;2.177801;0.014874;
74;4.44328;0.000000;0.804209;2.168829;0.102985;2.248972;2.177810;0.014874;
75;4.50316;0.000000;0.804239;2.169146;0.102558;2.248961;2.177821;0.014874;
76;4.568;0.000000;0.804274;2.169437;0.102017;2.248947;2.177835;0.014874;
77;4.62318;0.000000;0.804334;2.169722;0.101541;2.248932;2.177850;0.014874;
78;4.68319;0.000000;0.804388;2.169988;0.101083;2.248951;2.177831;0.014875;
79;4.74314;0.000000;0.804429;2.170228;0.100613;2.248978;2.177803;0.014875;
80;4.80311;0.000000;0.804495;2.170478;0.100179;2.248971;2.177810;0.014875;
81;4.86305;0.000000;0.804549;2.170730;0.099712;2.248972;2.177799;0.014840;
82;4.92308;0.000000;0.804572;2.170986;0.099273;2.248918;2.177854;0.014840;
83;4.98308;0.000000;0.804624;2.171218;0.098869;2.248909;2.177863;0.014840;
84;5.04308;0.000000;0.804685;2.171432;0.098453;2.248922;2.177850;0.014840;
85;5.1031;0.000000;0.804695;2.171625;0.098027;2.248932;2.177839;0.014840;
86;5.16313;0.000000;0.804707;2.171801;0.097673;2.248941;2.177831;0.014841;
87;5.22314;0.000000;0.804761;2.171980;0.097287;2.248961;2.177810;0.014841;
88;5.28314;0.000000;0.804812;2.172159;0.096853;2.248969;2.177801;0.014841;
89;5.35134;0.000000;0.804830;2.172336;0.096522;2.248966;2.177804;0.014841;
90;5.40317;0.000000;0.804848;2.172512;0.096192;2.248939;2.177832;0.014841;
91;5.46318;0.000000;0.804858;2.172653;0.095814;2.248931;2.177840;0.014841;
92;5.52317;0.000000;0.804887;2.172813;0.095465;2.248914;2.177858;0.014841;
93;5.5837;0.000000;0.804905;2.172963;0.095158;2.248896;2.177876;0.014841;
94;5.64317;0.000000;0.804919;2.173087;0.094840;2.248934;2.177837;0.014842;
95;5.70316;0.000000;0.804927;2.173196;0.094514;2.248930;2.177830;0.014806;
96;5.76803;0.000000;0.804937;2.173319;0.094202;2.248932;2.177828;0.014806;
97;5.82316;0.000000;0.804963;2.173435;0.093907;2.248922;2.177839;0.014806;
98;5.88317;0.000000;0.805000;2.173551;0.093612;2.248947;2.177813;0.014807;
99;5.95148;0.000000;0.805032;2.173641;0.093287;2.248957;2.177802;0.014807;
100;6.01206;0.000000;0.805032;2.173737;0.092975;2.248956;2.177803;0.014807;
101;6.06716;0.000000;0.805027;2.173833;0.092730;2.248956;2.177804;0.014807;
102;6.14399;0.000000;0.805039;2.173948;0.092400;2.248957;2.177802;0.014807;
103;6.19515;0.967352;0.805060;2.173975;0.092351;2.248960;2.177799;0.014807;
104;6.25516;0.967352;0.805096;2.173491;0.092346;2.249330;2.177442;0.014830;
105;6.31516;0.970793;0.805211;2.171944;0.092352;2.249545;2.177255;0.014886;
106;6.38404;0.961623;0.805322;2.170170;0.092347;2.250071;2.177597;0.015726;
107;6.43513;0.961623;0.805268;2.168862;0.092335;2.250960;2.178810;0.017776;
108;6.49514;0.952799;0.805115;2.167420;0.092330;2.251799;2.179705;0.019758;
109;6.55515;0.965329;0.804988;2.165998;0.092347;2.252664;2.180629;0.021912;
110;6.61505;0.958296;0.804881;2.164594;0.092348;2.253913;2.182030;0.024864;
111;6.67507;0.965463;0.804760;2.163225;0.092350;2.255544;2.183801;0.028608;
112;6.73503;0.962907;0.804685;2.161784;0.092338;-2.256352;-2.184723;-0.032717;
113;6.79503;0.962808;0.804617;2.160429;0.092315;-2.253765;-2.182421;-0.037932;
114;6.85505;0.965751;0.804576;2.159111;0.092264;-2.250965;-2.179894;-0.043671;
115;6.91514;0.963782;0.804523;2.157758;0.092292;-2.248188;-2.177246;-0.049638;
116;6.97518;0.968653;0.804495;2.156353;0.092306;-2.245345;-2.174640;-0.055471;
117;7.03507;0.969202;0.804457;2.154908;0.092211;-2.242435;-2.171853;-0.061533;
118;7.09506;0.969202;0.804397;2.153547;0.092109;-2.239376;-2.168772;-0.068022;
119;7.15517;0.971122;0.804361;2.152207;0.092029;-2.236265;-2.165821;-0.074459;
120;7.21509;0.971122;0.804317;2.150960;0.091991;-2.232702;-2.162831;-0.081494;
121;7.27504;0.971122;0.804254;2.149537;0.091906;-2.229415;-2.159621;-0.088371;
122;7.33517;0.971651;0.804214;2.148245;0.091832;-2.225836;-2.156304;-0.095474;
