message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
322;19.5019;0.000000;0.779374;2.078602;0.456726;-0.485835;2.988082;-0.042191
323;19.562;0.000000;0.779384;2.078644;0.456721;-0.481192;2.989104;-0.040690
324;19.622;0.000000;0.779396;2.078687;0.456670;-0.476591;2.990246;-0.039881
325;19.686;0.000000;0.779408;2.078720;0.456611;-0.471962;2.991341;-0.038581
326;19.746;0.000000;0.779422;2.078763;0.456534;-0.467449;2.992536;-0.037475
327;19.806;0.000000;0.779437;2.078805;0.456457;-0.462911;2.993835;-0.036750
328;19.866;0.000000;0.779449;2.078847;0.456427;-0.458474;2.994922;-0.035455
329;19.926;0.000000;0.779459;2.078864;0.456410;-0.453973;2.995963;-0.034051
330;19.986;0.000000;0.779474;2.078889;0.456330;-0.449549;2.997281;-0.033360
331;20.062;0.000000;0.779489;2.078948;0.456256;-0.445114;2.998466;-0.032415
332;20.122;0.000000;0.779502;2.078991;0.456196;-0.440849;2.999586;-0.031275
333;20.182;0.000000;0.779518;2.079024;0.456119;-0.436509;3.000911;-0.030459
334;20.242;0.000000;0.779532;2.079067;0.456062;-0.432121;3.002113;-0.029549
335;20.31;0.000000;0.779546;2.079109;0.455997;-0.427822;3.003287;-0.028428
336;20.3699;0.000000;0.779560;2.079151;0.455944;-0.423627;3.004465;-0.027530
337;20.4299;0.000000;0.779575;2.079176;0.455859;-0.419376;3.005719;-0.026615
338;20.49;0.000000;0.779590;2.079210;0.455775;-0.415113;3.006897;-0.025373
339;20.5499;0.000000;0.779601;2.079252;0.455692;-0.410936;3.008116;-0.024437
340;20.6099;0.000000;0.779612;2.079286;0.455609;-0.406782;3.009346;-0.023690
341;20.67;0.000000;0.779619;2.079320;0.455528;-0.402623;3.010568;-0.022663
342;20.73;0.000000;0.779626;2.079354;0.455439;-0.398526;3.011826;-0.021757
343;20.79;0.000000;0.779621;2.079388;0.455349;-0.394402;3.013075;-0.021011
344;20.8499;0.000000;0.779566;2.079416;0.455262;-0.390294;3.014325;-0.020237
345;20.9099;0.000000;0.779515;2.079443;0.455174;-0.386294;3.015576;-0.019277
346;20.9699;0.000000;0.779481;2.079470;0.455087;-0.382372;3.016815;-0.018356
347;21.0299;0.000000;0.779439;2.079488;0.454999;-0.378412;3.018064;-0.017528
348;21.0899;0.000000;0.779396;2.079507;0.454927;-0.374452;3.019318;-0.016670
349;21.15;0.000000;0.779370;2.079524;0.454826;-0.370506;3.020596;-0.015872
350;21.2099;0.000000;0.779364;2.079533;0.454721;-0.366538;3.021836;-0.015085
351;21.27;0.000000;0.779359;2.079542;0.454611;-0.362625;3.023150;-0.014284
352;21.33;0.000000;0.779353;2.079542;0.454534;-0.358698;3.024404;-0.013658
353;21.39;0.000000;0.779346;2.079551;0.454467;-0.354838;3.025675;-0.012967
354;21.45;0.000000;0.779345;2.079559;0.454346;-0.350995;3.026937;-0.011838
355;21.51;0.000000;0.779340;2.079559;0.454217;-0.347162;3.028293;-0.011387
356;21.57;0.000000;0.779334;2.079559;0.454116;-0.343360;3.029578;-0.010796
357;21.6299;0.000000;0.779328;2.079568;0.454024;-0.339598;3.030842;-0.009928
358;21.6899;0.000000;0.779317;2.079568;0.453963;-0.335771;3.032097;-0.009347
359;21.7559;0.000000;0.779306;2.079569;0.453876;-0.331992;3.033312;-0.008305
360;21.816;0.000000;0.779305;2.079569;0.453750;-0.328401;3.034662;-0.007777
361;21.8759;0.000000;0.779303;2.079569;0.453652;-0.324759;3.035944;-0.007044
362;21.9359;0.000000;0.779301;2.079569;0.453533;-0.321078;3.037253;-0.006464
363;22.0019;0.000000;0.779297;2.079569;0.453450;-0.317427;3.038432;-0.005631
364;22.0619;0.000000;0.779297;2.079569;0.453300;-0.313848;3.039868;-0.005158
365;22.1219;0.000000;0.779299;2.079569;0.453176;-0.310236;3.041201;-0.004803
366;22.1819;0.000000;0.779297;2.079569;0.453123;-0.306649;3.042270;-0.003621
367;22.2419;0.000000;0.779300;2.079569;0.452999;-0.303066;3.043634;-0.003328
368;22.302;0.000000;0.779303;2.079560;0.452835;-0.299510;3.045020;-0.002783
369;22.3619;0.000000;0.779295;2.079560;0.452719;-0.295978;3.046217;-0.001993
370;22.422;0.000000;0.779287;2.079552;0.452596;-0.292476;3.047383;-0.001213
371;22.482;0.000000;0.779287;2.079552;0.452413;-0.289044;3.048939;-0.001054
372;22.542;0.000000;0.779286;2.079535;0.452323;-0.285569;3.050083;-0.000285
373;22.602;0.000000;0.779285;2.079517;0.452209;-0.282128;3.051243;0.000517
374;22.662;0.000000;0.779288;2.079500;0.452040;-0.278732;3.052760;0.000498
375;22.722;0.000000;0.779290;2.079466;0.451948;-0.275285;3.053938;0.001138
376;22.782;0.000000;0.779291;2.079432;0.451869;-0.271844;3.055091;0.002056
377;22.842;0.000000;0.779293;2.079389;0.451716;-0.268429;3.056637;0.002000
378;22.902;0.000000;0.779295;2.079363;0.451589;-0.265047;3.057777;0.002912
379;22.962;0.000000;0.779299;2.079337;0.451432;-0.261691;3.059027;0.003460
380;23.022;0.000000;0.779305;2.079311;0.451248;-0.258378;3.060577;0.003237
381;23.082;0.000000;0.779310;2.079277;0.451160;-0.255070;3.061724;0.004014
382;23.1419;0.000000;0.779319;2.079259;0.450997;-0.251768;3.063088;0.004164
383;23.2019;0.000000;0.779326;2.079242;0.450841;-0.248508;3.064295;0.004979
384;23.2619;0.000000;0.779337;2.079216;0.450685;-0.245253;3.065527;0.005415
385;23.3219;0.000000;0.779348;2.079190;0.450530;-0.241986;3.066768;0.006041
386;23.3819;0.000000;0.779359;2.079164;0.450383;-0.238739;3.068133;0.006083
387;23.4419;0.000000;0.779365;2.079146;0.450259;-0.235543;3.069378;0.006482
388;23.502;0.000000;0.779376;2.079129;0.450099;-0.232330;3.070643;0.006913
389;23.5619;0.000000;0.779387;2.079111;0.449923;-0.229149;3.071930;0.007314
390;23.6219;0.000000;0.779397;2.079094;0.449776;-0.226010;3.073194;0.007580
391;23.682;0.000000;0.779406;2.079077;0.449659;-0.222889;3.074404;0.008025
392;23.7419;0.000000;0.779416;2.079050;0.449477;-0.219751;3.075678;0.008415
393;23.8019;0.000000;0.779427;2.079033;0.449296;-0.216640;3.076915;0.008732
394;23.8619;0.000000;0.779437;2.079007;0.449097;-0.213530;3.078215;0.008993
395;23.922;0.000000;0.779447;2.078989;0.448920;-0.210410;3.079471;0.009117
396;23.982;0.000000;0.779456;2.078972;0.448734;-0.207362;3.080713;0.009522
397;24.0419;0.000000;0.779466;2.078954;0.448556;-0.204326;3.081943;0.009858
398;24.1019;0.000000;0.779475;2.078937;0.448387;-0.201285;3.083166;0.010064
399;24.1619;0.000000;0.779483;2.078920;0.448220;-0.198273;3.084377;0.010202
400;24.2219;0.000000;0.779496;2.078902;0.448042;-0.195304;3.085616;0.010753
401;24.282;0.000000;0.779505;2.078884;0.447874;-0.192359;3.086915;0.010898
402;24.342;0.000000;0.779512;2.078859;0.447752;-0.189376;3.088101;0.011054
403;24.402;0.000000;0.779519;2.078841;0.447623;-0.186423;3.089278;0.011271
404;24.4619;0.000000;0.779531;2.078832;0.447442;-0.183487;3.090543;0.011403
405;24.5339;0.000000;0.779543;2.078823;0.447257;-0.180564;3.091719;0.011710
406;24.5939;0.000000;0.779560;2.078814;0.447062;-0.177758;3.092914;0.011952
407;24.654;0.000000;0.779572;2.078805;0.446861;-0.174898;3.094143;0.012070
408;24.714;0.000000;0.779588;2.078787;0.446668;-0.172035;3.095333;0.012147
409;24.7739;0.000000;0.779636;2.078760;0.446467;-0.169126;3.096590;0.012359
410;24.834;0.000000;0.779700;2.078732;0.446280;-0.166229;3.097739;0.012648
411;24.8939;0.000000;0.779752;2.078713;0.446093;-0.163391;3.098932;0.012527
412;24.9539;0.000000;0.779788;2.078703;0.445898;-0.160604;3.100114;0.012688
413;25.014;0.000000;0.779815;2.078702;0.445712;-0.157832;3.101234;0.013030
414;25.074;0.000000;0.779850;2.078693;0.445522;-0.155039;3.102426;0.012932
415;25.1339;0.000000;0.779890;2.078691;0.445329;-0.152279;3.103586;0.013115
416;25.194;0.000000;0.779925;2.078690;0.445139;-0.149484;3.104728;0.013389
417;25.254;0.000000;0.779956;2.078689;0.444948;-0.146733;3.105884;0.013311
418;25.314;0.000000;0.779978;2.078688;0.444759;-0.143985;3.107005;0.013609
419;25.374;0.000000;0.780000;2.078687;0.444564;-0.141280;3.108191;0.013305
420;25.434;0.000000;0.780022;2.078687;0.444375;-0.138510;3.109313;0.013503
421;25.494;0.000000;0.780044;2.078686;0.444185;-0.135771;3.110410;0.013631
422;25.554;0.000000;0.780074;2.078685;0.443995;-0.133011;3.111556;0.013507
423;25.614;0.000000;0.780095;2.078684;0.443820;-0.130216;3.112598;0.013687
424;25.674;0.000000;0.780108;2.078692;0.443634;-0.127485;3.113708;0.013650
425;25.746;0.000000;0.780121;2.078692;0.443428;-0.124686;3.114865;0.013424
426;25.806;0.000000;0.780134;2.078700;0.443241;-0.121972;3.115926;0.013759
427;25.866;0.000000;0.780147;2.078699;0.443028;-0.119203;3.117050;0.013556
428;25.926;0.000000;0.780173;2.078707;0.442769;-0.116397;3.118154;0.013476
429;25.986;0.000000;0.780209;2.078722;0.442469;-0.113623;3.119248;0.013520
430;26.046;0.000000;0.780242;2.078738;0.442246;-0.110845;3.120333;0.013209
431;26.106;0.000000;0.780259;2.078772;0.442053;-0.108097;3.121362;0.013208
432;26.166;0.000000;0.780268;2.078806;0.441852;-0.105350;3.122382;0.013589
433;26.226;0.000000;0.780276;2.078823;0.441656;-0.102551;3.123423;0.013522
434;26.286;0.000000;0.780284;2.078848;0.441446;-0.099764;3.124454;0.013323
435;26.3459;0.000000;0.780297;2.078890;0.441234;-0.097009;3.125504;0.013443
436;26.406;0.000000;0.780306;2.078924;0.441023;-0.094269;3.126529;0.013238
437;26.466;0.000000;0.780311;2.078958;0.440764;-0.091527;3.127553;0.012966
438;26.526;0.000000;0.780323;2.078983;0.440525;-0.088769;3.128558;0.012818
439;26.586;0.000000;0.780326;2.079009;0.440332;-0.085992;3.129568;0.012764
440;26.646;0.000000;0.780333;2.079034;0.440161;-0.083196;3.130530;0.012639
441;26.706;0.000000;0.780335;2.079060;0.439981;-0.080416;3.131497;0.012641
442;26.766;0.000000;0.780338;2.079085;0.439801;-0.077651;3.132467;0.012447
443;26.826;0.000000;0.780344;2.079110;0.439608;-0.074884;3.133402;0.012473
444;26.886;0.000000;0.780347;2.079127;0.439392;-0.072050;3.134437;0.012121
445;26.946;0.000000;0.780349;2.079144;0.439205;-0.069231;3.135372;0.012045
446;27.006;0.000000;0.780350;2.079161;0.439026;-0.066427;3.136286;0.012095
447;27.066;0.000000;0.780352;2.079178;0.438842;-0.063639;3.137234;0.011823
448;27.126;0.000000;0.780354;2.079204;0.438661;-0.060865;3.138166;0.011580
449;27.186;0.000000;0.780356;2.079238;0.438479;-0.058087;3.139068;0.011396
450;27.246;0.000000;0.780357;2.079255;0.438296;-0.055243;3.139970;0.011178
451;27.3059;0.000000;0.780358;2.079272;0.438112;-0.052416;3.140856;0.011051
452;27.366;0.000000;0.780359;2.079289;0.437919;0.049584;-3.140605;-0.010665
453;27.4259;0.000000;0.780360;2.079314;0.437739;0.046763;-3.139850;-0.010558
454;27.486;0.000000;0.780361;2.079331;0.437547;0.043927;-3.139055;-0.010324
455;27.546;0.000000;0.780362;2.079348;0.437385;0.041127;-3.138323;-0.010211
456;27.606;0.000000;0.780362;2.079366;0.437197;0.038328;-3.137485;-0.009910
457;27.666;0.000000;0.780362;2.079383;0.437022;0.035412;-3.136705;-0.009506
458;27.726;0.000000;0.780363;2.079400;0.436839;0.032601;-3.135951;-0.009292
459;27.786;0.000000;0.780364;2.079425;0.436644;0.029823;-3.135197;-0.009171
460;27.846;0.000000;0.780360;2.079442;0.436463;0.026982;-3.134445;-0.008663
461;27.906;0.000000;0.780360;2.079459;0.436298;0.024124;-3.133748;-0.008566
462;27.966;0.000000;0.780356;2.079485;0.436127;0.021317;-3.132986;-0.008374
463;28.0259;0.000000;0.780352;2.079502;0.435952;0.018514;-3.132232;-0.008084
464;28.086;0.000000;0.780343;2.079520;0.435784;0.015680;-3.131505;-0.007470
465;28.146;0.000000;0.780339;2.079545;0.435627;0.012878;-3.130813;-0.007428
466;28.206;0.000000;0.780313;2.079563;0.435467;0.010062;-3.130065;-0.007132
467;28.286;0.000000;0.780227;2.079591;0.435314;0.007284;-3.129355;-0.006446
468;28.346;0.000000;0.780193;2.079601;0.435172;0.004523;-3.128706;-0.006397
469;28.406;0.000000;0.780163;2.079610;0.435029;0.001730;-3.128015;-0.006252
470;28.4659;0.000000;0.780128;2.079611;0.434886;-0.001109;-3.127315;-0.005754
471;28.526;0.000000;0.780098;2.079621;0.434742;-0.003918;-3.126647;-0.005763
472;28.586;0.000000;0.780060;2.079622;0.434595;-0.006720;-3.125956;-0.005293
473;28.6459;0.000000;0.780029;2.079623;0.434462;-0.009518;-3.125296;-0.004563
474;28.7059;0.000000;0.780007;2.079624;0.434311;-0.012336;-3.124617;-0.004345
475;28.77;0.000000;0.779985;2.079624;0.434170;-0.015169;-3.123984;-0.003994
476;28.8299;0.000000;0.779967;2.079625;0.434025;-0.017951;-3.123327;-0.003867
477;28.8899;0.000000;0.779944;2.079625;0.433882;-0.020712;-3.122674;-0.003322
478;28.9499;0.000000;0.779930;2.079626;0.433755;-0.023522;-3.122043;-0.002807
479;29.0099;0.000000;0.779916;2.079626;0.433639;-0.026316;-3.121439;-0.002545
480;29.0699;0.000000;0.779897;2.079627;0.433520;-0.029110;-3.120846;-0.002344
481;29.13;0.000000;0.779875;2.079627;0.433398;-0.031933;-3.120233;-0.001791
482;29.19;0.000000;0.779852;2.079628;0.433268;-0.034691;-3.119611;-0.001557
483;29.25;0.000000;0.779825;2.079629;0.433148;-0.037496;-3.119009;-0.001193
484;29.31;0.000000;0.779811;2.079629;0.433020;-0.040280;-3.118389;-0.000540
485;29.37;0.000000;0.779792;2.079621;0.432914;-0.043068;-3.117883;-0.000298
486;29.43;0.000000;0.779774;2.079622;0.432801;-0.045820;-3.117313;0.000007
487;29.49;0.000000;0.779755;2.079614;0.432692;-0.048583;-3.116725;0.000632
488;29.55;0.000000;0.779731;2.079597;0.432582;-0.051381;-3.116162;0.000972
489;29.61;0.000000;0.779712;2.079581;0.432470;-0.054143;-3.115585;0.001312
490;29.67;0.000000;0.779688;2.079539;0.432366;-0.056965;-3.115051;0.001940
491;29.73;0.000000;0.779664;2.079488;0.432257;-0.059802;-3.114516;0.002505
492;29.79;0.000000;0.779648;2.079446;0.432147;-0.062609;-3.114005;0.002849
493;29.85;0.000000;0.779633;2.079421;0.432045;-0.065416;-3.113503;0.003355
494;29.91;0.000000;0.779625;2.079370;0.431933;-0.068252;-3.112951;0.003733
495;29.978;0.000000;0.779610;2.079336;0.431844;-0.071039;-3.112482;0.004273
496;30.038;0.000000;0.779598;2.079302;0.431753;-0.073788;-3.111998;0.005003
497;30.098;0.000000;0.779587;2.079268;0.431649;-0.076615;-3.111516;0.004941
498;30.158;0.000000;0.779581;2.079243;0.431524;-0.079419;-3.111041;0.005389
499;30.218;0.000000;0.779575;2.079217;0.431404;-0.082201;-3.110587;0.006124
500;30.278;0.000000;0.779564;2.079183;0.431329;-0.085040;-3.110181;0.006416
501;30.338;0.000000;0.779556;2.079149;0.431251;-0.087823;-3.109725;0.006898
502;30.398;0.000000;0.779550;2.079124;0.431179;-0.090588;-3.109303;0.007540
503;30.458;0.000000;0.779543;2.079098;0.431100;-0.093354;-3.108867;0.008088
504;30.518;0.000000;0.779540;2.079064;0.431016;-0.096151;-3.108441;0.008637
505;30.578;0.000000;0.779538;2.079030;0.430939;-0.098938;-3.108075;0.008900
506;30.638;0.000000;0.779531;2.078996;0.430844;-0.101739;-3.107682;0.009228
507;30.698;0.000000;0.779529;2.078962;0.430761;-0.104553;-3.107310;0.009779
508;30.758;0.000000;0.779527;2.078936;0.430678;-0.107331;-3.106913;0.010426
509;30.83;0.000000;0.779524;2.078911;0.430595;-0.110111;-3.106538;0.011043
510;30.89;0.000000;0.779523;2.078885;0.430516;-0.112791;-3.106189;0.011563
511;30.95;0.000000;0.779520;2.078842;0.430433;-0.115586;-3.105847;0.012052
512;31.01;0.000000;0.779519;2.078817;0.430341;-0.118385;-3.105514;0.012543
513;31.0699;0.000000;0.779518;2.078808;0.430263;-0.121118;-3.105195;0.013067
514;31.1299;0.000000;0.779516;2.078783;0.430191;-0.123865;-3.104873;0.013590
515;31.19;0.000000;0.779514;2.078740;0.430129;-0.126694;-3.104570;0.014082
516;31.2499;0.000000;0.779512;2.078697;0.430064;-0.129490;-3.104279;0.014541
517;31.3099;0.000000;0.779515;2.078663;0.429986;-0.132256;-3.104011;0.014969
518;31.3699;0.000000;0.779513;2.078629;0.429910;-0.135055;-3.103752;0.015398
519;31.4299;0.000000;0.779512;2.078603;0.429841;-0.137869;-3.103466;0.015892
520;31.49;0.000000;0.779510;2.078578;0.429798;-0.140636;-3.103216;0.016290
521;31.55;0.000000;0.779513;2.078543;0.429740;-0.143417;-3.102952;0.016720
522;31.61;0.000000;0.779512;2.078509;0.429676;-0.146198;-3.102685;0.017150
523;31.67;0.000000;0.779514;2.078483;0.429631;-0.148967;-3.102453;0.017485
524;31.73;0.000000;0.779522;2.078449;0.429576;-0.151767;-3.102230;0.017851
525;31.79;0.000000;0.779529;2.078414;0.429510;-0.154568;-3.102005;0.018186
526;31.85;0.000000;0.779553;2.078379;0.429431;-0.157336;-3.101779;0.018489
527;31.91;0.000000;0.779610;2.078343;0.429350;-0.160136;-3.101561;0.018856
528;31.97;0.000000;0.779667;2.078316;0.429289;-0.162914;-3.101358;0.019636
529;32.03;0.000000;0.779707;2.078289;0.429227;-0.165677;-3.101159;0.021305
530;32.09;0.000000;0.779736;2.078271;0.429207;-0.181025;-3.100361;0.022216
531;32.15;0.000000;0.779752;2.078270;0.429208;-0.200175;-3.099272;0.022719
532;32.21;0.000000;0.779760;2.078270;0.429208;-0.219271;-3.098068;0.023061
533;32.286;0.000000;0.779777;2.078269;0.429208;-0.238174;-3.096761;0.023400
534;32.3461;0.000000;0.779785;2.078269;0.429208;-0.257019;-3.095344;0.023736
535;32.406;0.000000;0.779793;2.078269;0.429208;-0.275739;-3.093824;0.024070
536;32.466;0.000000;0.779797;2.078269;0.429208;-0.294297;-3.092205;0.024400
537;32.526;0.000000;0.779802;2.078268;0.429208;-0.313065;-3.090455;0.024733
538;32.586;0.000000;0.779806;2.078268;0.429208;-0.331806;-3.088594;0.025065
539;32.646;0.000000;0.779806;2.078268;0.429208;-0.350336;-3.086640;0.025330
540;32.706;0.000000;0.779810;2.078268;0.429208;-0.368836;-3.084581;0.025656
541;32.7659;0.000000;0.779810;2.078268;0.429208;-0.387442;-3.082397;0.025984
542;32.8259;0.000000;0.779810;2.078268;0.429208;-0.405984;-3.080109;0.026309
543;32.8859;0.000000;0.779814;2.078268;0.429208;-0.424497;-3.077713;0.026634
544;32.9459;0.000000;0.779814;2.078268;0.429208;-0.442962;-3.075211;0.026957
545;33.006;0.000000;0.779814;2.078268;0.429208;-0.461397;-3.072600;0.027247
546;33.066;0.000000;0.779814;2.078268;0.429208;-0.479815;-3.069882;0.027568
547;33.126;0.000000;0.779814;2.078268;0.429208;-0.498201;-3.067057;0.027888
548;33.186;0.000000;0.779814;2.078268;0.429208;-0.516655;-3.064110;0.028208
549;33.246;0.000000;0.779814;2.078268;0.429208;-0.534974;-3.061072;0.028525
550;33.306;0.000000;0.779814;2.078268;0.429208;-0.553376;-3.057909;0.028843
551;33.366;0.000000;0.779814;2.078268;0.429208;-0.571825;-3.054621;0.029130
552;33.426;0.000000;0.779814;2.078268;0.429208;-0.590272;-3.051220;0.029415
553;33.486;0.000000;0.779814;2.078268;0.429208;-0.608500;-3.047747;0.029697
554;33.546;0.000000;0.779814;2.078268;0.429208;-0.626857;-3.044136;0.029980
555;33.606;0.000000;0.779814;2.078268;0.429214;-0.645093;-3.040433;0.030229
556;33.666;0.000000;0.779814;2.078268;0.429214;-0.663274;-3.036632;0.030508
557;33.726;0.000000;0.779814;2.078277;0.429214;-0.681385;-3.032733;0.030786
558;33.786;0.000000;0.779814;2.078277;0.429214;-0.699554;-3.028705;0.031032
559;33.846;0.000000;0.779818;2.078276;0.429215;-0.717816;-3.024547;0.031310
560;33.9059;0.000000;0.779818;2.078276;0.429215;-0.735986;-3.020294;0.031587
561;33.9659;0.000000;0.779818;2.078276;0.429215;-0.754231;-3.015914;0.031895
562;34.0259;0.000000;0.779818;2.078276;0.429215;-0.772319;-3.011453;0.032168
563;34.0859;0.000000;0.779818;2.078276;0.429215;-0.790413;-3.006880;0.032472
564;34.1459;0.000000;0.779818;2.078276;0.429215;-0.808464;-3.002204;0.032775
565;34.2059;0.000000;0.779818;2.078276;0.429215;-0.826390;-2.997447;0.033075
566;34.2659;0.000000;0.779818;2.078285;0.429215;-0.844470;-2.992534;0.033378
567;34.3259;0.000000;0.779818;2.078285;0.429221;-0.862372;-2.987555;0.033676
568;34.3859;0.000000;0.779818;2.078285;0.429221;-0.880473;-2.982405;0.033977
569;34.446;0.000000;0.779818;2.078285;0.429221;-0.898349;-2.977203;0.034273
570;34.506;0.000000;0.779818;2.078285;0.429223;-0.916261;-2.971882;0.034534
571;34.566;0.000000;0.779818;2.078285;0.429223;-0.934011;-2.966487;0.034826
572;34.6259;0.000000;0.779818;2.078285;0.429223;-0.951793;-2.960968;0.035119
573;34.6859;0.000000;0.779818;2.078285;0.429223;-0.969560;-2.955337;0.035411
574;34.7459;0.000000;0.779818;2.078285;0.429223;-0.987342;-2.949586;0.035702
575;34.8059;0.000000;0.779818;2.078285;0.429223;-1.005186;-2.943696;0.035994
576;34.8659;0.000000;0.779818;2.078285;0.429223;-1.022819;-2.937759;0.036281
577;34.9259;0.000000;0.779818;2.078285;0.429223;-1.040402;-2.931723;0.036567
578;34.9859;0.000000;0.779818;2.078285;0.429229;-1.058029;-2.925555;0.036853
579;35.0459;0.000000;0.779818;2.078285;0.429229;-1.075652;-2.919271;0.037138
580;35.1059;0.000000;0.779818;2.078285;0.429229;-1.093158;-2.912910;0.037421
581;35.1659;0.000000;0.779818;2.078285;0.429229;-1.110691;-2.906422;0.037703
582;35.2259;0.000000;0.779818;2.078285;0.429229;-1.128217;-2.899817;0.037985
583;35.2859;0.000000;0.779818;2.078285;0.429229;-1.145704;-2.893107;0.038265
584;35.3459;0.000000;0.779818;2.078285;0.429229;-1.163105;-2.886312;0.038543
585;35.4079;0.000000;0.779818;2.078285;0.429229;-1.179806;-2.879677;0.038809
586;35.468;0.000000;0.779818;2.078285;0.429229;-1.197864;-2.872378;0.039097
587;35.528;0.000000;0.779818;2.078285;0.429229;-1.214955;-2.865350;0.039368
588;35.5879;0.000000;0.779818;2.078285;0.429229;-1.232146;-2.858161;0.039639
589;35.648;0.000000;0.779818;2.078285;0.429235;-1.249341;-2.850851;0.039911
590;35.708;0.000000;0.779818;2.078285;0.429235;-1.266571;-2.843404;0.040182
591;35.768;0.000000;0.779818;2.078285;0.429235;-1.283664;-2.835895;0.040450
592;35.828;0.000000;0.779819;2.078294;0.429237;-1.300702;-2.828294;0.040680
593;35.888;0.000000;0.779819;2.078294;0.429237;-1.317629;-2.820616;0.040945
594;35.948;0.000000;0.779819;2.078294;0.429237;-1.334603;-2.812796;0.041209
595;36.008;0.000000;0.779819;2.078294;0.429237;-1.351563;-2.804860;0.041472
596;36.068;0.000000;0.779819;2.078294;0.429237;-1.368384;-2.796866;0.041732
597;36.146;0.000000;0.779819;2.078294;0.429237;-1.385142;-2.788780;0.041991
598;36.2059;0.000000;0.779818;2.078294;0.429243;-1.401915;-2.780564;0.042249
599;36.2739;0.000000;0.779818;2.078294;0.429243;-1.418699;-2.772218;0.042506
600;36.334;0.000000;0.779818;2.078294;0.429243;-1.435344;-2.763817;0.042761
601;36.394;0.000000;0.779818;2.078294;0.429243;-1.451894;-2.755341;0.043013
602;36.454;0.000000;0.779818;2.078294;0.429243;-1.468485;-2.746720;0.043266
603;36.514;0.000000;0.779818;2.078294;0.429243;-1.485099;-2.737959;0.043518
604;36.574;0.000000;0.779818;2.078294;0.429243;-1.501618;-2.729123;0.043767
605;36.634;0.000000;0.779818;2.078294;0.429243;-1.518054;-2.720204;0.044015
606;36.694;0.000000;0.779818;2.078294;0.429243;-1.534453;-2.711180;0.044262
607;36.78;0.000000;0.779818;2.078294;0.429243;-1.550503;-2.702222;0.044502
608;36.84;0.000000;0.779818;2.078294;0.429243;-1.566781;-2.693012;0.044745
609;36.9002;0.000000;0.779818;2.078294;0.429243;-1.583034;-2.683687;0.044987
610;36.96;0.000000;0.779818;2.078294;0.429243;-1.599290;-2.674231;0.045228
611;37.02;0.000000;0.779818;2.078294;0.429243;-1.615476;-2.664685;0.045468
612;37.08;0.000000;0.779818;2.078294;0.429243;-1.631562;-2.655069;0.045705
613;37.1399;0.000000;0.779818;2.078294;0.429243;-1.647563;-2.645374;0.045940
614;37.2;0.000000;0.779818;2.078294;0.429243;-1.663506;-2.635583;0.046173
615;37.26;0.000000;0.779818;2.078294;0.429243;-1.679348;-2.625724;0.046405
616;37.32;0.000000;0.779818;2.078294;0.429243;-1.695090;-2.615798;0.046634
617;37.3799;0.000000;0.779818;2.078294;0.429243;-1.710930;-2.605677;0.046863
618;37.44;0.000000;0.779818;2.078294;0.429243;-1.726653;-2.595498;0.047090
619;37.5;0.000000;0.779818;2.078294;0.429243;-1.742330;-2.585216;0.047316
620;37.56;0.000000;0.779818;2.078294;0.429243;-1.757905;-2.574867;0.047540
621;37.6199;0.000000;0.779818;2.078294;0.429243;-1.773348;-2.564474;0.047760
622;37.68;0.000000;0.779818;2.078294;0.429243;-1.788814;-2.553930;0.047981
623;37.746;0.000000;0.779819;2.078302;0.429243;-1.804025;-2.543429;0.048197
624;37.8059;0.000000;0.779819;2.078302;0.429249;-1.819491;-2.532615;0.048416
625;37.8659;0.000000;0.779819;2.078302;0.429249;-1.834770;-2.521795;0.048631
626;37.926;0.000000;0.779819;2.078302;0.429249;-1.850094;-2.510805;0.048846
627;37.9859;0.000000;0.779819;2.078302;0.429249;-1.865148;-2.499872;0.049056
628;38.046;0.000000;0.779819;2.078302;0.429249;-1.880192;-2.488809;0.049266
629;38.1059;0.000000;0.779819;2.078302;0.429249;-1.895293;-2.477565;0.049475
630;38.166;0.000000;0.779819;2.078302;0.429249;-1.910179;-2.466343;0.049681
631;38.2259;0.000000;0.779819;2.078302;0.429249;-1.925025;-2.455011;0.049885
632;38.288;0.000000;0.779819;2.078302;0.429249;-1.939912;-2.443507;0.050089
633;38.3459;0.000000;0.779819;2.078302;0.429249;-1.954718;-2.431924;0.050291
634;38.4059;0.000000;0.779819;2.078302;0.429249;-1.969309;-2.420368;0.050489
635;38.4659;0.000000;0.779819;2.078302;0.429249;-1.983937;-2.408640;0.050687
636;38.5291;0.000000;0.779819;2.078302;0.429249;-1.998510;-2.396813;0.050883
637;38.5926;0.000000;0.779819;2.078302;0.429249;-2.012947;-2.384953;0.051077
638;38.6481;0.000000;0.779819;2.078302;0.429249;-2.027074;-2.373223;0.051290
639;38.7079;0.000000;0.779819;2.078302;0.429249;-2.041865;-2.360775;0.051487
640;38.768;0.000000;0.779819;2.078302;0.429249;-2.056089;-2.348655;0.051675
641;38.8279;0.000000;0.779819;2.078302;0.429249;-2.070127;-2.336551;0.051859
642;38.8879;0.000000;0.779819;2.078302;0.429249;-2.084184;-2.324284;0.052044
643;38.9479;0.000000;0.779819;2.078302;0.429249;-2.098231;-2.311878;0.052227
644;39.008;0.000000;0.779819;2.078302;0.429249;-2.112319;-2.299284;0.052409
