message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
51;3.06385;0.000000;0.789507;2.160025;0.084214;-0.108321;3.127237;1.494635;
52;3.12457;0.000000;0.789510;2.160773;0.083040;-0.108314;3.127237;1.494636;
53;3.18392;0.000000;0.789513;2.161504;0.081938;-0.108307;3.127236;1.494614;
54;3.2439;0.000000;0.789520;2.162149;0.080866;-0.108301;3.127236;1.494690;
55;3.30388;0.000000;0.789512;2.162837;0.079811;-0.108295;3.127235;1.494640;
56;3.36389;0.000000;0.789511;2.163494;0.078796;-0.109841;3.127243;1.493068;
57;3.42392;0.000000;0.789516;2.164070;0.077760;-0.109836;3.127243;1.493092;
58;3.48394;0.000000;0.789552;2.164666;0.076806;-0.109830;3.127242;1.493097;
59;3.54387;0.000000;0.789566;2.165218;0.075858;-0.109825;3.127242;1.493118;
60;3.60389;0.000000;0.789546;2.165698;0.075001;-0.109821;3.127242;1.493131;
61;3.66386;0.000000;0.789526;2.166247;0.074126;-0.109816;3.127241;1.493087;
62;3.72389;0.000000;0.789517;2.166745;0.073280;-0.109812;3.127241;1.493102;
63;3.78405;0.000000;0.789524;2.167179;0.072485;-0.111364;3.127249;1.491543;
64;3.84385;0.000000;0.789506;2.167630;0.071682;-0.109958;3.127252;1.492976;
65;3.90423;0.000000;0.789481;2.168072;0.070920;-0.108551;3.127255;1.494387;
66;3.96392;0.000000;0.789459;2.168514;0.070158;-0.107144;3.127259;1.495733;
67;4.02387;0.000000;0.789465;2.168890;0.069437;-0.105737;3.127262;1.497191;
68;4.08388;0.000000;0.789460;2.169233;0.068776;-0.105734;3.127262;1.497220;
69;4.14387;0.000000;0.789434;2.169596;0.068113;-0.107289;3.127270;1.495650;
70;4.20387;0.000000;0.789430;2.169948;0.067488;-0.107287;3.127270;1.495582;
71;4.26584;0.000000;0.789402;2.170264;0.066816;-0.107285;3.127269;1.495608;
72;4.32584;0.000000;0.789371;2.170568;0.066191;-0.105878;3.127273;1.497036;
73;4.38585;0.000000;0.789361;2.170877;0.065554;-0.105876;3.127273;1.497061;
74;4.44585;0.000000;0.789357;2.171178;0.064977;-0.105874;3.127272;1.497052;
75;4.50592;0.000000;0.789344;2.171443;0.064388;-0.105873;3.127272;1.497017;
76;4.56586;0.000000;0.789314;2.171716;0.063894;-0.105871;3.127272;1.497016;
77;4.62588;0.000000;0.789269;2.171945;0.063348;-0.105869;3.127272;1.497032;
78;4.68584;0.000000;0.789249;2.172167;0.062848;-0.105868;3.127272;1.497058;
79;4.74585;0.000000;0.789268;2.172374;0.062282;-0.105867;3.127272;1.497060;
80;4.80582;0.000000;0.789246;2.172561;0.061812;-0.105865;3.127271;1.497082;
81;4.86584;0.000000;0.789247;2.172768;0.061360;-0.105864;3.127271;1.497062;
82;4.92622;0.000000;0.789211;2.172963;0.060867;-0.105863;3.127271;1.497063;
83;4.98621;0.000000;0.789164;2.173139;0.060439;-0.105862;3.127271;1.497094;
84;5.04585;0.000000;0.789146;2.173327;0.060047;-0.105861;3.127271;1.497083;
85;5.10632;0.000000;0.789148;2.173491;0.059636;-0.105859;3.127271;1.497091;
86;5.16584;0.000000;0.789136;2.173636;0.059285;-0.105859;3.127271;1.497076;
87;5.22584;0.000000;0.789103;2.173762;0.058923;-0.105858;3.127271;1.497069;
88;5.29204;0.000000;0.789059;2.173887;0.058502;-0.105857;3.127271;1.497083;
89;5.34596;0.000000;0.789042;2.174015;0.058163;-0.105856;3.127270;1.497066;
90;5.41203;0.000000;0.789026;2.174120;0.057858;-0.107417;3.127279;1.495473;
91;5.48483;0.000000;0.789001;2.174221;0.057466;-0.107417;3.127279;1.495496;
92;5.54387;0.000000;0.788985;2.174331;0.057151;-0.107416;3.127278;1.495498;
93;5.60386;0.000000;0.788976;2.174425;0.056871;-0.107415;3.127278;1.495498;
94;5.67391;0.967996;0.788948;2.174525;0.056533;-0.107415;3.127278;1.495531;
95;5.72585;0.967996;0.788969;2.174057;0.056451;-0.106013;3.127282;1.497230;
96;5.7858;0.967996;0.789063;2.172728;0.056446;-0.036663;3.127468;1.566803;
97;5.84588;0.955458;0.789146;2.171160;0.056421;0.064785;3.127701;1.668261;
98;5.90587;0.963300;0.789213;2.169648;0.056407;0.177050;3.127719;1.780396;
99;5.9658;0.964588;0.789218;2.168173;0.056395;0.344261;3.127356;1.947531;
100;6.02576;0.967069;0.789043;2.166729;0.056394;0.549218;3.126219;2.152418;
101;6.08578;0.967900;0.788842;2.165244;0.056402;0.736199;3.124261;2.339378;
102;6.14577;0.967698;0.788735;2.163818;0.056408;0.903489;3.121347;2.506599;
103;6.20581;0.966828;0.788638;2.162430;0.056425;1.030330;3.117782;2.633367;
104;6.26582;0.971006;0.788567;2.161026;0.056457;1.123490;3.113756;2.726379;
105;6.32582;0.971937;0.788499;2.159624;0.056501;1.197741;3.109084;2.800608;
106;6.38573;0.971937;0.788448;2.158168;0.056522;1.256871;3.103764;2.859734;
107;6.44575;0.974453;0.788380;2.156785;0.056436;1.302103;3.098118;2.904866;
108;6.50578;0.976215;0.788273;2.155359;0.056298;1.336593;3.092252;2.939440;
109;6.56574;0.970777;0.788248;2.153981;0.056189;1.363613;3.085664;2.966481;
110;6.62589;0.977538;0.788221;2.152692;0.056130;1.385000;3.078396;2.987796;
111;6.68586;0.976390;0.788192;2.151414;0.056062;1.402661;3.070616;3.005304;
112;6.74575;0.979209;0.788154;2.150015;0.055909;1.416626;3.062714;3.019294;
113;6.80576;0.979896;0.788120;2.148681;0.055812;1.428868;3.054690;3.031404;
114;6.86572;0.979896;0.788071;2.147361;0.055701;1.439139;3.046389;3.041614;
115;6.92592;0.982977;0.788088;2.146121;0.055633;1.447561;3.038098;3.049930;
116;6.98577;0.983672;0.788082;2.144886;0.055508;1.454409;3.029530;3.056567;
117;7.04594;0.983909;0.788093;2.143592;0.055400;1.460416;3.020467;3.062592;
118;7.10591;0.985754;0.788049;2.142294;0.055273;1.467027;3.011668;3.069107;
119;7.16592;0.987792;0.787963;2.140900;0.055075;1.473825;3.003124;3.075925;
120;7.22804;0.987792;0.787838;2.139535;0.054782;1.480275;2.994659;3.082275;
121;7.28589;0.993180;0.787750;2.138214;0.054617;1.485195;2.986032;3.087106;
122;7.34586;0.993180;0.787648;2.136865;0.054432;1.489549;2.977152;3.091425;
123;7.40583;0.996211;0.787509;2.135559;0.054155;1.493589;2.968021;3.095462;
124;7.46599;0.995265;0.787397;2.134286;0.053967;1.496919;2.958492;3.098735;
125;7.52584;0.996697;0.787269;2.132990;0.053694;1.499860;2.949181;3.101660;
126;7.58666;0.996697;0.787253;2.131723;0.053457;1.502637;2.939620;3.104359;
127;7.6459;0.994691;0.787318;2.130542;0.053244;1.504784;2.929703;3.106555;
128;7.70583;0.994691;0.787350;2.129217;0.052918;1.506903;2.920148;3.108658;
129;7.76597;0.989434;0.787387;2.127915;0.052651;1.508429;2.910401;3.110208;
130;7.82585;0.981496;0.787379;2.126681;0.052362;1.510363;2.900671;3.112066;
131;7.88588;0.981716;0.787381;2.125473;0.052079;1.512044;2.890379;3.113749;
132;7.94594;0.973110;0.787342;2.124252;0.051748;1.513696;2.880121;3.115270;
133;8.00588;0.969478;0.787342;2.122956;0.051444;1.515411;2.869523;3.116957;
134;8.06597;0.969405;0.787340;2.121800;0.051143;1.517013;2.858486;3.118415;
135;8.12588;0.962760;0.787266;2.120574;0.050748;1.518922;2.848071;3.120183;
136;8.19205;0.962760;0.787232;2.119323;0.050382;1.520309;2.837172;3.121488;
137;8.24586;0.953960;0.787196;2.118181;0.050017;1.521736;2.825954;3.122796;
138;8.30656;0.953960;0.787166;2.116893;0.049609;1.523242;2.815148;3.124263;
139;8.36589;0.944560;0.787141;2.115769;0.049233;1.524644;2.804002;3.125549;
140;8.42588;0.941157;0.787115;2.114612;0.048819;1.525843;2.792904;3.126692;
141;8.48582;0.935364;0.787068;2.113426;0.048368;1.527304;2.782133;3.128023;
142;8.54582;0.933717;0.787028;2.112218;0.047925;1.528429;2.771184;3.129173;
143;8.60584;0.926454;0.787047;2.111127;0.047510;1.529282;2.760208;3.129928;
144;8.66584;0.920914;0.787002;2.110012;0.047039;1.530451;2.749370;3.131024;
145;8.72585;0.916834;0.786913;2.108819;0.046523;1.531774;2.738564;3.132357;
146;8.78587;0.914186;0.786893;2.107716;0.046037;1.532802;2.727875;3.133246;
147;8.84589;0.908869;0.786864;2.106511;0.045522;1.533747;2.717120;3.134186;
148;8.90585;0.908869;0.786856;2.105469;0.045084;1.534390;2.706116;3.134816;
149;8.96734;0.897781;0.786801;2.104369;0.044539;1.535360;2.695614;3.135633;
150;9.02656;0.894789;0.786787;2.103270;0.044010;1.536167;2.684596;3.136421;
151;9.08786;0.881270;0.786764;2.102233;0.043499;1.536940;2.673664;3.136987;
152;9.15204;0.883984;0.786682;2.101048;0.042888;1.537884;2.662832;3.137894;
153;9.21192;0.883238;0.786663;2.100027;0.042331;1.538511;2.651713;3.138387;
154;9.27183;0.883238;0.786603;2.098970;0.041748;1.539497;2.640835;3.139177;
155;9.33191;0.863155;0.786556;2.097934;0.041167;1.540238;2.630221;3.139802;
156;9.39188;0.863155;0.786554;2.096931;0.040640;1.540999;2.619582;3.140410;
157;9.45186;0.847527;0.786524;2.095824;0.040039;1.541761;2.609201;3.141096;
158;9.51346;0.838920;0.786520;2.094840;0.039493;1.542581;2.598418;-3.141338;
159;9.57185;0.841175;0.786483;2.093835;0.038833;1.543281;2.587230;-3.140761;
160;9.63185;0.828252;0.786512;2.092842;0.038313;1.543436;2.575423;-3.140572;
161;9.69189;0.817470;0.786442;2.091785;0.037609;1.544509;2.564895;-3.139661;
162;9.75612;0.817470;0.786455;2.090806;0.037001;1.545046;2.553457;-3.139125;
163;9.81188;0.800553;0.786477;2.089867;0.036401;1.545434;2.541470;-3.138851;
164;9.87187;0.796560;0.786377;2.088898;0.035643;1.546362;2.529722;-3.137860;
165;9.93334;0.784305;0.786356;2.087899;0.035012;1.546967;2.517837;-3.137432;
