message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
122;7.32217;0.965702;0.792134;2.167296;0.139392;0.537195;3.124952;2.140278;
123;7.38207;0.967207;0.792074;2.165884;0.139409;0.673852;3.123319;2.276901;
124;7.44273;0.968377;0.792003;2.164439;0.139419;0.802508;3.121036;2.405544;
125;7.50209;0.966140;0.791924;2.163033;0.139392;0.921635;3.117945;2.524606;
126;7.56203;0.966140;0.791854;2.161664;0.139396;1.013381;3.114496;2.616188;
127;7.62327;0.969424;0.791802;2.160325;0.139370;1.085364;3.110803;2.688137;
128;7.68207;0.971225;0.791752;2.158923;0.139303;1.142234;3.106811;2.745047;
129;7.74248;0.969472;0.791715;2.157567;0.139268;1.188936;3.102379;2.791714;
130;7.80208;0.969472;0.791669;2.156189;0.139222;1.227115;3.097921;2.829769;
131;7.86622;0.972765;0.791614;2.154811;0.139150;1.258122;3.093522;2.860841;
132;7.92605;0.970008;0.791570;2.153429;0.139125;1.286348;3.088675;2.889128;
133;7.98613;0.975421;0.791541;2.152093;0.139099;1.308750;3.083732;2.911429;
134;8.04714;0.975421;0.791512;2.150777;0.138933;1.327922;3.078581;2.930504;
135;8.10605;0.975233;0.791438;2.149397;0.138877;1.345273;3.073262;2.947847;
136;8.16608;0.976168;0.791373;2.148099;0.138806;1.360092;3.067694;2.962601;
137;8.22623;0.978688;0.791355;2.146667;0.138666;1.372167;3.062627;2.974608;
138;8.28624;0.978688;0.791325;2.145303;0.138587;1.383159;3.057243;2.985539;
139;8.34624;0.979333;0.791308;2.144028;0.138516;1.392774;3.051662;2.995118;
140;8.40611;0.975028;0.791263;2.142742;0.138353;1.401040;3.046217;3.003232;
141;8.46653;0.977685;0.791228;2.141446;0.138253;1.408516;3.040457;3.010655;
142;8.52607;0.981372;0.791197;2.140191;0.138150;1.415230;3.034424;3.017363;
143;8.58629;0.979470;0.791208;2.138956;0.138102;1.421267;3.028161;3.023347;
144;8.64607;0.979470;0.791204;2.137614;0.137951;1.427025;3.022336;3.029053;
145;8.70813;0.978252;0.791124;2.136246;0.137720;1.433571;3.016881;3.035573;
146;8.76809;0.979115;0.791044;2.134909;0.137527;1.439640;3.011255;3.041596;
147;8.82804;0.979092;0.790983;2.133595;0.137361;1.445040;3.005807;3.046876;
148;8.88807;0.982746;0.790941;2.132292;0.137196;1.449719;3.000163;3.051549;
149;8.9504;0.982487;0.790898;2.131079;0.136968;1.454058;2.994145;3.055851;
150;9.01011;0.983281;0.790856;2.129708;0.136792;1.457724;2.988303;3.059537;
151;9.07007;0.986709;0.790802;2.128392;0.136564;1.461319;2.982481;3.063048;
152;9.1301;0.990394;0.790754;2.127158;0.136410;1.464420;2.976488;3.066123;
153;9.19006;0.988007;0.790681;2.125925;0.136164;1.467632;2.970598;3.069346;
154;9.25005;0.988007;0.790603;2.124639;0.135921;1.470498;2.964704;3.072104;
155;9.31005;0.991852;0.790526;2.123410;0.135762;1.473184;2.958642;3.074862;
156;9.37006;0.990967;0.790435;2.122119;0.135493;1.475676;2.952617;3.077375;
157;9.43007;0.992649;0.790339;2.120807;0.135214;1.477914;2.946771;3.079612;
158;9.49005;0.992649;0.790254;2.119626;0.135010;1.480038;2.940739;3.081672;
159;9.55007;0.995430;0.790228;2.118486;0.134758;1.482077;2.934621;3.083647;
160;9.61013;0.995730;0.790262;2.117218;0.134504;1.483811;2.928723;3.085362;
161;9.67007;0.996749;0.790288;2.116035;0.134276;1.485403;2.922576;3.086887;
162;9.73006;0.998172;0.790315;2.114768;0.133980;1.486908;2.916793;3.088306;
163;9.79006;0.996255;0.790304;2.113467;0.133644;1.488660;2.911009;3.090097;
164;9.85008;0.997654;0.790288;2.112327;0.133419;1.490106;2.904728;3.091433;
165;9.91037;0.994310;0.790247;2.111143;0.133123;1.491787;2.898588;3.092992;
166;9.97108;0.992455;0.790220;2.109957;0.132791;1.493578;2.892299;3.094730;
167;10.0301;0.991725;0.790205;2.108742;0.132532;1.494910;2.885861;3.095984;
168;10.0942;0.991725;0.790167;2.107571;0.132163;1.496371;2.879376;3.097388;
169;10.1501;0.987861;0.790116;2.106354;0.131856;1.497785;2.872783;3.098811;
170;10.21;0.987861;0.790111;2.105204;0.131579;1.499013;2.866206;3.099954;
171;10.2701;0.986647;0.790124;2.104063;0.131236;1.500335;2.859747;3.101171;
172;10.3303;0.981710;0.790004;2.102881;0.130894;1.501763;2.853526;3.102537;
173;10.3901;0.984319;0.789905;2.101724;0.130522;1.503009;2.847032;3.103763;
