message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
56;3.35594;0.000000;0.788794;2.164327;0.047541;-0.113869;3.127332;1.489078;
57;3.41602;0.000000;0.788765;2.164904;0.046510;-0.115435;3.127340;1.487489;
58;3.47602;0.000000;0.788733;2.165404;0.045517;-0.114023;3.127343;1.488900;
59;3.53596;0.000000;0.788710;2.165880;0.044613;-0.112611;3.127346;1.490342;
60;3.59605;0.000000;0.788669;2.166387;0.043713;-0.114179;3.127354;1.488753;
61;3.65606;0.000000;0.788643;2.166815;0.042893;-0.114179;3.127354;1.488713;
62;3.71597;0.000000;0.788605;2.167233;0.042037;-0.114179;3.127353;1.488726;
63;3.77596;0.000000;0.788575;2.167634;0.041264;-0.114179;3.127353;1.488759;
64;3.83595;0.000000;0.788531;2.167995;0.040502;-0.115751;3.127361;1.487206;
65;3.89593;0.000000;0.788483;2.168369;0.039783;-0.115751;3.127361;1.487106;
66;3.95595;0.000000;0.788454;2.168702;0.039123;-0.115751;3.127360;1.487185;
67;4.01596;0.000000;0.788422;2.169008;0.038404;-0.115751;3.127360;1.487230;
68;4.07591;0.000000;0.788390;2.169332;0.037757;-0.115751;3.127360;1.487222;
69;4.13593;0.000000;0.788349;2.169655;0.037109;-0.115751;3.127360;1.487116;
70;4.19598;0.000000;0.788304;2.169935;0.036545;-0.115751;3.127359;1.487081;
71;4.25591;0.000000;0.788252;2.170171;0.035958;-0.115751;3.127359;1.487151;
72;4.31593;0.000000;0.788239;2.170402;0.035435;-0.115751;3.127359;1.487208;
73;4.37596;0.000000;0.788242;2.170634;0.034911;-0.115751;3.127359;1.487212;
74;4.43607;0.000000;0.788221;2.170847;0.034448;-0.115751;3.127359;1.487203;
75;4.49608;0.000000;0.788173;2.171040;0.034009;-0.115751;3.127358;1.487159;
76;4.55592;0.000000;0.788113;2.171233;0.033553;-0.115751;3.127358;1.487061;
77;4.616;0.000000;0.788066;2.171436;0.033144;-0.115751;3.127358;1.487148;
78;4.67593;0.000000;0.788038;2.171622;0.032776;-0.115752;3.127358;1.487169;
79;4.73593;0.000000;0.787993;2.171764;0.032320;-0.115752;3.127358;1.487185;
80;4.80405;0.000000;0.787955;2.171907;0.031952;-0.115752;3.127358;1.487200;
81;4.85594;0.000000;0.787931;2.172034;0.031626;-0.115752;3.127357;1.487182;
82;4.91595;0.000000;0.787896;2.172151;0.031264;-0.115752;3.127357;1.487173;
83;4.97595;0.000000;0.787865;2.172252;0.030974;-0.115752;3.127357;1.487173;
84;5.03595;0.000000;0.787842;2.172361;0.030701;-0.115752;3.127357;1.487196;
85;5.09599;0.000000;0.787818;2.172462;0.030422;-0.115752;3.127357;1.487164;
86;5.16593;0.000000;0.787802;2.172581;0.030131;-0.115752;3.127357;1.487112;
87;5.21797;0.974636;0.787804;2.172616;0.030042;-0.115752;3.127357;1.487094;
88;5.27807;0.974636;0.787843;2.172102;0.030043;-0.115752;3.127357;1.487473;
89;5.33796;0.973226;0.787947;2.170733;0.030046;-0.060189;3.127488;1.543229;
90;5.39796;0.974688;0.788009;2.169197;0.030016;0.054409;3.127781;1.657866;
91;5.45808;0.957720;0.788056;2.167743;0.029994;0.136449;3.127884;1.739786;
92;5.51808;0.963979;0.787961;2.166242;0.029971;0.246081;3.127865;1.849326;
93;5.57804;0.967060;0.787815;2.164780;0.029961;0.406110;3.127412;2.009261;
94;5.63798;0.969754;0.787689;2.163338;0.029950;0.597829;3.126210;2.200983;
95;5.69806;0.966762;0.787588;2.161923;0.029954;0.784914;3.124059;2.387974;
96;5.75792;0.971267;0.787467;2.160535;0.029966;0.946806;3.120862;2.549752;
97;5.81793;0.973458;0.787412;2.159223;0.029991;1.080565;3.116477;2.683429;
98;5.87796;0.974291;0.787385;2.157747;0.030026;1.174250;3.111607;2.777084;
99;5.93793;0.974291;0.787328;2.156323;0.030069;1.250036;3.105746;2.852828;
100;5.99793;0.975238;0.787285;2.154981;0.030135;1.308253;3.098803;2.911013;
101;6.0579;0.975497;0.787221;2.153533;0.030166;1.350770;3.091383;2.953625;
102;6.1179;0.975344;0.787147;2.152150;0.030010;1.383207;3.083321;2.986026;
103;6.17791;0.975344;0.787091;2.150846;0.029847;1.408054;3.074759;3.010655;
104;6.23791;0.982623;0.787040;2.149495;0.029735;1.426449;3.066072;3.029053;
105;6.29791;0.981225;0.787014;2.148156;0.029569;1.440869;3.057032;3.043347;
106;6.35793;0.981340;0.786984;2.146818;0.029424;1.452889;3.046972;3.055360;
107;6.418;0.986461;0.786977;2.145614;0.029370;1.462364;3.036384;3.064629;
108;6.47788;0.986461;0.786985;2.144375;0.029257;1.469602;3.025433;3.071744;
109;6.5379;0.993205;0.786952;2.143088;0.029111;1.476788;3.014639;3.078836;
110;6.59793;0.994174;0.786854;2.141709;0.028936;1.484626;3.003983;3.086667;
111;6.65798;0.996703;0.786727;2.140327;0.028715;1.491236;2.993316;3.093198;
112;6.71791;0.995127;0.786574;2.138979;0.028475;1.496984;2.982598;3.098809;
113;6.77793;0.993320;0.786436;2.137657;0.028271;1.501403;2.971332;3.103214;
114;6.83793;0.992107;0.786296;2.136430;0.028070;1.505317;2.959731;3.107047;
115;6.89789;0.987373;0.786260;2.135063;0.027825;1.508406;2.948139;3.110178;
116;6.95789;0.985243;0.786326;2.133875;0.027558;1.511170;2.936194;3.112862;
117;7.0179;0.978124;0.786374;2.132576;0.027319;1.513612;2.924424;3.115343;
118;7.0779;0.976012;0.786386;2.131282;0.027037;1.515766;2.912605;3.117444;
119;7.13792;0.971005;0.786369;2.129938;0.026721;1.517733;2.900428;3.119465;
120;7.19792;0.971005;0.786396;2.128785;0.026429;1.519817;2.887730;3.121502;
121;7.25791;0.961961;0.786393;2.127483;0.026142;1.521451;2.875183;3.123090;
122;7.31788;0.961961;0.786320;2.126339;0.025774;1.523365;2.861907;3.124865;
123;7.37789;0.954885;0.786313;2.125065;0.025468;1.524925;2.848490;3.126331;
124;7.4379;0.946647;0.786268;2.123820;0.025053;1.526836;2.835507;3.128077;
125;7.49792;0.946647;0.786261;2.122583;0.024678;1.528464;2.821725;3.129624;
126;7.5579;0.941324;0.786193;2.121388;0.024281;1.530012;2.808151;3.131018;
127;7.61795;0.932699;0.786163;2.120178;0.023839;1.531279;2.794186;3.132233;
128;7.67791;0.932699;0.786155;2.119059;0.023469;1.532542;2.780140;3.133377;
129;7.73792;0.923619;0.786108;2.117810;0.022932;1.533973;2.766576;3.134709;
130;7.79804;0.910611;0.786125;2.116719;0.022553;1.534726;2.752450;3.135390;
131;7.85792;0.909197;0.786045;2.115518;0.022028;1.536477;2.739053;3.137145;
132;7.91789;0.895952;0.785989;2.114407;0.021526;1.537673;2.725209;3.138245;
133;7.97789;0.881531;0.785946;2.113228;0.021018;1.538841;2.711435;3.139283;
134;8.0379;0.881531;0.785907;2.112130;0.020467;1.539701;2.697249;3.140136;
135;8.0979;0.867153;0.785895;2.111024;0.019996;1.540394;2.682661;3.140903;
136;8.1579;0.867153;0.785847;2.109910;0.019401;1.541344;2.668569;-3.141508;
137;8.21789;0.861612;0.785806;2.108830;0.018859;1.542184;2.654280;-3.140801;
138;8.27791;0.861612;0.785744;2.107674;0.018216;1.543292;2.640518;-3.139819;
139;8.33811;0.830830;0.785719;2.106648;0.017649;1.544312;2.626564;-3.139005;
140;8.39791;0.824759;0.785729;2.105615;0.017061;1.545298;2.612485;-3.138227;
141;8.4579;0.814211;0.785755;2.104536;0.016491;1.545871;2.597924;-3.137796;
142;8.5179;0.805192;0.785707;2.103506;0.015901;1.546941;2.583600;-3.136881;
143;8.57792;0.798560;0.785654;2.102439;0.015233;1.547823;2.569025;-3.136048;
144;8.63798;0.798560;0.785653;2.101480;0.014640;1.548658;2.554182;-3.135458;
145;8.69792;0.783190;0.785661;2.100430;0.013960;1.549520;2.539378;-3.134630;
