message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
73;4.44384;0.000000;0.808825;2.374543;0.187264;2.249055;2.177962;0.015036;
74;4.50391;0.000000;0.808957;2.374871;0.187276;2.249038;2.177980;0.015036;
75;4.56387;0.000000;0.809109;2.375206;0.187273;2.249057;2.177960;0.015036;
76;4.62393;0.000000;0.809230;2.375540;0.187262;2.248981;2.178038;0.015036;
77;4.68406;0.000000;0.809325;2.375848;0.187267;2.248963;2.178056;0.015036;
78;4.74398;0.000000;0.809445;2.376144;0.187269;2.249003;2.178016;0.015036;
79;4.80405;0.000000;0.809553;2.376422;0.187283;2.249020;2.177980;0.015005;
80;4.86386;0.000000;0.809667;2.376707;0.187304;2.249023;2.177977;0.015005;
81;4.92391;0.000000;0.809768;2.376950;0.187335;2.249034;2.177966;0.015005;
82;4.98393;0.000000;0.809863;2.377214;0.187327;2.248991;2.177992;0.014973;
83;5.04393;0.000000;0.809986;2.377502;0.187304;2.248994;2.177989;0.014973;
84;5.104;0.000000;0.810067;2.377767;0.187295;2.249007;2.177975;0.014973;
85;5.16398;0.000000;0.810141;2.378012;0.187280;2.248983;2.178000;0.014973;
86;5.22389;0.000000;0.810238;2.378253;0.187275;2.248994;2.177989;0.014973;
87;5.28386;0.000000;0.810369;2.378500;0.187269;2.248972;2.177994;0.014942;
88;5.34416;0.000000;0.810442;2.378706;0.187268;2.248979;2.177986;0.014942;
89;5.40398;0.000000;0.810529;2.378935;0.187265;2.248953;2.178013;0.014942;
90;5.46386;0.000000;0.810629;2.379139;0.187261;2.248971;2.177994;0.014942;
91;5.52412;0.000000;0.810725;2.379352;0.187257;2.248991;2.177974;0.014942;
92;5.58402;0.000000;0.810827;2.379577;0.187258;2.249023;2.177941;0.014943;
93;5.64385;0.000000;0.810899;2.379782;0.187269;2.249019;2.177945;0.014943;
94;5.70394;0.000000;0.810968;2.379997;0.187298;2.249027;2.177937;0.014943;
95;5.76388;0.000000;0.811017;2.380205;0.187336;2.249000;2.177964;0.014943;
96;5.8241;0.000000;0.811076;2.380397;0.187356;2.248947;2.178019;0.014942;
97;5.88398;0.000000;0.811151;2.380565;0.187351;2.248951;2.178015;0.014942;
98;5.94397;0.000000;0.811223;2.380732;0.187340;2.248954;2.178012;0.014942;
99;6.00947;0.000000;0.811290;2.380898;0.187329;2.248957;2.178008;0.014943;
100;6.07346;0.000000;0.811349;2.381061;0.187320;2.248973;2.177993;0.014943;
101;6.12901;0.000000;0.811422;2.381209;0.187310;2.248998;2.177967;0.014943;
102;6.18589;0.000000;0.811506;2.381361;0.187309;2.248999;2.177965;0.014943;
103;6.24593;0.000000;0.811568;2.381516;0.187306;2.249025;2.177938;0.014943;
104;6.30598;0.000000;0.811630;2.381670;0.187309;2.249016;2.177948;0.014943;
105;6.36602;0.000000;0.811674;2.381810;0.187308;2.249005;2.177959;0.014943;
106;6.42601;0.000000;0.811716;2.381958;0.187302;2.249008;2.177957;0.014943;
107;6.48587;0.000000;0.811787;2.382096;0.187298;2.248996;2.177968;0.014943;
108;6.54593;0.000000;0.811849;2.382222;0.187296;2.249007;2.177957;0.014943;
109;6.60595;0.000000;0.811898;2.382363;0.187295;2.248997;2.177968;0.014943;
110;6.666;0.000000;0.811961;2.382498;0.187292;2.248973;2.177992;0.014943;
111;6.72597;0.000000;0.811991;2.382614;0.187295;2.248961;2.178005;0.014943;
112;6.78598;0.000000;0.812031;2.382724;0.187296;2.248983;2.177982;0.014943;
113;6.8459;0.000000;0.812097;2.382851;0.187300;2.248970;2.177995;0.014943;
114;6.90598;0.000000;0.812152;2.382955;0.187299;2.249015;2.177949;0.014944;
115;6.96817;0.000000;0.812182;2.383071;0.187302;2.248967;2.177998;0.014943;
116;7.02599;0.000000;0.812219;2.383189;0.187303;2.248954;2.178011;0.014943;
117;7.08612;0.000000;0.812283;2.383296;0.187296;2.249011;2.177953;0.014944;
118;7.14604;0.000000;0.812331;2.383408;0.187296;2.249021;2.177942;0.014944;
119;7.20599;0.000000;0.812360;2.383485;0.187300;2.249040;2.177923;0.014944;
120;7.27305;0.000000;0.812394;2.383573;0.187309;2.249037;2.177927;0.014944;
121;7.32995;0.000000;0.812456;2.383670;0.187314;2.249033;2.177931;0.014944;
122;7.39589;0.000000;0.812505;2.383787;0.187317;2.249004;2.177978;0.014976;
123;7.44964;0.970663;0.812513;2.383819;0.187320;2.248984;2.177999;0.014975;
124;7.51339;0.970086;0.812625;2.383438;0.187329;2.249277;2.177734;0.015041;
125;7.58398;0.971999;0.812814;2.381730;0.187485;2.249820;2.177833;0.016231;
126;7.64944;0.971999;0.812678;2.378428;0.187719;2.250568;2.178150;0.018170;
127;7.71303;0.964246;0.812395;2.374724;0.187610;2.251071;2.178454;0.019674;
128;7.78373;0.947434;0.812220;2.371296;0.187503;2.251539;2.179292;0.022110;
