message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
318;19.4059;0.000000;0.779324;2.078441;0.456839;-0.504601;2.983683;-0.046454
319;19.4658;0.000000;0.779336;2.078492;0.456791;-0.499898;2.984799;-0.045145
320;19.5258;0.000000;0.779353;2.078534;0.456727;-0.495202;2.986006;-0.044221
321;19.5859;0.000000;0.779363;2.078576;0.456692;-0.490507;2.987116;-0.043294
322;19.6458;0.000000;0.779378;2.078619;0.456655;-0.485839;2.988196;-0.042092
323;19.7058;0.000000;0.779390;2.078661;0.456622;-0.481209;2.989294;-0.040822
324;19.7658;0.000000;0.779401;2.078695;0.456632;-0.476591;2.990485;-0.039874
325;19.826;0.000000;0.779413;2.078729;0.456590;-0.471957;2.991646;-0.038809
326;19.886;0.000000;0.779427;2.078762;0.456515;-0.467375;2.992849;-0.037796
327;19.9461;0.000000;0.779438;2.078805;0.456468;-0.462834;2.993927;-0.036565
328;20.006;0.000000;0.779450;2.078847;0.456433;-0.458409;2.994972;-0.035251
329;20.0659;0.000000;0.779466;2.078881;0.456331;-0.453962;2.996259;-0.034313
330;20.126;0.000000;0.779481;2.078914;0.456235;-0.449541;2.997547;-0.033472
331;20.1859;0.000000;0.779492;2.078948;0.456229;-0.445097;2.998663;-0.032582
332;20.2459;0.000000;0.779505;2.078991;0.456212;-0.440689;2.999793;-0.031343
333;20.306;0.000000;0.779519;2.079024;0.456137;-0.436358;3.000983;-0.030343
334;20.366;0.000000;0.779537;2.079066;0.456020;-0.432012;3.002371;-0.029699
335;20.426;0.000000;0.779551;2.079109;0.455951;-0.427741;3.003539;-0.028676
336;20.486;0.000000;0.779563;2.079151;0.455891;-0.423483;3.004600;-0.027429
337;20.5461;0.000000;0.779577;2.079176;0.455819;-0.419207;3.005831;-0.026614
338;20.6059;0.000000;0.779594;2.079218;0.455730;-0.415011;3.007108;-0.025567
339;20.666;0.000000;0.779604;2.079244;0.455646;-0.410835;3.008296;-0.024579
340;20.726;0.000000;0.779615;2.079286;0.455560;-0.406693;3.009515;-0.023866
341;20.786;0.000000;0.779626;2.079328;0.455472;-0.402571;3.010716;-0.022687
342;20.8459;0.000000;0.779633;2.079362;0.455386;-0.398456;3.011964;-0.021783
343;20.9059;0.000000;0.779640;2.079388;0.455326;-0.394354;3.013197;-0.020917
344;20.9659;0.000000;0.779593;2.079432;0.455255;-0.390281;3.014446;-0.020047
345;21.026;0.000000;0.779530;2.079451;0.455172;-0.386258;3.015687;-0.019217
346;21.0859;0.000000;0.779501;2.079486;0.455054;-0.382362;3.016896;-0.018018
347;21.1459;0.000000;0.779459;2.079505;0.454941;-0.378441;3.018171;-0.017123
348;21.2058;0.000000;0.779421;2.079514;0.454844;-0.374433;3.019522;-0.016810
349;21.2659;0.000000;0.779390;2.079524;0.454769;-0.370419;3.020768;-0.015987
350;21.3259;0.000000;0.779380;2.079533;0.454661;-0.366466;3.022024;-0.015260
351;21.3859;0.000000;0.779375;2.079550;0.454545;-0.362560;3.023358;-0.014675
352;21.4459;0.000000;0.779357;2.079559;0.454442;-0.358688;3.024554;-0.013778
353;21.5058;0.000000;0.779332;2.079560;0.454440;-0.354796;3.025799;-0.013031
354;21.5658;0.000000;0.779327;2.079568;0.454334;-0.350922;3.027073;-0.011868
355;21.6258;0.000000;0.779330;2.079568;0.454196;-0.347125;3.028401;-0.011297
356;21.6859;0.000000;0.779324;2.079568;0.454109;-0.343305;3.029676;-0.010709
357;21.7459;0.000000;0.779321;2.079568;0.454035;-0.339526;3.030947;-0.009903
358;21.8121;0.000000;0.779311;2.079569;0.453928;-0.335717;3.032228;-0.009349
359;21.8698;0.000000;0.779305;2.079569;0.453790;-0.331989;3.033447;-0.008276
360;21.9412;0.000000;0.779299;2.079569;0.453656;-0.328340;3.034762;-0.007849
361;21.9979;0.000000;0.779291;2.079569;0.453603;-0.324633;3.035944;-0.006883
362;22.0579;0.000000;0.779285;2.079569;0.453558;-0.321064;3.037357;-0.006632
363;22.1179;0.000000;0.779287;2.079569;0.453454;-0.317435;3.038702;-0.006016
364;22.178;0.000000;0.779288;2.079569;0.453360;-0.313805;3.039856;-0.004970
365;22.2379;0.000000;0.779290;2.079569;0.453222;-0.310175;3.041209;-0.004674
366;22.2979;0.000000;0.779293;2.079569;0.453055;-0.306577;3.042539;-0.003912
367;22.3579;0.000000;0.779290;2.079569;0.452923;-0.303000;3.043780;-0.003202
368;22.418;0.000000;0.779286;2.079569;0.452838;-0.299466;3.044947;-0.002448
369;22.5019;0.000000;0.779287;2.079560;0.452720;-0.295915;3.046245;-0.001954
370;22.562;0.000000;0.779289;2.079552;0.452580;-0.292581;3.047538;-0.001406
371;22.6219;0.000000;0.779288;2.079552;0.452432;-0.289102;3.048987;-0.000951
372;22.682;0.000000;0.779283;2.079535;0.452315;-0.285571;3.050243;-0.000570
373;22.742;0.000000;0.779278;2.079518;0.452206;-0.282116;3.051367;0.000383
374;22.8019;0.000000;0.779271;2.079492;0.452071;-0.278652;3.052794;0.000474
375;22.8619;0.000000;0.779271;2.079466;0.451938;-0.275225;3.054106;0.000982
376;22.9219;0.000000;0.779272;2.079424;0.451847;-0.271752;3.055216;0.001986
377;22.9819;0.000000;0.779277;2.079381;0.451687;-0.268373;3.056573;0.002400
378;23.042;0.000000;0.779286;2.079346;0.451510;-0.264991;3.058026;0.002641
379;23.1018;0.000000;0.779296;2.079312;0.451397;-0.261596;3.059182;0.003172
380;23.1619;0.000000;0.779304;2.079286;0.451256;-0.258318;3.060490;0.003473
381;23.2219;0.000000;0.779313;2.079260;0.451087;-0.254995;3.061952;0.003706
382;23.2819;0.000000;0.779323;2.079234;0.450965;-0.251678;3.063093;0.004354
383;23.342;0.000000;0.779333;2.079216;0.450853;-0.248412;3.064230;0.005125
384;23.4019;0.000000;0.779346;2.079207;0.450674;-0.245206;3.065672;0.005187
385;23.4619;0.000000;0.779354;2.079198;0.450502;-0.241930;3.066959;0.005537
386;23.5219;0.000000;0.779363;2.079181;0.450369;-0.238707;3.068066;0.006359
387;23.582;0.000000;0.779375;2.079146;0.450190;-0.235491;3.069520;0.006126
388;23.642;0.000000;0.779386;2.079120;0.450046;-0.232286;3.070780;0.006778
389;23.7019;0.000000;0.779396;2.079103;0.449900;-0.229085;3.072002;0.007231
390;23.762;0.000000;0.779406;2.079085;0.449745;-0.225951;3.073224;0.007744
391;23.8219;0.000000;0.779415;2.079068;0.449620;-0.222783;3.074441;0.008318
392;23.8819;0.000000;0.779425;2.079050;0.449470;-0.219688;3.075715;0.008485
393;23.942;0.000000;0.779435;2.079024;0.449295;-0.216562;3.076951;0.008834
394;24.0019;0.000000;0.779445;2.079007;0.449109;-0.213448;3.078214;0.009089
395;24.062;0.000000;0.779455;2.078981;0.448919;-0.210298;3.079511;0.009189
396;24.122;0.000000;0.779465;2.078963;0.448743;-0.207264;3.080772;0.009469
397;24.182;0.000000;0.779474;2.078954;0.448569;-0.204273;3.082026;0.009586
398;24.2419;0.000000;0.779483;2.078945;0.448403;-0.201253;3.083244;0.010046
399;24.3019;0.000000;0.779492;2.078928;0.448236;-0.198224;3.084458;0.010152
400;24.3619;0.000000;0.779505;2.078910;0.448072;-0.195220;3.085689;0.010671
401;24.422;0.000000;0.779513;2.078884;0.447901;-0.192279;3.086967;0.010939
402;24.4818;0.000000;0.779521;2.078867;0.447736;-0.189293;3.088153;0.011096
403;24.5418;0.000000;0.779529;2.078849;0.447563;-0.186376;3.089338;0.011345
404;24.6019;0.000000;0.779542;2.078840;0.447366;-0.183434;3.090648;0.011165
405;24.6659;0.000000;0.779549;2.078823;0.447188;-0.180515;3.091775;0.011655
406;24.7259;0.000000;0.779565;2.078805;0.447002;-0.177639;3.093000;0.011679
407;24.7859;0.000000;0.779577;2.078796;0.446821;-0.174764;3.094179;0.012012
408;24.8459;0.000000;0.779592;2.078779;0.446640;-0.171887;3.095360;0.012248
409;24.9118;0.000000;0.779620;2.078760;0.446466;-0.169021;3.096583;0.012168
410;24.9719;0.000000;0.779688;2.078733;0.446283;-0.166199;3.097742;0.012840
411;25.0319;0.000000;0.779740;2.078714;0.446095;-0.163359;3.098984;0.012503
412;25.0919;0.000000;0.779776;2.078704;0.445900;-0.160537;3.100174;0.012569
413;25.1538;0.000000;0.779815;2.078702;0.445712;-0.157751;3.101297;0.013071
414;25.2138;0.000000;0.779855;2.078701;0.445528;-0.154991;3.102411;0.013250
415;25.2738;0.000000;0.779895;2.078700;0.445319;-0.152232;3.103665;0.013286
416;25.3338;0.000000;0.779929;2.078699;0.445144;-0.149448;3.104777;0.013205
417;25.3939;0.000000;0.779960;2.078697;0.444962;-0.146646;3.105880;0.013248
418;25.4539;0.000000;0.779983;2.078697;0.444750;-0.143884;3.107132;0.013403
419;25.5138;0.000000;0.780009;2.078696;0.444570;-0.141176;3.108199;0.013244
420;25.5738;0.000000;0.780026;2.078695;0.444398;-0.138440;3.109222;0.013652
421;25.656;0.000000;0.780044;2.078694;0.444193;-0.135698;3.110457;0.013286
422;25.716;0.000000;0.780061;2.078694;0.444032;-0.133007;3.111413;0.013649
423;25.7779;0.000000;0.780074;2.078693;0.443832;-0.130232;3.112596;0.013719
424;25.8379;0.000000;0.780092;2.078693;0.443625;-0.127470;3.113787;0.013564
425;25.9011;0.000000;0.780109;2.078700;0.443442;-0.124704;3.114839;0.013677
426;25.9579;0.000000;0.780134;2.078700;0.443231;-0.121922;3.115981;0.013670
427;26.0179;0.000000;0.780160;2.078699;0.442995;-0.119137;3.117098;0.013626
428;26.0805;0.000000;0.780190;2.078706;0.442746;-0.116330;3.118224;0.013356
429;26.1379;0.000000;0.780207;2.078714;0.442509;-0.113522;3.119271;0.013395
430;26.1978;0.000000;0.780229;2.078722;0.442244;-0.110730;3.120374;0.013214
431;26.2578;0.000000;0.780251;2.078747;0.442012;-0.107932;3.121390;0.013244
432;26.3179;0.000000;0.780264;2.078789;0.441811;-0.105215;3.122428;0.013242
433;26.3848;0.000000;0.780273;2.078823;0.441612;-0.102464;3.123448;0.013301
434;26.4399;0.000000;0.780285;2.078848;0.441407;-0.099694;3.124483;0.013005
435;26.4998;0.000000;0.780294;2.078882;0.441188;-0.096942;3.125497;0.013379
436;26.5599;0.000000;0.780307;2.078924;0.440963;-0.094183;3.126540;0.013047
437;26.6198;0.000000;0.780314;2.078949;0.440766;-0.091443;3.127549;0.012838
438;26.6798;0.000000;0.780321;2.078966;0.440579;-0.088653;3.128558;0.012883
439;26.7398;0.000000;0.780329;2.079000;0.440389;-0.085891;3.129558;0.012796
440;26.7998;0.000000;0.780336;2.079034;0.440199;-0.083128;3.130520;0.012638
441;26.8598;0.000000;0.780339;2.079059;0.439983;-0.080348;3.131478;0.012832
442;26.92;0.000000;0.780347;2.079085;0.439771;-0.077583;3.132459;0.012704
443;26.98;0.000000;0.780349;2.079102;0.439579;-0.074750;3.133426;0.012572
444;27.04;0.000000;0.780351;2.079119;0.439390;-0.071916;3.134448;0.012250
445;27.1099;0.000000;0.780352;2.079136;0.439222;-0.069096;3.135344;0.012204
446;27.1698;0.000000;0.780355;2.079170;0.439036;-0.066391;3.136303;0.012000
447;27.2318;0.000000;0.780356;2.079187;0.438849;-0.063586;3.137247;0.011503
448;27.2919;0.000000;0.780358;2.079195;0.438640;-0.060781;3.138150;0.011707
449;27.3618;0.000000;0.780360;2.079212;0.438445;-0.057955;3.139069;0.011075
450;27.4218;0.000000;0.780361;2.079238;0.438260;-0.055195;3.139982;0.010857
451;27.482;0.000000;0.780362;2.079263;0.438088;-0.052366;3.140864;0.010859
452;27.542;0.000000;0.780363;2.079289;0.437905;0.049567;-3.140632;-0.010728
453;27.6019;0.000000;0.780365;2.079314;0.437724;0.046695;-3.139863;-0.010557
454;27.6619;0.000000;0.780365;2.079331;0.437543;0.043842;-3.139063;-0.010098
455;27.7227;0.000000;0.780366;2.079348;0.437364;0.041025;-3.138315;-0.010340
456;27.7819;0.000000;0.780367;2.079374;0.437182;0.038241;-3.137499;-0.009941
457;27.8419;0.000000;0.780367;2.079391;0.437005;0.035360;-3.136743;-0.009536
458;27.9019;0.000000;0.780368;2.079408;0.436834;0.032549;-3.135989;-0.009321
459;27.962;0.000000;0.780368;2.079425;0.436652;0.029704;-3.135211;-0.009202
460;28.0219;0.000000;0.780368;2.079451;0.436485;0.026895;-3.134434;-0.008695
461;28.0819;0.000000;0.780364;2.079468;0.436325;0.024055;-3.133735;-0.008502
462;28.142;0.000000;0.780364;2.079476;0.436149;0.021218;-3.133008;-0.008213
463;28.2019;0.000000;0.780356;2.079494;0.435953;0.018414;-3.132269;-0.008082
464;28.2628;0.000000;0.780347;2.079511;0.435791;0.015579;-3.131545;-0.007596
465;28.3219;0.000000;0.780343;2.079528;0.435621;0.012763;-3.130811;-0.007269
466;28.3819;0.000000;0.780317;2.079554;0.435463;0.009946;-3.130073;-0.006939
467;28.4419;0.000000;0.780251;2.079582;0.435313;0.007114;-3.129385;-0.006700
468;28.5019;0.000000;0.780214;2.079600;0.435157;0.004319;-3.128718;-0.006395
469;28.5619;0.000000;0.780172;2.079619;0.434997;0.001544;-3.127996;-0.005899
470;28.6218;0.000000;0.780146;2.079628;0.434853;-0.001230;-3.127324;-0.005559
471;28.682;0.000000;0.780120;2.079629;0.434711;-0.004021;-3.126671;-0.005729
472;28.7419;0.000000;0.780081;2.079630;0.434562;-0.006841;-3.125970;-0.005387
473;28.8099;0.000000;0.780034;2.079631;0.434435;-0.009656;-3.125346;-0.004656
474;28.8699;0.000000;0.780004;2.079632;0.434288;-0.012422;-3.124652;-0.004246
475;28.9299;0.000000;0.779981;2.079633;0.434151;-0.015221;-3.124008;-0.003992
476;28.9899;0.000000;0.779963;2.079633;0.434008;-0.018003;-3.123362;-0.003768
477;29.0499;0.000000;0.779949;2.079634;0.433879;-0.020835;-3.122726;-0.003574
478;29.1099;0.000000;0.779931;2.079634;0.433759;-0.023646;-3.122096;-0.003123
479;29.17;0.000000;0.779912;2.079635;0.433633;-0.026453;-3.121437;-0.002479
480;29.23;0.000000;0.779889;2.079636;0.433509;-0.029248;-3.120820;-0.002375
481;29.2899;0.000000;0.779871;2.079636;0.433392;-0.032036;-3.120231;-0.001694
482;29.3498;0.000000;0.779852;2.079637;0.433270;-0.034795;-3.119623;-0.001651
483;29.4099;0.000000;0.779830;2.079637;0.433153;-0.037583;-3.119032;-0.001190
484;29.4699;0.000000;0.779807;2.079638;0.433033;-0.040369;-3.118427;-0.000729
485;29.5299;0.000000;0.779780;2.079630;0.432923;-0.043151;-3.117867;-0.000074
486;29.5899;0.000000;0.779757;2.079622;0.432813;-0.045920;-3.117310;0.000136
487;29.6539;0.000000;0.779742;2.079614;0.432699;-0.048720;-3.116760;0.000571
488;29.7139;0.000000;0.779727;2.079606;0.432584;-0.051446;-3.116170;0.001292
489;29.774;0.000000;0.779712;2.079572;0.432464;-0.054261;-3.115583;0.001249
490;29.8408;0.000000;0.779696;2.079521;0.432361;-0.057117;-3.115086;0.001814
491;29.9073;0.000000;0.779676;2.079479;0.432246;-0.059989;-3.114550;0.002412
492;29.9734;0.000000;0.779657;2.079454;0.432139;-0.062695;-3.114027;0.002915
493;30.0299;0.000000;0.779637;2.079412;0.432041;-0.065532;-3.113512;0.003484
494;30.0899;0.000000;0.779617;2.079370;0.431938;-0.068300;-3.112973;0.003957
495;30.1611;0.000000;0.779601;2.079328;0.431846;-0.071123;-3.112492;0.004241
496;30.2179;0.000000;0.779594;2.079294;0.431760;-0.073959;-3.112032;0.004815
497;30.2779;0.000000;0.779587;2.079268;0.431665;-0.076713;-3.111560;0.005293
498;30.3379;0.000000;0.779581;2.079243;0.431566;-0.079506;-3.111100;0.005327
499;30.3979;0.000000;0.779574;2.079200;0.431443;-0.082354;-3.110633;0.006030
500;30.4579;0.000000;0.779572;2.079192;0.431331;-0.085124;-3.110191;0.006577
501;30.5179;0.000000;0.779566;2.079175;0.431231;-0.087877;-3.109748;0.007028
502;30.5778;0.000000;0.779559;2.079132;0.431148;-0.090676;-3.109325;0.007511
503;30.6378;0.000000;0.779552;2.079098;0.431074;-0.093508;-3.108888;0.008027
504;30.6978;0.000000;0.779549;2.079073;0.431005;-0.096307;-3.108473;0.008608
505;30.7578;0.000000;0.779542;2.079039;0.430931;-0.099073;-3.108095;0.009030
506;30.8178;0.000000;0.779540;2.079004;0.430857;-0.101839;-3.107715;0.009453
507;30.8888;0.000000;0.779537;2.078970;0.430761;-0.104639;-3.107307;0.009749
508;30.9439;0.000000;0.779535;2.078945;0.430671;-0.107472;-3.106933;0.010270
509;31.0157;0.000000;0.779534;2.078919;0.430569;-0.110166;-3.106561;0.010917
510;31.0719;0.000000;0.779532;2.078893;0.430496;-0.112945;-3.106209;0.011566
511;31.1319;0.000000;0.779530;2.078859;0.430424;-0.115692;-3.105892;0.012118
512;31.192;0.000000;0.779528;2.078834;0.430354;-0.118471;-3.105548;0.012705
513;31.2519;0.000000;0.779526;2.078808;0.430288;-0.121236;-3.105228;0.013196
514;31.312;0.000000;0.779524;2.078782;0.430218;-0.124019;-3.104916;0.013592
515;31.372;0.000000;0.779522;2.078748;0.430151;-0.126816;-3.104615;0.014084
516;31.4319;0.000000;0.779520;2.078706;0.430078;-0.129645;-3.104310;0.014576
517;31.4918;0.000000;0.779519;2.078680;0.429997;-0.132377;-3.104031;0.015036
518;31.5519;0.000000;0.779518;2.078646;0.429903;-0.135176;-3.103772;0.015465
519;31.6119;0.000000;0.779517;2.078620;0.429833;-0.137976;-3.103511;0.015895
520;31.6719;0.000000;0.779515;2.078586;0.429778;-0.140756;-3.103236;0.016356
521;31.7419;0.000000;0.779518;2.078543;0.429725;-0.143572;-3.102994;0.016722
522;31.8019;0.000000;0.779517;2.078517;0.429667;-0.146287;-3.102730;0.017151
523;31.8619;0.000000;0.779520;2.078492;0.429608;-0.149070;-3.102486;0.017550
524;31.9219;0.000000;0.779523;2.078457;0.429547;-0.151871;-3.102263;0.017917
525;31.982;0.000000;0.779530;2.078423;0.429489;-0.154656;-3.102050;0.018219
526;32.0421;0.000000;0.779537;2.078388;0.429431;-0.157459;-3.101834;0.018490
527;32.102;0.000000;0.779569;2.078353;0.429377;-0.160241;-3.101606;0.018921
528;32.1621;0.000000;0.779630;2.078326;0.429321;-0.163032;-3.101403;0.019923
529;32.222;0.000000;0.779675;2.078298;0.429271;-0.165818;-3.101226;0.021306
530;32.2819;0.000000;0.779699;2.078289;0.429242;-0.181182;-3.100415;0.022345
531;32.3421;0.000000;0.779724;2.078280;0.429237;-0.200332;-3.099325;0.022783
532;32.402;0.000000;0.779740;2.078279;0.429231;-0.219428;-3.098121;0.023125
533;32.462;0.000000;0.779753;2.078279;0.429231;-0.238298;-3.096816;0.023462
534;32.5219;0.000000;0.779765;2.078278;0.429231;-0.257362;-3.095381;0.023802
535;32.5821;0.000000;0.779777;2.078278;0.429232;-0.275964;-3.093868;0.024133
536;32.642;0.000000;0.779786;2.078278;0.429232;-0.294473;-3.092252;0.024430
537;32.7019;0.000000;0.779790;2.078277;0.429232;-0.313241;-3.090501;0.024763
538;32.7619;0.000000;0.779794;2.078277;0.429232;-0.331932;-3.088643;0.025062
539;32.8219;0.000000;0.779798;2.078277;0.429232;-0.350478;-3.086689;0.025389
540;32.8819;0.000000;0.779798;2.078277;0.429232;-0.368979;-3.084629;0.025715
541;32.9419;0.000000;0.779802;2.078277;0.429232;-0.387568;-3.082445;0.026010
542;33.002;0.000000;0.779802;2.078277;0.429232;-0.406095;-3.080159;0.026335
543;33.0799;0.000000;0.779806;2.078277;0.429232;-0.424624;-3.077760;0.026659
544;33.1399;0.000000;0.779806;2.078277;0.429232;-0.442839;-3.075292;0.026977
545;33.1999;0.000000;0.779806;2.078277;0.429232;-0.461390;-3.072667;0.027300
546;33.2599;0.000000;0.779810;2.078277;0.429232;-0.479827;-3.069944;0.027589
547;33.3259;0.000000;0.779810;2.078277;0.429232;-0.498130;-3.067133;0.027907
548;33.386;0.000000;0.779810;2.078277;0.429232;-0.516817;-3.064145;0.028199
549;33.4461;0.000000;0.779810;2.078277;0.429232;-0.535020;-3.061124;0.028482
550;33.5059;0.000000;0.779810;2.078277;0.429232;-0.553472;-3.057949;0.028769
551;33.5659;0.000000;0.779810;2.078277;0.429232;-0.571922;-3.054657;0.029024
552;33.6259;0.000000;0.779810;2.078277;0.429232;-0.590385;-3.051246;0.029246
553;33.6859;0.000000;0.779810;2.078277;0.429232;-0.608580;-3.047772;0.029464
554;33.746;0.000000;0.779811;2.078285;0.429232;-0.626922;-3.044163;0.029747
555;33.8059;0.000000;0.779811;2.078285;0.429232;-0.645207;-3.040448;0.029997
556;33.866;0.000000;0.779811;2.078285;0.429232;-0.663372;-3.036649;0.030275
557;33.9259;0.000000;0.779811;2.078285;0.429232;-0.681531;-3.032742;0.030584
558;33.9859;0.000000;0.779811;2.078285;0.429232;-0.699684;-3.028720;0.030861
559;34.046;0.000000;0.779811;2.078285;0.429232;-0.717946;-3.024563;0.031170
560;34.1059;0.000000;0.779811;2.078285;0.429232;-0.736117;-3.020314;0.031477
561;34.1659;0.000000;0.779811;2.078285;0.429232;-0.754362;-3.015932;0.031784
562;34.2259;0.000000;0.779811;2.078285;0.429232;-0.772433;-3.011478;0.032088
563;34.289;0.000000;0.779811;2.078285;0.429232;-0.790544;-3.006900;0.032392
564;34.3459;0.000000;0.779811;2.078285;0.429232;-0.808595;-3.002223;0.032695
565;34.4179;0.000000;0.779811;2.078294;0.429232;-0.826735;-2.997407;0.032998
566;34.478;0.000000;0.779811;2.078294;0.429232;-0.844421;-2.992600;0.033293
567;34.538;0.000000;0.779811;2.078294;0.429232;-0.862373;-2.987608;0.033592
568;34.5979;0.000000;0.779811;2.078294;0.429232;-0.880523;-2.982443;0.033893
569;34.658;0.000000;0.779811;2.078294;0.429232;-0.898447;-2.977226;0.034190
570;34.7179;0.000000;0.779811;2.078294;0.429232;-0.916341;-2.971903;0.034485
571;34.7779;0.000000;0.779811;2.078294;0.429232;-0.934107;-2.966503;0.034778
572;34.8379;0.000000;0.779811;2.078294;0.429234;-0.951941;-2.960973;0.035035
573;34.8979;0.000000;0.779811;2.078294;0.429234;-0.969707;-2.955341;0.035326
574;34.9625;0.000000;0.779811;2.078294;0.429234;-0.987456;-2.949599;0.035617
575;35.0299;0.000000;0.779811;2.078294;0.429234;-1.005718;-2.943569;0.035915
576;35.0899;0.000000;0.779811;2.078294;0.429240;-1.022838;-2.937803;0.036193
577;35.1533;0.000000;0.779811;2.078294;0.429240;-1.040373;-2.931784;0.036478
578;35.2099;0.000000;0.779811;2.078294;0.429240;-1.058064;-2.925593;0.036765
579;35.2699;0.000000;0.779811;2.078294;0.429240;-1.075736;-2.919296;0.037081
580;35.3404;0.000000;0.779811;2.078294;0.429240;-1.093243;-2.912935;0.037363
581;35.4019;0.000000;0.779811;2.078294;0.429240;-1.111077;-2.906333;0.037649
582;35.4619;0.000000;0.779811;2.078294;0.429240;-1.128128;-2.899906;0.037923
583;35.5219;0.000000;0.779811;2.078294;0.429240;-1.145663;-2.893179;0.038203
584;35.5819;0.000000;0.779811;2.078294;0.429240;-1.163142;-2.886352;0.038482
585;35.6419;0.000000;0.779811;2.078294;0.429240;-1.180378;-2.879503;0.038756
586;35.7019;0.000000;0.779811;2.078294;0.429240;-1.197714;-2.872495;0.039032
587;35.7621;0.000000;0.779811;2.078294;0.429240;-1.214946;-2.865408;0.039304
588;35.8219;0.000000;0.779811;2.078294;0.429240;-1.232231;-2.858180;0.039577
589;35.8819;0.000000;0.779811;2.078294;0.429240;-1.249442;-2.850862;0.039848
590;35.9418;0.000000;0.779811;2.078294;0.429240;-1.266687;-2.843408;0.040119
591;36.0018;0.000000;0.779811;2.078294;0.429240;-1.283765;-2.835905;0.040387
592;36.0618;0.000000;0.779811;2.078294;0.429240;-1.300829;-2.828286;0.040653
593;36.1219;0.000000;0.779811;2.078294;0.429240;-1.317756;-2.820608;0.040917
594;36.1819;0.000000;0.779811;2.078294;0.429243;-1.334733;-2.812790;0.041144
595;36.242;0.000000;0.779811;2.078302;0.429243;-1.351648;-2.804874;0.041406
596;36.3019;0.000000;0.779811;2.078302;0.429243;-1.368530;-2.796850;0.041667
597;36.3618;0.000000;0.779811;2.078302;0.429243;-1.385425;-2.788696;0.041927
598;36.4218;0.000000;0.779811;2.078302;0.429243;-1.402166;-2.780494;0.042185
599;36.4819;0.000000;0.779811;2.078302;0.429243;-1.418920;-2.772161;0.042441
600;36.5419;0.000000;0.779811;2.078302;0.429243;-1.435538;-2.763782;0.042724
601;36.6019;0.000000;0.779811;2.078302;0.429243;-1.452148;-2.755273;0.042977
602;36.662;0.000000;0.779811;2.078302;0.429243;-1.468663;-2.746689;0.043227
603;36.722;0.000000;0.779811;2.078302;0.429249;-1.485307;-2.737912;0.043479
604;36.7821;0.000000;0.779811;2.078302;0.429249;-1.501814;-2.729090;0.043757
605;36.842;0.000000;0.779811;2.078302;0.429249;-1.518220;-2.720187;0.044003
606;36.9019;0.000000;0.779811;2.078302;0.429249;-1.534589;-2.711177;0.044249
607;36.962;0.000000;0.779811;2.078302;0.429249;-1.550876;-2.702087;0.044492
608;37.0219;0.000000;0.779811;2.078302;0.429249;-1.567168;-2.692865;0.044735
609;37.0819;0.000000;0.779811;2.078302;0.429249;-1.583302;-2.683606;0.044974
610;37.1419;0.000000;0.779811;2.078302;0.429249;-1.599559;-2.674148;0.045215
611;37.202;0.000000;0.779811;2.078302;0.429249;-1.615700;-2.664627;0.045453
612;37.2622;0.000000;0.779811;2.078302;0.429249;-1.631771;-2.655018;0.045689
613;37.3279;0.000000;0.779811;2.078302;0.429249;-1.647713;-2.645357;0.045923
614;37.3879;0.000000;0.779811;2.078302;0.429249;-1.663656;-2.635565;0.046156
615;37.4499;0.000000;0.779811;2.078302;0.429249;-1.679039;-2.625993;0.046380
616;37.5099;0.000000;0.779811;2.078302;0.429249;-1.695383;-2.615687;0.046617
617;37.5719;0.000000;0.779811;2.078302;0.429249;-1.711094;-2.605647;0.046844
618;37.6299;0.000000;0.779811;2.078302;0.429249;-1.726789;-2.595485;0.047070
619;37.6899;0.000000;0.779811;2.078302;0.429249;-1.742494;-2.585183;0.047296
620;37.7499;0.000000;0.779811;2.078302;0.429249;-1.758040;-2.574853;0.047518
621;37.8099;0.000000;0.779811;2.078302;0.429249;-1.773498;-2.564449;0.047738
622;37.8699;0.000000;0.779811;2.078302;0.429249;-1.788964;-2.553905;0.047958
623;37.9339;0.000000;0.779811;2.078302;0.429249;-1.804033;-2.543500;0.048171
624;37.9939;0.000000;0.779811;2.078302;0.429249;-1.819764;-2.532500;0.048393
625;38.0539;0.000000;0.779811;2.078302;0.429249;-1.834986;-2.521718;0.048607
626;38.114;0.000000;0.779811;2.078302;0.429249;-1.850269;-2.510756;0.048821
627;38.174;0.000000;0.779811;2.078302;0.429249;-1.865295;-2.499842;0.049030
628;38.2338;0.000000;0.779811;2.078302;0.429249;-1.880366;-2.488758;0.049239
629;38.2938;0.000000;0.779811;2.078302;0.429249;-1.895453;-2.477523;0.049448
630;38.3539;0.000000;0.779811;2.078302;0.429249;-1.910338;-2.466300;0.049653
631;38.4139;0.000000;0.779811;2.078302;0.429249;-1.925171;-2.454977;0.049857
632;38.4739;0.000000;0.779811;2.078302;0.429249;-1.940045;-2.443482;0.050060
633;38.5339;0.000000;0.779811;2.078302;0.429255;-1.954877;-2.431877;0.050261
634;38.5939;0.000000;0.779811;2.078302;0.429255;-1.969467;-2.420320;0.050459
635;38.6666;0.000000;0.779811;2.078302;0.429255;-1.984043;-2.408634;0.050656
636;38.7219;0.000000;0.779811;2.078302;0.429255;-1.998747;-2.396699;0.050853
637;38.782;0.000000;0.779811;2.078302;0.429255;-2.013026;-2.384967;0.051044
