message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
323;19.5039;0.000000;0.779392;2.078644;0.456658;-0.481180;2.989256;-0.040993
324;19.5639;0.000000;0.779402;2.078695;0.456668;-0.476601;2.990317;-0.039859
325;19.6239;0.000000;0.779417;2.078729;0.456628;-0.471984;2.991371;-0.038540
326;19.6839;0.000000;0.779429;2.078754;0.456564;-0.467354;2.992547;-0.037440
327;19.7439;0.000000;0.779443;2.078788;0.456550;-0.462818;2.993861;-0.036744
328;19.8039;0.000000;0.779456;2.078847;0.456516;-0.458395;2.994977;-0.035502
329;19.8639;0.000000;0.779468;2.078881;0.456438;-0.453935;2.995991;-0.034134
330;19.9239;0.000000;0.779482;2.078906;0.456337;-0.449548;2.997224;-0.033183
331;19.9839;0.000000;0.779499;2.078948;0.456223;-0.445105;2.998601;-0.032599
332;20.0438;0.000000;0.779512;2.078982;0.456156;-0.440661;2.999711;-0.031366
333;20.104;0.000000;0.779525;2.079033;0.456117;-0.436374;3.000817;-0.030228
334;20.1639;0.000000;0.779540;2.079058;0.456063;-0.431980;3.002154;-0.029505
335;20.224;0.000000;0.779556;2.079100;0.456006;-0.427717;3.003431;-0.028579
336;20.2839;0.000000;0.779568;2.079142;0.455962;-0.423469;3.004477;-0.027431
337;20.3439;0.000000;0.779578;2.079185;0.455870;-0.419224;3.005665;-0.026498
338;20.4039;0.000000;0.779595;2.079218;0.455754;-0.415018;3.006916;-0.025302
339;20.4639;0.000000;0.779606;2.079261;0.455651;-0.410863;3.008173;-0.024640
340;20.524;0.000000;0.779618;2.079303;0.455566;-0.406756;3.009415;-0.023953
341;20.584;0.000000;0.779624;2.079329;0.455481;-0.402568;3.010618;-0.022838
342;20.6439;0.000000;0.779631;2.079354;0.455405;-0.398440;3.011881;-0.021931
343;20.7039;0.000000;0.779600;2.079389;0.455365;-0.394333;3.013108;-0.021128
344;20.764;0.000000;0.779537;2.079417;0.455286;-0.390251;3.014315;-0.020081
345;20.824;0.000000;0.779499;2.079452;0.455184;-0.386278;3.015590;-0.019272
346;20.884;0.000000;0.779466;2.079479;0.455088;-0.382359;3.016838;-0.018317
347;20.944;0.000000;0.779423;2.079497;0.455012;-0.378385;3.018083;-0.017427
348;21.004;0.000000;0.779392;2.079507;0.454920;-0.374419;3.019371;-0.016783
349;21.0639;0.000000;0.779387;2.079515;0.454799;-0.370423;3.020597;-0.015903
350;21.124;0.000000;0.779376;2.079533;0.454702;-0.366484;3.021821;-0.015119
351;21.184;0.000000;0.779363;2.079542;0.454610;-0.362586;3.023139;-0.014380
352;21.244;0.000000;0.779349;2.079551;0.454517;-0.358698;3.024431;-0.013682
353;21.304;0.000000;0.779339;2.079559;0.454417;-0.354830;3.025709;-0.013178
354;21.364;0.000000;0.779338;2.079568;0.454307;-0.350969;3.026975;-0.012080
355;21.424;0.000000;0.779340;2.079568;0.454240;-0.347145;3.028262;-0.011297
356;21.484;0.000000;0.779338;2.079568;0.454147;-0.343343;3.029532;-0.010678
357;21.544;0.000000;0.779323;2.079568;0.454047;-0.339530;3.030777;-0.009814
358;21.604;0.000000;0.779312;2.079569;0.453974;-0.335739;3.032067;-0.009259
359;21.6639;0.000000;0.779306;2.079569;0.453880;-0.332012;3.033317;-0.008242
360;21.724;0.000000;0.779304;2.079569;0.453755;-0.328334;3.034639;-0.007718
361;21.784;0.000000;0.779307;2.079569;0.453630;-0.324695;3.035931;-0.006951
362;21.844;0.000000;0.779305;2.079569;0.453522;-0.321029;3.037211;-0.006346
363;21.904;0.000000;0.779303;2.079569;0.453423;-0.317395;3.038570;-0.005885
364;21.964;0.000000;0.779296;2.079569;0.453316;-0.313795;3.039852;-0.005191
365;22.024;0.000000;0.779291;2.079569;0.453247;-0.310168;3.040985;-0.004372
366;22.0839;0.000000;0.779287;2.079569;0.453099;-0.306565;3.042403;-0.003908
367;22.1441;0.000000;0.779280;2.079569;0.452959;-0.303018;3.043696;-0.003409
368;22.204;0.000000;0.779277;2.079561;0.452840;-0.299494;3.044870;-0.002465
369;22.264;0.000000;0.779274;2.079561;0.452725;-0.295950;3.046207;-0.001836
370;22.3239;0.000000;0.779280;2.079552;0.452593;-0.292461;3.047590;-0.001583
371;22.384;0.000000;0.779284;2.079543;0.452483;-0.288979;3.048765;-0.000677
372;22.444;0.000000;0.779284;2.079535;0.452364;-0.285530;3.050028;-0.000326
373;22.5039;0.000000;0.779290;2.079500;0.452215;-0.282064;3.051446;0.000081
374;22.5639;0.000000;0.779293;2.079474;0.452110;-0.278638;3.052707;0.000645
375;22.624;0.000000;0.779290;2.079449;0.452038;-0.275225;3.053787;0.001552
376;22.684;0.000000;0.779293;2.079406;0.451841;-0.271784;3.055267;0.001772
377;22.744;0.000000;0.779293;2.079372;0.451676;-0.268368;3.056546;0.002268
378;22.804;0.000000;0.779295;2.079346;0.451545;-0.264981;3.057685;0.003052
379;22.866;0.000000;0.779296;2.079312;0.451377;-0.261594;3.059204;0.003049
380;22.926;0.000000;0.779304;2.079294;0.451249;-0.258315;3.060539;0.003325
381;22.9859;0.000000;0.779311;2.079277;0.451129;-0.255039;3.061765;0.003990
382;23.0459;0.000000;0.779323;2.079251;0.450978;-0.251753;3.063057;0.004253
383;23.118;0.000000;0.779329;2.079225;0.450847;-0.248455;3.064243;0.004906
384;23.178;0.000000;0.779340;2.079199;0.450696;-0.245273;3.065497;0.005471
385;23.2379;0.000000;0.779351;2.079181;0.450552;-0.241982;3.066797;0.005823
386;23.2979;0.000000;0.779362;2.079164;0.450408;-0.238758;3.068081;0.006264
387;23.3579;0.000000;0.779373;2.079146;0.450248;-0.235557;3.069415;0.006297
388;23.418;0.000000;0.779384;2.079120;0.450085;-0.232330;3.070662;0.006821
389;23.4779;0.000000;0.779395;2.079103;0.449923;-0.229133;3.071933;0.007282
390;23.5379;0.000000;0.779405;2.079085;0.449754;-0.225980;3.073177;0.007673
391;23.5979;0.000000;0.779415;2.079068;0.449597;-0.222860;3.074412;0.008122
392;23.6579;0.000000;0.779425;2.079042;0.449445;-0.219700;3.075705;0.008261
393;23.7179;0.000000;0.779435;2.079033;0.449290;-0.216607;3.076915;0.008764
394;23.7779;0.000000;0.779445;2.079015;0.449102;-0.213496;3.078186;0.009085
395;23.838;0.000000;0.779455;2.079006;0.448933;-0.210376;3.079424;0.009302
396;23.8979;0.000000;0.779465;2.078997;0.448752;-0.207358;3.080713;0.009524
397;23.9579;0.000000;0.779474;2.078971;0.448590;-0.204354;3.081964;0.009704
398;24.0179;0.000000;0.779482;2.078945;0.448429;-0.201285;3.083160;0.010159
399;24.0779;0.000000;0.779491;2.078928;0.448258;-0.198255;3.084405;0.010175
400;24.1379;0.000000;0.779500;2.078910;0.448081;-0.195265;3.085643;0.010568
401;24.1979;0.000000;0.779513;2.078884;0.447895;-0.192324;3.086909;0.010834
402;24.2579;0.000000;0.779521;2.078867;0.447732;-0.189375;3.088070;0.011146
403;24.3199;0.000000;0.779529;2.078858;0.447563;-0.186408;3.089263;0.011525
404;24.3799;0.000000;0.779542;2.078849;0.447375;-0.183466;3.090589;0.011284
405;24.4499;0.000000;0.779553;2.078831;0.447218;-0.180563;3.091705;0.011740
406;24.5099;0.000000;0.779569;2.078814;0.447038;-0.177707;3.092919;0.011922
407;24.57;0.000000;0.779580;2.078796;0.446846;-0.174814;3.094137;0.012038
408;24.6299;0.000000;0.779600;2.078787;0.446656;-0.171987;3.095324;0.012337
409;24.6919;0.000000;0.779656;2.078759;0.446476;-0.169074;3.096513;0.012444
410;24.7519;0.000000;0.779708;2.078732;0.446284;-0.166195;3.097713;0.012709
411;24.818;0.000000;0.779752;2.078722;0.446095;-0.163353;3.098929;0.012400
412;24.878;0.000000;0.779792;2.078712;0.445895;-0.160601;3.100136;0.012532
413;24.94;0.000000;0.779832;2.078710;0.445718;-0.157814;3.101235;0.013031
414;25;0.000000;0.779863;2.078709;0.445525;-0.155038;3.102405;0.013090
415;25.0599;0.000000;0.779890;2.078708;0.445332;-0.152296;3.103557;0.013399
416;25.12;0.000000;0.779913;2.078708;0.445138;-0.149499;3.104724;0.013453
417;25.18;0.000000;0.779940;2.078707;0.444945;-0.146713;3.105903;0.013218
418;25.24;0.000000;0.779970;2.078706;0.444759;-0.143981;3.107014;0.013451
419;25.3;0.000000;0.779993;2.078705;0.444568;-0.141260;3.108166;0.013335
420;25.3599;0.000000;0.780019;2.078704;0.444364;-0.138524;3.109386;0.013289
421;25.4199;0.000000;0.780044;2.078703;0.444208;-0.135767;3.110313;0.013843
422;25.4799;0.000000;0.780066;2.078702;0.444003;-0.133009;3.111537;0.013633
423;25.5399;0.000000;0.780088;2.078701;0.443801;-0.130214;3.112708;0.013477
424;25.6;0.000000;0.780108;2.078701;0.443650;-0.127466;3.113614;0.013831
425;25.66;0.000000;0.780122;2.078709;0.443430;-0.124702;3.114886;0.013490
426;25.72;0.000000;0.780134;2.078708;0.443238;-0.121920;3.115938;0.013793
427;25.7799;0.000000;0.780147;2.078716;0.443031;-0.119167;3.117059;0.013653
428;25.8399;0.000000;0.780169;2.078715;0.442778;-0.116345;3.118210;0.013387
429;25.902;0.000000;0.780208;2.078723;0.442499;-0.113557;3.119243;0.013680
430;25.962;0.000000;0.780237;2.078730;0.442264;-0.110763;3.120324;0.013464
431;26.022;0.000000;0.780251;2.078764;0.442059;-0.108013;3.121365;0.013209
432;26.0819;0.000000;0.780260;2.078806;0.441843;-0.105316;3.122402;0.013464
433;26.1419;0.000000;0.780269;2.078840;0.441636;-0.102548;3.123438;0.013459
434;26.202;0.000000;0.780281;2.078865;0.441421;-0.099794;3.124500;0.013103
435;26.262;0.000000;0.780290;2.078890;0.441205;-0.096976;3.125531;0.013414
436;26.3219;0.000000;0.780298;2.078924;0.440974;-0.094235;3.126578;0.012987
437;26.3819;0.000000;0.780306;2.078950;0.440765;-0.091477;3.127588;0.012777
438;26.442;0.000000;0.780314;2.078992;0.440569;-0.088717;3.128584;0.012821
439;26.502;0.000000;0.780321;2.079009;0.440373;-0.085941;3.129541;0.012858
440;26.562;0.000000;0.780328;2.079034;0.440184;-0.083179;3.130501;0.012765
441;26.622;0.000000;0.780331;2.079051;0.439985;-0.080366;3.131509;0.012674
442;26.6819;0.000000;0.780334;2.079077;0.439790;-0.077601;3.132492;0.012482
443;26.742;0.000000;0.780336;2.079102;0.439603;-0.074818;3.133427;0.012508
444;26.802;0.000000;0.780338;2.079128;0.439402;-0.072017;3.134440;0.012378
445;26.8619;0.000000;0.780341;2.079153;0.439221;-0.069230;3.135379;0.012174
446;26.9219;0.000000;0.780342;2.079170;0.439031;-0.066426;3.136329;0.011938
447;26.986;0.000000;0.780344;2.079187;0.438839;-0.063603;3.137227;0.011694
448;27.0459;0.000000;0.780346;2.079213;0.438643;-0.060863;3.138162;0.011676
449;27.1059;0.000000;0.780348;2.079230;0.438452;-0.058072;3.139083;0.011333
450;27.1659;0.000000;0.780349;2.079255;0.438261;-0.055244;3.139998;0.011083
451;27.23;0.000000;0.780350;2.079281;0.438096;-0.052414;3.140840;0.011114
452;27.29;0.000000;0.780351;2.079289;0.437916;0.049567;-3.140592;-0.010634
453;27.3499;0.000000;0.780351;2.079298;0.437741;0.046731;-3.139824;-0.010496
454;27.4099;0.000000;0.780352;2.079315;0.437561;0.043879;-3.139062;-0.010099
455;27.4699;0.000000;0.780353;2.079340;0.437370;0.041077;-3.138312;-0.010244
456;27.53;0.000000;0.780354;2.079366;0.437173;0.038328;-3.137483;-0.009846
457;27.59;0.000000;0.780354;2.079374;0.436997;0.035414;-3.136705;-0.009507
458;27.65;0.000000;0.780354;2.079391;0.436841;0.032603;-3.135964;-0.009291
459;27.71;0.000000;0.780355;2.079425;0.436670;0.029806;-3.135210;-0.009202
460;27.77;0.000000;0.780355;2.079442;0.436501;0.026965;-3.134458;-0.008726
461;27.8299;0.000000;0.780351;2.079460;0.436337;0.024090;-3.133736;-0.008566
462;27.8899;0.000000;0.780346;2.079468;0.436178;0.021270;-3.132971;-0.008248
463;27.9499;0.000000;0.780346;2.079494;0.436014;0.018515;-3.132246;-0.008180
464;28.0099;0.000000;0.780337;2.079511;0.435853;0.015664;-3.131521;-0.007598
465;28.07;0.000000;0.780334;2.079537;0.435666;0.012862;-3.130827;-0.007492
466;28.1299;0.000000;0.780314;2.079555;0.435451;0.010030;-3.130077;-0.007099
467;28.1899;0.000000;0.780247;2.079565;0.435267;0.007201;-3.129364;-0.006863
468;28.25;0.000000;0.780201;2.079584;0.435132;0.004406;-3.128682;-0.006463
469;28.31;0.000000;0.780171;2.079593;0.434988;0.001614;-3.127951;-0.006095
470;28.3699;0.000000;0.780137;2.079603;0.434853;-0.001175;-3.127264;-0.005660
471;28.4299;0.000000;0.780102;2.079604;0.434723;-0.003981;-3.126607;-0.005542
472;28.4899;0.000000;0.780068;2.079613;0.434589;-0.006769;-3.125955;-0.005229
473;28.55;0.000000;0.780037;2.079614;0.434458;-0.009586;-3.125311;-0.004723
474;28.6099;0.000000;0.780011;2.079615;0.434311;-0.012386;-3.124618;-0.004377
475;28.6699;0.000000;0.779997;2.079615;0.434174;-0.015184;-3.123970;-0.003899
476;28.7299;0.000000;0.779978;2.079616;0.434039;-0.017983;-3.123338;-0.003802
477;28.79;0.000000;0.779952;2.079617;0.433896;-0.020763;-3.122688;-0.003513
478;28.8499;0.000000;0.779926;2.079617;0.433761;-0.023573;-3.122045;-0.002967
479;28.9099;0.000000;0.779894;2.079618;0.433634;-0.026381;-3.121375;-0.002387
480;28.97;0.000000;0.779872;2.079619;0.433514;-0.029158;-3.120782;-0.002219
481;29.0299;0.000000;0.779858;2.079619;0.433395;-0.031948;-3.120183;-0.001698
482;29.09;0.000000;0.779843;2.079620;0.433269;-0.034707;-3.119588;-0.001686
483;29.15;0.000000;0.779833;2.079620;0.433163;-0.037512;-3.119021;-0.001161
484;29.2099;0.000000;0.779818;2.079612;0.433040;-0.040314;-3.118428;-0.000731
485;29.2699;0.000000;0.779800;2.079612;0.432932;-0.043083;-3.117883;-0.000267
486;29.3299;0.000000;0.779781;2.079613;0.432809;-0.045851;-3.117287;0.000134
487;29.3899;0.000000;0.779754;2.079605;0.432692;-0.048616;-3.116725;0.000600
488;29.45;0.000000;0.779727;2.079597;0.432576;-0.051395;-3.116160;0.001131
489;29.5099;0.000000;0.779712;2.079572;0.432455;-0.054177;-3.115573;0.001216
490;29.5699;0.000000;0.779697;2.079547;0.432357;-0.056985;-3.115064;0.001846
491;29.63;0.000000;0.779673;2.079505;0.432254;-0.059805;-3.114528;0.002507
492;29.6899;0.000000;0.779656;2.079454;0.432150;-0.062627;-3.113992;0.002882
493;29.7499;0.000000;0.779641;2.079420;0.432054;-0.065433;-3.113491;0.003324
494;29.8099;0.000000;0.779625;2.079370;0.431935;-0.068251;-3.112926;0.003764
495;29.874;0.000000;0.779614;2.079336;0.431840;-0.071057;-3.112458;0.004177
496;29.9339;0.000000;0.779598;2.079293;0.431742;-0.073855;-3.111972;0.004940
497;29.9939;0.000000;0.779591;2.079277;0.431647;-0.076632;-3.111503;0.005037
498;30.0539;0.000000;0.779581;2.079243;0.431542;-0.079452;-3.111040;0.005421
499;30.1139;0.000000;0.779574;2.079209;0.431421;-0.082267;-3.110549;0.006092
500;30.174;0.000000;0.779563;2.079175;0.431326;-0.085070;-3.110131;0.006510
501;30.234;0.000000;0.779556;2.079149;0.431234;-0.087820;-3.109700;0.007056
502;30.294;0.000000;0.779550;2.079115;0.431159;-0.090619;-3.109290;0.007604
503;30.362;0.000000;0.779542;2.079081;0.431079;-0.093451;-3.108852;0.008184
504;30.422;0.000000;0.779540;2.079056;0.431005;-0.096204;-3.108477;0.008478
505;30.482;0.000000;0.779538;2.079022;0.430929;-0.098971;-3.108087;0.008868
506;30.5419;0.000000;0.779536;2.079004;0.430844;-0.101721;-3.107682;0.009355
507;30.6019;0.000000;0.779534;2.078979;0.430746;-0.104504;-3.107299;0.009843
508;30.6619;0.000000;0.779531;2.078945;0.430652;-0.107316;-3.106901;0.010427
509;30.7219;0.000000;0.779529;2.078911;0.430572;-0.110092;-3.106514;0.011074
510;30.7819;0.000000;0.779526;2.078876;0.430518;-0.112874;-3.106199;0.011563
511;30.842;0.000000;0.779525;2.078851;0.430450;-0.115640;-3.105870;0.012053
512;30.9019;0.000000;0.779523;2.078825;0.430379;-0.118420;-3.105526;0.012608
513;30.962;0.000000;0.779521;2.078800;0.430293;-0.121167;-3.105193;0.013067
514;31.022;0.000000;0.779519;2.078774;0.430206;-0.123930;-3.104858;0.013622
515;31.0819;0.000000;0.779518;2.078723;0.430126;-0.126777;-3.104579;0.014050
516;31.1419;0.000000;0.779516;2.078697;0.430032;-0.129557;-3.104264;0.014574
517;31.2019;0.000000;0.779515;2.078680;0.429951;-0.132273;-3.103986;0.015035
518;31.2619;0.000000;0.779514;2.078646;0.429893;-0.135055;-3.103728;0.015463
519;31.3279;0.000000;0.779512;2.078603;0.429841;-0.137886;-3.103465;0.015893
520;31.3879;0.000000;0.779514;2.078569;0.429789;-0.140651;-3.103203;0.016322
521;31.4499;0.000000;0.779513;2.078535;0.429730;-0.143434;-3.102963;0.016687
522;31.5099;0.000000;0.779516;2.078500;0.429672;-0.146215;-3.102696;0.017117
523;31.5699;0.000000;0.779523;2.078466;0.429615;-0.149015;-3.102463;0.017484
524;31.63;0.000000;0.779526;2.078432;0.429543;-0.151799;-3.102241;0.017818
525;31.6899;0.000000;0.779541;2.078405;0.429480;-0.154584;-3.102004;0.018186
526;31.7499;0.000000;0.779594;2.078369;0.429414;-0.157384;-3.101776;0.018521
527;31.8099;0.000000;0.779647;2.078342;0.429353;-0.160170;-3.101572;0.018888
528;31.8699;0.000000;0.779696;2.078323;0.429295;-0.162944;-3.101358;0.019955
529;31.93;0.000000;0.779737;2.078305;0.429230;-0.165695;-3.101171;0.021402
530;31.9899;0.000000;0.779761;2.078287;0.429198;-0.181077;-3.100372;0.022345
531;32.05;0.000000;0.779774;2.078287;0.429198;-0.200262;-3.099281;0.022817
532;32.11;0.000000;0.779782;2.078286;0.429198;-0.219341;-3.098078;0.023159
533;32.17;0.000000;0.779790;2.078286;0.429198;-0.238177;-3.096776;0.023496
534;32.2299;0.000000;0.779794;2.078286;0.429198;-0.257241;-3.095342;0.023836
535;32.2899;0.000000;0.779802;2.078286;0.429199;-0.275876;-3.093828;0.024168
536;32.3499;0.000000;0.779807;2.078285;0.429199;-0.294351;-3.092215;0.024465
537;32.41;0.000000;0.779811;2.078285;0.429199;-0.313136;-3.090463;0.024798
538;32.4699;0.000000;0.779815;2.078285;0.429199;-0.331827;-3.088606;0.025098
539;32.5299;0.000000;0.779815;2.078285;0.429199;-0.350389;-3.086651;0.025426
540;32.59;0.000000;0.779819;2.078285;0.429199;-0.368856;-3.084595;0.025751
541;32.6499;0.000000;0.779819;2.078285;0.429199;-0.387462;-3.082411;0.026047
542;32.7099;0.000000;0.779819;2.078285;0.429199;-0.405988;-3.080125;0.026372
543;32.7699;0.000000;0.779819;2.078285;0.429199;-0.424518;-3.077726;0.026697
544;32.8299;0.000000;0.779823;2.078285;0.429199;-0.442967;-3.075225;0.026988
545;32.89;0.000000;0.779823;2.078285;0.429199;-0.461384;-3.072619;0.027310
546;32.9499;0.000000;0.779823;2.078285;0.429199;-0.479803;-3.069901;0.027630
547;33.0099;0.000000;0.779823;2.078285;0.429199;-0.498189;-3.067077;0.027950
548;33.0699;0.000000;0.779823;2.078285;0.429199;-0.516693;-3.064116;0.028208
549;33.132;0.000000;0.779823;2.078285;0.429199;-0.534530;-3.061155;0.028453
550;33.1919;0.000000;0.779823;2.078285;0.429205;-0.553614;-3.057869;0.028720
551;33.2519;0.000000;0.779823;2.078285;0.429205;-0.571897;-3.054607;0.028972
552;33.3119;0.000000;0.779823;2.078285;0.429205;-0.590327;-3.051202;0.029195
553;33.372;0.000000;0.779823;2.078285;0.429205;-0.608571;-3.047721;0.029445
554;33.4319;0.000000;0.779827;2.078285;0.429205;-0.626878;-3.044119;0.029728
555;33.4919;0.000000;0.779827;2.078285;0.429205;-0.645147;-3.040411;0.030009
556;33.5519;0.000000;0.779827;2.078285;0.429205;-0.663295;-3.036619;0.030319
557;33.6119;0.000000;0.779827;2.078285;0.429205;-0.681454;-3.032713;0.030628
558;33.672;0.000000;0.779827;2.078285;0.429205;-0.699624;-3.028687;0.030905
559;33.732;0.000000;0.779827;2.078285;0.429205;-0.717852;-3.024539;0.031214
560;33.7919;0.000000;0.779827;2.078285;0.429205;-0.736007;-3.020294;0.031521
561;33.8519;0.000000;0.779827;2.078285;0.429205;-0.754301;-3.015901;0.031830
562;33.9119;0.000000;0.779827;2.078285;0.429205;-0.772355;-3.011452;0.032134
563;33.9719;0.000000;0.779827;2.078285;0.429207;-0.790469;-3.006882;0.032404
564;34.032;0.000000;0.779827;2.078285;0.429207;-0.808488;-3.002214;0.032706
565;34.0919;0.000000;0.779827;2.078285;0.429213;-0.826414;-2.997456;0.033005
566;34.1519;0.000000;0.779827;2.078285;0.429213;-0.844491;-2.992544;0.033307
567;34.2119;0.000000;0.779827;2.078285;0.429213;-0.862410;-2.987560;0.033605
568;34.2719;0.000000;0.779827;2.078285;0.429213;-0.880494;-2.982413;0.033906
569;34.3319;0.000000;0.779827;2.078293;0.429213;-0.898388;-2.977206;0.034203
570;34.3919;0.000000;0.779827;2.078293;0.429213;-0.916282;-2.971883;0.034499
571;34.4519;0.000000;0.779827;2.078293;0.429213;-0.934063;-2.966479;0.034792
572;34.512;0.000000;0.779827;2.078293;0.429213;-0.951830;-2.960964;0.035085
573;34.572;0.000000;0.779827;2.078293;0.429213;-0.969628;-2.955322;0.035377
574;34.632;0.000000;0.779827;2.078293;0.429219;-0.987394;-2.949576;0.035668
575;34.6919;0.000000;0.779827;2.078293;0.429219;-1.005222;-2.943691;0.035959
576;34.7519;0.000000;0.779827;2.078293;0.429219;-1.022871;-2.937748;0.036247
577;34.812;0.000000;0.779827;2.078293;0.429219;-1.040438;-2.931717;0.036532
578;34.8719;0.000000;0.779827;2.078293;0.429219;-1.058049;-2.925555;0.036818
579;34.9319;0.000000;0.779827;2.078293;0.429219;-1.075688;-2.919264;0.037103
580;34.992;0.000000;0.779827;2.078293;0.429219;-1.093178;-2.912909;0.037386
581;35.052;0.000000;0.779827;2.078293;0.429219;-1.110711;-2.906420;0.037668
582;35.1119;0.000000;0.779827;2.078293;0.429219;-1.128253;-2.899809;0.037950
583;35.1739;0.000000;0.779827;2.078293;0.429219;-1.145237;-2.893301;0.038252
584;35.2339;0.000000;0.779827;2.078293;0.429219;-1.163331;-2.886235;0.038541
585;35.2939;0.000000;0.779827;2.078293;0.429219;-1.180424;-2.879442;0.038813
586;35.3539;0.000000;0.779827;2.078293;0.429219;-1.197666;-2.872471;0.039087
587;35.4139;0.000000;0.779827;2.078293;0.429225;-1.214930;-2.865373;0.039361
588;35.4739;0.000000;0.779827;2.078293;0.429225;-1.232168;-2.858165;0.039634
589;35.534;0.000000;0.779827;2.078302;0.429228;-1.249351;-2.850864;0.039869
590;35.594;0.000000;0.779827;2.078302;0.429228;-1.266612;-2.843403;0.040140
591;35.6539;0.000000;0.779827;2.078302;0.429228;-1.283721;-2.835887;0.040408
592;35.7139;0.000000;0.779827;2.078302;0.429228;-1.300754;-2.828283;0.040675
593;35.7739;0.000000;0.779827;2.078302;0.429228;-1.317651;-2.820619;0.040938
594;35.8339;0.000000;0.779827;2.078302;0.429228;-1.334610;-2.812806;0.041202
595;35.894;0.000000;0.779827;2.078302;0.429228;-1.351554;-2.804877;0.041465
596;35.9539;0.000000;0.779827;2.078302;0.429228;-1.368421;-2.796861;0.041726
597;36.0139;0.000000;0.779827;2.078302;0.429234;-1.385350;-2.788701;0.042016
598;36.074;0.000000;0.779827;2.078302;0.429234;-1.402076;-2.780506;0.042273
599;36.1379;0.000000;0.779827;2.078302;0.429234;-1.418482;-2.772349;0.042524
600;36.1979;0.000000;0.779827;2.078302;0.429234;-1.435610;-2.763704;0.042786
601;36.258;0.000000;0.779827;2.078302;0.429234;-1.452085;-2.755265;0.043037
602;36.3179;0.000000;0.779827;2.078302;0.429234;-1.468585;-2.746690;0.043288
603;36.3779;0.000000;0.779827;2.078302;0.429234;-1.485215;-2.737921;0.043540
604;36.438;0.000000;0.779827;2.078302;0.429234;-1.501733;-2.729084;0.043790
605;36.4979;0.000000;0.779827;2.078302;0.429234;-1.518124;-2.720189;0.044036
606;36.5579;0.000000;0.779827;2.078302;0.429234;-1.534508;-2.711172;0.044282
607;36.6179;0.000000;0.779827;2.078302;0.429234;-1.550780;-2.702090;0.044526
608;36.6779;0.000000;0.779827;2.078302;0.429234;-1.567086;-2.692861;0.044769
609;36.7379;0.000000;0.779827;2.078302;0.429234;-1.583221;-2.683603;0.045009
610;36.7979;0.000000;0.779827;2.078302;0.429234;-1.599448;-2.674162;0.045250
611;36.8579;0.000000;0.779827;2.078302;0.429240;-1.615619;-2.664625;0.045489
612;36.9179;0.000000;0.779827;2.078302;0.429240;-1.631647;-2.655043;0.045725
613;36.978;0.000000;0.779827;2.078302;0.429240;-1.647618;-2.645365;0.045959
614;37.0379;0.000000;0.779827;2.078302;0.429240;-1.663518;-2.635600;0.046192
615;37.098;0.000000;0.779827;2.078302;0.429240;-1.679403;-2.625714;0.046424
616;37.1579;0.000000;0.779827;2.078302;0.429240;-1.695116;-2.615806;0.046652
617;37.218;0.000000;0.779827;2.078302;0.429240;-1.710942;-2.605694;0.046881
618;37.2779;0.000000;0.779827;2.078302;0.429240;-1.726694;-2.595497;0.047109
619;37.3379;0.000000;0.779827;2.078302;0.429240;-1.742371;-2.585214;0.047334
620;37.3979;0.000000;0.779827;2.078302;0.429240;-1.757918;-2.574885;0.047557
621;37.4579;0.000000;0.779827;2.078302;0.429240;-1.773375;-2.564481;0.047778
622;37.5179;0.000000;0.779827;2.078302;0.429240;-1.788883;-2.553909;0.047999
623;37.5779;0.000000;0.779827;2.078302;0.429240;-1.804148;-2.543370;0.048215
624;37.638;0.000000;0.779827;2.078302;0.429240;-1.819573;-2.532584;0.048433
625;37.6979;0.000000;0.779827;2.078302;0.429240;-1.834879;-2.521744;0.048648
626;37.7579;0.000000;0.779827;2.078302;0.429240;-1.850175;-2.510773;0.048863
627;37.8178;0.000000;0.779827;2.078302;0.429240;-1.865174;-2.499879;0.049072
628;37.8779;0.000000;0.779827;2.078302;0.429240;-1.880245;-2.488796;0.049282
629;37.9378;0.000000;0.779827;2.078302;0.429240;-1.895360;-2.477542;0.049491
630;37.9979;0.000000;0.779827;2.078302;0.429240;-1.910232;-2.466329;0.049696
631;38.0579;0.000000;0.779827;2.078302;0.429240;-1.925065;-2.455007;0.049900
632;38.1179;0.000000;0.779827;2.078302;0.429240;-1.939966;-2.443493;0.050104
633;38.1779;0.000000;0.779827;2.078302;0.429240;-1.954771;-2.431910;0.050306
634;38.238;0.000000;0.779827;2.078302;0.429240;-1.969336;-2.420374;0.050503
635;38.2979;0.000000;0.779827;2.078302;0.429240;-1.983951;-2.408657;0.050701
636;38.3579;0.000000;0.779827;2.078302;0.429240;-1.998537;-2.396820;0.050897
637;38.4179;0.000000;0.779827;2.078302;0.429240;-2.013000;-2.384938;0.051091
638;38.4779;0.000000;0.779827;2.078302;0.429240;-2.027406;-2.372958;0.051283
639;38.5379;0.000000;0.779827;2.078302;0.429240;-2.041775;-2.360880;0.051499
640;38.5979;0.000000;0.779827;2.078302;0.429240;-2.056078;-2.348695;0.051687
641;38.658;0.000000;0.779827;2.078302;0.429240;-2.070155;-2.336557;0.051872
642;38.718;0.000000;0.779827;2.078302;0.429240;-2.084185;-2.324313;0.052056
643;38.7779;0.000000;0.779827;2.078302;0.429240;-2.098259;-2.311883;0.052239
