message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
93;5.59571;0.000000;0.806057;2.174000;0.142982;2.248951;2.177765;0.014416;
94;5.65567;0.000000;0.806103;2.174197;0.142781;2.248950;2.177766;0.014416;
95;5.71568;0.000000;0.806134;2.174393;0.142539;2.248925;2.177792;0.014416;
96;5.77568;0.000000;0.806199;2.174609;0.142344;2.248914;2.177803;0.014416;
97;5.83575;0.000000;0.806231;2.174814;0.142156;2.248925;2.177791;0.014417;
98;5.89567;0.000000;0.806251;2.174992;0.141998;2.248922;2.177795;0.014417;
99;5.95563;0.000000;0.806299;2.175154;0.141810;2.248928;2.177788;0.014417;
100;6.01566;0.000000;0.806370;2.175321;0.141624;2.248906;2.177799;0.014382;
101;6.07564;0.000000;0.806432;2.175476;0.141459;2.248936;2.177769;0.014382;
102;6.13569;0.000000;0.806470;2.175628;0.141223;2.248917;2.177788;0.014382;
103;6.19575;0.000000;0.806510;2.175772;0.141082;2.248910;2.177795;0.014382;
104;6.25643;0.000000;0.806526;2.175906;0.140889;2.248889;2.177816;0.014382;
105;6.31565;0.000000;0.806557;2.176066;0.140690;2.248884;2.177822;0.014382;
106;6.3757;0.000000;0.806596;2.176201;0.140531;2.248923;2.177782;0.014382;
107;6.43566;0.000000;0.806620;2.176326;0.140386;2.248937;2.177767;0.014383;
108;6.49572;0.000000;0.806644;2.176452;0.140235;2.248916;2.177789;0.014383;
109;6.55574;0.000000;0.806681;2.176583;0.140035;2.248894;2.177834;0.014403;
110;6.61575;0.000000;0.806702;2.176708;0.139847;2.248896;2.177831;0.014403;
111;6.6807;0.000000;0.806726;2.176815;0.139750;2.248920;2.177807;0.014403;
112;6.73574;0.000000;0.806754;2.176914;0.139574;2.248931;2.177795;0.014403;
113;6.80179;0.000000;0.806761;2.177011;0.139388;2.248919;2.177808;0.014403;
114;6.86173;0.000000;0.806782;2.177110;0.139249;2.248918;2.177809;0.014403;
115;6.93166;0.966803;0.806815;2.177218;0.139091;2.248906;2.177820;0.014403;
116;6.98369;0.966803;0.806856;2.176767;0.139052;2.249227;2.177503;0.014441;
117;7.04374;0.969362;0.806967;2.175318;0.139028;2.249617;2.177586;0.014906;
118;7.10362;0.969362;0.807089;2.173614;0.138989;2.250391;2.177988;0.016231;
119;7.16387;0.959486;0.807035;2.172163;0.139005;2.250793;2.178718;0.018070;
120;7.22379;0.960003;0.806904;2.170704;0.139033;2.251439;2.179598;0.020372;
121;7.28513;0.962014;0.806730;2.169280;0.139021;2.252566;2.180821;0.023224;
122;7.34514;0.967099;0.806655;2.167843;0.139012;2.253916;2.182273;0.026465;
123;7.40378;0.964571;0.806533;2.166404;0.139031;2.255423;2.183722;0.029844;
124;7.46378;0.965787;0.806463;2.165049;0.139052;-2.256422;-2.184910;-0.034124;
125;7.52378;0.970024;0.806446;2.163653;0.139065;-2.254308;-2.182983;-0.038807;
126;7.58375;0.969242;0.806395;2.162258;0.138977;-2.252081;-2.181086;-0.043324;
127;7.64375;0.970487;0.806301;2.160921;0.138948;-2.249723;-2.178918;-0.048318;
128;7.70366;0.970487;0.806258;2.159558;0.138970;-2.247354;-2.176619;-0.053528;
129;7.76361;0.971154;0.806247;2.158141;0.138922;-2.245008;-2.174436;-0.058467;
130;7.82366;0.970582;0.806233;2.156716;0.138842;-2.242542;-2.172292;-0.063547;
131;7.88369;0.970582;0.806150;2.155334;0.138764;-2.240147;-2.169712;-0.068963;
132;7.94371;0.969768;0.806047;2.153988;0.138725;-2.237622;-2.167235;-0.074341;
133;8.01569;0.973844;0.806003;2.152757;0.138622;-2.234838;-2.165201;-0.079588;
134;8.07577;0.973205;0.805995;2.151342;0.138532;-2.232094;-2.162279;-0.085704;
135;8.13579;0.972229;0.805971;2.149961;0.138496;-2.229298;-2.159653;-0.091529;
136;8.19582;0.976632;0.805930;2.148633;0.138411;-2.226284;-2.156920;-0.097631;
137;8.25574;0.976632;0.805867;2.147255;0.138292;-2.223345;-2.154196;-0.103695;
138;8.3252;0.977332;0.805829;2.145861;0.138178;-2.220459;-2.151466;-0.109577;
139;8.38072;0.976070;0.805792;2.144528;0.138058;-2.217550;-2.148770;-0.115476;
140;8.43777;0.978814;0.805764;2.143231;0.137945;-2.214458;-2.145956;-0.121683;
141;8.49769;0.977199;0.805724;2.141998;0.137873;-2.211134;-2.143019;-0.128226;
142;8.55769;0.977192;0.805705;2.140698;0.137747;-2.208093;-2.140137;-0.134472;
143;8.61775;0.976265;0.805672;2.139415;0.137617;-2.204902;-2.137103;-0.141029;
144;8.68072;0.977334;0.805669;2.138141;0.137494;-2.201626;-2.134019;-0.147762;
145;8.73775;0.975985;0.805632;2.136817;0.137346;-2.198491;-2.131096;-0.153897;
146;8.79779;0.980157;0.805567;2.135470;0.137200;-2.195419;-2.128253;-0.159484;
147;8.85777;0.979036;0.805499;2.134162;0.136941;-2.192279;-2.125415;-0.165045;
148;8.91779;0.978753;0.805457;2.132904;0.136727;-2.189012;-2.122297;-0.171184;
149;8.97766;0.980949;0.805417;2.131553;0.136617;-2.185889;-2.119309;-0.177036;
150;9.0376;0.981807;0.805373;2.130287;0.136399;-2.182486;-2.116124;-0.183374;
151;9.09761;0.982131;0.805322;2.128926;0.136158;-2.179273;-2.113065;-0.189382;
152;9.15761;0.982131;0.805265;2.127658;0.135926;-2.176004;-2.110011;-0.195382;
153;9.21763;0.986808;0.805206;2.126391;0.135760;-2.172848;-2.106891;-0.201306;
154;9.27764;0.986808;0.805140;2.125170;0.135536;-2.169377;-2.103698;-0.207629;
155;9.33763;0.986013;0.805056;2.123927;0.135274;-2.166008;-2.100489;-0.213778;
156;9.39764;0.985515;0.804978;2.122695;0.135079;-2.162659;-2.097181;-0.220035;
157;9.45781;0.985515;0.804886;2.121393;0.134860;-2.159306;-2.093974;-0.226175;
158;9.51772;0.991168;0.804790;2.120143;0.134569;-2.155882;-2.090804;-0.232281;
159;9.57773;0.993556;0.804700;2.118938;0.134322;-2.152492;-2.087488;-0.238458;
160;9.63764;0.994787;0.804692;2.117753;0.134108;-2.149100;-2.084364;-0.244435;
161;9.69763;0.994787;0.804741;2.116511;0.133793;-2.145772;-2.081219;-0.250474;
162;9.75766;0.994787;0.804784;2.115333;0.133549;-2.142230;-2.077943;-0.256827;
163;9.81764;0.996709;0.804787;2.114044;0.133255;-2.138883;-2.074812;-0.262784;
164;9.87765;0.997418;0.804779;2.112791;0.132973;-2.135469;-2.071503;-0.268893;
165;9.9376;0.996995;0.804736;2.111633;0.132699;-2.131714;-2.068189;-0.275262;
166;9.99762;0.996995;0.804714;2.110439;0.132371;-2.128032;-2.064742;-0.281437;
167;10.0576;0.995999;0.804714;2.109282;0.132057;-2.124143;-2.061042;-0.288227;
168;10.1176;0.995999;0.804683;2.108054;0.131763;-2.120374;-2.057543;-0.294549;
169;10.1896;0.995999;0.804670;2.106936;0.131436;-2.116558;-2.054404;-0.300666;
170;10.2498;0.990162;0.804648;2.105709;0.131122;-2.112613;-2.050206;-0.307668;
171;10.3096;0.990162;0.804616;2.104565;0.130815;-2.108638;-2.046638;-0.314181;
172;10.3698;0.986634;0.804605;2.103419;0.130469;-2.104789;-2.042994;-0.320533;
173;10.4338;0.984576;0.804588;2.102260;0.130143;-2.101056;-2.039553;-0.326650;
174;10.4938;0.986048;0.804496;2.101001;0.129726;-2.097345;-2.036012;-0.332466;
175;10.5538;0.983307;0.804473;2.099938;0.129423;-2.093274;-2.032286;-0.339118;
176;10.6137;0.983886;0.804446;2.098746;0.129044;-2.089526;-2.028603;-0.345087;
177;10.6738;0.983886;0.804397;2.097554;0.128648;-2.085825;-2.025016;-0.350904;
178;10.7338;0.973485;0.804348;2.096454;0.128280;-2.081861;-2.021444;-0.357103;
179;10.7938;0.969626;0.804342;2.095395;0.127901;-2.077951;-2.017714;-0.363247;
180;10.8538;0.969832;0.804315;2.094292;0.127542;-2.074180;-2.014054;-0.369224;
181;10.9138;0.971378;0.804300;2.093182;0.127148;-2.070317;-2.010575;-0.375127;
182;10.9739;0.967555;0.804263;2.092009;0.126739;-2.066697;-2.007069;-0.380688;
183;11.0338;0.962525;0.804202;2.090863;0.126319;-2.063021;-2.003592;-0.386324;
184;11.0971;0.962525;0.804197;2.089789;0.125957;-2.059269;-2.000078;-0.392123;
185;11.1643;0.957939;0.804212;2.088822;0.125575;-2.055500;-1.996723;-0.397894;
186;11.2292;0.957939;0.804157;2.087670;0.125117;-2.051891;-1.993076;-0.403329;
187;11.2818;0.952518;0.804136;2.086569;0.124693;-2.048174;-1.989592;-0.408971;
188;11.3418;0.951023;0.804088;2.085487;0.124256;-2.044440;-1.986190;-0.414375;
189;11.4018;0.953781;0.804060;2.084432;0.123840;-2.040741;-1.982646;-0.419908;
190;11.4617;0.953781;0.804046;2.083339;0.123395;-2.037130;-1.979195;-0.425332;
191;11.5412;0.940768;0.803992;2.082338;0.122934;-2.033426;-1.976329;-0.430462;
192;11.5974;0.948050;0.803967;2.081165;0.122407;-2.029956;-1.972609;-0.435656;
193;11.6538;0.939662;0.803960;2.080224;0.122016;-2.026070;-1.969037;-0.441330;
194;11.7141;0.939662;0.803951;2.079180;0.121571;-2.022458;-1.965732;-0.446555;
195;11.7738;0.935076;0.803878;2.078108;0.121070;-2.018994;-1.962426;-0.451365;
196;11.8338;0.933992;0.803845;2.077088;0.120595;-2.015273;-1.959095;-0.456481;
197;11.8938;0.933992;0.803850;2.076036;0.120129;-2.011585;-1.955513;-0.461932;
198;11.9611;0.925005;0.803864;2.075052;0.119675;-2.007648;-1.951937;-0.467592;
199;12.0137;0.918327;0.803798;2.074032;0.119139;-2.003994;-1.948428;-0.472688;
200;12.0737;0.916967;0.803785;2.073018;0.118674;-2.000282;-1.944963;-0.477877;
201;12.1338;0.917875;0.803706;2.071967;0.118091;-1.996649;-1.941769;-0.482507;
202;12.2011;0.913926;0.803718;2.071010;0.117633;-1.992924;-1.938106;-0.487816;
203;12.2678;0.910826;0.803683;2.070058;0.117097;-1.989354;-1.935089;-0.492349;
204;12.3278;0.910826;0.803674;2.068994;0.116568;-1.985539;-1.931256;-0.497810;
205;12.3931;0.907497;0.803616;2.068026;0.116081;-1.981722;-1.927444;-0.503160;
206;12.4478;0.904441;0.803603;2.067092;0.115579;-1.977888;-1.923889;-0.508362;
207;12.5078;0.904441;0.803603;2.066169;0.115079;-1.974125;-1.920482;-0.513441;
208;12.5678;0.904299;0.803587;2.065204;0.114562;-1.970442;-1.917060;-0.518300;
209;12.6308;0.893545;0.803538;2.064197;0.113979;-1.966779;-1.913620;-0.523012;
210;12.6878;0.890108;0.803496;2.063235;0.113459;-1.963101;-1.910161;-0.527831;
211;12.7478;0.890975;0.803502;2.062300;0.112954;-1.959385;-1.906612;-0.532844;
212;12.8077;0.890975;0.803472;2.061355;0.112388;-1.955732;-1.903035;-0.537691;
213;12.8677;0.882160;0.803431;2.060364;0.111827;-1.952006;-1.899551;-0.542503;
214;12.9277;0.880677;0.803433;2.059485;0.111301;-1.948177;-1.895952;-0.547536;
215;12.9877;0.881573;0.803417;2.058560;0.110745;-1.944511;-1.892666;-0.552007;
216;13.0476;0.881573;0.803415;2.057673;0.110198;-1.940761;-1.889283;-0.556838;
217;13.1077;0.868727;0.803361;2.056735;0.109627;-1.937166;-1.886042;-0.561156;
218;13.1676;0.872368;0.803342;2.055823;0.109057;-1.933279;-1.882368;-0.566105;
219;13.2276;0.864523;0.803307;2.054902;0.108478;-1.929319;-1.878679;-0.571001;
220;13.2877;0.862999;0.803264;2.053960;0.107896;-1.925364;-1.874987;-0.575926;
221;13.3477;0.862999;0.803253;2.053065;0.107346;-1.921206;-1.871030;-0.581331;
222;13.4077;0.853631;0.803254;2.052250;0.106810;-1.916915;-1.866935;-0.586917;
223;13.4677;0.851823;0.803247;2.051367;0.106220;-1.912745;-1.863197;-0.592090;
224;13.5276;0.851823;0.803234;2.050501;0.105665;-1.908574;-1.859234;-0.597450;
225;13.5877;0.847086;0.803181;2.049623;0.105008;-1.904343;-1.855340;-0.602426;
226;13.6476;0.847086;0.803156;2.048764;0.104417;-1.900160;-1.851272;-0.607678;
227;13.7082;0.835083;0.803159;2.047929;0.103846;-1.896006;-1.847331;-0.612915;
228;13.7678;0.827806;0.803135;2.047031;0.103218;-1.891825;-1.843459;-0.617944;
229;13.8308;0.830437;0.803138;2.046243;0.102647;-1.887547;-1.839395;-0.623291;
230;13.8878;0.825329;0.803123;2.045391;0.102026;-1.883472;-1.835562;-0.628090;
231;13.9478;0.817309;0.803109;2.044509;0.101374;-1.879425;-1.831884;-0.632837;
232;14.0077;0.816937;0.803095;2.043724;0.100755;-1.875349;-1.828053;-0.637616;
233;14.0677;0.816264;0.803048;2.042895;0.100089;-1.871379;-1.824189;-0.642197;
234;14.1276;0.810092;0.803004;2.042066;0.099446;-1.867364;-1.820445;-0.646750;
235;14.1876;0.810092;0.802988;2.041242;0.098797;-1.863291;-1.816660;-0.651490;
236;14.2477;0.801909;0.802989;2.040524;0.098217;-1.858967;-1.812756;-0.656704;
237;14.3077;0.799465;0.803005;2.039710;0.097622;-1.854978;-1.809006;-0.661495;
