message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
23;1.37385;0.000000;0.794962;2.106275;0.157849;2.248954;2.177837;0.014878;
24;1.43378;0.000000;0.795334;2.107148;0.156772;2.248950;2.177841;0.014879;
25;1.49377;0.000000;0.795662;2.107970;0.155690;2.248964;2.177827;0.014880;
26;1.55367;0.000000;0.795989;2.108810;0.154631;2.248944;2.177847;0.014880;
27;1.61387;0.000000;0.796355;2.109608;0.153590;2.248966;2.177824;0.014881;
28;1.6737;0.000000;0.796655;2.110379;0.152586;2.248985;2.177804;0.014882;
29;1.73379;0.000000;0.796972;2.111169;0.151581;2.248983;2.177806;0.014882;
30;1.79459;0.000000;0.797281;2.111898;0.150594;2.248938;2.177853;0.014882;
31;1.85383;0.000000;0.797615;2.112689;0.149582;2.248947;2.177843;0.014883;
32;1.91367;0.000000;0.797892;2.113376;0.148637;2.248957;2.177833;0.014884;
33;1.97367;0.000000;0.798145;2.114042;0.147722;2.248997;2.177813;0.014906;
34;2.03365;0.000000;0.798452;2.114739;0.146794;2.249007;2.177802;0.014907;
35;2.09377;0.000000;0.798707;2.115357;0.145909;2.249020;2.177789;0.014907;
36;2.15367;0.000000;0.798980;2.116011;0.145005;2.248966;2.177844;0.014908;
37;2.21367;0.000000;0.799250;2.116631;0.144138;2.248979;2.177831;0.014908;
38;2.27364;0.000000;0.799492;2.117224;0.143252;2.248977;2.177833;0.014908;
39;2.33365;0.000000;0.799718;2.117826;0.142409;2.248964;2.177846;0.014909;
40;2.39362;0.000000;0.799937;2.118376;0.141596;2.248992;2.177817;0.014909;
41;2.45361;0.000000;0.800150;2.118892;0.140765;2.248969;2.177840;0.014910;
42;2.51376;0.000000;0.800359;2.119425;0.139957;2.248972;2.177837;0.014910;
43;2.5737;0.000000;0.800602;2.119941;0.139191;2.248961;2.177849;0.014910;
44;2.63384;0.000000;0.800823;2.120432;0.138407;2.248911;2.177900;0.014910;
45;2.69381;0.000000;0.801003;2.120904;0.137654;2.248990;2.177819;0.014911;
46;2.7539;0.000000;0.801179;2.121386;0.136919;2.248987;2.177822;0.014911;
47;2.81382;0.000000;0.801335;2.121797;0.136185;2.248963;2.177846;0.014912;
48;2.87388;0.000000;0.801509;2.122192;0.135492;2.248997;2.177811;0.014912;
49;2.93383;0.000000;0.801685;2.122595;0.134787;2.248996;2.177812;0.014912;
50;2.99378;0.000000;0.801848;2.123007;0.134082;2.248949;2.177860;0.014912;
51;3.06771;0.000000;0.801996;2.123353;0.133407;2.248944;2.177845;0.014891;
52;3.1386;0.000000;0.802132;2.123744;0.132745;2.248904;2.177907;0.014912;
53;3.18985;0.000000;0.802247;2.124042;0.132077;2.248963;2.177847;0.014913;
54;3.25458;0.000000;0.802378;2.124349;0.131475;2.248974;2.177834;0.014913;
55;3.30977;0.000000;0.802510;2.124665;0.130836;2.248952;2.177858;0.014913;
56;3.3698;0.000000;0.802636;2.124990;0.130234;2.248918;2.177892;0.014913;
57;3.43868;0.000000;0.802765;2.125280;0.129625;2.248881;2.177931;0.014913;
58;3.4898;0.000000;0.802864;2.125561;0.129072;2.248901;2.177909;0.014914;
59;3.54987;0.000000;0.802971;2.125834;0.128446;2.249004;2.177804;0.014915;
60;3.60992;0.000000;0.803074;2.126088;0.127892;2.248998;2.177810;0.014915;
61;3.66976;0.000000;0.803167;2.126326;0.127315;2.249014;2.177794;0.014915;
62;3.73337;0.000000;0.803250;2.126571;0.126785;2.248971;2.177838;0.014915;
63;3.78978;0.000000;0.803327;2.126817;0.126232;2.248952;2.177857;0.014915;
64;3.84981;0.000000;0.803414;2.127028;0.125691;2.248941;2.177869;0.014915;
65;3.9098;0.000000;0.803495;2.127248;0.125191;2.248966;2.177843;0.014915;
66;3.97507;0.000000;0.803594;2.127459;0.124668;2.248931;2.177878;0.014915;
67;4.04475;0.000000;0.803695;2.127645;0.124215;2.248988;2.177820;0.014916;
68;4.11131;0.000000;0.803772;2.127833;0.123714;2.249030;2.177768;0.014880;
69;4.17803;0.000000;0.803828;2.128018;0.123227;2.249016;2.177782;0.014880;
70;4.22979;0.000000;0.803889;2.128211;0.122800;2.248967;2.177832;0.014880;
71;4.29461;0.000000;0.803949;2.128404;0.122331;2.248930;2.177870;0.014880;
72;4.3498;0.000000;0.804008;2.128580;0.121886;2.248926;2.177874;0.014880;
73;4.40996;0.000000;0.804090;2.128730;0.121465;2.248979;2.177819;0.014881;
74;4.46979;0.000000;0.804149;2.128871;0.120972;2.248960;2.177839;0.014881;
75;4.52981;0.000000;0.804198;2.129020;0.120569;2.248977;2.177821;0.014881;
76;4.58986;0.000000;0.804238;2.129170;0.120155;2.248971;2.177828;0.014881;
77;4.64981;0.000000;0.804323;2.129311;0.119727;2.248952;2.177848;0.014881;
78;4.7098;0.000000;0.804376;2.129426;0.119325;2.248965;2.177834;0.014881;
79;4.77515;0.000000;0.804424;2.129549;0.118952;2.248932;2.177868;0.014881;
80;4.83001;0.000000;0.804444;2.129654;0.118544;2.248944;2.177856;0.014881;
81;4.88978;0.000000;0.804466;2.129768;0.118173;2.248957;2.177842;0.014881;
82;4.94979;0.000000;0.804520;2.129891;0.117836;2.248924;2.177876;0.014881;
83;5.01385;0.000000;0.804553;2.129997;0.117446;2.248960;2.177839;0.014881;
84;5.07387;0.000000;0.804593;2.130093;0.117079;2.248983;2.177816;0.014882;
85;5.13951;0.000000;0.804646;2.130208;0.116736;2.248960;2.177839;0.014882;
86;5.2037;0.943981;0.804693;2.130331;0.116328;2.248963;2.177836;0.014882;
87;5.25577;0.944901;0.804709;2.129870;0.116241;2.249327;2.177493;0.014942;
88;5.31588;0.943678;0.804755;2.128412;0.116244;2.249618;2.177244;0.015072;
89;5.37575;0.943678;0.804864;2.126785;0.116294;2.249893;2.177345;0.016121;
90;5.43582;0.939320;0.804934;2.125646;0.116319;2.250828;2.178292;0.018660;
91;5.49588;0.942907;0.804881;2.124348;0.116304;2.251462;2.179117;0.020670;
92;5.55579;0.944561;0.804739;2.123042;0.116296;2.252493;2.180316;0.023539;
93;5.61581;0.940902;0.804634;2.121847;0.116299;2.253844;2.181999;0.027184;
94;5.67578;0.946362;0.804514;2.120577;0.116291;2.255546;2.183836;0.031207;
95;5.73574;0.941328;0.804418;2.119297;0.116270;-2.256161;-2.184741;-0.035644;
96;5.79568;0.945283;0.804341;2.117978;0.116258;-2.254073;-2.182764;-0.040122;
97;5.8557;0.943910;0.804310;2.116741;0.116253;-2.251716;-2.180660;-0.045119;
98;5.91568;0.943910;0.804266;2.115501;0.116239;-2.249232;-2.178517;-0.050297;
99;5.97565;0.946778;0.804216;2.114213;0.116166;-2.246946;-2.176415;-0.055148;
100;6.03567;0.946778;0.804167;2.112966;0.116119;-2.244499;-2.174145;-0.060321;
101;6.09584;0.950261;0.804120;2.111759;0.116106;-2.241785;-2.171753;-0.065885;
102;6.15574;0.947546;0.804093;2.110575;0.116096;-2.238921;-2.169253;-0.071757;
103;6.21574;0.947546;0.804065;2.109352;0.116009;-2.236161;-2.166473;-0.077813;
104;6.27568;0.948573;0.804055;2.108160;0.115901;-2.233284;-2.163700;-0.084024;
105;6.33562;0.948573;0.804050;2.106960;0.115874;-2.230237;-2.160917;-0.090446;
106;6.39565;0.946222;0.804052;2.105836;0.115841;-2.227050;-2.157848;-0.097318;
107;6.45567;0.948239;0.803987;2.104596;0.115760;-2.223966;-2.154914;-0.103392;
108;6.51565;0.949356;0.803890;2.103352;0.115661;-2.220813;-2.152053;-0.109195;
109;6.57573;0.949356;0.803772;2.102069;0.115490;-2.217733;-2.149204;-0.114821;
110;6.63567;0.947616;0.803669;2.100905;0.115413;-2.214501;-2.146112;-0.120938;
111;6.69572;0.950290;0.803569;2.099646;0.115319;-2.211399;-2.142971;-0.127018;
112;6.7557;0.950290;0.803462;2.098433;0.115118;-2.208135;-2.139726;-0.133451;
113;6.81578;0.950420;0.803341;2.097187;0.115008;-2.204828;-2.136726;-0.139418;
114;6.87579;0.944105;0.803272;2.096028;0.114864;-2.201457;-2.133546;-0.145769;
115;6.93567;0.944105;0.803314;2.094846;0.114708;-2.197994;-2.130230;-0.152522;
116;6.99586;0.947206;0.803344;2.093710;0.114605;-2.194435;-2.127028;-0.159249;
117;7.0558;0.948439;0.803384;2.092534;0.114440;-2.190875;-2.123650;-0.166162;
118;7.11566;0.946799;0.803389;2.091350;0.114264;-2.187196;-2.120247;-0.173242;
119;7.17566;0.952330;0.803407;2.090191;0.114095;-2.183561;-2.116981;-0.179979;
120;7.2357;0.945447;0.803376;2.089043;0.113905;-2.179950;-2.113576;-0.186692;
121;7.29568;0.944994;0.803331;2.087880;0.113770;-2.176277;-2.110231;-0.193365;
122;7.35582;0.942405;0.803311;2.086762;0.113553;-2.172541;-2.106748;-0.200102;
123;7.41584;0.942405;0.803298;2.085617;0.113329;-2.168724;-2.103260;-0.206847;
124;7.47573;0.945766;0.803274;2.084413;0.113144;-2.165075;-2.099787;-0.213441;
125;7.53563;0.943128;0.803224;2.083268;0.112947;-2.161340;-2.096205;-0.220198;
126;7.59571;0.943128;0.803165;2.082211;0.112765;-2.157455;-2.092642;-0.227002;
127;7.65576;0.943128;0.803177;2.081108;0.112476;-2.153712;-2.089170;-0.233570;
128;7.71591;0.945806;0.803145;2.079991;0.112246;-2.149967;-2.085603;-0.240139;
129;7.77564;0.945806;0.803127;2.078842;0.112031;-2.146132;-2.082072;-0.246797;
130;7.83573;0.945806;0.803082;2.077705;0.111779;-2.142309;-2.078373;-0.253578;
131;7.89566;0.943918;0.803049;2.076598;0.111526;-2.138420;-2.074645;-0.260403;
132;7.95575;0.943918;0.803011;2.075505;0.111274;-2.134438;-2.070920;-0.267052;
133;8.01573;0.942682;0.802956;2.074416;0.110997;-2.130447;-2.067187;-0.273743;
134;8.07582;0.946395;0.802944;2.073324;0.110687;-2.126341;-2.063202;-0.280740;
135;8.13587;0.939969;0.802904;2.072249;0.110413;-2.122092;-2.059188;-0.287796;
136;8.19578;0.942189;0.802863;2.071206;0.110173;-2.117715;-2.055180;-0.295051;
137;8.25858;0.942256;0.802819;2.070058;0.109847;-2.113553;-2.051057;-0.302078;
138;8.31597;0.943198;0.802794;2.069007;0.109590;-2.109286;-2.047000;-0.309117;
139;8.37577;0.943198;0.802782;2.067942;0.109383;-2.104991;-2.043125;-0.316017;
140;8.43589;0.949638;0.802761;2.066925;0.108914;-2.100664;-2.038880;-0.323057;
141;8.49583;0.946420;0.802721;2.065842;0.108580;-2.096424;-2.034923;-0.329833;
142;8.55572;0.949019;0.802691;2.064792;0.108253;-2.092065;-2.030979;-0.336692;
143;8.61581;0.948645;0.802675;2.063748;0.107935;-2.087689;-2.026692;-0.343873;
144;8.67577;0.940023;0.802659;2.062761;0.107653;-2.083307;-2.022621;-0.350878;
145;8.73577;0.946965;0.802642;2.061731;0.107257;-2.078979;-2.018776;-0.357432;
146;8.79598;0.942642;0.802595;2.060673;0.106914;-2.074709;-2.014855;-0.363812;
147;8.85582;0.942171;0.802544;2.059645;0.106567;-2.070445;-2.010760;-0.370571;
148;8.9159;0.942171;0.802534;2.058638;0.106192;-2.066137;-2.006806;-0.377178;
149;8.97581;0.945384;0.802505;2.057613;0.105831;-2.061925;-2.002866;-0.383428;
150;9.03587;0.945384;0.802479;2.056549;0.105426;-2.057722;-1.998878;-0.389751;
151;9.0958;0.944202;0.802455;2.055633;0.105117;-2.053250;-1.994800;-0.396559;
152;9.15859;0.946197;0.802435;2.054666;0.104704;-2.048941;-1.990612;-0.403091;
153;9.2226;0.946197;0.802391;2.053661;0.104301;-2.044693;-1.986729;-0.409261;
154;9.27581;0.944765;0.802414;2.052651;0.103909;-2.040542;-1.982829;-0.415306;
155;9.34983;0.947987;0.802391;2.051711;0.103497;-2.036487;-1.979404;-0.420913;
156;9.40983;0.946402;0.802351;2.050695;0.103060;-2.032232;-1.975005;-0.427374;
157;9.46988;0.946535;0.802327;2.049722;0.102658;-2.028022;-1.971013;-0.433459;
158;9.53008;0.946535;0.802271;2.048733;0.102227;-2.023851;-1.967109;-0.439123;
159;9.58981;0.947335;0.802240;2.047826;0.101815;-2.019570;-1.962940;-0.445346;
160;9.66062;0.948293;0.802222;2.046916;0.101410;-2.015286;-1.959183;-0.451204;
161;9.72583;0.948171;0.802195;2.046021;0.100981;-2.011258;-1.955807;-0.456467;
162;9.78578;0.948171;0.802182;2.044949;0.100481;-2.007041;-1.951268;-0.462658;
163;9.84622;0.947580;0.802146;2.044063;0.100114;-2.002673;-1.947264;-0.468649;
164;9.9058;0.947580;0.802147;2.043146;0.099688;-1.998500;-1.943141;-0.474640;
165;9.96586;0.947580;0.802098;2.042128;0.099183;-1.994459;-1.939276;-0.479963;
166;10.0258;0.957129;0.802069;2.041275;0.098721;-1.990061;-1.935219;-0.485889;
167;10.0857;0.948248;0.802062;2.040401;0.098278;-1.985768;-1.931399;-0.491557;
168;10.1458;0.950086;0.802024;2.039504;0.097801;-1.981519;-1.927370;-0.497264;
169;10.2057;0.953919;0.802025;2.038565;0.097343;-1.977289;-1.923566;-0.502802;
170;10.2659;0.953919;0.802010;2.037700;0.096878;-1.972880;-1.919404;-0.508708;
171;10.3258;0.954827;0.801965;2.036771;0.096382;-1.968615;-1.915408;-0.514251;
172;10.3858;0.954827;0.801930;2.035872;0.095852;-1.964244;-1.911518;-0.519732;
173;10.4459;0.954912;0.801906;2.035009;0.095382;-1.959933;-1.907461;-0.525207;
174;10.5058;0.954912;0.801853;2.034162;0.094826;-1.955570;-1.903481;-0.530687;
175;10.5658;0.954143;0.801843;2.033313;0.094340;-1.951267;-1.899579;-0.536014;
176;10.6258;0.954143;0.801838;2.032423;0.093820;-1.947003;-1.895555;-0.541464;
177;10.6858;0.955067;0.801811;2.031578;0.093320;-1.942679;-1.891520;-0.546866;
178;10.7458;0.955115;0.801808;2.030745;0.092795;-1.938344;-1.887574;-0.552233;
179;10.8117;0.955150;0.801816;2.029851;0.092315;-1.934159;-1.883498;-0.557644;
180;10.8659;0.954071;0.801777;2.028994;0.091738;-1.929791;-1.879299;-0.562937;
181;10.9299;0.953793;0.801750;2.028165;0.091199;-1.925413;-1.875340;-0.568119;
182;10.9907;0.953793;0.801756;2.027386;0.090699;-1.920898;-1.871094;-0.573776;
183;11.0459;0.949743;0.801722;2.026558;0.090174;-1.916431;-1.867118;-0.579091;
184;11.1058;0.955775;0.801689;2.025760;0.089623;-1.911837;-1.862741;-0.584711;
185;11.166;0.958589;0.801693;2.024943;0.089072;-1.907249;-1.858490;-0.590104;
186;11.2265;0.958589;0.801644;2.024098;0.088502;-1.902635;-1.854063;-0.595613;
187;11.2857;0.960600;0.801600;2.023290;0.087933;-1.897911;-1.849459;-0.601309;
188;11.3458;0.957243;0.801571;2.022508;0.087389;-1.893064;-1.845080;-0.607047;
189;11.4057;0.956197;0.801583;2.021684;0.086827;-1.888337;-1.840775;-0.612568;
190;11.4657;0.957553;0.801577;2.020968;0.086295;-1.883442;-1.836254;-0.618546;
191;11.5281;0.961627;0.801571;2.020226;0.085722;-1.878693;-1.831985;-0.624189;
192;11.5858;0.961627;0.801506;2.019403;0.085103;-1.874031;-1.827579;-0.629149;
193;11.6458;0.956511;0.801496;2.018710;0.084541;-1.869103;-1.822996;-0.635083;
194;11.7058;0.960740;0.801492;2.017942;0.084008;-1.864406;-1.818671;-0.640484;
195;11.7657;0.962324;0.801463;2.017153;0.083372;-1.859843;-1.814506;-0.645425;
196;11.8257;0.958612;0.801436;2.016387;0.082808;-1.855225;-1.810224;-0.650612;
197;11.8858;0.960211;0.801400;2.015621;0.082180;-1.850776;-1.805920;-0.655518;
198;11.9459;0.963222;0.801353;2.014886;0.081608;-1.846100;-1.801696;-0.660681;
199;12.0111;0.959942;0.801353;2.014189;0.081000;-1.841482;-1.797215;-0.665869;
200;12.0659;0.966491;0.801370;2.013499;0.080426;-1.836858;-1.793005;-0.670865;
201;12.1258;0.961399;0.801431;2.012775;0.079857;-1.832300;-1.788803;-0.676149;
202;12.1858;0.966800;0.801371;2.012060;0.079214;-1.827739;-1.784591;-0.680741;
203;12.2459;0.966800;0.801346;2.011307;0.078559;-1.823215;-1.780409;-0.685548;
204;12.3186;0.968769;0.801332;2.010617;0.077969;-1.818605;-1.776041;-0.690579;
205;12.37;0.968769;0.801315;2.009924;0.077362;-1.814152;-1.771802;-0.695329;
