message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
32;1.92172;0.000000;0.794364;2.144008;0.175947;-0.085382;3.127086;1.517628;
33;1.98166;0.000000;0.794637;2.145502;0.175701;-0.085352;3.127086;1.517643;
34;2.04171;0.000000;0.794871;2.146961;0.175462;-0.085323;3.127085;1.517676;
35;2.10179;0.000000;0.795095;2.148350;0.175258;-0.085295;3.127085;1.517700;
36;2.16176;0.000000;0.795350;2.149716;0.175000;-0.085268;3.127084;1.517732;
37;2.22165;0.000000;0.795600;2.151066;0.174880;-0.085241;3.127083;1.517739;
38;2.2817;0.000000;0.795798;2.152344;0.174634;-0.085215;3.127083;1.517727;
39;2.3417;0.000000;0.796013;2.153563;0.174437;-0.085191;3.127083;1.517773;
40;2.4017;0.000000;0.796226;2.154739;0.174281;-0.085167;3.127082;1.517813;
41;2.46163;0.000000;0.796436;2.155924;0.174148;-0.085143;3.127082;1.517810;
42;2.52165;0.000000;0.796641;2.157032;0.174028;-0.085121;3.127081;1.517820;
43;2.58165;0.000000;0.796831;2.158096;0.173896;-0.085100;3.127081;1.517867;
44;2.64168;0.000000;0.797012;2.159203;0.173728;-0.085077;3.127080;1.517887;
45;2.70173;0.000000;0.797198;2.160233;0.173614;-0.085056;3.127080;1.517909;
46;2.76169;0.000000;0.797413;2.161222;0.173487;-0.085036;3.127080;1.517903;
47;2.82162;0.000000;0.797598;2.162218;0.173319;-0.085016;3.127079;1.517930;
48;2.88167;0.000000;0.797780;2.163171;0.173145;-0.084997;3.127079;1.517974;
49;2.94163;0.000000;0.797958;2.164107;0.172994;-0.084978;3.127079;1.517951;
50;3.00168;0.000000;0.798138;2.165009;0.172910;-0.084960;3.127078;1.517988;
51;3.06166;0.000000;0.798281;2.165891;0.172826;-0.084942;3.127078;1.517958;
52;3.12172;0.000000;0.798437;2.166696;0.172694;-0.084925;3.127078;1.518048;
53;3.18159;0.000000;0.798605;2.167554;0.172592;-0.084908;3.127077;1.518015;
54;3.24192;0.000000;0.798762;2.168374;0.172502;-0.083499;3.127080;1.519423;
55;3.30171;0.000000;0.798901;2.169161;0.172400;-0.083483;3.127080;1.519456;
56;3.3617;0.000000;0.799035;2.169931;0.172316;-0.083468;3.127080;1.519433;
57;3.42162;0.000000;0.799182;2.170641;0.172202;-0.083453;3.127079;1.519479;
58;3.48176;0.000000;0.799326;2.171377;0.172088;-0.083439;3.127079;1.519451;
59;3.54174;0.000000;0.799465;2.172070;0.171980;-0.083425;3.127079;1.519484;
60;3.60176;0.000000;0.799597;2.172727;0.171866;-0.083411;3.127079;1.519511;
61;3.66175;0.000000;0.799704;2.173391;0.171801;-0.083398;3.127079;1.519508;
62;3.72174;0.000000;0.799820;2.173987;0.171748;-0.083386;3.127078;1.519561;
63;3.78177;0.000000;0.799937;2.174608;0.171682;-0.083374;3.127078;1.519617;
64;3.84236;0.000000;0.800047;2.175221;0.171611;-0.083361;3.127078;1.519596;
65;3.90171;0.000000;0.800155;2.175781;0.171540;-0.083350;3.127078;1.519590;
66;3.96183;0.000000;0.800268;2.176333;0.171408;-0.083339;3.127078;1.519604;
67;4.02168;0.000000;0.800381;2.176898;0.171275;-0.084856;3.127086;1.518016;
68;4.08177;0.000000;0.800488;2.177424;0.171222;-0.084846;3.127086;1.518060;
69;4.14175;0.000000;0.800592;2.177923;0.171186;-0.084836;3.127086;1.518165;
70;4.20173;0.000000;0.800714;2.178459;0.171109;-0.084826;3.127086;1.518134;
71;4.26172;0.000000;0.800784;2.178956;0.170991;-0.084816;3.127085;1.518131;
72;4.32174;0.000000;0.800851;2.179400;0.170933;-0.084807;3.127085;1.518175;
73;4.38173;0.000000;0.800951;2.179847;0.170904;-0.084799;3.127085;1.518187;
74;4.44376;0.000000;0.801051;2.180329;0.170875;-0.084789;3.127085;1.518181;
75;4.50176;0.000000;0.801150;2.180776;0.170828;-0.084780;3.127085;1.518172;
76;4.56177;0.000000;0.801248;2.181188;0.170751;-0.084772;3.127085;1.518201;
77;4.62174;0.000000;0.801326;2.181572;0.170591;-0.084765;3.127084;1.518216;
78;4.68174;0.000000;0.801385;2.181990;0.170533;-0.084757;3.127084;1.518170;
79;4.74158;0.000000;0.801464;2.182418;0.170487;-0.084748;3.127084;1.518147;
80;4.80164;0.000000;0.801535;2.182793;0.170447;-0.084741;3.127084;1.518172;
81;4.86159;0.000000;0.801610;2.183116;0.170359;-0.084734;3.127084;1.518212;
82;4.92167;0.000000;0.801694;2.183475;0.170271;-0.084727;3.127084;1.518180;
83;4.98162;0.000000;0.801753;2.183840;0.170225;-0.084720;3.127084;1.518215;
84;5.04162;0.000000;0.801827;2.184181;0.170191;-0.084714;3.127083;1.518257;
85;5.10174;0.000000;0.801882;2.184537;0.170152;-0.084707;3.127083;1.518225;
86;5.16173;0.000000;0.801945;2.184850;0.170082;-0.084700;3.127083;1.518220;
87;5.22175;0.000000;0.802023;2.185139;0.170018;-0.084695;3.127083;1.518202;
88;5.28236;0.000000;0.802089;2.185461;0.169966;-0.084688;3.127083;1.518274;
89;5.3418;0.000000;0.802140;2.185777;0.169919;-0.086218;3.127091;1.516734;
90;5.40645;0.000000;0.802212;2.186083;0.169855;-0.086212;3.127091;1.516739;
91;5.46964;0.000000;0.802276;2.186335;0.169821;-0.086208;3.127091;1.516683;
92;5.53033;0.000000;0.802327;2.186594;0.169800;-0.086203;3.127091;1.516704;
93;5.58965;0.000000;0.802388;2.186838;0.169767;-0.086198;3.127091;1.516778;
94;5.64966;0.000000;0.802442;2.187107;0.169734;-0.086193;3.127091;1.516789;
95;5.70959;0.000000;0.802477;2.187391;0.169689;-0.086187;3.127091;1.516705;
96;5.76973;0.000000;0.802525;2.187642;0.169638;-0.086183;3.127091;1.516703;
97;5.82988;0.000000;0.802577;2.187876;0.169551;-0.086178;3.127091;1.516721;
98;5.88976;0.000000;0.802633;2.188110;0.169476;-0.086174;3.127091;1.516728;
99;5.94975;0.000000;0.802675;2.188334;0.169449;-0.086169;3.127090;1.516766;
100;6.00976;0.000000;0.802723;2.188523;0.169417;-0.086166;3.127090;1.516800;
101;6.06979;0.000000;0.802781;2.188705;0.169372;-0.086162;3.127090;1.516812;
102;6.12974;0.000000;0.802823;2.188911;0.169321;-0.086159;3.127090;1.516783;
103;6.18975;0.000000;0.802854;2.189108;0.169277;-0.086155;3.127090;1.516807;
104;6.24964;0.000000;0.802902;2.189306;0.169244;-0.086151;3.127090;1.516799;
105;6.30979;0.000000;0.802956;2.189522;0.169199;-0.086147;3.127090;1.516749;
106;6.36972;0.000000;0.803012;2.189721;0.169154;-0.086143;3.127090;1.516763;
107;6.42977;0.000000;0.803061;2.189894;0.169103;-0.086140;3.127090;1.516762;
108;6.48975;0.000000;0.803079;2.190054;0.169072;-0.086137;3.127090;1.516793;
109;6.5496;0.000000;0.803113;2.190216;0.169028;-0.086134;3.127090;1.516791;
110;6.60964;0.000000;0.803153;2.190360;0.168971;-0.086131;3.127090;1.516776;
111;6.6696;0.000000;0.803196;2.190514;0.168927;-0.086128;3.127090;1.516795;
112;6.72963;0.000000;0.803214;2.190675;0.168901;-0.086125;3.127090;1.516814;
113;6.79002;0.000000;0.803231;2.190835;0.168882;-0.086122;3.127089;1.516802;
114;6.84974;0.000000;0.803272;2.190980;0.168862;-0.086119;3.127089;1.516754;
115;6.90973;0.000000;0.803345;2.191119;0.168828;-0.086116;3.127089;1.516782;
116;6.9699;0.000000;0.803380;2.191272;0.168778;-0.086113;3.127089;1.516768;
117;7.02978;0.000000;0.803413;2.191399;0.168734;-0.086111;3.127089;1.516805;
118;7.09022;0.000000;0.803434;2.191524;0.168697;-0.086109;3.127089;1.516810;
119;7.14973;0.000000;0.803455;2.191650;0.168671;-0.086106;3.127089;1.516814;
120;7.20975;0.000000;0.803478;2.191749;0.168640;-0.086104;3.127089;1.516805;
121;7.27146;0.000000;0.803504;2.191857;0.168602;-0.086102;3.127089;1.516774;
122;7.32975;0.000000;0.803537;2.191984;0.168552;-0.086100;3.127089;1.516757;
123;7.38975;0.000000;0.803559;2.192092;0.168491;-0.086098;3.127089;1.516803;
124;7.45091;0.000000;0.803579;2.192182;0.168453;-0.086096;3.127089;1.516836;
125;7.50971;0.000000;0.803594;2.192289;0.168434;-0.086094;3.127089;1.516795;
126;7.57062;0.000000;0.803618;2.192380;0.168421;-0.086092;3.127089;1.516806;
127;7.63972;0.000000;0.803661;2.192490;0.168407;-0.086090;3.127089;1.516808;
128;7.69223;0.000000;0.803683;2.192518;0.168406;-0.086090;3.127089;1.516833;
129;7.7518;0.963113;0.803692;2.192519;0.168405;-0.086090;3.127089;1.516855;
130;7.81176;0.963113;0.803739;2.192035;0.168394;-0.084712;3.127093;1.518561;
131;7.8721;0.958851;0.803882;2.190432;0.168379;-0.080281;3.127080;1.523276;
132;7.93349;0.957285;0.803978;2.188471;0.168374;-0.058274;3.127021;1.545293;
133;7.99174;0.951338;0.803886;2.187190;0.168433;0.107407;3.126616;1.710843;
134;8.05174;0.964114;0.803714;2.185807;0.168396;0.246274;3.126003;1.849544;
135;8.11174;0.965232;0.803596;2.184303;0.168316;0.377181;3.125171;1.980433;
136;8.17175;0.959938;0.803467;2.182847;0.168299;0.534755;3.123712;2.137996;
137;8.23171;0.964748;0.803385;2.181344;0.168345;0.666723;3.121836;2.269848;
138;8.29175;0.964748;0.803289;2.179920;0.168353;0.786539;3.119462;2.389467;
139;8.35171;0.965393;0.803263;2.178563;0.168356;0.881577;3.116483;2.484433;
140;8.41174;0.965393;0.803209;2.177136;0.168292;0.959423;3.113543;2.562193;
141;8.47173;0.959153;0.803147;2.175672;0.168263;1.029211;3.110073;2.631927;
142;8.53173;0.963800;0.803111;2.174274;0.168250;1.085629;3.106450;2.688275;
143;8.59176;0.960134;0.803061;2.172793;0.168183;1.131034;3.102707;2.733707;
144;8.65838;0.960134;0.802998;2.171352;0.168141;1.171597;3.098513;2.774251;
145;8.71375;0.968482;0.802927;2.169933;0.168087;1.204450;3.094432;2.807084;
146;8.7788;0.969608;0.802911;2.168545;0.167980;1.233036;3.090021;2.835574;
147;8.83372;0.964542;0.802885;2.167200;0.167945;1.259018;3.085356;2.861499;
148;8.89372;0.963538;0.802815;2.165782;0.167853;1.280093;3.080837;2.882538;
149;8.95374;0.968848;0.802775;2.164361;0.167791;1.298396;3.076171;2.900896;
150;9.01374;0.968848;0.802737;2.162986;0.167715;1.315882;3.071223;2.918302;
151;9.0738;0.967525;0.802670;2.161565;0.167627;1.330306;3.066434;2.932812;
152;9.14238;0.968654;0.802627;2.160224;0.167519;1.343600;3.061348;2.946101;
153;9.19373;0.970495;0.802592;2.158815;0.167386;1.354365;3.056485;2.956764;
154;9.25363;0.969075;0.802546;2.157480;0.167268;1.364490;3.051352;2.966797;
155;9.31364;0.966175;0.802519;2.156099;0.167175;1.373484;3.046295;2.975774;
156;9.37362;0.966353;0.802496;2.154716;0.167056;1.381860;3.041177;2.984078;
157;9.43373;0.970938;0.802429;2.153321;0.166894;1.389448;3.035991;2.991593;
158;9.49364;0.969964;0.802386;2.152008;0.166744;1.396727;3.030476;2.998860;
159;9.5537;0.970273;0.802347;2.150726;0.166657;1.403092;3.024931;3.005118;
160;9.61367;0.965984;0.802320;2.149434;0.166545;1.408549;3.019417;3.010490;
161;9.67368;0.967422;0.802330;2.148115;0.166379;1.413201;3.013935;3.014991;
162;9.73362;0.967422;0.802323;2.146860;0.166227;1.417592;3.008329;3.019365;
163;9.79373;0.973427;0.802270;2.145508;0.166053;1.422604;3.003136;3.024369;
164;9.85373;0.976287;0.802191;2.144077;0.165819;1.427941;2.998203;3.029670;
165;9.91373;0.977446;0.802149;2.142724;0.165617;1.432713;2.993156;3.034410;
166;9.97375;0.976147;0.802105;2.141433;0.165414;1.437074;2.987917;3.038729;
167;10.0337;0.981551;0.802069;2.140146;0.165236;1.440943;2.982547;3.042500;
168;10.0936;0.981551;0.802027;2.138753;0.164999;1.444338;2.977458;3.045812;
169;10.1537;0.978239;0.802000;2.137476;0.164774;1.447550;2.971996;3.049038;
170;10.2137;0.979927;0.801937;2.136183;0.164508;1.450735;2.966637;3.052161;
171;10.2738;0.976505;0.801893;2.134824;0.164317;1.453417;2.961496;3.054850;
172;10.3339;0.982129;0.801845;2.133605;0.164098;1.456368;2.955927;3.057773;
173;10.3937;0.982838;0.801796;2.132372;0.163827;1.459052;2.950519;3.060406;
174;10.4537;0.982293;0.801750;2.131089;0.163622;1.461491;2.945126;3.062815;
175;10.5139;0.985475;0.801682;2.129784;0.163351;1.463958;2.939856;3.065212;
176;10.5738;0.985475;0.801600;2.128503;0.163027;1.466404;2.934624;3.067644;
177;10.6339;0.990549;0.801525;2.127240;0.162827;1.468614;2.929101;3.069933;
178;10.6941;0.987616;0.801454;2.125988;0.162568;1.470403;2.923734;3.071711;
179;10.7539;0.987616;0.801374;2.124776;0.162261;1.472224;2.918305;3.073444;
180;10.8138;0.987616;0.801292;2.123611;0.161991;1.474023;2.912750;3.075187;
181;10.8738;0.997729;0.801200;2.122293;0.161705;1.475708;2.907601;3.076868;
182;10.9338;0.996571;0.801153;2.121041;0.161389;1.477343;2.902162;3.078439;
183;10.9937;0.998557;0.801205;2.119838;0.161105;1.478807;2.896493;3.079821;
184;11.0568;0.997242;0.801234;2.118578;0.160808;1.480191;2.890800;3.081127;
185;11.1137;0.997242;0.801269;2.117405;0.160476;1.481628;2.884880;3.082555;
186;11.1737;0.990050;0.801279;2.116187;0.160192;1.482958;2.879283;3.083748;
187;11.2336;0.991506;0.801244;2.114979;0.159820;1.484644;2.873643;3.085366;
188;11.2936;0.991716;0.801260;2.113779;0.159520;1.485870;2.867730;3.086581;
189;11.3536;0.987129;0.801225;2.112570;0.159162;1.487497;2.861999;3.088088;
190;11.4136;0.984322;0.801174;2.111413;0.158825;1.488946;2.856078;3.089426;
191;11.4736;0.980752;0.801164;2.110241;0.158534;1.490170;2.850049;3.090639;
192;11.5337;0.982454;0.801145;2.109017;0.158112;1.491476;2.844445;3.091880;
193;11.5936;0.982624;0.801107;2.107858;0.157773;1.492749;2.838631;3.093072;
194;11.6536;0.982624;0.801088;2.106702;0.157415;1.493785;2.832936;3.094041;
195;11.7136;0.975724;0.801052;2.105557;0.157038;1.495180;2.827255;3.095384;
196;11.7736;0.980530;0.801036;2.104395;0.156675;1.496431;2.821547;3.096546;
197;11.8336;0.979624;0.800986;2.103166;0.156248;1.497656;2.816119;3.097783;
198;11.8936;0.975296;0.800964;2.102005;0.155889;1.498812;2.810564;3.098901;
199;11.9536;0.972012;0.800924;2.100928;0.155482;1.499983;2.804983;3.100033;
200;12.0136;0.969152;0.800870;2.099769;0.155100;1.501078;2.799621;3.101066;
201;12.0737;0.969903;0.800854;2.098723;0.154697;1.502129;2.793864;3.102086;
202;12.1337;0.969903;0.800846;2.097562;0.154281;1.503071;2.788574;3.102990;
203;12.1936;0.964706;0.800822;2.096419;0.153900;1.503790;2.783053;3.103566;
204;12.2536;0.963045;0.800793;2.095286;0.153451;1.504829;2.777769;3.104607;
205;12.3135;0.957134;0.800746;2.094156;0.153048;1.505746;2.772541;3.105480;
206;12.3736;0.957134;0.800690;2.093086;0.152615;1.506587;2.767083;3.106315;
207;12.4356;0.955641;0.800697;2.091987;0.152219;1.507290;2.761972;3.106958;
208;12.4956;0.956677;0.800703;2.090944;0.151789;1.508010;2.756484;3.107612;
209;12.5556;0.950961;0.800631;2.089847;0.151374;1.508749;2.751027;3.108304;
210;12.6156;0.951474;0.800586;2.088784;0.150902;1.509607;2.745768;3.109062;
211;12.6756;0.949920;0.800570;2.087662;0.150459;1.510522;2.740725;3.109926;
212;12.7356;0.949920;0.800540;2.086575;0.150011;1.511053;2.735418;3.110464;
213;12.7956;0.946994;0.800533;2.085498;0.149558;1.511761;2.730223;3.111090;
214;12.8558;0.941966;0.800527;2.084429;0.149063;1.512566;2.725164;3.111748;
215;12.9156;0.941966;0.800464;2.083390;0.148617;1.513300;2.720142;3.112410;
216;12.9756;0.933319;0.800458;2.082424;0.148175;1.513828;2.714916;3.112831;
217;13.0356;0.929979;0.800428;2.081327;0.147697;1.514540;2.709981;3.113437;
218;13.0956;0.929979;0.800377;2.080272;0.147188;1.515402;2.704886;3.114267;
219;13.1556;0.925243;0.800372;2.079272;0.146707;1.516114;2.699586;3.114885;
220;13.2156;0.924006;0.800345;2.078228;0.146224;1.516628;2.694324;3.115381;
221;13.2755;0.924006;0.800365;2.077209;0.145758;1.517096;2.689059;3.115791;
222;13.3357;0.917868;0.800292;2.076195;0.145258;1.517666;2.684010;3.116320;
223;13.3958;0.912476;0.800218;2.075126;0.144687;1.518650;2.679240;3.117215;
224;13.4557;0.914855;0.800198;2.074164;0.144212;1.519196;2.674117;3.117620;
225;13.5157;0.911092;0.800186;2.073155;0.143688;1.519849;2.669017;3.118230;
226;13.5758;0.910103;0.800167;2.072175;0.143167;1.520399;2.663854;3.118772;
227;13.6357;0.907925;0.800143;2.071135;0.142660;1.520998;2.658820;3.119327;
228;13.6956;0.907925;0.800132;2.070126;0.142138;1.521423;2.653665;3.119661;
229;13.7556;0.901098;0.800089;2.069201;0.141656;1.521907;2.648294;3.120175;
230;13.8156;0.896421;0.800073;2.068212;0.141110;1.522432;2.643243;3.120624;
231;13.8757;0.897137;0.800080;2.067310;0.140646;1.522839;2.637967;3.120880;
232;13.9356;0.896522;0.800038;2.066346;0.140055;1.523468;2.633061;3.121455;
233;13.9956;0.891058;0.799993;2.065339;0.139481;1.524142;2.628158;3.122061;
234;14.0557;0.891058;0.799943;2.064376;0.138921;1.524834;2.623248;3.122720;
235;14.1156;0.888580;0.799954;2.063457;0.138423;1.525107;2.618008;3.122996;
236;14.1756;0.883820;0.799921;2.062488;0.137838;1.525692;2.613107;3.123566;
237;14.2356;0.883820;0.799904;2.061506;0.137324;1.526122;2.608039;3.123978;
238;14.2957;0.877133;0.799889;2.060609;0.136773;1.526526;2.602804;3.124245;
239;14.3556;0.872983;0.799879;2.059685;0.136228;1.527050;2.597821;3.124723;
240;14.4156;0.872983;0.799879;2.058791;0.135681;1.527555;2.592919;3.125125;
241;14.4756;0.863555;0.799840;2.057848;0.135106;1.528121;2.588250;3.125551;
242;14.5356;0.863555;0.799834;2.056933;0.134544;1.528558;2.583204;3.125896;
243;14.5956;0.863321;0.799794;2.056021;0.133966;1.529067;2.578182;3.126315;
244;14.6556;0.855006;0.799752;2.055107;0.133408;1.529523;2.572982;3.126689;
245;14.7158;0.851733;0.799728;2.054186;0.132811;1.530020;2.567767;3.127119;
246;14.7756;0.851684;0.799713;2.053269;0.132267;1.530366;2.562342;3.127429;
247;14.8358;0.851684;0.799715;2.052433;0.131719;1.530656;2.556752;3.127676;
248;14.9024;0.843300;0.799686;2.051539;0.131141;1.531074;2.551428;3.127970;
249;14.9577;0.839638;0.799685;2.050718;0.130573;1.531338;2.545885;3.128160;
250;15.0177;0.837396;0.799671;2.049848;0.130002;1.531674;2.540466;3.128417;
251;15.0788;0.835761;0.799627;2.048938;0.129352;1.532248;2.535126;3.128913;
252;15.1377;0.835761;0.799602;2.048108;0.128759;1.532604;2.529641;3.129316;
253;15.1978;0.827005;0.799589;2.047228;0.128182;1.532885;2.524277;3.129514;
254;15.2577;0.828065;0.799559;2.046392;0.127559;1.533307;2.518845;3.129810;
255;15.3177;0.824191;0.799588;2.045551;0.126997;1.533461;2.513199;3.129996;
256;15.3777;0.818726;0.799560;2.044708;0.126370;1.533861;2.507962;3.130303;
257;15.4378;0.818138;0.799518;2.043854;0.125730;1.534329;2.502808;3.130686;
258;15.4977;0.813730;0.799512;2.043034;0.125137;1.534610;2.497524;3.130851;
259;15.5577;0.815097;0.799477;2.042224;0.124481;1.535024;2.492362;3.131224;
260;15.6177;0.810395;0.799439;2.041408;0.123847;1.535535;2.487235;3.131731;
261;15.679;0.805980;0.799385;2.040567;0.123195;1.535987;2.482231;3.132152;
262;15.7381;0.803061;0.799405;2.039778;0.122591;1.536231;2.477065;3.132265;
263;15.7976;0.799682;0.799364;2.038996;0.121958;1.536534;2.471853;3.132416;
264;15.8578;0.798854;0.799384;2.038210;0.121369;1.536739;2.466758;3.132570;
265;15.9178;0.789977;0.799417;2.037420;0.120790;1.536837;2.461560;3.132570;
