message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
73;4.45717;0.000000;0.805764;2.374587;0.187255;2.248968;2.178026;0.015021;
74;4.51711;0.000000;0.805857;2.374912;0.187243;2.248940;2.178054;0.015021;
75;4.57697;0.000000;0.805987;2.375219;0.187233;2.248992;2.178000;0.015021;
76;4.63702;0.000000;0.806115;2.375517;0.187230;2.249032;2.177960;0.015022;
77;4.69697;0.000000;0.806220;2.375789;0.187230;2.249045;2.177946;0.015022;
78;4.75698;0.000000;0.806293;2.376051;0.187229;2.249047;2.177944;0.015022;
79;4.81708;0.000000;0.806374;2.376344;0.187231;2.249016;2.177976;0.015022;
80;4.88635;0.000000;0.806465;2.376631;0.187263;2.249008;2.177984;0.015022;
81;4.94256;0.000000;0.806555;2.376908;0.187288;2.248963;2.178030;0.015022;
82;5.00438;0.000000;0.806649;2.377158;0.187285;2.248987;2.178006;0.015022;
83;5.06711;0.000000;0.806739;2.377421;0.187269;2.249000;2.178018;0.015037;
84;5.12705;0.000000;0.806812;2.377655;0.187262;2.248999;2.178020;0.015037;
85;5.18719;0.000000;0.806919;2.377889;0.187258;2.248997;2.178022;0.015037;
86;5.24715;0.000000;0.807020;2.378103;0.187248;2.249004;2.178014;0.015037;
87;5.30711;0.000000;0.807109;2.378313;0.187241;2.249047;2.177970;0.015038;
88;5.36716;0.000000;0.807168;2.378533;0.187248;2.249033;2.177985;0.015037;
89;5.42701;0.000000;0.807218;2.378740;0.187257;2.249053;2.177964;0.015038;
90;5.48713;0.000000;0.807271;2.378949;0.187260;2.249038;2.177979;0.015038;
91;5.54696;0.000000;0.807320;2.379147;0.187258;2.249022;2.177996;0.015038;
92;5.60713;0.000000;0.807387;2.379341;0.187259;2.248969;2.178050;0.015037;
93;5.66712;0.000000;0.807460;2.379517;0.187255;2.248973;2.178046;0.015037;
94;5.72722;0.000000;0.807524;2.379691;0.187251;2.248990;2.178029;0.015038;
95;5.78709;0.000000;0.807602;2.379854;0.187244;2.248972;2.178029;0.015006;
96;5.84708;0.000000;0.807675;2.380031;0.187239;2.249000;2.178000;0.015006;
97;5.90699;0.000000;0.807743;2.380177;0.187236;2.249014;2.177986;0.015006;
98;5.97611;0.000000;0.807789;2.380326;0.187248;2.249040;2.177959;0.015007;
99;6.02927;0.000000;0.807843;2.380487;0.187283;2.249043;2.177956;0.015007;
100;6.08932;0.000000;0.807899;2.380659;0.187316;2.249000;2.178000;0.015006;
101;6.14916;0.000000;0.807957;2.380812;0.187320;2.249014;2.177986;0.015007;
102;6.21306;0.000000;0.808005;2.380952;0.187308;2.248992;2.178008;0.015006;
103;6.26912;0.000000;0.808058;2.381094;0.187295;2.248982;2.178019;0.015006;
104;6.32914;0.000000;0.808106;2.381224;0.187290;2.249006;2.177995;0.015007;
105;6.39307;0.000000;0.808141;2.381350;0.187280;2.248982;2.178019;0.015007;
106;6.44917;0.000000;0.808203;2.381476;0.187266;2.248993;2.178007;0.015007;
107;6.5091;0.000000;0.808265;2.381601;0.187259;2.248969;2.178032;0.015007;
108;6.56908;0.000000;0.808306;2.381710;0.187261;2.249015;2.177985;0.015007;
109;6.62912;0.000000;0.808331;2.381824;0.187259;2.249014;2.177986;0.015007;
110;6.68901;0.000000;0.808403;2.381937;0.187260;2.248980;2.178003;0.014975;
111;6.75097;0.000000;0.808460;2.382061;0.187271;2.249027;2.177955;0.014976;
112;6.81104;0.000000;0.808480;2.382164;0.187282;2.249049;2.177932;0.014976;
113;6.87102;0.000000;0.808500;2.382257;0.187282;2.249046;2.177935;0.014976;
114;6.93104;0.000000;0.808551;2.382360;0.187277;2.249020;2.177962;0.014976;
115;6.99103;0.000000;0.808597;2.382451;0.187273;2.249028;2.177954;0.014976;
116;7.05105;0.000000;0.808623;2.382537;0.187271;2.249024;2.177958;0.014976;
117;7.11104;0.000000;0.808668;2.382618;0.187268;2.249007;2.177975;0.014976;
118;7.18106;0.929962;0.808704;2.382726;0.187271;2.249018;2.177964;0.014976;
119;7.23706;0.934556;0.808812;2.382354;0.187274;2.249307;2.177667;0.014978;
120;7.2971;0.925550;0.808971;2.380496;0.187361;2.249684;2.177478;0.015327;
