message_number;message_time_s;ellipse_factor;prev_real_position_0_0;prev_real_position_0_1;prev_real_position_0_2;prev_real_position_0_3;prev_real_position_1_0;prev_real_position_1_1;prev_real_position_1_2;prev_real_position_1_3;prev_real_position_2_0;prev_real_position_2_1;prev_real_position_2_2;prev_real_position_2_3;np_0_0;np_0_1;np_0_2;np_0_3;np_1_0;np_1_1;np_1_2;np_1_3;np_2_0;np_2_1;np_2_2;np_2_3;velocity_0;velocity_1;velocity_2;acceleration_0;acceleration_1;acceleration_2;angular_velocity_0;angular_velocity_1;angular_velocity_2;angular_acceleration_0;angular_acceleration_1;angular_acceleration_2;
54;3.2498;0.951468;0.008900;0.994724;0.102196;0.782778;0.918654;-0.048500;0.392074;2.037807;0.394962;0.090394;-0.914239;0.178625;0.008634;0.994698;0.102479;0.782775;0.917469;-0.048640;0.394823;2.037069;0.397714;0.090612;-0.913024;0.178305;-0.011475;0.000000;-0.000000;0.000884;-0.000000;0.000000;-0.006192;0.046965;0.000000;0.000650;0.002338;-0.000000;
55;3.30978;0.951468;0.008650;0.994689;0.102566;0.782766;0.917556;-0.048670;0.394616;2.037176;0.397512;0.090696;-0.913104;0.178375;0.008345;0.994660;0.102872;0.782769;0.916353;-0.048787;0.397388;2.036440;0.400285;0.090951;-0.911866;0.178033;-0.011422;0.000000;-0.000000;0.000878;0.000000;0.000000;-0.006192;0.046965;0.000000;-0.000000;-0.000000;-0.000000;
56;3.36984;0.951468;0.008341;0.994651;0.102954;0.782770;0.916447;-0.048795;0.397171;2.036554;0.400070;0.091039;-0.911952;0.178114;0.008054;0.994621;0.103265;0.782763;0.915229;-0.048935;0.399951;2.035815;0.402853;0.091290;-0.910701;0.177760;-0.011370;0.000000;-0.000000;0.000873;-0.000000;0.000000;-0.006192;0.046965;0.000000;-0.000000;0.000000;-0.000000;
57;3.42981;0.960177;0.008061;0.994617;0.103307;0.782769;0.915325;-0.048937;0.399731;2.035933;0.402634;0.091337;-0.910793;0.177797;0.007785;0.994598;0.103514;0.782758;0.914185;-0.049027;0.402321;2.035193;0.405222;0.091499;-0.909628;0.177486;-0.011318;0.000000;-0.000000;0.000868;0.000000;0.000000;-0.003825;0.043386;0.000000;0.039447;-0.059652;-0.000000;
58;3.4898;0.960177;0.007764;0.994585;0.103639;0.782776;0.914238;-0.049047;0.402198;2.035311;0.405103;0.091628;-0.909668;0.177532;0.007515;0.994574;0.103762;0.782752;0.913135;-0.049120;0.404688;2.034575;0.407589;0.091707;-0.908549;0.177212;-0.011266;0.000000;-0.000000;0.000863;-0.000000;0.000000;-0.003825;0.043386;0.000000;-0.000000;-0.000000;0.000000;
59;3.54987;0.958954;0.007509;0.994570;0.103803;0.782752;0.913282;-0.049098;0.404357;2.034661;0.407258;0.091765;-0.908691;0.177271;0.007243;0.994553;0.103983;0.782747;0.912071;-0.049203;0.407069;2.033961;0.409968;0.091892;-0.907459;0.176938;-0.011215;0.000000;-0.000000;0.000858;0.000000;0.000000;-0.003392;0.043675;0.000000;0.007209;0.004808;-0.000000;
60;3.60983;0.953385;0.007251;0.994549;0.104016;0.782760;0.912188;-0.049197;0.406808;2.034045;0.409708;0.091932;-0.907572;0.176962;0.006968;0.994532;0.104204;0.782743;0.910992;-0.049285;0.409468;2.033350;0.412364;0.092075;-0.906354;0.176664;-0.011163;0.000000;-0.000000;0.000853;-0.000000;0.000000;-0.003373;0.044041;0.000000;0.000329;0.006104;0.000000;
61;3.66983;0.950915;0.006958;0.994528;0.104243;0.782749;0.911097;-0.049269;0.409237;2.033453;0.412133;0.092128;-0.906454;0.176698;0.006687;0.994515;0.104382;0.782738;0.909886;-0.049351;0.411912;2.032742;0.414804;0.092221;-0.905225;0.176389;-0.011112;0.000000;-0.000000;0.000848;0.000000;0.000000;-0.002675;0.044890;0.000000;0.011628;0.014153;-0.000000;
62;3.72987;0.952215;0.006684;0.994509;0.104439;0.782750;0.910005;-0.049346;0.411651;2.032836;0.414544;0.092289;-0.905338;0.176485;0.006408;0.994499;0.104548;0.782733;0.908782;-0.049413;0.414335;2.032138;0.417222;0.092356;-0.904100;0.176113;-0.011062;0.000000;-0.000000;0.000844;-0.000000;0.000000;-0.002499;0.044541;0.000000;0.002938;-0.005816;-0.000000;
63;3.78993;0.946335;0.006396;0.994487;0.104667;0.782754;0.908830;-0.049441;0.414227;2.032260;0.417118;0.092475;-0.904135;0.176195;0.006133;0.994485;0.104704;0.782729;0.907692;-0.049471;0.416710;2.031538;0.419591;0.092483;-0.902990;0.175838;-0.011012;0.000000;-0.000000;0.000839;0.000000;0.000000;-0.002330;0.043707;0.000000;0.002811;-0.013897;-0.000000;
64;3.8499;0.944657;0.006150;0.994477;0.104779;0.782751;0.907811;-0.049491;0.416448;2.031625;0.419334;0.092558;-0.903101;0.175881;0.005864;0.994473;0.104829;0.782725;0.906619;-0.049517;0.419035;2.030941;0.421910;0.092582;-0.901898;0.175562;-0.010962;0.000000;-0.000000;0.000834;-0.000000;0.000000;-0.001839;0.042828;0.000000;0.008177;-0.014656;-0.000000;
65;3.90991;0.944229;0.005902;0.994463;0.104922;0.782741;0.906718;-0.049569;0.418813;2.031019;0.421695;0.092663;-0.901990;0.175606;0.005602;0.994463;0.104937;0.782721;0.905570;-0.049557;0.421292;2.030348;0.424160;0.092667;-0.900833;0.175285;-0.010912;0.000000;-0.000000;0.000829;0.000000;0.000000;-0.001569;0.041600;0.000000;0.004503;-0.020458;-0.000000;
66;3.96992;0.941012;0.005644;0.994455;0.105009;0.782741;0.905677;-0.049601;0.421057;2.030412;0.423931;0.092728;-0.900935;0.175302;0.005341;0.994453;0.105048;0.782718;0.904518;-0.049598;0.423541;2.029757;0.426402;0.092756;-0.899765;0.175009;-0.010862;0.000000;-0.000000;0.000824;0.000000;0.000000;-0.001639;0.041502;0.000000;-0.001165;-0.001647;0.000000;
67;4.0319;0.941012;0.005351;0.994446;0.105108;0.782732;0.904631;-0.049608;0.423298;2.029841;0.426161;0.092819;-0.899873;0.175051;0.005079;0.994442;0.105159;0.782714;0.903461;-0.049640;0.425787;2.029170;0.428641;0.092844;-0.898692;0.174732;-0.010813;0.000000;-0.000000;0.000820;-0.000000;0.000000;-0.001639;0.041502;0.000000;-0.000000;0.000000;0.000000;
68;4.0919;0.941219;0.005158;0.994430;0.105276;0.782721;0.903527;-0.049747;0.425635;2.029264;0.428501;0.092925;-0.898750;0.174778;0.004816;0.994435;0.105238;0.782711;0.902393;-0.049669;0.428042;2.028587;0.430887;0.092904;-0.897611;0.174455;-0.010764;0.000000;-0.000000;0.000815;0.000000;0.000000;-0.001117;0.041675;0.000000;0.008695;0.002894;-0.000000;
69;4.15195;0.938611;0.004892;0.994427;0.105314;0.782709;0.902480;-0.049751;0.427849;2.028691;0.430704;0.092951;-0.897694;0.174488;0.004549;0.994428;0.105315;0.782708;0.901303;-0.049697;0.430328;2.028007;0.433164;0.092963;-0.896508;0.174178;-0.010716;0.000000;-0.000000;0.000810;-0.000000;0.000000;-0.001096;0.042314;0.000000;0.000351;0.010640;0.000000;
70;4.21185;0.938611;0.004602;0.994418;0.105407;0.782728;0.901351;-0.049774;0.430220;2.028127;0.433065;0.093029;-0.896549;0.174227;0.004281;0.994422;0.105392;0.782705;0.900208;-0.049725;0.432612;2.027430;0.435439;0.093022;-0.895399;0.173901;-0.010667;0.000000;-0.000000;0.000806;0.000000;0.000000;-0.001096;0.042314;0.000000;-0.000000;0.000000;0.000000;
71;4.2719;0.930509;0.004300;0.994411;0.105494;0.782726;0.900279;-0.049771;0.432459;2.027551;0.435292;0.093115;-0.895461;0.173925;0.004010;0.994415;0.105467;0.782702;0.899090;-0.049754;0.434928;2.026856;0.437746;0.093080;-0.894268;0.173624;-0.010619;0.000000;-0.000000;0.000801;0.000000;0.000000;-0.001081;0.042964;0.000000;0.000263;0.010832;0.000000;
72;4.33192;0.935910;0.004019;0.994406;0.105546;0.782728;0.899196;-0.049773;0.434705;2.026974;0.437527;0.093159;-0.894367;0.173664;0.003739;0.994409;0.105530;0.782700;0.897969;-0.049777;0.437234;2.026286;0.440043;0.093128;-0.893135;0.173346;-0.010571;0.000000;-0.000000;0.000797;-0.000000;0.000000;-0.000889;0.042835;0.000000;0.003189;-0.002147;-0.000000;
73;4.39392;0.936310;0.003724;0.994396;0.105656;0.782726;0.898039;-0.049804;0.437087;2.026417;0.439900;0.093256;-0.893192;0.173419;0.003469;0.994405;0.105581;0.782697;0.896848;-0.049795;0.439528;2.025719;0.442326;0.093165;-0.892002;0.173068;-0.010524;0.000000;-0.000000;0.000792;-0.000000;0.000000;-0.000691;0.042637;0.000000;0.003309;-0.003290;-0.000000;
74;4.4539;0.934007;0.003492;0.994395;0.105672;0.782681;0.896928;-0.049839;0.439358;2.025835;0.442162;0.093246;-0.892075;0.173112;0.003200;0.994400;0.105636;0.782695;0.895729;-0.049816;0.441801;2.025155;0.444589;0.093207;-0.890872;0.172790;-0.010477;0.000000;-0.000000;0.000788;0.000000;0.000000;-0.000782;0.042317;0.000000;-0.001521;-0.005342;0.000000;
75;4.51386;0.930226;0.003201;0.994390;0.105728;0.782687;0.895836;-0.049835;0.441582;2.025259;0.444374;0.093302;-0.890970;0.172821;0.002940;0.994395;0.105685;0.782693;0.894637;-0.049834;0.444006;2.024595;0.446784;0.093244;-0.889769;0.172512;-0.010430;0.000000;-0.000000;0.000783;-0.000000;0.000000;-0.000697;0.041081;0.000000;0.001409;-0.020601;-0.000000;
76;4.57391;0.935663;0.002931;0.994386;0.105773;0.782702;0.894744;-0.049844;0.443789;2.024683;0.446569;0.093339;-0.889867;0.172545;0.002672;0.994392;0.105722;0.782691;0.893511;-0.049848;0.446266;2.024037;0.449034;0.093271;-0.888633;0.172234;-0.010383;0.000000;-0.000000;0.000779;0.000000;0.000000;-0.000511;0.042171;0.000000;0.003106;0.018179;-0.000000;
77;4.63386;0.932029;0.002657;0.994382;0.105814;0.782698;0.893627;-0.049851;0.446033;2.024138;0.448802;0.093373;-0.888740;0.172273;0.002405;0.994391;0.105743;0.782690;0.892380;-0.049854;0.448522;2.023483;0.451278;0.093284;-0.887495;0.171955;-0.010336;0.000000;-0.000000;0.000774;-0.000000;0.000000;-0.000233;0.042112;0.000000;0.004641;-0.000982;-0.000000;
78;4.69397;0.928184;0.002441;0.994381;0.105836;0.782716;0.892480;-0.049907;0.448318;2.023561;0.451081;0.093362;-0.887587;0.171977;0.002133;0.994386;0.105790;0.782688;0.891223;-0.049873;0.450814;2.022932;0.453560;0.093321;-0.886327;0.171677;-0.010290;0.000000;-0.000000;0.000770;0.000000;0.000000;-0.000690;0.042879;0.000000;-0.007620;0.012770;0.000000;
79;4.75383;0.924423;0.002140;0.994376;0.105884;0.782722;0.891323;-0.049901;0.450614;2.023026;0.453364;0.093412;-0.886417;0.171711;0.001860;0.994384;0.105816;0.782687;0.890056;-0.049882;0.453113;2.022385;0.455847;0.093339;-0.885151;0.171398;-0.010244;0.000000;-0.000000;0.000765;0.000000;0.000000;-0.000348;0.043035;0.000000;0.005699;0.002607;-0.000000;
80;4.81393;0.925351;0.001853;0.994371;0.105938;0.782717;0.890159;-0.049910;0.452908;2.022474;0.455646;0.093463;-0.885241;0.171473;0.001585;0.994381;0.105847;0.782686;0.888875;-0.049895;0.455424;2.021840;0.458146;0.093363;-0.883960;0.171119;-0.010199;0.000000;-0.000000;0.000761;-0.000000;0.000000;-0.000456;0.043327;0.000000;-0.001803;0.004873;0.000000;
81;4.87391;0.921025;0.001625;0.994368;0.105972;0.782699;0.888973;-0.049967;0.455225;2.021913;0.457956;0.093466;-0.884048;0.171176;0.001319;0.994381;0.105851;0.782685;0.887730;-0.049895;0.457652;2.021298;0.460362;0.093363;-0.882808;0.170840;-0.010153;0.000000;-0.000000;0.000756;-0.000000;0.000000;-0.000002;0.041801;0.000000;0.007566;-0.025442;-0.000000;
82;4.93393;0.922344;0.001259;0.994362;0.106028;0.782732;0.887781;-0.049912;0.457553;2.021404;0.460265;0.093553;-0.882838;0.170910;0.001053;0.994381;0.105855;0.782684;0.886576;-0.049895;0.459885;2.020760;0.462582;0.093364;-0.881647;0.170561;-0.010108;0.000000;-0.000000;0.000752;0.000000;0.000000;-0.000020;0.041946;0.000000;-0.000300;0.002421;0.000000;
83;4.9939;0.924093;0.001061;0.994377;0.105894;0.782695;0.886738;-0.049887;0.459573;2.020805;0.462271;0.093413;-0.881804;0.170585;0.000801;0.994383;0.105835;0.782683;0.885476;-0.049885;0.461999;2.020225;0.464684;0.093345;-0.880543;0.170281;-0.010063;0.000000;-0.000000;0.000748;0.000000;0.000000;0.000375;0.039758;0.000000;0.006590;-0.036462;-0.000000;
84;5.05396;0.925321;0.000780;0.994369;0.105972;0.782712;0.885529;-0.049919;0.461894;2.020307;0.464583;0.093481;-0.880582;0.170331;0.000551;0.994387;0.105802;0.782683;0.884384;-0.049869;0.464089;2.019692;0.466760;0.093314;-0.879447;0.170002;-0.010019;0.000000;-0.000000;0.000743;0.000000;0.000000;0.000582;0.039317;0.000000;0.003439;-0.007361;-0.000000;
85;5.11387;0.918507;0.000526;0.994379;0.105875;0.782704;0.884501;-0.049857;0.463866;2.019752;0.466537;0.093403;-0.879556;0.170053;0.000302;0.994391;0.105768;0.782683;0.883288;-0.049852;0.466172;2.019163;0.468830;0.093283;-0.878349;0.169723;-0.009974;0.000000;-0.000000;0.000739;0.000000;0.000000;0.000579;0.039256;0.000000;-0.000046;-0.001020;0.000000;
86;5.17399;0.918592;0.000246;0.994383;0.105838;0.782718;0.883416;-0.049811;0.465934;2.019227;0.468589;0.093384;-0.878467;0.169750;0.000057;0.994397;0.105714;0.782682;0.882206;-0.049827;0.468220;2.018637;0.470863;0.093235;-0.877266;0.169443;-0.009930;0.000000;-0.000000;0.000735;-0.000000;0.000000;0.000920;0.038609;0.000000;0.005683;-0.010778;-0.000000;
87;5.23389;0.919313;0.000021;0.994391;0.105767;0.782727;0.882319;-0.049798;0.468009;2.018720;0.470651;0.093311;-0.877371;0.169465;-0.000202;0.994401;0.105670;0.782682;0.881059;-0.049806;0.470378;2.018114;0.473007;0.093197;-0.876116;0.169164;-0.009886;0.000000;-0.000000;0.000731;0.000000;0.000000;0.000730;0.040757;0.000000;-0.003160;0.035796;0.000000;
88;5.29876;0.919313;-0.000234;0.994395;0.105725;0.782721;0.881181;-0.049780;0.470152;2.018208;0.472780;0.093272;-0.876230;0.169219;-0.000460;0.994406;0.105626;0.782682;0.879906;-0.049785;0.472533;2.017593;0.475148;0.093158;-0.874960;0.168885;-0.009843;0.000000;-0.000000;0.000727;0.000000;0.000000;0.000730;0.040757;0.000000;-0.000000;-0.000000;0.000000;
89;5.35392;0.919030;-0.000456;0.994403;0.105653;0.782692;0.880041;-0.049776;0.472283;2.017679;0.474898;0.093194;-0.875092;0.168945;-0.000716;0.994412;0.105570;0.782683;0.878757;-0.049760;0.474668;2.017076;0.477268;0.093111;-0.873811;0.168605;-0.009799;0.000000;-0.000000;0.000723;-0.000000;0.000000;0.000907;0.040404;0.000000;0.002942;-0.005879;-0.000000;
90;5.41385;0.919030;-0.000702;0.994407;0.105615;0.782682;0.878899;-0.049766;0.474404;2.017154;0.477007;0.093158;-0.873948;0.168619;-0.000972;0.994417;0.105514;0.782683;0.877604;-0.049734;0.476799;2.016561;0.479385;0.093063;-0.872656;0.168326;-0.009756;0.000000;-0.000000;0.000719;0.000000;0.000000;0.000907;0.040404;0.000000;-0.000000;0.000000;0.000000;
91;5.47392;0.919030;-0.001009;0.994404;0.105643;0.782715;0.877691;-0.049746;0.476638;2.016657;0.479226;0.093203;-0.872729;0.168392;-0.001228;0.994423;0.105457;0.782684;0.876446;-0.049708;0.478928;2.016050;0.481499;0.093016;-0.871497;0.168046;-0.009713;0.000000;-0.000000;0.000714;-0.000000;0.000000;0.000907;0.040404;0.000000;-0.000000;-0.000000;0.000000;
92;5.53393;0.913033;-0.001284;0.994406;0.105618;0.782740;0.876500;-0.049726;0.478828;2.016157;0.481401;0.093189;-0.871533;0.168136;-0.001481;0.994429;0.105400;0.782684;0.875291;-0.049682;0.481038;2.015541;0.483594;0.092968;-0.870341;0.167767;-0.009671;0.000000;-0.000000;0.000710;0.000000;0.000000;0.000910;0.040099;0.000000;0.000052;-0.005088;-0.000000;
93;5.59389;0.913033;-0.001529;0.994418;0.105504;0.782711;0.875392;-0.049671;0.480856;2.015624;0.483412;0.093093;-0.870429;0.167834;-0.001735;0.994435;0.105342;0.782685;0.874131;-0.049655;0.483145;2.015036;0.485687;0.092921;-0.869180;0.167488;-0.009628;0.000000;-0.000000;0.000706;0.000000;0.000000;0.000910;0.040099;0.000000;-0.000000;0.000000;0.000000;
94;5.65393;0.913033;-0.001696;0.994427;0.105413;0.782708;0.874277;-0.049696;0.482877;2.015092;0.485425;0.092979;-0.869320;0.167526;-0.001988;0.994440;0.105283;0.782686;0.872966;-0.049629;0.485250;2.014533;0.487777;0.092873;-0.868014;0.167208;-0.009586;0.000000;-0.000000;0.000702;-0.000000;0.000000;0.000910;0.040099;0.000000;-0.000000;0.000000;0.000000;
95;5.71407;0.913033;-0.001968;0.994436;0.105328;0.782697;0.873131;-0.049637;0.484951;2.014584;0.487481;0.092919;-0.868175;0.167260;-0.002241;0.994446;0.105224;0.782687;0.871796;-0.049602;0.487351;2.014033;0.489864;0.092826;-0.866843;0.166929;-0.009544;0.000000;-0.000000;0.000698;0.000000;0.000000;0.000910;0.040099;0.000000;-0.000000;-0.000000;0.000000;
96;5.77534;0.910374;-0.002259;0.994441;0.105269;0.782710;0.871963;-0.049577;0.487055;2.014079;0.489566;0.092891;-0.867004;0.166996;-0.002489;0.994453;0.105152;0.782689;0.870647;-0.049570;0.489404;2.013536;0.491902;0.092769;-0.865694;0.166650;-0.009503;0.000000;-0.000000;0.000694;0.000000;0.000000;0.001100;0.039211;0.000000;0.003173;-0.014793;-0.000000;
97;5.83391;0.911580;-0.002513;0.994442;0.105253;0.782726;0.870760;-0.049577;0.489202;2.013585;0.491701;0.092880;-0.865796;0.166711;-0.002738;0.994459;0.105088;0.782690;0.869483;-0.049542;0.491472;2.013042;0.493955;0.092718;-0.864530;0.166370;-0.009461;0.000000;-0.000000;0.000690;0.000000;0.000000;0.000970;0.039555;0.000000;-0.002174;0.005732;0.000000;
98;5.89388;0.911580;-0.002794;0.994439;0.105274;0.782739;0.869526;-0.049577;0.491392;2.013131;0.493878;0.092912;-0.864553;0.166471;-0.002988;0.994465;0.105024;0.782692;0.868314;-0.049513;0.493537;2.012550;0.496005;0.092668;-0.863361;0.166091;-0.009420;0.000000;-0.000000;0.000686;0.000000;0.000000;0.000970;0.039555;0.000000;-0.000000;0.000000;0.000000;
99;5.95396;0.900895;-0.003028;0.994447;0.105195;0.782723;0.868376;-0.049551;0.493424;2.012639;0.495897;0.092843;-0.863404;0.166187;-0.003242;0.994471;0.104966;0.782693;0.867118;-0.049488;0.495638;2.012062;0.498092;0.092625;-0.862163;0.165812;-0.009379;0.000000;-0.000000;0.000683;-0.000000;0.000000;0.000836;0.040317;0.000000;-0.002226;0.012705;0.000000;
100;6.01394;0.903920;-0.003234;0.994457;0.105096;0.782715;0.867216;-0.049541;0.495462;2.012134;0.497922;0.092744;-0.862249;0.165898;-0.003489;0.994478;0.104884;0.782695;0.865948;-0.049451;0.497684;2.011576;0.500123;0.092560;-0.860994;0.165533;-0.009338;0.000000;-0.000000;0.000679;0.000000;0.000000;0.001253;0.039274;0.000000;0.006943;-0.017385;-0.000000;
101;6.07377;0.900362;-0.003487;0.994467;0.104990;0.782724;0.866062;-0.049484;0.497481;2.011638;0.499924;0.092663;-0.861098;0.165608;-0.003736;0.994484;0.104820;0.782697;0.864773;-0.049423;0.499725;2.011093;0.502149;0.092512;-0.859818;0.165254;-0.009298;0.000000;-0.000000;0.000675;0.000000;0.000000;0.000921;0.039261;0.000000;-0.005532;-0.000223;0.000000;
102;6.13391;0.905290;-0.003719;0.994476;0.104896;0.782714;0.864892;-0.049454;0.499516;2.011150;0.501944;0.092581;-0.859931;0.165315;-0.003981;0.994491;0.104744;0.782699;0.863603;-0.049389;0.501747;2.010612;0.504156;0.092454;-0.858649;0.164975;-0.009258;0.000000;-0.000000;0.000671;-0.000000;0.000000;0.001129;0.038926;0.000000;0.003464;-0.005574;-0.000000;
103;6.19378;0.904597;-0.003963;0.994486;0.104790;0.782698;0.863748;-0.049401;0.501497;2.010676;0.503909;0.092500;-0.858790;0.165024;-0.004224;0.994499;0.104662;0.782701;0.862436;-0.049353;0.503754;2.010135;0.506148;0.092392;-0.857483;0.164696;-0.009218;0.000000;-0.000000;0.000667;-0.000000;0.000000;0.001202;0.038689;0.000000;0.001225;-0.003958;-0.000000;
104;6.25379;0.904597;-0.004210;0.994493;0.104716;0.782713;0.862591;-0.049364;0.503487;2.010198;0.505884;0.092447;-0.857633;0.164742;-0.004467;0.994506;0.104581;0.782704;0.861265;-0.049317;0.505758;2.009660;0.508137;0.092331;-0.856313;0.164418;-0.009178;0.000000;-0.000000;0.000663;0.000000;0.000000;0.001202;0.038689;0.000000;-0.000000;-0.000000;0.000000;
105;6.31387;0.893449;-0.004487;0.994499;0.104653;0.782724;0.861379;-0.049315;0.505564;2.009760;0.507943;0.092415;-0.856419;0.164513;-0.004721;0.994510;0.104537;0.782706;0.860031;-0.049300;0.507854;2.009188;0.510219;0.092302;-0.855077;0.164139;-0.009138;0.000000;-0.000000;0.000660;-0.000000;0.000000;0.000550;0.040554;0.000000;-0.010878;0.031095;0.000000;
106;6.37389;0.892597;-0.004781;0.994501;0.104618;0.782724;0.860152;-0.049268;0.507653;2.009285;0.510015;0.092414;-0.855187;0.164203;-0.004982;0.994513;0.104494;0.782709;0.858762;-0.049284;0.509999;2.008718;0.512351;0.092276;-0.853804;0.163860;-0.009099;0.000000;-0.000000;0.000656;0.000000;0.000000;0.000514;0.041574;0.000000;-0.000593;0.016996;0.000000;
107;6.43379;0.892597;-0.004991;0.994503;0.104589;0.782741;0.858850;-0.049309;0.509848;2.008814;0.512203;0.092371;-0.853883;0.163948;-0.005242;0.994516;0.104450;0.782711;0.857487;-0.049268;0.512141;2.008251;0.514479;0.092250;-0.852527;0.163582;-0.009060;0.000000;-0.000000;0.000652;-0.000000;0.000000;0.000514;0.041574;0.000000;-0.000000;0.000000;0.000000;
108;6.49377;0.892597;-0.005241;0.994510;0.104513;0.782743;0.857646;-0.049273;0.511874;2.008310;0.514213;0.092318;-0.852679;0.163657;-0.005503;0.994519;0.104406;0.782714;0.856207;-0.049253;0.514280;2.007787;0.516604;0.092223;-0.851243;0.163303;-0.009021;0.000000;-0.000000;0.000648;0.000000;0.000000;0.000514;0.041574;0.000000;-0.000000;-0.000000;0.000000;
109;6.55394;0.890102;-0.005552;0.994505;0.104545;0.782751;0.856323;-0.049261;0.514086;2.007875;0.516411;0.092378;-0.851344;0.163404;-0.005775;0.994522;0.104363;0.782717;0.854864;-0.049238;0.516510;2.007326;0.518820;0.092199;-0.849897;0.163025;-0.008982;0.000000;-0.000000;0.000645;-0.000000;0.000000;0.000477;0.043419;0.000000;-0.000624;0.030745;0.000000;
110;6.6138;0.890102;-0.005811;0.994506;0.104514;0.782750;0.854936;-0.049272;0.516388;2.007424;0.518700;0.092354;-0.849953;0.163114;-0.006046;0.994525;0.104319;0.782720;0.853516;-0.049223;0.518737;2.006867;0.521032;0.092175;-0.848545;0.162747;-0.008944;0.000000;-0.000000;0.000641;0.000000;0.000000;0.000477;0.043419;0.000000;-0.000000;-0.000000;0.000000;
111;6.67374;0.888086;-0.006053;0.994516;0.104406;0.782737;0.853675;-0.049234;0.518474;2.006935;0.520771;0.092267;-0.848696;0.162801;-0.006319;0.994528;0.104282;0.782724;0.852157;-0.049212;0.520967;2.006411;0.523248;0.092157;-0.847183;0.162468;-0.008906;0.000000;-0.000000;0.000637;0.000000;0.000000;0.000348;0.043565;0.000000;-0.002140;0.002440;0.000000;
112;6.73393;0.887338;-0.006303;0.994518;0.104377;0.782724;0.852307;-0.049249;0.520719;2.006473;0.523004;0.092243;-0.847324;0.162561;-0.006588;0.994532;0.104226;0.782727;0.850810;-0.049191;0.523167;2.005958;0.525433;0.092123;-0.845833;0.162190;-0.008868;0.000000;-0.000000;0.000633;0.000000;0.000000;0.000670;0.043012;0.000000;0.005369;-0.009216;-0.000000;
113;6.79389;0.887338;-0.006620;0.994513;0.104401;0.782767;0.850898;-0.049240;0.523018;2.006039;0.525289;0.092297;-0.845904;0.162282;-0.006857;0.994536;0.104168;0.782730;0.849457;-0.049170;0.525363;2.005507;0.527614;0.092089;-0.844478;0.161911;-0.008830;0.000000;-0.000000;0.000630;0.000000;0.000000;0.000670;0.043012;0.000000;-0.000000;-0.000000;0.000000;
114;6.85873;0.887338;-0.006862;0.994523;0.104292;0.782771;0.849594;-0.049207;0.525137;2.005560;0.527393;0.092209;-0.844603;0.161984;-0.007126;0.994540;0.104110;0.782734;0.848098;-0.049149;0.527555;2.005059;0.529792;0.092055;-0.843117;0.161633;-0.008792;0.000000;-0.000000;0.000626;0.000000;0.000000;0.000670;0.043012;0.000000;-0.000000;0.000000;0.000000;
115;6.91397;0.882412;-0.007090;0.994527;0.104237;0.782787;0.848211;-0.049227;0.527366;2.005108;0.529611;0.092154;-0.843220;0.161715;-0.007406;0.994540;0.104093;0.782738;0.846677;-0.049150;0.529832;2.004613;0.532055;0.092057;-0.841691;0.161355;-0.008755;0.000000;-0.000000;0.000622;-0.000000;0.000000;-0.000042;0.044778;0.000000;-0.011877;0.029421;0.000000;
116;6.97394;0.882412;-0.007387;0.994527;0.104221;0.782791;0.846807;-0.049211;0.529618;2.004668;0.531849;0.092168;-0.841809;0.161445;-0.007685;0.994540;0.104076;0.782742;0.845251;-0.049152;0.532104;2.004170;0.534314;0.092059;-0.840258;0.161076;-0.008718;0.000000;-0.000000;0.000619;0.000000;-0.000000;-0.000042;0.044778;0.000000;-0.000000;0.000000;0.000000;
117;7.03397;0.882412;-0.007691;0.994520;0.104261;0.782776;0.845313;-0.049235;0.531998;2.004260;0.534216;0.092225;-0.840302;0.161176;-0.007965;0.994539;0.104057;0.782746;0.843818;-0.049153;0.534373;2.003730;0.536570;0.092062;-0.838819;0.160798;-0.008681;0.000000;-0.000000;0.000615;-0.000000;0.000000;-0.000042;0.044778;0.000000;-0.000000;0.000000;0.000000;
118;7.0987;0.882138;-0.007932;0.994528;0.104166;0.782735;0.843960;-0.049214;0.534144;2.003799;0.536348;0.092149;-0.838951;0.160859;-0.008243;0.994538;0.104049;0.782750;0.842388;-0.049160;0.536625;2.003292;0.538809;0.092073;-0.837382;0.160520;-0.008644;0.000000;-0.000000;0.000611;0.000000;0.000000;-0.000220;0.044520;0.000000;-0.002961;-0.004298;0.000000;
119;7.154;0.877246;-0.008199;0.994526;0.104171;0.782762;0.842523;-0.049240;0.536405;2.003354;0.538597;0.092164;-0.837507;0.160589;-0.008509;0.994538;0.104024;0.782754;0.841013;-0.049158;0.538777;2.002857;0.540948;0.092070;-0.836001;0.160242;-0.008608;0.000000;-0.000000;0.000608;0.000000;0.000000;0.000055;0.042618;0.000000;0.004583;-0.031700;-0.000000;
120;7.2139;0.877368;-0.008444;0.994531;0.104102;0.782758;0.841149;-0.049231;0.538558;2.002912;0.540738;0.092113;-0.836133;0.160336;-0.008777;0.994537;0.104014;0.782758;0.839620;-0.049165;0.540944;2.002425;0.543103;0.092080;-0.834602;0.159963;-0.008571;0.000000;-0.000000;0.000604;0.000000;0.000000;-0.000209;0.042993;0.000000;-0.004405;0.006251;0.000000;
